Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,44,59,1.0,10.0,8.31,0.0,29.79,49.58
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,44,59,1.0,10.0,8.31,0.0,30.05,51.94
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,44,59,1.0,10.0,8.31,24.92,33.93,47.71
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,44,54,1.0,10.0,7.96,23.89,33.93,47.71
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,44,54,1.0,10.0,7.96,0.0,30.05,51.94
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,44,54,1.0,10.0,7.96,0.0,29.79,49.58
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,49,59,1.0,10.0,5.85,17.56,33.93,47.71
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,49,59,1.0,10.0,5.85,0.0,29.79,49.58
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,49,59,1.0,10.0,5.85,0.0,30.05,51.94
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,44,69,1.0,10.0,5.59,0.0,29.79,49.58
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,44,69,1.0,10.0,5.59,16.76,33.93,47.71
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,44,69,1.0,10.0,5.59,0.0,30.05,51.94
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,49,69,1.0,10.0,4.88,0.0,30.05,51.94
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,49,69,1.0,10.0,4.88,0.0,29.79,49.58
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,49,69,1.0,10.0,4.88,14.64,33.93,47.71
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,44,64,1.0,10.0,4.85,0.0,29.79,49.58
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,44,64,1.0,10.0,4.85,14.54,33.93,47.71
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,44,64,1.0,10.0,4.85,0.0,30.05,51.94
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,49,64,1.0,10.0,4.15,0.0,30.05,51.94
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,49,64,1.0,10.0,4.15,12.46,33.93,47.71
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,49,64,1.0,10.0,4.15,0.0,29.79,49.58
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,120,14,49,54,1.0,10.0,4.11,0.0,30.05,51.94
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,120,14,49,54,1.0,10.0,4.11,12.32,33.93,47.71
35,BWET.K,Breakwave Tanker Shipping ETF,5,120,14,49,54,1.0,10.0,4.11,0.0,29.79,49.58
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,44,59,1.0,10.0,3.77,0.0,30.05,51.94
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,44,59,1.0,10.0,3.77,0.0,29.79,49.58
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,49,59,1.0,10.0,3.77,0.0,29.79,49.58
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,60,14,49,59,1.0,10.0,3.77,11.31,33.93,47.71
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,49,59,1.0,10.0,3.77,0.0,30.05,51.94
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,60,14,44,59,1.0,10.0,3.77,11.31,33.93,47.71
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,60,14,39,64,1.0,10.0,3.61,10.83,33.93,47.71
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,60,14,39,74,1.0,10.0,3.61,10.83,33.93,47.71
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,39,64,1.0,10.0,3.61,0.0,30.05,51.94
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,39,59,1.0,10.0,3.61,0.0,29.79,49.58
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,60,14,39,59,1.0,10.0,3.61,10.83,33.93,47.71
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,39,59,1.0,10.0,3.61,0.0,30.05,51.94
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,39,69,1.0,10.0,3.61,0.0,30.05,51.94
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,39,54,1.0,10.0,3.61,0.0,29.79,49.58
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,39,64,1.0,10.0,3.61,0.0,29.79,49.58
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,39,74,1.0,10.0,3.61,0.0,29.79,49.58
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,60,14,39,69,1.0,10.0,3.61,10.83,33.93,47.71
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,39,69,1.0,10.0,3.61,0.0,29.79,49.58
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,39,74,1.0,10.0,3.61,0.0,30.05,51.94
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,39,54,1.0,10.0,3.61,0.0,30.05,51.94
35,AMZU.O,Direxion Daily AMZN Bull 2X Shares,5,60,14,39,79,1.0,10.0,3.61,0.0,30.05,51.94
35,BIB.O,ProShares Ultra Nasdaq Biotechnology,5,60,14,39,79,1.0,10.0,3.61,10.83,33.93,47.71
35,BWET.K,Breakwave Tanker Shipping ETF,5,60,14,39,79,1.0,10.0,3.61,0.0,29.79,49.58
