Cluster,Symbol,Name,Return,Std Dev
0,480020,ACE 미국빅테크7+ 15%프리미엄분배(합성),200.47,22.71
0,483320,ACE 엔비디아밸류체인액티브,189.31,45.4
0,481190,SOL 미국테크TOP10,184.57,17.98
1,483280,KODEX 미국AI테크TOP10+15%프리미엄,172.9,17.05
1,483340,ACE 구글밸류체인액티브,158.88,22.97
1,473490,KOSEF 글로벌AI반도체,166.09,33.29
1,461910,ARIRANG 미국테크10레버리지iSelect(합성),162.28,38.56
2,487230,KODEX 미국AI전력핵심인프라,129.73,16.93
2,469060,KBSTAR 미국반도체NYSE,132.62,27.08
2,483570,KCGI 미국S&P500 TOP10,139.38,14.89
2,479850,HANARO K-뷰티,128.76,27.19
3,469150,ACE AI반도체포커스,121.49,33.69
3,479620,SOL 미국AI반도체칩메이커,121.09,31.64
3,469050,KBSTAR 미국반도체NYSE(H),115.04,29.16
3,475310,SOL 반도체후공정,121.21,37.23
3,473640,HANARO 글로벌금채굴기업,116.91,31.43
4,456600,TIMEFOLIO 글로벌AI인공지능액티브,105.15,26.4
4,480310,TIGER 글로벌온디바이스AI,110.45,26.52
4,476070,KODEX 글로벌비만치료제TOP2 Plus,102.51,28.5
4,473590,ACE 미국주식베스트셀러,114.32,24.09
4,482870,HANARO 주주가치성장코리아액티브,100.6,12.13
4,473460,KODEX 미국서학개미,101.19,21.34
5,483020,KOSEF 의료AI,98.75,85.65
6,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,93.71,25.9
6,474220,TIGER 미국테크TOP10+10%프리미엄,92.16,15.85
6,466950,TIGER 글로벌AI액티브,88.68,25.13
6,472160,TIGER 미국테크TOP10 INDXX(H),90.13,20.42
6,465660,TIGER 일본반도체FACTSET,86.75,29.37
6,483330,ACE 마이크로소프트밸류체인액티브,94.33,22.81
6,475070,KoAct 글로벌기후테크인프라액티브,92.23,29.89
6,471040,KoAct 글로벌AI&로봇액티브,85.31,22.73
6,464060,HANARO 글로벌반도체TOP10 SOLACTIVE,98.08,28.68
6,477490,에셋플러스 글로벌일등기업포커스10액티브,89.02,15.06
7,423920,TIGER 미국필라델피아반도체레버리지(합성),95.7,57.69
7,453820,KODEX 인도Nifty50레버리지(합성),84.06,46.8
8,465580,ACE 미국빅테크TOP7 Plus,78.61,20.64
8,471990,KODEX AI반도체핵심장비,74.36,37.98
8,471760,TIGER AI반도체핵심공정,73.96,33.96
8,481180,SOL 미국AI소프트웨어,73.23,18.87
8,453950,TIGER TSMC밸류체인FACTSET,70.44,22.93
8,446690,KODEX 아시아AI반도체exChina액티브,75.08,23.94
8,442580,ARIRANG 글로벌HBM반도체,67.42,28.3
9,479730,TIGER 인도빌리언컨슈머,64.39,19.75
9,486290,TIGER 미국나스닥100+15%프리미엄초단기,66.3,14.04
9,464930,TIGER 글로벌혁신블루칩TOP10,58.59,16.75
9,448540,ACE 엔비디아채권혼합블룸버그,61.15,18.25
9,476690,TIGER 글로벌비만치료제TOP2Plus,61.27,16.16
9,480030,ACE 미국500 15%프리미엄분배(합성),60.3,9.14
9,476030,SOL 미국나스닥100,66.5,14.25
9,461340,HANARO 글로벌생성형AI액티브,66.13,22.91
9,461900,ARIRANG 미국테크10iSelect,64.28,18.26
10,455850,SOL AI반도체소부장,59.45,31.95
10,466940,TIGER 은행고배당플러스TOP10,64.97,25.22
10,449450,ARIRANG K방산Fn,54.65,28.88
10,474590,WOORI 반도체밸류체인액티브,60.13,27.58
10,442320,KBSTAR 글로벌원자력iSelect,57.28,28.59
10,464920,ARIRANG 일본반도체소부장Solactive,59.45,24.44
10,469160,ACE 일본반도체,55.82,21.65
10,467540,KOSEF 코스닥글로벌,59.06,30.6
11,418660,TIGER 미국나스닥100레버리지(합성),59.34,44.94
11,465350,KBSTAR 2차전지TOP10인버스(합성),51.59,47.58
12,482730,TIGER 미국S&P500+10%프리미엄초단기,48.82,6.18
12,472170,TIGER 미국테크TOP10채권혼합,44.32,9.62
12,453080,KOSEF 미국나스닥100(H),48.72,16.42
12,475350,KBSTAR 버크셔포트폴리오TOP10,52.21,11.5
12,463680,KODEX 미국S&P500테크놀로지,47.26,17.78
12,463690,KODEX 미국S&P500커뮤니케이션,42.42,15.29
12,481340,KBSTAR 미국30년국채액티브,49.03,16.03
12,483030,KOSEF 미국블록버스터바이오테크의약품+,44.05,12.58
12,476310,KBSTAR 글로벌비만산업TOP2+,47.39,15.03
12,469790,KOSEF K-테크TOP10,50.43,18.9
13,390390,KODEX 미국반도체MV,42.64,27.89
13,466920,SOL 조선TOP3플러스,43.61,32.13
13,426030,TIMEFOLIO 미국나스닥100액티브,45.65,23.36
13,466930,SOL 자동차TOP3플러스,45.2,26.06
13,454320,HANARO CAPEX설비투자iSelect,44.38,28.32
13,423170,SOL 한국형글로벌반도체액티브,47.57,23.97
13,434730,HANARO 원자력iSelect,38.28,28.74
13,472350,1Q 차이나H(H),38.96,24.35
14,453810,KODEX 인도Nifty50,35.32,13.29
14,453870,TIGER 인도니프티50,34.4,12.97
14,449190,KODEX 미국나스닥100(H),38.33,18.01
14,448300,TIGER 미국나스닥100TR(H),38.84,18.85
14,472150,TIGER 배당프리미엄액티브,40.55,13.64
14,477730,KODEX 인도타타그룹,39.67,20.74
14,464310,TIGER 글로벌AI&로보틱스 INDXX,31.33,17.62
14,449770,KOSEF 미국S&P500,37.45,11.72
14,441800,TIMEFOLIO Korea플러스배당액티브,34.1,16.58
14,474800,KOSEF 미국원유에너지기업,37.0,16.77
14,426020,TIMEFOLIO 미국S&P500액티브,36.71,18.02
14,453650,KODEX 미국S&P500금융,36.13,14.79
14,444200,SOL KEDI메가테크액티브,33.41,20.58
14,472840,ITF 200,30.17,17.43
14,453660,KODEX 미국S&P500경기소비재,32.83,17.7
14,459790,히어로즈 미국성장기업30액티브,39.26,15.96
14,459560,KODEX 테슬라밸류체인FactSet,37.22,22.51
14,472720,TRUSTON 주주가치액티브,41.39,16.64
14,426410,ARIRANG 미국대체투자Top10MV,32.4,23.01
15,381180,TIGER 미국필라델피아반도체나스닥,31.53,28.01
15,314250,KODEX 미국빅테크10(H),36.34,29.61
15,457480,ACE 테슬라밸류체인액티브,31.22,41.79
15,462900,KoAct 바이오헬스케어액티브,29.66,28.94
15,236350,TIGER 인도니프티50레버리지(합성),27.36,32.25
15,385510,KODEX K-신재생에너지액티브,27.87,28.89
15,243880,TIGER 200IT레버리지,35.26,43.81
15,450910,SOL 코스닥150,30.64,29.23
15,463250,TIGER 스페이스테크iSelect,26.28,30.28
15,461450,KODEX 코스닥글로벌,29.46,29.83
15,459370,SOL 유럽탄소배출권선물인버스ICE(H),33.42,37.33
15,461580,TIGER 코스닥글로벌,32.5,31.39
16,133690,TIGER 미국나스닥100,22.53,18.23
16,381170,TIGER 미국테크TOP10 INDXX,31.17,23.26
16,379810,KODEX 미국나스닥100TR,23.12,19.66
16,367380,ACE 미국나스닥100,26.68,19.84
16,368590,KBSTAR 미국나스닥100,25.09,19.83
16,445290,KODEX K-로봇액티브,27.48,22.46
16,315960,KBSTAR 대형고배당10TR,19.25,22.5
16,287180,ARIRANG 미국나스닥테크,25.55,24.71
16,463640,KODEX 미국S&P500유틸리티,21.75,19.46
16,276650,KBSTAR 글로벌4차산업IT(합성 H),21.38,22.57
16,448570,FOCUS AI코리아액티브,22.89,18.07
16,433500,ACE 원자력테마딥서치,27.87,25.75
16,471780,TIGER 코리아테크액티브,28.95,20.93
16,449690,TIGER 한중반도체(합성),29.94,20.28
16,411720,KBSTAR 글로벌메타버스Moorgate,21.44,21.95
16,450190,KODEX 한중반도체(합성),28.41,20.72
16,433220,에셋플러스 글로벌대장장이액티브,28.44,18.67
16,450120,KOSEF SK그룹대표주,29.34,21.57
16,429990,SOL 한국형글로벌플랫폼&메타버스액티브,21.6,20.66
16,404120,TIMEFOLIO K신재생에너지액티브,19.82,21.79
16,419170,HANARO 미국메타버스iSelect,24.33,26.3
17,360750,TIGER 미국S&P500,21.09,14.64
17,379800,KODEX 미국S&P500TR,20.02,14.34
17,360200,ACE 미국S&P500,21.3,14.58
17,458730,TIGER 미국배당다우존스,20.51,10.69
17,379780,KBSTAR 미국S&P500,19.69,14.52
