,Return,Std Dev,Symbol(Name)
005930,15.72,26.52,005930 (삼성전자)
000660,24.38,37.9,000660 (SK하이닉스)
373220,-7.71,40.68,373220 (LG에너지솔루션)
207940,37.91,39.01,207940 (삼성바이오로직스)
005380,11.14,32.63,005380 (현대차)
005935,17.7,27.06,005935 (삼성전자우)
068270,37.98,54.7,068270 (셀트리온)
000270,17.91,32.3,000270 (기아)
105560,7.23,30.35,105560 (KB금융)
055550,5.78,28.15,055550 (신한지주)
005490,0.77,31.85,005490 (POSCO홀딩스)
028260,8.63,33.89,028260 (삼성물산)
035420,13.63,35.18,035420 (NAVER)
006400,13.68,38.7,006400 (삼성SDI)
051910,9.82,38.8,051910 (LG화학)
012330,7.56,33.21,012330 (현대모비스)
329180,35.52,43.3,329180 (HD현대중공업)
086790,10.09,33.01,086790 (하나금융지주)
032830,2.3,28.63,032830 (삼성생명)
138040,32.5,36.13,138040 (메리츠금융지주)
003670,43.37,44.17,003670 (포스코퓨처엠)
035720,13.97,37.02,035720 (카카오)
000810,7.92,28.6,000810 (삼성화재)
066570,4.47,35.09,066570 (LG전자)
259960,-0.8,45.89,259960 (크래프톤)
012450,18.87,42.35,012450 (한화에어로스페이스)
009540,10.41,40.72,009540 (HD한국조선해양)
011200,0.66,56.76,011200 (HMM)
033780,5.78,23.08,033780 (KT&G)
003550,6.05,31.39,003550 (LG)
042700,52.64,47.89,042700 (한미반도체)
015760,0.06,28.5,015760 (한국전력)
034020,1.79,45.43,034020 (두산에너빌리티)
402340,15.83,42.95,402340 (SK스퀘어)
017670,7.4,23.88,017670 (SK텔레콤)
316140,4.57,29.43,316140 (우리금융지주)
018260,-2.73,34.32,018260 (삼성에스디에스)
024110,3.59,27.61,024110 (기업은행)
009150,8.89,35.99,009150 (삼성전기)
010130,13.59,35.21,010130 (고려아연)
267260,49.25,58.14,267260 (HD현대일렉트릭)
323410,-23.4,49.74,323410 (카카오뱅크)
034730,15.03,36.36,034730 (SK)
096770,8.14,41.87,096770 (SK이노베이션)
030200,1.98,20.91,030200 (KT)
010140,5.11,40.91,010140 (삼성중공업)
459580,3.77,0.15,459580 (KODEX CD금리액티브(합성))
047050,13.46,43.99,047050 (포스코인터내셔널)
326030,4.9,43.98,326030 (SK바이오팜)
086280,11.9,36.22,086280 (현대글로비스)
003490,2.15,35.06,003490 (대한항공)
000100,16.31,33.25,000100 (유한양행)
005830,14.37,33.5,005830 (DB손해보험)
010950,8.27,36.3,010950 (S-Oil)
090430,9.39,37.72,090430 (아모레퍼시픽)
352820,1.97,51.07,352820 (하이브)
267250,6.6,34.12,267250 (HD현대)
357870,2.28,0.23,357870 (TIGER CD금리투자KIS(합성))
005387,15.89,32.51,005387 (현대차2우B)
011070,17.34,43.52,011070 (LG이노텍)
064350,15.61,48.11,064350 (현대로템)
069500,6.86,17.24,069500 (KODEX 200)
450080,195.61,111.98,450080 (에코프로머티)
034220,-1.72,36.71,034220 (LG디스플레이)
047810,16.75,40.2,047810 (한국항공우주)
010120,12.62,38.95,010120 (LS ELECTRIC)
097950,9.1,31.63,097950 (CJ제일제당)
161390,5.13,34.9,161390 (한국타이어앤테크놀로지)
051900,7.46,35.11,051900 (LG생활건강)
088980,9.56,11.43,088980 (맥쿼리인프라)
028050,3.3,44.4,028050 (삼성E&A)
443060,-62.23,89.16,443060 (HD현대마린솔루션)
251270,-4.31,44.7,251270 (넷마블)
009830,15.07,45.75,009830 (한화솔루션)
006800,0.43,35.54,006800 (미래에셋증권)
029780,1.69,27.37,029780 (삼성카드)
011790,24.85,43.16,011790 (SKC)
036460,7.2,35.78,036460 (한국가스공사)
079550,24.75,45.51,079550 (LIG넥스원)
302440,-15.3,55.02,302440 (SK바이오사이언스)
021240,9.63,34.63,021240 (코웨이)
423160,3.33,0.13,423160 (KODEX KOFR금리액티브(합성))
454910,91.32,80.85,454910 (두산로보틱스)
005940,4.25,33.57,005940 (NH투자증권)
307950,25.39,48.19,307950 (현대오토에버)
010620,15.88,43.66,010620 (HD현대미포)
180640,36.08,55.36,180640 (한진칼)
360750,19.95,14.82,360750 (TIGER 미국S&P500)
078930,7.24,31.48,078930 (GS)
032640,5.51,30.23,032640 (LG유플러스)
003230,40.12,46.43,003230 (삼양식품)
022100,21.93,44.68,022100 (포스코DX)
241560,10.5,40.85,241560 (두산밥캣)
016360,2.19,29.99,016360 (삼성증권)
036570,10.23,40.98,036570 (엔씨소프트)
071050,12.93,37.75,071050 (한국금융지주)
005385,15.47,30.71,005385 (현대차우)
449170,3.65,0.15,449170 (TIGER KOFR금리액티브(합성))
001040,12.43,35.42,001040 (CJ)
006260,7.69,38.4,006260 (LS)
005070,53.88,56.63,005070 (코스모신소재)
128940,21.15,44.85,128940 (한미약품)
272210,27.48,44.91,272210 (한화시스템)
011780,25.52,44.85,011780 (금호석유)
462870,-49.84,100.24,462870 (시프트업)
133690,21.99,18.41,133690 (TIGER 미국나스닥100)
271560,8.29,36.05,271560 (오리온)
011170,7.79,42.68,011170 (롯데케미칼)
001570,62.47,60.43,001570 (금양)
004020,-2.24,36.0,004020 (현대제철)
000720,1.89,39.09,000720 (현대건설)
039490,16.16,37.98,039490 (키움증권)
066970,29.78,55.51,066970 (엘앤에프)
377300,-44.78,58.36,377300 (카카오페이)
035250,3.41,28.61,035250 (강원랜드)
001450,9.41,31.87,001450 (현대해상)
138930,0.97,29.01,138930 (BNK금융지주)
298040,57.4,58.37,298040 (효성중공업)
007660,41.78,52.93,007660 (이수페타시스)
273130,1.96,3.07,273130 (KODEX 종합채권(AA-이상)액티브)
112610,31.98,50.49,112610 (씨에스윈드)
175330,12.34,25.31,175330 (JB금융지주)
381180,27.58,30.54,381180 (TIGER 미국필라델피아반도체나스닥)
381170,27.95,24.6,381170 (TIGER 미국테크TOP10 INDXX)
002380,6.82,38.88,002380 (KCC)
052690,14.04,49.37,052690 (한전기술)
081660,16.53,37.71,081660 (휠라홀딩스)
088350,-1.73,35.18,088350 (한화생명)
000150,16.75,46.22,000150 (두산)
001440,-15.7,56.28,001440 (대한전선)
004370,8.21,30.06,004370 (농심)
004990,-0.62,30.6,004990 (롯데지주)
122630,10.73,34.2,122630 (KODEX 레버리지)
278530,5.69,18.86,278530 (KODEX 200TR)
361610,-30.3,51.13,361610 (SK아이이테크놀로지)
000880,2.88,34.95,000880 (한화)
008930,22.78,51.82,008930 (한미사이언스)
007070,5.6,34.51,007070 (GS리테일)
465680,4.21,0.59,465680 (KODEX 24-12 은행채(AA+이상)액티브)
012750,4.75,26.85,012750 (에스원)
018880,11.32,39.78,018880 (한온시스템)
000120,10.68,35.84,000120 (CJ대한통운)
002790,11.98,39.95,002790 (아모레G)
383220,-4.01,43.98,383220 (F&F)
028670,-11.69,52.72,028670 (팬오션)
278470,-13.99,74.52,278470 (에이피알)
030000,7.65,32.2,030000 (제일기획)
102110,7.11,17.77,102110 (TIGER 200)
000990,28.69,51.44,000990 (DB하이텍)
282330,-1.84,36.75,282330 (BGF리테일)
009420,34.93,55.99,009420 (한올바이오파마)
008770,13.16,37.5,008770 (호텔신라)
051600,6.88,36.6,051600 (한전KPS)
026960,8.96,28.91,026960 (동서)
455890,4.37,0.23,455890 (RISE 머니마켓액티브)
111770,18.31,39.78,111770 (영원무역)
481050,3.74,0.14,481050 (KODEX 1년은행양도성예금증서+액티브(합성))
