,Return,Std Dev,Symbol(Name)
247540,91.08,60.47,247540 (에코프로비엠)
196170,103.98,68.83,196170 (알테오젠)
086520,60.83,58.36,086520 (에코프로)
028300,66.16,73.71,028300 (HLB)
348370,98.75,78.03,348370 (엔켐)
068760,35.93,55.19,068760 (셀트리온제약)
058470,34.5,35.3,058470 (리노공업)
000250,55.77,56.43,000250 (삼천당제약)
214150,47.51,49.09,214150 (클래시스)
403870,142.53,66.93,403870 (HPSP)
277810,115.72,69.51,277810 (레인보우로보틱스)
145020,33.41,49.31,145020 (휴젤)
257720,225.06,85.13,257720 (실리콘투)
263750,27.73,50.08,263750 (펄어비스)
141080,43.97,59.33,141080 (리가켐바이오)
089030,38.21,46.6,089030 (테크윙)
039030,33.71,50.2,039030 (이오테크닉스)
357780,11.43,40.57,357780 (솔브레인)
078600,42.75,54.89,078600 (대주전자재료)
005290,29.33,47.51,005290 (동진쎄미켐)
035900,39.66,51.83,035900 (JYP Ent.)
041510,39.93,51.08,041510 (에스엠)
035760,2.72,35.67,035760 (CJ ENM)
036930,19.09,48.73,036930 (주성엔지니어링)
204270,51.12,57.31,204270 (제이앤티씨)
178320,33.11,46.76,178320 (서진시스템)
240810,20.96,44.57,240810 (원익IPS)
065350,41.49,59.34,065350 (신성델타테크)
293490,-16.59,49.04,293490 (카카오게임즈)
237690,24.43,55.0,237690 (에스티팜)
417200,43.37,91.91,417200 (LS머트리얼즈)
064760,34.99,47.92,064760 (티씨케이)
214450,14.46,46.01,214450 (파마리서치)
137400,43.12,52.6,137400 (피엔티)
031980,33.58,48.83,031980 (피에스케이홀딩스)
067160,39.83,55.5,067160 (SOOP)
033100,51.08,58.87,033100 (제룡전기)
112040,31.99,63.87,112040 (위메이드)
121600,42.06,57.87,121600 (나노신소재)
232140,48.39,54.21,232140 (와이씨)
039200,47.75,64.69,039200 (오스코텍)
036830,28.55,50.06,036830 (솔브레인홀딩스)
095340,42.61,52.77,095340 (ISC)
352480,95.81,55.9,352480 (씨앤씨인터내셔널)
328130,116.36,80.2,328130 (루닛)
281740,69.0,55.91,281740 (레이크머티리얼즈)
140860,59.81,45.37,140860 (파크시스템스)
166090,54.77,52.9,166090 (하나머티리얼즈)
253450,-1.02,38.66,253450 (스튜디오드래곤)
214370,16.15,49.59,214370 (케어젠)
222800,29.51,49.58,222800 (심텍)
018290,35.18,61.91,018290 (브이티)
084370,31.48,47.62,084370 (유진테크)
086900,34.09,54.05,086900 (메디톡스)
140410,32.87,59.42,140410 (메지온)
950160,-14.92,47.8,950160 (코오롱티슈진)
298380,34.93,65.71,298380 (에이비엘바이오)
317330,57.6,64.0,317330 (덕산테코피아)
067310,25.2,51.98,067310 (하나마이크론)
195940,-11.23,43.89,195940 (HK이노엔)
319660,48.86,51.52,319660 (피에스케이)
096530,30.65,56.39,096530 (씨젠)
051980,38.68,81.27,051980 (중앙첨단소재)
