,Return,Std Dev,Symbol(Name)
459580,3.77,0.15,459580 (KODEX CD금리액티브(합성))
357870,2.27,0.23,357870 (TIGER CD금리투자KIS(합성))
069500,6.78,17.05,069500 (KODEX 200)
423160,3.32,0.13,423160 (KODEX KOFR금리액티브(합성))
360750,19.49,14.65,360750 (TIGER 미국S&P500)
449170,3.64,0.15,449170 (TIGER KOFR금리액티브(합성))
133690,21.63,18.27,133690 (TIGER 미국나스닥100)
273130,1.95,3.05,273130 (KODEX 종합채권(AA-이상)액티브)
381170,26.0,23.51,381170 (TIGER 미국테크TOP10 INDXX)
381180,23.9,28.7,381180 (TIGER 미국필라델피아반도체나스닥)
278530,5.53,18.5,278530 (KODEX 200TR)
102110,7.03,17.58,102110 (TIGER 200)
465680,4.28,0.59,465680 (KODEX 24-12 은행채(AA+이상)액티브)
122630,10.6,33.89,122630 (KODEX 레버리지)
481050,3.74,0.14,481050 (KODEX 1년은행양도성예금증서+액티브(합성))
455890,4.39,0.23,455890 (RISE 머니마켓액티브)
470260,4.81,0.34,470260 (TIGER 24-12 금융채(AA-이상))
371460,-6.11,32.99,371460 (TIGER 차이나전기차SOLACTIVE)
379800,18.15,14.35,379800 (KODEX 미국S&P500TR)
453850,-5.77,15.66,453850 (ACE 미국30년국채액티브(H))
214980,1.82,0.19,214980 (KODEX 단기채권PLUS)
252670,-12.79,35.69,252670 (KODEX 200선물인버스2X)
102780,7.6,18.91,102780 (KODEX 삼성그룹)
385540,1.85,4.34,385540 (RISE 종합채권(A-이상)액티브)
233740,13.93,52.93,233740 (KODEX 코스닥150레버리지)
310970,10.03,19.38,310970 (TIGER MSCI Korea TR)
475630,3.76,0.14,475630 (TIGER CD1년금리액티브(합성))
458730,22.45,11.06,458730 (TIGER 미국배당다우존스)
360200,19.69,14.59,360200 (ACE 미국S&P500)
315930,15.18,21.74,315930 (KODEX Top5PlusTR)
148020,7.0,16.41,148020 (RISE 200)
305720,16.99,35.14,305720 (KODEX 2차전지산업)
379810,19.39,19.77,379810 (KODEX 미국나스닥100TR)
292150,7.78,21.45,292150 (TIGER TOP10)
476810,5.67,0.87,476810 (KODEX 25-11 은행채(AA-이상)PLUS액티브)
305540,20.51,36.23,305540 (TIGER 2차전지테마)
367380,23.22,19.94,367380 (ACE 미국나스닥100)
453540,4.64,1.42,453540 (TIGER 25-10 회사채(A+이상)액티브)
396500,10.73,26.59,396500 (TIGER Fn반도체TOP10)
356540,1.04,4.03,356540 (ACE 종합채권(AA-이상)KIS액티브)
229200,6.69,26.95,229200 (KODEX 코스닥150)
436140,5.37,5.76,436140 (SOL 종합채권(AA-이상)액티브)
447820,6.22,1.17,447820 (TIGER 24-10 회사채(A+이상)액티브)
451540,5.98,4.02,451540 (TIGER 종합채권(AA-이상)액티브)
157450,2.45,10.9,157450 (TIGER 단기통안채)
153130,1.94,0.34,153130 (KODEX 단기채권)
294400,6.44,18.78,294400 (KOSEF 200TR)
458760,15.87,10.17,458760 (TIGER 미국배당+7%프리미엄다우존스)
476550,5.36,11.2,476550 (TIGER 미국30년국채프리미엄액티브(H))
152100,6.78,16.23,152100 (PLUS 200)
139260,10.35,21.99,139260 (TIGER 200 IT)
114800,-3.92,17.56,114800 (KODEX 인버스)
272580,1.93,0.22,272580 (TIGER 단기채권액티브)
446720,9.98,12.1,446720 (SOL 미국배당다우존스)
477080,3.72,0.15,477080 (RISE CD금리액티브(합성))
196230,1.79,0.21,196230 (RISE 단기통안채)
462010,-30.35,52.3,462010 (TIGER 2차전지소재Fn)
329750,5.34,8.89,329750 (TIGER 미국달러단기채권액티브)
368590,21.69,19.93,368590 (RISE 미국나스닥100)
458250,-6.44,25.48,458250 (TIGER 미국30년국채스트립액티브(합성 H))
390390,33.52,28.67,390390 (KODEX 미국반도체MV)
314250,33.28,29.69,314250 (KODEX 미국빅테크10(H))
371160,-11.58,35.29,371160 (TIGER 차이나항셍테크)
091180,8.92,25.44,091180 (KODEX 자동차)
329200,4.9,12.89,329200 (TIGER 리츠부동산인프라)
453870,32.57,12.86,453870 (TIGER 인도니프티50)
453810,33.64,13.18,453810 (KODEX 인도Nifty50)
091160,9.94,25.78,091160 (KODEX 반도체)
293180,6.55,18.82,293180 (HANARO 200)
105190,7.08,18.31,105190 (ACE 200)
278540,5.43,18.84,278540 (KODEX MSCI Korea TR)
469830,4.5,0.21,469830 (SOL 초단기채권액티브)
439870,9.33,14.76,439870 (KODEX 국고채30년액티브)
379780,17.81,14.52,379780 (RISE 미국S&P500)
451000,6.61,4.71,451000 (PLUS 종합채권(AA-이상)액티브)
161510,9.0,16.24,161510 (PLUS 고배당주)
446770,71.67,27.5,446770 (ACE 글로벌반도체TOP4 Plus SOLACTIVE)
148070,3.13,5.24,148070 (KOSEF 국고채10년)
091170,5.91,24.32,091170 (KODEX 은행)
467940,6.49,1.05,467940 (KODEX 25-11 회사채(A+이상)액티브)
465580,50.06,22.24,465580 (ACE 미국빅테크TOP7 Plus)
385560,-1.97,18.22,385560 (RISE KIS국고채30년Enhanced)
069660,6.98,17.9,069660 (KOSEF 200)
474220,49.61,18.31,474220 (TIGER 미국테크TOP10+10%프리미엄)
402970,11.38,13.82,402970 (ACE 미국배당다우존스)
456610,8.73,8.38,456610 (TIGER 미국달러SOFR금리액티브(합성))
114260,2.93,5.23,114260 (KODEX 국고채3년)
251350,15.41,14.99,251350 (KODEX 선진국MSCI World)
455030,9.01,8.38,455030 (KODEX 미국달러SOFR금리액티브(합성))
476450,4.17,0.3,476450 (히어로즈 머니마켓액티브)
364980,7.41,37.37,364980 (TIGER 2차전지TOP10)
441680,13.42,11.3,441680 (TIGER 미국나스닥100커버드콜(합성))
304660,-1.87,16.28,304660 (KODEX 미국30년국채울트라선물(H))
472870,-5.61,15.92,472870 (RISE 미국30년국채엔화노출(합성 H))
477050,4.06,0.21,477050 (PLUS 머니마켓액티브)
479080,4.62,0.17,479080 (1Q 머니마켓액티브)
486290,-41.95,19.69,486290 (TIGER 미국나스닥100+15%프리미엄초단기)
251340,-8.07,28.08,251340 (KODEX 코스닥150선물인버스)
302190,1.73,4.12,302190 (TIGER 중장기국채)
455850,29.24,33.26,455850 (SOL AI반도체소부장)
457480,15.8,43.81,457480 (ACE 테슬라밸류체인액티브)
226490,7.93,16.28,226490 (KODEX 코스피)
454780,6.06,4.23,454780 (히어로즈 종합채권(AA-이상)액티브)
411060,20.48,13.7,411060 (ACE KRX금현물)
273140,1.89,0.25,273140 (KODEX 단기변동금리부채권액티브)
439860,5.62,2.07,439860 (KODEX ESG종합채권(A-이상)액티브)
241180,11.33,16.62,241180 (TIGER 일본니케이225)
245710,10.85,19.55,245710 (ACE 베트남VN30(합성))
466940,60.46,25.56,466940 (TIGER 은행고배당플러스TOP10)
394660,2.39,22.48,394660 (TIGER 글로벌자율주행&전기차SOLACTIVE)
483280,4.9,23.66,483280 (KODEX 미국AI테크TOP10+15%프리미엄)
361580,8.81,17.18,361580 (RISE 200TR)
449180,18.44,15.0,449180 (KODEX 미국S&P500(H))
388420,10.88,28.75,388420 (RISE 비메모리반도체액티브)
143860,12.54,28.35,143860 (TIGER 헬스케어)
466920,67.14,34.05,466920 (SOL 조선TOP3플러스)
448290,18.33,13.36,448290 (TIGER 미국S&P500TR(H))
091230,10.45,25.57,091230 (TIGER 반도체)
200250,11.53,16.98,200250 (KOSEF 인도Nifty50(합성))
449190,29.95,18.43,449190 (KODEX 미국나스닥100(H))
272560,2.02,0.36,272560 (RISE 단기국공채액티브)
471230,15.39,5.52,471230 (KODEX 국고채10년액티브)
367770,0.61,22.31,367770 (RISE 수소경제테마)
479730,60.64,18.24,479730 (TIGER 인도빌리언컨슈머)
481060,32.96,10.74,481060 (KODEX 미국30년국채+12%프리미엄(합성 H))
394670,-14.88,23.73,394670 (TIGER 글로벌리튬&2차전지SOLACTIVE(합성))
473290,6.02,1.23,473290 (KODEX 26-12 회사채(AA-이상)액티브)
290130,6.74,19.09,290130 (RISE ESG사회책임투자)
448880,6.61,0.9,448880 (ACE 24-12 회사채(AA-이상)액티브)
456600,73.7,27.39,456600 (TIMEFOLIO 글로벌AI인공지능액티브)
462330,-59.25,92.17,462330 (KODEX 2차전지산업레버리지)
464540,4.84,0.54,464540 (RISE 25-03 회사채(AA-이상)액티브)
463290,4.55,0.25,463290 (1Q 단기금융채액티브)
484790,22.72,11.47,484790 (KODEX 미국30년국채액티브(H))
295040,6.46,18.9,295040 (SOL 200TR)
479520,3.66,0.15,479520 (RISE KOFR금리액티브(합성))
422420,-3.34,34.92,422420 (RISE 2차전지액티브)
423920,63.57,59.39,423920 (TIGER 미국필라델피아반도체레버리지(합성))
143850,13.85,16.84,143850 (TIGER 미국S&P500선물(H))
473330,15.42,9.14,473330 (SOL 미국30년국채커버드콜(합성))
438330,6.43,2.2,438330 (TIGER 투자등급회사채액티브)
332940,12.17,20.71,332940 (HANARO MSCI Korea TR)
409820,11.32,48.16,409820 (KODEX 미국나스닥100레버리지(합성 H))
472160,51.08,22.27,472160 (TIGER 미국테크TOP10 INDXX(H))
476690,33.39,16.54,476690 (TIGER 글로벌비만치료제TOP2Plus)
480260,9.3,1.13,480260 (TIGER 27-04회사채(A+이상)액티브)
452360,11.96,11.55,452360 (SOL 미국배당다우존스(H))
448300,30.56,19.22,448300 (TIGER 미국나스닥100TR(H))
475080,3.65,10.34,475080 (KODEX 테슬라인컴프리미엄채권혼합액티브)
329650,5.02,5.53,329650 (KODEX TRF3070)
461950,-32.61,54.32,461950 (KODEX 2차전지핵심소재10 Fn)
476850,8.24,16.32,476850 (KoAct 배당성장액티브)
365780,-0.33,6.96,365780 (ACE 국고채10년)
395270,8.2,24.69,395270 (HANARO Fn K-반도체)
451530,11.13,19.24,451530 (TIGER 국고채30년스트립액티브)
372330,-11.68,34.86,372330 (KODEX 차이나항셍테크)
455860,-23.01,45.92,455860 (SOL 2차전지소부장Fn)
278620,1.96,0.41,278620 (PLUS 단기채권액티브)
449450,59.57,29.54,449450 (PLUS K방산)
471990,11.82,40.14,471990 (KODEX AI반도체핵심장비)
464930,34.68,17.42,464930 (TIGER 글로벌혁신블루칩TOP10)
132030,4.43,15.84,132030 (KODEX 골드선물(H))
228790,-3.46,30.15,228790 (TIGER 화장품)
461270,6.27,1.36,461270 (ACE 26-06 회사채(AA-이상)액티브)
363570,-0.36,7.66,363570 (KODEX 장기종합채권(AA-이상)액티브KAP)
461460,8.99,6.69,461460 (PLUS 국고채10년액티브)
261260,-5.4,16.16,261260 (KODEX 미국달러선물인버스2X)
483230,4.71,0.33,483230 (RISE 25-06 은행채(AA+이상)액티브)
292560,-1.59,10.26,292560 (TIGER 일본엔선물)
364960,-10.96,23.11,364960 (TIGER BBIG)
192090,8.69,21.34,192090 (TIGER 차이나CSI300)
445290,17.11,22.59,445290 (KODEX K-로봇액티브)
447770,12.18,18.99,447770 (TIGER 테슬라채권혼합Fn)
328370,9.14,19.38,328370 (PLUS 코스피TR)
480020,59.9,25.7,480020 (ACE 미국빅테크7+ 15%프리미엄분배(합성))
326240,14.32,22.93,326240 (RISE IT플러스)
190620,1.78,0.13,190620 (ACE 단기통안채)
451060,12.58,16.15,451060 (1Q K200액티브)
213610,7.75,18.98,213610 (KODEX 삼성그룹밸류)
480310,-2.87,31.93,480310 (TIGER 글로벌온디바이스AI)
466950,50.11,26.66,466950 (TIGER 글로벌AI액티브)
469820,4.99,0.34,469820 (SOL 24-12 회사채(AA-이상)액티브)
219480,13.02,21.47,219480 (KODEX 미국S&P500선물(H))
305080,4.1,9.5,305080 (TIGER 미국채10년선물)
448540,53.56,18.57,448540 (ACE 엔비디아채권혼합블룸버그)
182480,8.27,20.0,182480 (TIGER 미국MSCI리츠(합성 H))
482730,9.19,9.44,482730 (TIGER 미국S&P500+10%프리미엄초단기)
487340,4.1,0.15,487340 (ACE CD금리&초단기채권액티브)
464230,4.11,0.37,464230 (히어로즈 24-09 회사채(AA-이상)액티브)
395290,-8.25,31.45,395290 (HANARO Fn K-POP&미디어)
332930,12.34,20.19,332930 (HANARO 200TR)
484890,4.09,0.18,484890 (SOL 머니마켓액티브)
473440,4.47,1.69,473440 (ACE 11월만기자동연장회사채AA-이상액티브)
364970,-6.04,28.14,364970 (TIGER 바이오TOP10)
385550,2.87,0.35,385550 (RISE 단기종합채권(AA-이상)액티브)
401470,-9.31,26.26,401470 (KODEX K-메타버스액티브)
244580,2.27,30.97,244580 (KODEX 바이오)
130730,2.21,0.45,130730 (KOSEF 단기자금)
275980,9.2,20.05,275980 (TIGER 글로벌4차산업혁신기술(합성 H))
481190,25.61,23.69,481190 (SOL 미국테크TOP10)
304940,17.56,24.36,304940 (KODEX 미국나스닥100선물(H))
