Cluster,Symbol,Name,Return,Std Dev
0,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),120.11,48.23
0,484880,SOL 금융지주플러스고배당,112.5,28.78
1,479850,HANARO K-뷰티,96.96,29.07
1,461910,PLUS 미국테크TOP10레버리지(합성),99.31,40.2
1,473640,HANARO 글로벌금채굴기업,93.49,30.44
2,456600,TIMEFOLIO 글로벌AI인공지능액티브,73.7,27.39
2,453820,KODEX 인도Nifty50레버리지(합성),78.57,45.94
2,473490,KOSEF 글로벌AI반도체,77.78,35.72
3,423920,TIGER 미국필라델피아반도체레버리지(합성),63.57,59.39
3,465350,RISE 2차전지TOP10인버스(합성),66.4,46.82
4,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,71.67,27.5
4,466940,TIGER 은행고배당플러스TOP10,60.46,25.56
4,466920,SOL 조선TOP3플러스,67.14,34.05
4,449450,PLUS K방산,59.57,29.54
4,480020,ACE 미국빅테크7+ 15%프리미엄분배(합성),59.9,25.7
4,476070,KODEX 글로벌비만치료제TOP2 Plus,63.73,27.85
4,469150,ACE AI반도체포커스,60.34,35.68
4,469060,RISE 미국반도체NYSE,66.81,29.99
4,475070,KoAct 글로벌기후테크인프라액티브,62.05,31.35
4,469050,RISE 미국반도체NYSE(H),60.0,32.21
4,473590,ACE 미국주식베스트셀러,62.14,27.45
4,464060,HANARO 글로벌반도체TOP10 SOLACTIVE,60.29,31.72
5,465580,ACE 미국빅테크TOP7 Plus,50.06,22.24
5,474220,TIGER 미국테크TOP10+10%프리미엄,49.61,18.31
5,479730,TIGER 인도빌리언컨슈머,60.64,18.24
5,472160,TIGER 미국테크TOP10 INDXX(H),51.08,22.27
5,466950,TIGER 글로벌AI액티브,50.11,26.66
5,448540,ACE 엔비디아채권혼합블룸버그,53.56,18.57
5,477730,KODEX 인도타타그룹,44.04,19.82
5,461900,PLUS 미국테크TOP10,44.29,19.44
5,481340,RISE 미국30년국채액티브,53.57,15.17
5,473460,KODEX 미국서학개미,53.2,24.61
5,446690,KODEX 아시아AI반도체exChina액티브,48.02,25.68
6,390390,KODEX 미국반도체MV,33.52,28.67
6,314250,KODEX 미국빅테크10(H),33.28,29.69
6,426030,TIMEFOLIO 미국나스닥100액티브,37.19,23.68
6,442320,RISE 글로벌원자력,40.03,29.55
6,418660,TIGER 미국나스닥100레버리지(합성),45.84,45.05
6,480040,ACE 미국반도체15%프리미엄분배(합성),33.13,33.14
6,465660,TIGER 일본반도체FACTSET,40.94,31.83
6,464920,PLUS 일본반도체소부장,34.39,26.88
6,423170,SOL 한국형글로벌반도체액티브,34.09,25.09
6,471040,KoAct 글로벌AI&로봇액티브,38.98,25.43
6,453950,TIGER TSMC밸류체인FACTSET,42.4,25.1
6,461340,HANARO 글로벌생성형AI액티브,41.39,23.98
6,467540,KOSEF 코스닥글로벌,40.62,30.83
6,442580,PLUS 글로벌HBM반도체,46.88,29.44
6,426410,PLUS 미국대체투자Top10,35.15,23.09
7,453870,TIGER 인도니프티50,32.57,12.86
7,453810,KODEX 인도Nifty50,33.64,13.18
7,449190,KODEX 미국나스닥100(H),29.95,18.43
7,481060,KODEX 미국30년국채+12%프리미엄(합성 H),32.96,10.74
7,476690,TIGER 글로벌비만치료제TOP2Plus,33.39,16.54
7,448300,TIGER 미국나스닥100TR(H),30.56,19.22
7,464930,TIGER 글로벌혁신블루칩TOP10,34.68,17.42
7,472170,TIGER 미국테크TOP10채권혼합,29.69,10.78
7,449770,KOSEF 미국S&P500,32.22,11.87
7,441800,TIMEFOLIO Korea플러스배당액티브,30.63,17.01
7,483290,KODEX 미국배당+10%프리미엄다우존스,29.05,13.11
7,474800,KOSEF 미국원유에너지기업,31.31,17.1
7,453650,KODEX 미국S&P500금융,33.93,15.0
7,475350,RISE 버크셔포트폴리오TOP10,38.81,12.8
7,453080,KOSEF 미국나스닥100(H),37.51,17.06
7,426020,TIMEFOLIO 미국S&P500액티브,30.75,18.21
7,463690,KODEX 미국S&P500커뮤니케이션,35.75,15.32
7,480460,WOORI 한국부동산TOP3플러스,29.27,9.23
7,471460,히어로즈 국고채30년액티브,33.25,10.12
7,459790,히어로즈 미국성장기업30액티브,29.19,16.21
7,477490,에셋플러스 글로벌일등기업포커스10액티브,30.79,16.69
8,133690,TIGER 미국나스닥100,21.63,18.27
8,381170,TIGER 미국테크TOP10 INDXX,26.0,23.51
8,367380,ACE 미국나스닥100,23.22,19.94
8,368590,RISE 미국나스닥100,21.69,19.93
8,481190,SOL 미국테크TOP10,25.61,23.69
8,472150,TIGER 배당프리미엄액티브,25.82,14.27
8,433330,SOL 미국S&P500,24.69,13.83
8,453330,RISE 미국S&P500(H),25.22,11.65
8,463640,KODEX 미국S&P500유틸리티,24.15,19.27
8,476030,SOL 미국나스닥100,22.9,16.4
8,465670,TIGER 미국캐시카우100,26.9,14.02
8,444490,WOORI 미국S&P500,22.61,15.35
8,472720,TRUSTON 주주가치액티브,24.79,17.4
8,463680,KODEX 미국S&P500테크놀로지,28.92,19.09
8,478150,TIMEFOLIO 글로벌우주테크&방산액티브,26.71,14.0
8,459750,RISE 글로벌주식분산액티브,23.59,11.59
8,435040,ACE 글로벌브랜드TOP10블룸버그,23.94,15.92
8,444200,SOL KEDI메가테크액티브,25.0,21.06
8,449780,KOSEF 미국S&P500(H),25.03,13.0
8,453660,KODEX 미국S&P500경기소비재,26.77,17.93
8,452440,VITA 밸류알파액티브,23.13,14.56
8,428560,KODEX 미국ETF산업Top10 Indxx,22.92,17.48
