Cluster,Symbol,Name,Return,Std Dev
0,570084,한투 블룸버그 인버스 2X 천연가스선물 ETN,322.39,120.01
0,530102,삼성 인버스 2X 천연가스 선물 ETN C,287.36,124.4
0,580046,KB 블룸버그 인버스2X 천연가스선물 ETN(H),320.27,118.04
0,610054,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),350.55,120.78
0,510029,대신 S&P 인버스 2X 천연가스 선물 ETN,321.58,119.54
0,700020,하나 블룸버그 -2X 천연가스 선물 ETN(H),345.8,119.9
1,520072,미래에셋 미국 AI TOP3 ETN,165.37,29.36
1,580060,KB 레버리지 미국채 10년 ETN,183.78,14.1
1,580061,KB 미국채 30년 ETN,190.53,16.37
1,700023,하나 Solactive 2X US Tech Top 10 ETN(H),194.19,43.6
2,610078,메리츠 3X 레버리지 미국채30년 ETN,124.96,35.64
2,530122,삼성 인버스 2X 항셍테크 ETN(H) B,103.58,50.01
2,610044,메리츠 인버스 천연가스 선물 ETN(H),143.07,60.67
2,530115,삼성 레버리지 나스닥 100 ETN,124.82,28.83
2,520053,미래에셋 인버스 천연가스 선물 ETN(H),141.69,59.97
3,520063,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),66.83,23.05
3,530113,삼성 레버리지 S&P500 선물 ETN,62.12,19.7
3,570100,한투 일본종합상사TOP5 ETN,75.48,22.3
3,610075,메리츠 3X 레버리지 미국채10년 ETN,62.47,16.19
3,530110,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,73.92,21.9
3,580056,KB 일본 로보틱스 TOP 10 ETN,65.5,19.24
3,580054,KB 인버스 2X 콩 선물 ETN,85.52,37.24
3,500077,신한 인버스0.5X S&P500 VIX S/T선물 ETN,73.81,22.08
3,760005,키움 INDXX 미국테크탑10 ETN,84.88,20.54
3,510039,대신 3X 레버리지 국채30년 ETN,81.84,32.35
3,570089,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,73.11,21.22
3,530120,삼성 나스닥 100 ETN,73.6,15.82
3,550088,N2 월간 레버리지 선진국 1등주 ETN,70.97,30.67
