,Return,Std Dev,Symbol(Name)
530036,-24.3,92.17,530036 (삼성 인버스 2X WTI원유 선물 ETN)
530107,-39.34,57.33,530107 (삼성 인버스 2X 코스닥150 선물 ETN)
500027,-27.43,90.04,500027 (신한 인버스 2X WTI원유 선물 ETN(H))
530111,-49.08,105.26,530111 (삼성 레버리지 천연가스 선물 ETN C)
520057,-39.23,57.55,520057 (미래에셋 인버스 2X 코스닥150 선물 ETN)
550074,-79.99,118.27,550074 (N2 블룸버그 2X 천연가스 선물 ETN(H))
570082,-38.9,57.87,570082 (한투 인버스 2X 코스닥150선물 ETN)
500028,-18.22,36.92,500028 (신한 인버스 2X 다우존스지수 선물 ETN(H))
570044,-30.5,53.65,570044 (한투 인버스 2X 나스닥 100 ETN)
530062,-25.71,61.62,530062 (삼성 인버스 2X 은 선물 ETN(H))
500019,7.24,78.77,500019 (신한 레버리지 WTI원유 선물 ETN(H))
530109,-58.08,54.5,530109 (삼성 S&P500 VIX S/T 선물 ETN)
570093,-51.72,105.89,570093 (한투 레버리지 천연가스 선물 ETN B)
500030,-15.85,58.26,500030 (신한 인버스 2X 은 선물 ETN(H))
530116,-42.22,35.72,530116 (삼성 인버스 2X 나스닥 100 ETN)
530031,7.07,80.44,530031 (삼성 레버리지 WTI원유 선물 ETN)
520076,-90.78,79.51,520076 (미래에셋 1.5X 천연가스 선물 ETN)
530118,3.92,19.88,530118 (삼성 코스닥 150 TR ETN)
580044,-39.63,57.04,580044 (KB 인버스 2X KOSDAQ 150 선물 ETN)
580014,-14.91,51.76,580014 (KB 인버스 2X 나스닥 100 ETN)
500082,-57.12,104.9,500082 (신한 블룸버그 2X 천연가스 선물 ETN)
500076,-58.33,54.34,500076 (신한 S&P500 VIX S/T 선물 ETN D)
580020,-9.81,64.14,580020 (KB 천연가스 선물 ETN(H))
530088,-19.11,77.36,530088 (삼성 레버리지 KRX 2차전지 K-뉴딜 ETN)
530105,-26.77,32.64,530105 (삼성 인버스 2X 코스피200 선물 ETN)
530100,4.71,71.14,530100 (삼성 블룸버그 인버스 2X WTI원유 선물 ETN)
530064,-16.52,44.24,530064 (삼성 인버스 2X 구리 선물 ETN(H))
500072,-39.33,57.51,500072 (신한 인버스 2X 코스닥 150 선물 ETN)
570023,-21.75,38.07,570023 (한투 인버스 2X S&P500 선물 ETN(H))
580031,-3.25,29.05,580031 (KB 인버스 KOSDAQ150 선물 ETN)
500037,23.55,28.32,500037 (신한 레버리지 금 선물 ETN)
610043,-57.21,59.82,610043 (메리츠 천연가스 선물 ETN(H))
500029,18.95,58.25,500029 (신한 레버리지 은 선물 ETN(H))
580055,-58.09,103.64,580055 (KB 블룸버그 레버리지 천연가스 선물 ETN)
520052,-57.25,60.3,520052 (미래에셋 천연가스 선물 ETN(H))
570084,322.39,120.01,570084 (한투 블룸버그 인버스 2X 천연가스선물 ETN)
530056,-14.2,29.91,530056 (삼성 인버스 2X 금 선물 ETN(H))
580047,-16.18,64.58,580047 (KB 레버리지 항셍테크 선물 ETN(H) B)
500051,-19.04,45.18,500051 (신한 인버스 2X S&P500 선물 ETN)
530102,287.36,124.4,530102 (삼성 인버스 2X 천연가스 선물 ETN C)
530061,35.15,62.53,530061 (삼성 레버리지 은 선물 ETN(H))
610078,124.96,35.64,610078 (메리츠 3X 레버리지 미국채30년 ETN)
530114,-23.27,28.12,530114 (삼성 인버스 2X S&P500 선물 ETN)
500063,-3.12,29.14,500063 (신한 인버스 코스닥 150 선물 ETN)
510025,-61.65,54.41,510025 (대신 S&P500 VIX S/T 선물 ETN)
520050,-4.02,65.24,520050 (미래에셋 인버스 2X 원유선물혼합 ETN(H))
500056,20.61,43.58,500056 (신한 레버리지 Russell 2000 ETN)
510019,25.14,64.19,510019 (대신 인버스 천연가스 선물 ETN(H))
500041,-10.68,49.11,500041 (신한 인버스 2X 구리 선물 ETN)
500057,-2.44,52.06,500057 (신한 인버스 2X Russell 2000 ETN)
610067,-59.02,104.47,610067 (메리츠 블룸버그 2X 천연가스선물 ETN(H) B)
530099,17.3,67.7,530099 (삼성 블룸버그 레버리지 WTI원유 선물 ETN)
610038,-19.03,34.29,610038 (메리츠 레버리지 미국채30년 ETN(H))
500003,-5.41,43.64,500003 (신한 인버스 WTI원유 선물 ETN(H))
610042,-1.55,68.63,610042 (메리츠 블룸버그 인버스 2X WTI선물 ETN(H))
580019,59.98,83.41,580019 (KB 인버스 2X 항셍테크 선물 ETN)
500036,-10.74,17.09,500036 (신한 인버스 2X 미국달러 선물 ETN)
570062,-3.09,63.17,570062 (한투 인버스 2X 은 선물 ETN)
580037,4.55,71.33,580037 (KB S&P 인버스 2X WTI원유 선물 ETN)
570103,35.94,34.6,570103 (한투 인버스2X 나스닥100 ETN B)
530094,-2.99,29.33,530094 (삼성 인버스 코스닥 150 선물 ETN)
500006,-5.2,14.54,500006 (신한 인버스 금 선물 ETN(H))
510037,-53.19,104.67,510037 (대신 S&P 2X 천연가스 선물 ETN B)
520064,-11.99,28.91,520064 (미래에셋 2X 미국채울트라30년 선물 ETN)
570088,-64.84,45.85,570088 (한투 S&P500 VIX S/T 선물 ETN(H))
530119,29.25,56.54,530119 (삼성 레버리지 항셍테크 ETN(H) B)
570066,-1.42,42.45,570066 (한투 인버스 2X 베트남 VN30 선물 ETN(H))
500066,4.89,71.53,500066 (신한 블룸버그 인버스 2X WTI원유 선물 ETN)
530122,103.58,50.01,530122 (삼성 인버스 2X 항셍테크 ETN(H) B)
530063,21.36,44.17,530063 (삼성 레버리지 구리 선물 ETN(H))
510016,-10.22,64.45,510016 (대신 천연가스 선물 ETN(H))
610069,-10.8,16.06,610069 (메리츠 KAP 레버리지 일본 엔화 ETN)
580025,-19.87,73.63,580025 (KB 레버리지 KRX 2차전지 K-뉴딜 ETN)
500038,-9.48,33.67,500038 (신한 인버스 2X 금 선물 ETN)
700025,-59.6,104.38,700025 (하나 블룸버그 2X 천연가스 선물 ETN(H) B)
520055,-26.88,32.57,520055 (미래에셋 인버스 2X 코스피200 선물 ETN)
580036,8.2,67.89,580036 (KB S&P 레버리지 WTI원유 선물 ETN(H))
570098,-27.18,16.57,570098 (한투 S&P 레버리지 엔달러 선물 ETN(H))
510027,-39.18,56.61,510027 (대신 인버스 2X 코스닥 150 선물 ETN)
500007,-6.69,28.23,500007 (신한 인버스 은 선물 ETN(H))
520046,-7.41,50.95,520046 (미래에셋 레버리지 옥수수 선물 ETN)
580027,-11.62,57.95,580027 (KB 인버스 2X 은 선물 ETN(H))
580021,18.04,63.03,580021 (KB 인버스 천연가스 선물 ETN)
610044,143.07,60.67,610044 (메리츠 인버스 천연가스 선물 ETN(H))
510015,-6.9,36.53,510015 (대신 밀 선물 ETN(H))
570095,-19.39,15.3,570095 (한투 레버리지 일본 엔선물 ETN C)
530084,-4.09,14.39,530084 (삼성 인버스 금 선물 ETN(H))
610013,-6.64,45.29,610013 (메리츠 인버스 2X 금 선물 ETN(H))
570056,5.02,19.88,570056 (한투 인버스 금 선물 ETN)
580017,-5.38,39.83,580017 (KB 인버스 2X S&P 500 선물 ETN)
520063,66.83,23.05,520063 (미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H))
580051,-38.05,62.98,580051 (KB 레버리지 밀 선물 ETN)
610017,-11.38,58.31,610017 (메리츠 인버스 2X 은 선물 ETN(H))
520011,-11.08,42.7,520011 (미래에셋 인버스 원유선물혼합 ETN(H))
610061,27.5,40.58,610061 (메리츠 3X 레버리지 국채30년 ETN)
500016,8.19,14.51,500016 (신한 금 선물 ETN(H))
550043,-28.82,90.76,550043 (N2 인버스 레버리지 WTI원유 선물 ETN(H))
580040,-27.75,32.9,580040 (KB 인버스 2X KOSPI 200 선물 ETN)
530113,62.12,19.7,530113 (삼성 레버리지 S&P500 선물 ETN)
570079,4.8,71.53,570079 (한투 블룸버그 인버스 2X WTI원유 선물 ETN)
530106,64.6,56.92,530106 (삼성 레버리지 코스닥150 선물 ETN)
580023,-10.67,28.89,580023 (KB 인버스 2X 금 선물 ETN(H))
610063,3.8,0.25,610063 (메리츠 KIS CD금리투자 ETN)
530055,19.13,30.05,530055 (삼성 레버리지 금 선물 ETN(H))
580026,20.82,58.18,580026 (KB 레버리지 은 선물 ETN(H))
580046,320.27,118.04,580046 (KB 블룸버그 인버스2X 천연가스선물 ETN(H))
570060,-2.9,34.39,570060 (한투 인버스 2X 금 선물 ETN)
570055,15.52,13.01,570055 (한투 금 선물 ETN)
530067,15.46,14.19,530067 (삼성 KRX 금현물 ETN)
510017,14.2,79.04,510017 (대신 2X 철광석 선물 ETN(H))
570073,10.76,50.5,570073 (한투 인버스 2X 구리 선물 ETN)
520069,-2.31,50.7,520069 (미래에셋 -2X 홍콩H 선물 ETN(H))
570081,66.98,58.34,570081 (한투 레버리지 코스닥150선물 ETN)
610079,-49.66,43.63,610079 (메리츠 인버스 3X 미국채30년 ETN)
