,Return,Std Dev,Symbol(Name)
005930,15.64,26.36,005930 (삼성전자)
000660,23.12,37.73,000660 (SK하이닉스)
373220,-7.99,40.66,373220 (LG에너지솔루션)
207940,37.69,39.03,207940 (삼성바이오로직스)
005380,10.78,32.52,005380 (현대차)
005935,17.34,26.91,005935 (삼성전자우)
000270,17.98,32.17,000270 (기아)
068270,37.85,54.69,068270 (셀트리온)
105560,7.14,30.29,105560 (KB금융)
005490,1.23,31.69,005490 (POSCO홀딩스)
055550,5.97,28.11,055550 (신한지주)
035420,14.3,35.12,035420 (NAVER)
028260,8.81,33.83,028260 (삼성물산)
006400,14.03,38.6,006400 (삼성SDI)
051910,10.17,38.65,051910 (LG화학)
012330,7.47,33.18,012330 (현대모비스)
329180,36.56,42.46,329180 (HD현대중공업)
086790,10.21,32.96,086790 (하나금융지주)
032830,2.38,28.51,032830 (삼성생명)
035720,14.58,36.96,035720 (카카오)
003670,44.1,44.06,003670 (포스코퓨처엠)
000810,8.36,28.4,000810 (삼성화재)
066570,4.63,35.01,066570 (LG전자)
138040,31.51,36.04,138040 (메리츠금융지주)
012450,18.43,42.3,012450 (한화에어로스페이스)
009540,10.53,40.45,009540 (HD한국조선해양)
259960,-5.21,45.24,259960 (크래프톤)
011200,0.71,56.74,011200 (HMM)
003550,6.43,31.33,003550 (LG)
015760,0.19,28.46,015760 (한국전력)
033780,5.21,22.94,033780 (KT&G)
017670,7.35,23.83,017670 (SK텔레콤)
034020,1.32,45.34,034020 (두산에너빌리티)
009150,9.1,35.94,009150 (삼성전기)
316140,4.15,29.28,316140 (우리금융지주)
042700,51.59,47.75,042700 (한미반도체)
018260,-2.71,34.3,018260 (삼성에스디에스)
024110,3.59,27.6,024110 (기업은행)
034730,15.38,36.3,034730 (SK)
090430,11.91,37.03,090430 (아모레퍼시픽)
402340,9.26,42.31,402340 (SK스퀘어)
323410,-24.79,49.38,323410 (카카오뱅크)
096770,8.23,41.76,096770 (SK이노베이션)
010130,12.99,35.13,010130 (고려아연)
010140,5.37,40.8,010140 (삼성중공업)
267260,47.65,57.98,267260 (HD현대일렉트릭)
030200,2.13,20.83,030200 (KT)
047050,13.46,43.84,047050 (포스코인터내셔널)
459580,3.77,0.15,459580 (KODEX CD금리액티브(합성))
086280,12.33,36.21,086280 (현대글로비스)
003490,2.07,35.08,003490 (대한항공)
010950,8.65,36.31,010950 (S-Oil)
352820,4.08,50.95,352820 (하이브)
005830,14.2,33.39,005830 (DB손해보험)
000100,15.9,33.11,000100 (유한양행)
326030,-0.62,43.3,326030 (SK바이오팜)
357870,2.27,0.23,357870 (TIGER CD금리투자KIS(합성))
267250,6.84,34.07,267250 (HD현대)
069500,6.78,17.05,069500 (KODEX 200)
005387,15.6,32.41,005387 (현대차2우B)
011070,17.0,43.4,011070 (LG이노텍)
443060,-50.61,84.65,443060 (HD현대마린솔루션)
251270,-3.08,44.35,251270 (넷마블)
034220,-1.93,36.61,034220 (LG디스플레이)
097950,9.41,31.59,097950 (CJ제일제당)
051900,7.82,35.04,051900 (LG생활건강)
028050,3.61,44.32,028050 (삼성E&A)
047810,16.38,40.12,047810 (한국항공우주)
161390,5.03,34.67,161390 (한국타이어앤테크놀로지)
064350,14.34,48.02,064350 (현대로템)
088980,9.71,11.32,088980 (맥쿼리인프라)
010120,12.16,38.84,010120 (LS ELECTRIC)
011790,25.08,42.97,011790 (SKC)
029780,1.56,27.37,029780 (삼성카드)
010620,16.28,43.55,010620 (HD현대미포)
180640,36.64,55.35,180640 (한진칼)
423160,3.32,0.13,423160 (KODEX KOFR금리액티브(합성))
009830,14.42,45.55,009830 (한화솔루션)
021240,9.56,34.54,021240 (코웨이)
454910,95.07,80.52,454910 (두산로보틱스)
005940,4.27,33.56,005940 (NH투자증권)
078930,7.58,31.45,078930 (GS)
006800,-0.17,35.42,006800 (미래에셋증권)
032640,5.83,30.24,032640 (LG유플러스)
003230,40.67,46.35,003230 (삼양식품)
079550,24.12,45.4,079550 (LIG넥스원)
022100,22.28,44.52,022100 (포스코DX)
307950,25.02,48.06,307950 (현대오토에버)
302440,-16.95,54.55,302440 (SK바이오사이언스)
011170,9.21,42.51,011170 (롯데케미칼)
360750,19.49,14.65,360750 (TIGER 미국S&P500)
005070,54.83,56.5,005070 (코스모신소재)
066970,31.15,55.23,066970 (엘앤에프)
241560,9.95,40.48,241560 (두산밥캣)
071050,12.81,37.68,071050 (한국금융지주)
011780,26.05,44.71,011780 (금호석유)
016360,1.85,29.94,016360 (삼성증권)
036570,9.87,40.89,036570 (엔씨소프트)
001570,63.57,60.21,001570 (금양)
005385,15.15,30.64,005385 (현대차우)
036460,5.63,35.52,036460 (한국가스공사)
449170,3.64,0.15,449170 (TIGER KOFR금리액티브(합성))
462870,-63.04,75.05,462870 (시프트업)
001040,12.16,35.14,001040 (CJ)
128940,21.06,44.84,128940 (한미약품)
004020,-1.95,35.96,004020 (현대제철)
000720,2.23,39.05,000720 (현대건설)
272210,26.86,44.99,272210 (한화시스템)
006260,7.19,38.29,006260 (LS)
271560,8.01,35.99,271560 (오리온)
133690,21.63,18.27,133690 (TIGER 미국나스닥100)
377300,-44.41,58.04,377300 (카카오페이)
039490,15.6,37.96,039490 (키움증권)
035250,3.34,28.58,035250 (강원랜드)
001450,9.35,31.8,001450 (현대해상)
138930,0.89,28.92,138930 (BNK금융지주)
273130,1.95,3.05,273130 (KODEX 종합채권(AA-이상)액티브)
004370,9.15,30.0,004370 (농심)
175330,12.21,25.28,175330 (JB금융지주)
052690,14.17,49.31,052690 (한전기술)
002380,6.82,38.76,002380 (KCC)
081660,16.8,37.63,081660 (휠라홀딩스)
381170,26.0,23.51,381170 (TIGER 미국테크TOP10 INDXX)
298040,54.75,58.18,298040 (효성중공업)
361610,-27.73,50.57,361610 (SK아이이테크놀로지)
004990,-0.32,30.59,004990 (롯데지주)
088350,-1.69,35.1,088350 (한화생명)
002790,13.5,39.61,002790 (아모레G)
381180,23.9,28.7,381180 (TIGER 미국필라델피아반도체나스닥)
001440,-15.9,56.18,001440 (대한전선)
000150,16.48,46.04,000150 (두산)
007660,40.19,52.7,007660 (이수페타시스)
007070,6.14,34.5,007070 (GS리테일)
018880,11.9,39.64,018880 (한온시스템)
000880,2.94,34.94,000880 (한화)
000120,11.12,35.77,000120 (CJ대한통운)
278530,5.53,18.5,278530 (KODEX 200TR)
102110,7.03,17.58,102110 (TIGER 200)
000990,29.65,51.35,000990 (DB하이텍)
465680,4.28,0.59,465680 (KODEX 24-12 은행채(AA+이상)액티브)
012750,4.65,26.85,012750 (에스원)
383220,-3.39,43.47,383220 (F&F)
112610,27.71,49.94,112610 (씨에스윈드)
122630,10.6,33.89,122630 (KODEX 레버리지)
008930,22.22,51.72,008930 (한미사이언스)
