,Return,Std Dev,Symbol(Name)
247540,92.09,60.39,247540 (에코프로비엠)
196170,102.54,68.75,196170 (알테오젠)
086520,61.82,58.35,086520 (에코프로)
028300,70.61,74.15,028300 (HLB)
000250,58.68,56.53,000250 (삼천당제약)
068760,36.27,55.1,068760 (셀트리온제약)
348370,84.76,77.64,348370 (엔켐)
058470,33.76,35.36,058470 (리노공업)
214150,46.45,49.01,214150 (클래시스)
277810,111.6,69.0,277810 (레인보우로보틱스)
403870,128.46,66.7,403870 (HPSP)
263750,28.35,50.01,263750 (펄어비스)
141080,45.06,59.33,141080 (리가켐바이오)
145020,32.67,49.21,145020 (휴젤)
257720,210.58,85.12,257720 (실리콘투)
039030,34.43,50.35,039030 (이오테크닉스)
357780,10.39,40.46,357780 (솔브레인)
035900,39.77,51.76,035900 (JYP Ent.)
089030,36.16,46.94,089030 (테크윙)
005290,28.66,47.45,005290 (동진쎄미켐)
078600,40.97,54.87,078600 (대주전자재료)
240810,21.78,44.74,240810 (원익IPS)
237690,25.36,55.02,237690 (에스티팜)
041510,38.85,51.0,041510 (에스엠)
035760,2.11,35.83,035760 (CJ ENM)
087010,46.78,68.0,087010 (펩트론)
178320,32.78,47.36,178320 (서진시스템)
039200,48.87,64.77,039200 (오스코텍)
293490,-17.75,48.82,293490 (카카오게임즈)
036930,17.66,48.71,036930 (주성엔지니어링)
065350,40.24,59.33,065350 (신성델타테크)
417200,24.65,87.57,417200 (LS머트리얼즈)
214450,13.75,45.97,214450 (파마리서치)
067160,39.2,55.48,067160 (SOOP)
204270,43.25,57.57,204270 (제이앤티씨)
033100,50.56,58.93,033100 (제룡전기)
950160,-11.0,49.41,950160 (코오롱티슈진)
064760,33.82,47.87,064760 (티씨케이)
031980,32.73,48.94,031980 (피에스케이홀딩스)
112040,31.3,63.77,112040 (위메이드)
225570,29.53,62.19,225570 (넥슨게임즈)
018290,36.84,62.05,018290 (브이티)
298380,40.58,65.87,298380 (에이비엘바이오)
328130,112.23,79.24,328130 (루닛)
067630,54.48,76.08,067630 (HLB생명과학)
232140,46.97,54.45,232140 (와이씨)
121600,40.88,57.82,121600 (나노신소재)
214370,17.49,49.53,214370 (케어젠)
036830,27.81,50.24,036830 (솔브레인홀딩스)
137400,40.33,52.53,137400 (피엔티)
310210,130.38,78.31,310210 (보로노이)
086900,35.42,54.12,086900 (메디톡스)
253450,-1.52,38.55,253450 (스튜디오드래곤)
051980,39.66,81.36,051980 (중앙첨단소재)
095340,40.77,52.73,095340 (ISC)
352480,84.29,56.07,352480 (씨앤씨인터내셔널)
195940,-8.41,44.07,195940 (HK이노엔)
140860,56.91,45.38,140860 (파크시스템스)
281740,64.03,55.83,281740 (레이크머티리얼즈)
140410,32.7,59.31,140410 (메지온)
096530,30.89,56.32,096530 (씨젠)
084370,30.86,47.66,084370 (유진테크)
067310,25.07,51.92,067310 (하나마이크론)
166090,50.09,52.81,166090 (하나머티리얼즈)
222800,27.51,49.49,222800 (심텍)
287410,38.98,41.58,287410 (제이시스메디칼)
319660,45.02,51.62,319660 (피에스케이)
025320,24.66,60.94,025320 (시노펙스)
056190,14.92,36.46,056190 (에스에프에이)
393890,-8.68,55.74,393890 (더블유씨피)
317330,50.9,63.92,317330 (덕산테코피아)
213420,26.58,49.83,213420 (덕산네오룩스)
085660,17.59,51.57,085660 (차바이오텍)
078130,30.81,61.02,078130 (국일제지)
064550,43.47,69.02,064550 (바이오니아)
074600,37.98,45.83,074600 (원익QnC)
383310,51.67,79.95,383310 (에코프로에이치엔)
440110,-10.73,83.41,440110 (파두)
241710,29.73,52.22,241710 (코스메카코리아)
098460,31.05,43.24,098460 (고영)
047920,47.5,71.41,047920 (HLB제약)
183300,34.45,47.67,183300 (코미코)
365340,-0.59,49.19,365340 (성일하이텍)
086450,21.49,36.1,086450 (동국제약)
009520,37.97,57.07,009520 (포스코엠텍)
119860,14.15,44.11,119860 (커넥트웨이브)
036540,13.25,50.95,036540 (SFA반도체)
101490,28.49,50.79,101490 (에스앤에스텍)
041190,56.57,69.2,041190 (우리기술투자)
278280,22.55,51.19,278280 (천보)
222080,34.91,53.62,222080 (씨아이에스)
048410,35.87,75.8,048410 (현대바이오)
131970,34.78,50.79,131970 (두산테스나)
115450,24.6,67.68,115450 (HLB테라퓨틱스)
042000,16.19,67.19,042000 (카페24)
025900,23.87,47.81,025900 (동화기업)
399720,96.53,81.58,399720 (가온칩스)
036810,42.64,56.18,036810 (에프에스티)
272290,11.25,46.45,272290 (이녹스첨단소재)
336570,37.98,43.68,336570 (원텍)
122870,12.88,46.31,122870 (와이지엔터테인먼트)
007390,73.16,84.93,007390 (네이처셀)
003380,-8.39,40.29,003380 (하림지주)
237880,12.79,50.03,237880 (클리오)
418550,23.76,72.64,418550 (제이오)
015750,12.99,46.18,015750 (성우하이텍)
253590,62.72,59.1,253590 (네오셈)
194480,19.49,63.23,194480 (데브시스터즈)
420770,-19.43,64.86,420770 (기가비스)
058970,79.77,74.11,058970 (엠로)
215200,18.9,40.2,215200 (메가스터디교육)
348210,42.13,46.73,348210 (넥스틴)
189300,34.58,50.94,189300 (인텔리안테크)
060370,28.88,49.48,060370 (LS마린솔루션)
114840,126.08,60.41,114840 (아이패밀리에스씨)
335890,55.69,45.79,335890 (비올)
053800,24.57,57.76,053800 (안랩)
053030,28.01,62.85,053030 (바이넥스)
376300,-16.36,62.1,376300 (디어유)
199800,83.66,73.16,199800 (툴젠)
099190,17.45,40.97,099190 (아이센스)
080220,40.94,60.48,080220 (제주반도체)
025980,39.89,62.55,025980 (아난티)
058610,18.87,43.87,058610 (에스피지)
046890,-2.78,41.26,046890 (서울반도체)
069080,17.98,53.97,069080 (웹젠)
220100,34.74,67.28,220100 (퓨쳐켐)
358570,46.62,69.35,358570 (지아이이노베이션)
251970,25.98,46.22,251970 (펌텍코리아)
131290,21.7,53.98,131290 (티에스이)
144510,12.74,59.07,144510 (지씨셀)
460930,-65.72,87.39,460930 (현대힘스)
099320,19.59,46.21,099320 (쎄트렉아이)
179900,53.39,61.47,179900 (유티아이)
228760,24.82,64.95,228760 (지노믹트리)
340570,42.71,50.07,340570 (티앤엘)
078340,22.85,51.98,078340 (컴투스)
200130,15.16,44.38,200130 (콜마비앤에이치)
445090,211.48,105.52,445090 (에이직랜드)
039440,48.42,55.82,039440 (에스티아이)
030520,21.49,47.17,030520 (한글과컴퓨터)
372170,63.3,71.05,372170 (윤성에프앤씨)
032500,25.54,50.85,032500 (케이엠더블유)
215000,9.88,36.9,215000 (골프존)
290650,33.39,52.42,290650 (엘앤씨바이오)
079370,34.75,48.38,079370 (제우스)
101360,109.54,100.63,101360 (에코앤드림)
059090,36.04,58.11,059090 (미코)
950140,35.1,55.67,950140 (잉글우드랩)
095660,8.35,51.27,095660 (네오위즈)
091700,12.74,43.09,091700 (파트론)
171090,43.88,69.96,171090 (선익시스템)
084850,8.44,51.66,084850 (아이티엠반도체)
455900,-89.31,67.33,455900 (엔젤로보틱스)
161580,17.22,55.77,161580 (필옵틱스)
304360,199.31,101.97,304360 (에스바이오메딕스)
006730,5.3,36.12,006730 (서부T&D)
338220,26.42,69.95,338220 (뷰노)
372320,144.79,86.92,372320 (큐로셀)
206640,10.14,58.22,206640 (바디텍메드)
082920,18.9,38.65,082920 (비츠로셀)
091120,30.41,49.63,091120 (이엠텍)
215600,9.13,66.29,215600 (신라젠)
397030,74.05,70.48,397030 (에이프릴바이오)
082270,28.04,60.27,082270 (젬백스)
095610,28.53,51.83,095610 (테스)
290690,65.18,92.63,290690 (소룩스)
095500,18.11,55.56,095500 (미래나노텍)
032190,19.95,44.94,032190 (다우데이타)
122640,53.66,65.34,122640 (예스티)
256840,47.3,70.28,256840 (한국비엔씨)
094360,65.17,63.57,094360 (칩스앤미디어)
060280,14.21,51.67,060280 (큐렉소)
394280,98.48,82.97,394280 (오픈엣지테크놀로지)
314930,38.39,62.32,314930 (바이오다인)
068240,17.86,47.21,068240 (다원시스)
206650,36.75,64.22,206650 (유바이오로직스)
166480,4.81,61.21,166480 (코아스템켐온)
110990,32.3,57.57,110990 (디아이티)
378340,-54.69,80.57,378340 (필에너지)
104830,12.14,38.68,104830 (원익머트리얼즈)
043150,17.94,44.15,043150 (바텍)
094170,41.26,62.37,094170 (동운아나텍)
089980,25.04,49.64,089980 (상아프론테크)
023160,3.03,40.92,023160 (태광)
049070,17.21,44.19,049070 (인탑스)
034950,13.54,16.66,034950 (한국기업평가)
089010,26.07,52.08,089010 (켐트로닉스)
360070,53.14,76.43,360070 (탑머티리얼)
101160,27.58,50.73,101160 (월덱스)
439090,-20.75,78.02,439090 (마녀공장)
014620,3.92,42.59,014620 (성광벤드)
243070,3.02,42.13,243070 (휴온스)
093320,35.39,49.47,093320 (케이아이엔엑스)
102710,19.2,47.34,102710 (이엔에프테크놀로지)
200670,15.0,49.32,200670 (휴메딕스)
347850,44.75,92.26,347850 (디앤디파마텍)
297890,25.06,66.08,297890 (HB솔루션)
032820,21.59,65.04,032820 (우리기술)
151860,19.56,52.37,151860 (KG에코솔루션)
033500,19.36,43.49,033500 (동성화인텍)
294090,51.54,83.95,294090 (이오플로우)
099430,2.55,46.92,099430 (바이오플러스)
114190,21.91,52.5,114190 (강원에너지)
230360,12.49,49.69,230360 (에코마케팅)
218410,14.3,43.9,218410 (RFHIC)
060250,32.92,49.37,060250 (NHN KCP)
064800,25.69,57.28,064800 (포니링크)
252990,4.33,52.92,252990 (샘씨엔에스)
323990,75.88,92.28,323990 (박셀바이오)
027360,35.6,52.86,027360 (아주IB투자)
029960,26.19,46.57,029960 (코엔텍)
319400,15.05,48.23,319400 (현대무벡스)
041020,17.37,66.94,041020 (폴라리스오피스)
148150,30.15,54.77,148150 (세경하이테크)
108860,23.87,57.62,108860 (셀바스AI)
389020,83.41,93.24,389020 (자람테크놀로지)
114810,27.32,46.49,114810 (한솔아이원스)
107640,128.8,109.91,107640 (한중엔시에스)
265520,0.68,43.14,265520 (AP시스템)
123860,14.3,47.22,123860 (아나패스)
013030,14.89,40.29,013030 (하이록코리아)
031330,25.43,50.0,031330 (에스에이엠티)
038500,12.23,53.93,038500 (삼표시멘트)
036620,30.87,64.75,036620 (감성코퍼레이션)
044490,1.61,47.46,044490 (태웅)
126700,25.34,49.81,126700 (하이비젼시스템)
