Cluster,Symbol,Name,Return,Std Dev
0,257720,실리콘투,210.58,85.12
0,445090,에이직랜드,211.48,105.52
0,304360,에스바이오메딕스,199.31,101.97
1,372320,큐로셀,144.79,86.92
1,425420,티에프이,156.83,80.95
1,396470,워트,168.09,100.54
2,478110,이베스트스팩6호,135.68,8.04
3,403870,HPSP,128.46,66.7
3,310210,보로노이,130.38,78.31
3,114840,아이패밀리에스씨,126.08,60.41
4,107640,한중엔시에스,128.8,109.91
4,388870,파로스아이바이오,131.18,97.98
4,222160,NPX,122.02,104.66
5,101360,에코앤드림,109.54,100.63
5,211050,인카금융서비스,111.03,105.75
5,373200,엑스플러스,115.54,96.95
6,196170,알테오젠,102.54,68.75
6,277810,레인보우로보틱스,111.6,69.0
6,328130,루닛,112.23,79.24
6,399720,가온칩스,96.53,81.58
6,394280,오픈엣지테크놀로지,98.48,82.97
7,443670,에스피소프트,91.12,133.91
7,451250,삐아,89.67,130.92
8,159910,스킨앤스킨,87.3,261.51
9,478440,미래에셋비전스팩6호,83.69,8.26
9,479880,한국제15호스팩,88.44,6.81
9,478390,KB제29호스팩,89.22,7.7
10,247540,에코프로비엠,92.09,60.39
10,028300,HLB,70.61,74.15
10,348370,엔켐,84.76,77.64
10,352480,씨앤씨인터내셔널,84.29,56.07
10,058970,엠로,79.77,74.11
10,199800,툴젠,83.66,73.16
10,397030,에이프릴바이오,74.05,70.48
10,353810,이지바이오,74.35,65.5
10,277880,티에스아이,68.48,72.83
11,007390,네이처셀,73.16,84.93
11,323990,박셀바이오,75.88,92.28
11,389020,자람테크놀로지,83.41,93.24
11,425040,티이엠씨,75.87,109.83
11,270660,에브리봇,85.39,97.85
11,448710,코츠테크놀로지,82.32,86.54
11,393210,토마토시스템,70.59,86.17
11,366030,공구우먼,85.06,93.65
11,383930,디티앤씨알오,70.3,97.17
11,189330,씨이랩,78.26,92.1
11,032685,소프트센우,70.22,87.95
12,058450,한주에이알티,74.61,178.18
13,086520,에코프로,61.82,58.35
13,000250,삼천당제약,58.68,56.53
13,281740,레이크머티리얼즈,64.03,55.83
13,041190,우리기술투자,56.57,69.2
13,253590,네오셈,62.72,59.1
13,179900,유티아이,53.39,61.47
13,372170,윤성에프앤씨,63.3,71.05
13,122640,예스티,53.66,65.34
13,094360,칩스앤미디어,65.17,63.57
13,126340,비나텍,66.94,70.9
13,173130,오파스넷,54.11,60.06
13,436610,한국제11호스팩,57.2,66.0
14,290690,소룩스,65.18,92.63
14,416180,신성에스티,50.32,101.2
14,365330,에스와이스틸텍,54.46,95.78
14,356680,엑스게이트,60.44,95.33
14,234100,폴라리스세원,54.13,96.18
14,376180,피코그램,65.09,94.45
14,198940,한주라이트메탈,52.19,102.51
14,210120,빅텐츠,61.2,98.99
14,148780,비큐AI,61.29,108.5
15,477340,에이치엠씨제7호스팩,55.89,5.17
15,476470,KB제28호스팩,56.51,9.01
15,477470,미래에셋비전스팩5호,43.07,10.39
15,477530,한국제14호스팩,67.43,6.24
16,067630,HLB생명과학,54.48,76.08
16,383310,에코프로에이치엔,51.67,79.95
16,360070,탑머티리얼,53.14,76.43
16,294090,이오플로우,51.54,83.95
16,348340,뉴로메카,62.99,75.57
16,405100,큐알티,54.88,72.31
16,402030,코난테크놀로지,55.74,87.59
16,388050,지투파워,54.24,88.28
16,389470,인벤티지랩,53.86,86.6
16,417500,제이아이테크,56.28,73.33
16,260970,에스앤디,60.78,82.31
16,232680,라온테크,52.55,80.45
17,420570,제이투케이바이오,53.69,134.01
17,140430,카티스,46.63,149.45
17,109960,AP헬스케어,55.81,148.04
18,214150,클래시스,46.45,49.01
18,141080,리가켐바이오,45.06,59.33
18,078600,대주전자재료,40.97,54.87
18,204270,제이앤티씨,43.25,57.57
18,033100,제룡전기,50.56,58.93
18,232140,와이씨,46.97,54.45
18,140860,파크시스템스,56.91,45.38
18,166090,하나머티리얼즈,50.09,52.81
18,319660,피에스케이,45.02,51.62
18,036810,에프에스티,42.64,56.18
18,335890,비올,55.69,45.79
18,340570,티앤엘,42.71,50.07
18,039440,에스티아이,48.42,55.82
18,089890,코세스,43.14,56.33
19,087010,펩트론,46.78,68.0
19,039200,오스코텍,48.87,64.77
19,317330,덕산테코피아,50.9,63.92
19,064550,바이오니아,43.47,69.02
19,047920,HLB제약,47.5,71.41
19,358570,지아이이노베이션,46.62,69.35
19,171090,선익시스템,43.88,69.96
19,256840,한국비엔씨,47.3,70.28
19,270520,지오릿에너지,43.51,65.82
19,307750,국전약품,46.62,68.41
19,109610,에스와이,47.32,71.72
19,322510,제이엘케이,47.09,74.74
19,368770,파이버프로,45.56,64.83
19,320000,한울반도체,43.98,66.1
19,168360,펨트론,48.96,75.82
19,219420,링크제니시스,47.66,75.13
20,347850,디앤디파마텍,44.75,92.26
20,432720,퀄리타스반도체,39.36,96.15
20,016790,현대사료,44.46,90.71
20,424960,스마트레이더시스템,42.64,95.22
20,200350,래몽래인,44.75,90.66
20,323350,다원넥스뷰,39.55,89.12
20,197140,디지캡,48.46,91.03
20,221800,유투바이오,44.8,95.46
20,123010,아이윈플러스,39.65,102.46
21,051980,중앙첨단소재,39.66,81.36
21,048410,현대바이오,35.87,75.8
