Cluster,Symbol,Name,Return,Std Dev
0,NVDA.O,엔비디아,60.35,45.23
0,AMD.O,어드밴스드 마이크로 디바이시스(AMD),43.13,56.02
0,ACLS.O,액셀리스 테크놀로지스,40.5,54.13
1,AVGO.O,브로드컴,39.98,35.23
1,MU.O,마이크론 테크놀로지,31.77,46.47
1,ASML.O,ASML 홀딩 ADR,33.56,34.7
1,AMAT.O,어플라이드 머티어리얼즈,29.22,36.34
1,LRCX.O,램 리서치,36.66,38.18
1,KLAC.O,KLA,35.05,35.46
1,NXPI.O,NXP 세미콘덕터,33.62,42.22
1,ON.O,온 세미콘덕터,30.16,44.75
1,ENTG.O,인테그리스,35.17,39.93
1,TER.O,테라다인,27.56,37.72
1,LSCC.O,래티스 세미컨덕터,30.49,48.06
2,MRVL.O,마벨 테크놀로지 그룹,19.28,41.75
2,SWKS.O,스카이웍스 솔루션스,23.35,40.62
2,QRVO.O,코보,14.24,42.21
2,COHR.K,코히런트,22.18,46.05
2,RMBS.O,램버스,18.5,44.88
2,GFS.O,글로벌파운드리,12.22,49.68
2,ALGM.O,알레그로 마이크로시스템즈,19.34,46.89
2,AMKR.O,앰코 테크놀로지,25.76,47.97
3,INTC.O,인텔,5.57,31.4
3,TSM,타이완 반도체 매뉴팩처링 ADR,26.41,29.8
3,QCOM.O,퀄컴,17.86,33.23
3,TXN.O,텍사스 인스트루먼트,19.65,26.73
3,ADI.O,애널로그 디바이시스,19.73,28.87
3,MCHP.O,마이크로칩 테크놀러지,18.8,33.52
4,WOLF.K,울프스피드,-26.5,74.7
