Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
100,VTES.K,Vanguard Short-Term Tax-Exempt Bond ETF,100.79,8.7,48.75,100.55,100.28,5,120,14,49,54,1.0,10.0,0.44,1.88
89,RSPM.K,Invesco S&P 500 Eql Wght Materials ETF,34.85,8.32,29.59,35.59,35.06,5,120,14,39,54,1.0,10.0,5.46,30.21
70,SPXV.K,ProShares S&P 500 Ex-Health Care ETF,56.5626,5.87,36.02,57.8,57.75,5,60,14,49,54,1.0,10.0,8.09,24.6
70,SPXE.K,ProShares S&P 500 Ex-Energy ETF,57.2508,5.53,35.45,58.3,58.06,5,60,14,49,54,1.0,10.0,8.11,24.2
96,LTPZ.K,PIMCO 15+ Year US TIPS Index Exchange-Traded Fund,56.47,5.47,41.51,55.57,54.37,5,120,14,49,54,1.0,10.0,1.52,14.78
87,FTXG.O,First Trust Nasdaq Food & Beverage ETF,24.7407,4.28,48.02,24.44,24.12,5,120,14,49,54,1.0,10.0,4.25,17.0
100,XONE.K,BondBloxx Bloomberg 1 Yr Tgt Duration US Trsy ETF,49.71,2.51,46.72,49.65,49.5,5,120,14,49,54,1.0,10.0,-0.27,1.6
101,NUBD.K,Nuveen ESG US Aggregate Bond ETF,22.47,2.3,48.2,22.23,21.78,5,120,14,49,59,1.0,10.0,-1.41,5.31
101,GBF,iShares Government/Credit Bond ETF,105.8717,1.81,47.94,104.65,102.71,5,120,14,49,59,1.0,10.0,-0.01,5.05
101,AGG,iShares Core US Aggregate Bond ETF,100.33,1.63,48.77,99.14,97.1,5,120,14,49,59,1.0,10.0,-0.32,4.83
101,TFI,SPDR Nuveen Bloomberg Municipal Bond ETF,46.65,1.47,48.75,46.27,46.08,5,120,14,49,59,1.0,10.0,0.23,5.07
96,TLT.O,iShares 20+ Year Treasury Bond ETF,98.28,1.35,42.32,95.15,92.26,5,120,14,49,54,1.0,10.0,1.11,15.32
101,VGIT.O,Vanguard Intermediate-Term Treasury Index Fd;ETF,60.14,1.35,48.61,59.42,58.16,5,120,14,49,59,1.0,10.0,-0.1,4.47
101,SCHZ.K,Schwab US Aggregate Bond ETF,47.11,1.31,48.16,46.53,45.59,5,120,14,49,59,1.0,10.0,-0.33,4.84
101,SPAB.K,SPDR Portfolio Aggregate Bond ETF,25.91,1.3,48.08,25.59,25.07,5,120,14,49,59,1.0,10.0,-0.48,4.98
101,IMTB.K,iShares Core 5 10 Year USD Bond ETF,44.015,1.1,48.28,43.53,42.52,5,120,14,49,59,1.0,10.0,-1.49,5.34
101,SCHP.K,Schwab US TIPS ETF,52.81,1.02,46.22,52.56,51.84,5,120,14,49,59,1.0,10.0,0.54,5.78
101,SCHR.K,Schwab Intermediate-Term US Treasury ETF,50.36,0.95,47.99,49.76,48.71,5,120,14,49,59,1.0,10.0,0.15,4.4
101,MMIT.K,IQ MacKay Municipal Intermediate ETF,24.47,0.9,48.46,24.37,24.24,5,120,14,49,59,1.0,10.0,-0.26,4.42
101,BNDW.O,Vanguard Total World Bond ETF,69.95,0.87,48.92,69.31,68.07,5,120,14,49,59,1.0,10.0,-1.05,5.33
101,BOND.K,PIMCO Active Bond Exchange-Traded Fund,93.85,0.75,48.35,92.85,90.96,5,120,14,49,59,1.0,10.0,-0.39,4.79
101,VBND.K,Vident US Bond Strategy ETF,44.583,0.69,48.44,43.99,43.38,5,120,14,49,59,1.0,10.0,-1.02,5.52
101,TIP,iShares TIPS Bond ETF,108.67,0.51,46.18,108.02,106.63,5,120,14,49,59,1.0,10.0,0.37,5.96
101,SPTI.K,SPDR Portfolio Intermediate Term Treasury ETF,28.93,0.47,48.64,28.58,27.98,5,120,14,49,59,1.0,10.0,-0.06,3.86
101,TIPX.K,SPDR Bloomberg 1-10 Year TIPS ETF,18.69,0.43,46.39,18.62,18.46,5,120,14,49,59,1.0,10.0,-0.48,4.93
101,TIPZ.K,PIMCO Broad US TIPS Index Exchange-Traded Fund,53.34,0.25,41.59,53.05,52.64,5,120,14,49,59,1.0,10.0,0.3,6.14
101,EAGG.K,iShares ESG Aware US Aggregate Bond ETF,48.14,0.24,48.31,47.56,46.63,5,120,14,49,59,1.0,10.0,-0.51,5.79
114,SRET.O,Global X SuperDividend REIT ETF,21.02,0.06,46.4,21.23,20.06,5,120,14,49,54,1.0,10.0,-4.79,25.31
101,TDTF.K,FlexShares iBoxx 5-Year Target Duration TIPS Index,23.77,0.04,44.81,23.65,23.4,5,120,14,49,59,1.0,10.0,-0.32,5.07
112,TUA,Simplify Short Term Treasury Futures Strategy ETF,22.97,-0.15,42.22,22.24,21.6,5,120,14,49,54,1.0,10.0,-4.03,13.33
100,TDTT.K,FlexShares iBoxx 3-Year Target Duration TIPS Index,23.73,-0.17,45.65,23.7,23.57,5,120,14,49,54,1.0,10.0,-0.34,3.48
100,SCHO.K,Schwab Short Term US Treasury ETF,48.71,-0.23,48.2,48.5,48.08,5,120,14,49,54,1.0,10.0,-0.18,1.39
100,BILS.K,SPDR Bloomberg 3-12 Month T-Bill ETF,99.16,-0.35,46.78,99.3,99.21,5,120,14,49,54,1.0,10.0,-0.23,0.98
100,IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,23.9,-0.36,39.0,23.95,23.92,5,120,14,49,54,1.0,10.0,-1.21,2.11
101,BNDX.O,Vanguard Total International Bond Index Fund;ETF,49.88,-0.59,48.98,49.57,48.81,5,120,14,49,59,1.0,10.0,0.02,4.23
100,XBIL.O,US Treasury 6 Month Bill ETF,50.01,-0.62,45.11,50.06,50.01,5,120,14,49,54,1.0,10.0,0.01,1.5
116,EUM,ProShares Short MSCI Emerging Markets,13.8114,-0.73,42.38,13.61,13.45,5,60,14,44,54,1.0,10.0,-4.77,21.16
101,BSMQ.O,Invesco BulletShares 2026 Municipal Bond ETF,23.73,-0.98,47.87,23.63,23.54,5,120,14,49,59,1.0,10.0,-0.95,5.46
101,BND.O,Vanguard Total Bond Market Index Fund;ETF,74.41,-1.0,48.7,73.53,72.03,5,120,14,49,59,1.0,10.0,-0.48,4.94
44,KRBN.K,KraneShares Global Carbon Strategy ETF,32.71,-1.04,43.12,32.25,31.95,5,120,14,44,54,1.0,10.0,19.34,33.15
101,GOVT.K,iShares US Treasury Bond ETF,23.345,-1.08,47.59,23.02,22.55,5,120,14,49,59,1.0,10.0,-0.37,4.8
106,ZROZ.K,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,82.45,-1.36,40.73,78.37,75.7,5,60,14,44,54,1.0,10.0,0.26,22.13
101,GNMA.O,iShares GNMA Bond ETF,44.53,-1.41,48.64,44.01,43.06,5,120,14,49,59,1.0,10.0,-0.76,5.62
101,MBB.O,iShares MBS ETF,95.22,-1.46,48.88,93.96,91.69,5,120,14,49,59,1.0,10.0,-0.87,4.56
112,PFFD.K,Global X Us Preferred Etf,19.82,-1.61,45.13,19.79,19.79,5,120,14,49,54,1.0,10.0,-2.45,13.71
102,SPAX.K,Robinson Alternative Yield Pre-Merger SPAC ETF,20.4049,-1.88,43.38,20.39,20.36,5,120,14,44,54,1.0,10.0,0.97,9.08
116,EFZ,ProShares Short MSCI EAFE,16.78,-2.89,38.44,16.39,16.27,5,60,14,44,54,1.0,10.0,-7.13,18.16
101,AGGY.K,WisdomTree Yield Enhanced US Aggregate Bond Fund,44.27,-2.97,47.62,43.75,43.07,5,120,14,49,59,1.0,10.0,-1.16,5.47
114,REM,Ishares Mortgage Real Estate Etf,23.07,-3.24,47.28,23.45,22.53,5,120,14,49,54,1.0,10.0,-3.27,25.3
114,XSHD.K,Invesco S&P SmallCap High Div Low Vol ETF,15.35,-6.15,46.99,15.71,14.86,5,120,14,49,54,1.0,10.0,-3.37,23.34
116,SCHQ.K,Schwab Long-Term US Treasury ETF,35.02,-9.56,42.51,33.96,33.03,5,60,14,44,54,1.0,10.0,-5.56,16.67
119,FAIL.K,Cambria Global Tail Risk ETF,17.0211,-9.64,24.34,16.57,16.46,5,60,14,39,74,1.0,10.0,-8.62,21.9
116,YCL,ProShares Ultra Yen,24.17,-9.93,35.36,22.91,21.35,5,60,14,44,54,1.0,10.0,-8.8,18.63
112,IVOL.K,Quadratic Interest Rate Vltly and Infltn Hdg ETF,19.39,-12.71,30.63,19.09,18.85,5,120,14,49,54,1.0,10.0,-3.95,12.74
78,UBT,ProShares Ultra 20+ Year Treasury,21.76,-16.21,38.87,20.34,19.29,5,120,14,39,59,1.0,10.0,8.64,42.89
153,HIBS.K,Direxion Daily S&P 500 High Beta Bear 3X Shares,27.84,-39.64,28.52,24.43,24.27,5,60,14,29,54,1.0,10.0,-44.9,98.55
152,SQQQ.O,ProShares UltraPro Short QQQ,9.89,-53.5,26.28,9.24,8.91,5,60,14,29,54,1.0,10.0,-43.26,60.35
