Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
140,MNMD.O,마인드 메디슨,8.11,-18.14,46.27,8.68,8.18,5,120,14,49,54,1.0,10.0,-18.08,90.66
101,PDSB.O,PDS 바이오테크놀러지,3.22,-18.39,42.8,3.46,3.32,5,60,14,44,54,1.0,10.0,14.71,102.29
140,TKNO.O,알파 테크노바,3.72,-18.69,43.43,3.7,2.25,5,120,14,49,54,1.0,10.0,-13.41,98.17
129,CRCT.O,크리컷,5.86,-18.76,38.1,6.17,5.69,5,120,14,39,54,1.0,10.0,-6.76,73.64
93,MTCH.O,매치 그룹,36.67,-19.02,41.64,35.85,32.96,5,120,14,49,54,1.0,10.0,25.14,47.94
109,LBRDK.O,리버티 브로드밴드 시리즈 C,66.06,-19.28,41.26,66.84,54.86,5,120,14,44,54,1.0,10.0,8.77,29.8
93,TCX.O,투카우스,23.25,-19.67,44.79,24.67,19.74,5,120,14,49,54,1.0,10.0,30.42,46.14
109,LBRDA.O,리버티 브로드밴드 시리즈 A,65.02,-20.04,40.72,65.87,54.79,5,120,14,44,54,1.0,10.0,8.59,29.9
140,QLI.O,킬리언 인터내셔널 홀딩 그룹,6.01,-21.26,47.8,6.12,3.76,5,120,14,49,54,1.0,10.0,-13.48,97.12
140,CLOV.O,클로버 헬스 인베스트먼츠,1.67,-24.32,47.24,1.81,1.02,5,120,14,49,54,1.0,10.0,-19.16,95.58
90,THTX.O,테라테크놀로지,1.37,-25.34,34.3,1.42,1.35,5,60,14,44,64,1.0,10.0,39.54,108.55
106,OMCL.O,옴니셀,39.22,-25.41,33.58,33.0,28.55,5,120,14,39,54,1.0,10.0,16.31,37.53
138,OPI.O,오피스 프로퍼티 인컴 트러스트,2.42,-27.54,30.12,2.54,2.29,5,60,14,34,54,1.0,10.0,-16.93,39.91
99,EGHT.O,8x8,2.76,-27.78,38.82,3.02,2.57,5,120,14,39,54,1.0,10.0,25.76,59.89
140,MDRR.O,메달리스트 다이버시파이드 릿츠,11.52,-30.57,39.4,11.67,11.44,5,120,14,49,54,1.0,10.0,-10.37,92.81
26,AQUNR.O,Aquaron Acquisition Rights Exp 15th July 2026,0.2201,-31.9,48.11,0.22,0.21,5,120,14,49,74,1.0,10.0,285.51,161.31
99,ZLAB.O,자이 랩 ADR,18.21,-34.52,38.08,18.57,18.11,5,120,14,39,54,1.0,10.0,19.6,70.22
120,AIHS.O,센미아오 테크놀러지,0.94,-35.27,38.64,0.95,0.9,5,120,14,44,54,1.0,10.0,6.58,128.25
90,ACRS.O,애클래리스 테라퓨틱스,1.28,-38.29,32.2,1.32,1.2,5,60,14,44,64,1.0,10.0,34.64,109.98
101,AEHL.O,안텔로페 엔터프라이즈 홀딩스,4.25,-39.78,41.99,4.08,2.66,5,60,14,44,54,1.0,10.0,14.16,109.3
101,TLRY.O,틸레이 브랜즈,1.86,-41.31,40.75,1.94,1.83,5,60,14,44,54,1.0,10.0,22.22,112.63
101,SLDB.O,솔리드 바이오사이언스,7.85,-42.75,43.51,8.82,8.0,5,60,14,44,54,1.0,10.0,14.08,112.79
140,SNOA.O,소노마 파머수티컬스,0.321,-43.84,31.69,0.34,0.2,5,120,14,49,54,1.0,10.0,-11.72,93.85
101,PRAX.O,프락시스 프리시젼 메디신,56.78,-46.81,43.58,57.05,46.59,5,60,14,44,54,1.0,10.0,19.38,104.05
153,CMMB.O,키모맵 테라퓨틱스 ADR,1.04,-49.44,27.29,1.15,0.88,5,120,14,29,59,1.0,10.0,-49.15,108.38
113,LPSN.O,라이브퍼슨,1.07,-50.43,30.31,1.23,0.78,5,60,14,34,54,1.0,10.0,9.09,64.22
120,CYCN.O,싸이클러리온 테라퓨틱스,3.87,-50.5,35.06,3.51,2.95,5,120,14,44,54,1.0,10.0,9.35,125.33
107,IRBT.O,아이로봇,10.18,-52.72,31.56,11.24,10.14,5,60,14,34,54,1.0,10.0,10.53,53.77
111,CPTN.O,셉톤,2.98,-53.02,14.09,2.97,2.74,5,120,14,29,54,1.0,10.0,15.41,245.47
53,EMKR.O,엠코어,1.2,-53.16,27.66,1.21,1.12,5,60,14,34,54,1.0,10.0,131.93,329.13
49,AXDX.O,엑셀러레이트 다이아그노스틱스,1.28,-60.01,30.29,1.3,1.08,5,120,14,39,54,1.0,10.0,145.73,256.82
37,ISPO.O,인스피라토,6.3,-60.23,5.58,6.84,4.02,5,60,14,29,54,1.0,10.0,187.51,428.3
114,BLUE.O,블루버드 바이오,1.11,-61.76,31.56,1.14,1.03,5,60,14,34,54,1.0,10.0,7.15,78.84
154,AEI.O,알셋,0.9401,-62.23,16.28,1.1,1.07,5,60,14,29,54,1.0,10.0,-47.27,125.06
154,VERO.O,비너스 컨셉,0.7102,-64.45,28.91,0.75,0.69,5,60,14,29,54,1.0,10.0,-39.7,120.14
81,OPGN.O,옵젠,2.74,-65.52,25.38,2.96,1.55,5,120,14,29,54,1.0,10.0,38.49,280.83
143,KA.O,키네타,0.562,-66.78,28.14,0.6,0.58,5,60,14,29,54,1.0,10.0,-30.03,133.55
107,EGRX.O,이글 파마슈티컬스,4.6,-67.23,28.44,4.8,4.73,5,60,14,34,54,1.0,10.0,8.24,59.39
154,RCRT.O,리쿠르터닷컴 그룹,2.1,-68.28,24.42,2.3,1.96,5,60,14,29,54,1.0,10.0,-32.62,125.11
138,SHMD.O,슈미드 그룹,4.3,-68.95,13.35,4.48,4.26,5,60,14,34,54,1.0,10.0,-19.53,39.36
154,ATER.O,아테리안,2.77,-72.23,26.69,2.9,2.68,5,60,14,29,54,1.0,10.0,-48.94,120.74
91,INVO.O,INVO 바이오사이언스,0.97,-78.19,27.39,0.93,0.87,5,60,14,29,59,1.0,10.0,41.96,229.8
176,EJH.O,E-홈 하우스홀드 서비스 홀딩스,1.44,-87.98,0.72,1.44,1.34,5,120,14,29,54,1.0,10.0,-92.69,153.68
146,CMAX.O,케어맥스,4.5,-100.0,26.74,6.04,4.19,5,120,14,29,54,1.0,10.0,-28.36,180.18
