Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
60,306040,에스제이그룹,5,60,14,24,59,1.0,10.0,-0.37,0.0,-7.33,45.07
60,060850,영림원소프트랩,5,60,14,24,59,1.0,10.0,-0.37,-7.62,-4.52,37.97
60,046890,서울반도체,5,60,14,24,59,1.0,10.0,-0.37,0.0,-2.94,41.27
60,234340,헥토파이낸셜,5,60,14,24,59,1.0,10.0,-0.37,0.0,-8.6,43.65
60,110790,크리스에프앤씨,5,60,14,24,59,1.0,10.0,-0.37,0.0,-6.82,46.15
60,298540,더네이쳐홀딩스,5,60,14,24,59,1.0,10.0,-0.37,0.0,-4.53,43.19
60,053580,웹케시,5,60,14,24,59,1.0,10.0,-0.37,0.0,-1.71,40.94
60,021320,KCC건설,5,60,14,24,59,1.0,10.0,-0.37,0.0,-5.02,36.6
60,122310,제노레이,5,60,14,24,59,1.0,10.0,-0.37,0.0,-3.12,41.17
60,115160,휴맥스,5,60,14,24,59,1.0,10.0,-0.37,0.0,-6.4,41.23
60,241770,메카로,5,60,14,24,59,1.0,10.0,-0.37,-10.22,-12.81,42.79
60,189980,흥국에프엔비,5,60,14,24,59,1.0,10.0,-0.37,-5.27,-7.16,45.87
60,359090,씨엔알리서치,5,60,14,24,59,1.0,10.0,-0.37,37.06,-11.64,41.61
60,265740,엔에프씨,5,60,14,24,59,1.0,10.0,-0.37,0.0,-11.44,43.82
60,003380,하림지주,5,60,14,24,59,1.0,10.0,-0.37,0.66,-8.06,40.34
60,222110,팬젠,5,60,14,24,59,1.0,10.0,-0.37,0.0,-7.38,46.44
60,007680,대원,5,60,14,24,59,1.0,10.0,-0.37,0.0,-9.23,41.18
60,173940,에프엔씨엔터,5,60,14,24,59,1.0,10.0,-0.37,0.0,-4.93,46.04
60,318010,팜스빌,5,60,14,24,59,1.0,10.0,-0.37,0.0,-7.98,46.15
60,328380,솔트웨어,5,60,14,24,59,1.0,10.0,-0.37,-22.26,-6.4,44.88
60,208350,지란지교시큐리티,5,60,14,24,59,1.0,10.0,-0.37,0.0,-3.49,42.5
60,310870,디와이씨,5,60,14,24,59,1.0,10.0,-0.37,0.0,-9.09,39.24
60,085810,알티캐스트,5,60,14,24,59,1.0,10.0,-0.37,0.0,-9.72,47.07
60,250930,예선테크,5,60,14,24,59,1.0,10.0,-0.37,0.0,-10.27,44.37
60,065690,파커스,5,60,14,24,59,1.0,10.0,-0.37,-1.86,-8.42,38.73
60,195940,HK이노엔,5,60,14,24,59,1.0,10.0,-0.37,0.0,-8.01,44.2
60,003380,하림지주,5,60,14,24,54,1.0,10.0,-0.97,-4.07,-8.06,40.34
60,195940,HK이노엔,5,60,14,24,54,1.0,10.0,-0.97,0.0,-8.01,44.2
60,065690,파커스,5,60,14,24,54,1.0,10.0,-0.97,-4.23,-8.42,38.73
60,359090,씨엔알리서치,5,60,14,24,54,1.0,10.0,-0.97,37.06,-11.64,41.61
60,250930,예선테크,5,60,14,24,54,1.0,10.0,-0.97,0.0,-10.27,44.37
60,046890,서울반도체,5,60,14,24,54,1.0,10.0,-0.97,0.0,-2.94,41.27
60,234340,헥토파이낸셜,5,60,14,24,54,1.0,10.0,-0.97,0.0,-8.6,43.65
60,110790,크리스에프앤씨,5,60,14,24,54,1.0,10.0,-0.97,0.0,-6.82,46.15
60,298540,더네이쳐홀딩스,5,60,14,24,54,1.0,10.0,-0.97,0.0,-4.53,43.19
60,053580,웹케시,5,60,14,24,54,1.0,10.0,-0.97,0.0,-1.71,40.94
60,122310,제노레이,5,60,14,24,54,1.0,10.0,-0.97,0.0,-3.12,41.17
60,115160,휴맥스,5,60,14,24,54,1.0,10.0,-0.97,0.0,-6.4,41.23
60,241770,메카로,5,60,14,24,54,1.0,10.0,-0.97,-10.22,-12.81,42.79
60,189980,흥국에프엔비,5,60,14,24,54,1.0,10.0,-0.97,-13.98,-7.16,45.87
60,021320,KCC건설,5,60,14,24,54,1.0,10.0,-0.97,0.0,-5.02,36.6
60,328380,솔트웨어,5,60,14,24,54,1.0,10.0,-0.97,-22.26,-6.4,44.88
60,060850,영림원소프트랩,5,60,14,24,54,1.0,10.0,-0.97,-7.62,-4.52,37.97
60,265740,엔에프씨,5,60,14,24,54,1.0,10.0,-0.97,0.0,-11.44,43.82
60,306040,에스제이그룹,5,60,14,24,54,1.0,10.0,-0.97,0.0,-7.33,45.07
