Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
1,MU.O,마이크론 테크놀로지,5,60,14,44,54,1.0,10.0,306.21,30.44,35.24,46.34
1,MPWR.O,모놀리식 파워 시스템즈,5,60,14,44,54,1.0,10.0,306.21,230.06,42.24,40.08
1,AVGO.O,브로드컴,5,60,14,44,54,1.0,10.0,306.21,166.01,42.77,34.69
1,TER.O,테라다인,5,60,14,44,54,1.0,10.0,306.21,27.17,30.1,37.36
1,NXPI.O,NXP 세미콘덕터,5,60,14,44,54,1.0,10.0,306.21,34.74,35.24,42.1
1,ENTG.O,인테그리스,5,60,14,44,54,1.0,10.0,306.21,110.57,38.56,39.76
1,KLAC.O,KLA,5,60,14,44,54,1.0,10.0,306.21,2386.63,37.04,35.12
1,LRCX.O,램 리서치,5,60,14,44,54,1.0,10.0,306.21,0.0,40.33,37.81
1,ASML.O,ASML 홀딩 ADR,5,60,14,44,54,1.0,10.0,306.21,47.94,36.31,34.31
1,AMAT.O,어플라이드 머티어리얼즈,5,60,14,44,54,1.0,10.0,306.21,28.54,31.87,36.02
1,MU.O,마이크론 테크놀로지,5,60,14,44,59,1.0,10.0,292.97,27.18,35.24,46.34
1,AMAT.O,어플라이드 머티어리얼즈,5,60,14,44,59,1.0,10.0,292.97,40.11,31.87,36.02
1,ASML.O,ASML 홀딩 ADR,5,60,14,44,59,1.0,10.0,292.97,21.89,36.31,34.31
1,LRCX.O,램 리서치,5,60,14,44,59,1.0,10.0,292.97,0.0,40.33,37.81
1,KLAC.O,KLA,5,60,14,44,59,1.0,10.0,292.97,2386.63,37.04,35.12
1,MPWR.O,모놀리식 파워 시스템즈,5,60,14,44,59,1.0,10.0,292.97,230.06,42.24,40.08
1,TER.O,테라다인,5,60,14,44,59,1.0,10.0,292.97,32.72,30.1,37.36
1,ENTG.O,인테그리스,5,60,14,44,59,1.0,10.0,292.97,45.51,38.56,39.76
1,NXPI.O,NXP 세미콘덕터,5,60,14,44,59,1.0,10.0,292.97,44.91,35.24,42.1
1,AVGO.O,브로드컴,5,60,14,44,59,1.0,10.0,292.97,100.69,42.77,34.69
1,TER.O,테라다인,5,60,14,49,54,1.0,10.0,213.76,46.81,30.1,37.36
1,AMAT.O,어플라이드 머티어리얼즈,5,60,14,49,54,1.0,10.0,213.76,28.54,31.87,36.02
1,LRCX.O,램 리서치,5,60,14,49,54,1.0,10.0,213.76,16.11,40.33,37.81
1,MU.O,마이크론 테크놀로지,5,60,14,49,54,1.0,10.0,213.76,19.73,35.24,46.34
1,KLAC.O,KLA,5,60,14,49,54,1.0,10.0,213.76,1520.75,37.04,35.12
1,MPWR.O,모놀리식 파워 시스템즈,5,60,14,49,54,1.0,10.0,213.76,188.18,42.24,40.08
1,NXPI.O,NXP 세미콘덕터,5,60,14,49,54,1.0,10.0,213.76,45.25,35.24,42.1
1,AVGO.O,브로드컴,5,60,14,49,54,1.0,10.0,213.76,186.38,42.77,34.69
1,ASML.O,ASML 홀딩 ADR,5,60,14,49,54,1.0,10.0,213.76,52.15,36.31,34.31
1,ENTG.O,인테그리스,5,60,14,49,54,1.0,10.0,213.76,33.74,38.56,39.76
1,AMAT.O,어플라이드 머티어리얼즈,5,120,14,49,54,1.0,10.0,199.32,24.44,31.87,36.02
1,ASML.O,ASML 홀딩 ADR,5,120,14,49,54,1.0,10.0,199.32,110.31,36.31,34.31
1,LRCX.O,램 리서치,5,120,14,49,54,1.0,10.0,199.32,38.41,40.33,37.81
1,KLAC.O,KLA,5,120,14,49,54,1.0,10.0,199.32,1034.65,37.04,35.12
1,MPWR.O,모놀리식 파워 시스템즈,5,120,14,49,54,1.0,10.0,199.32,275.49,42.24,40.08
1,NXPI.O,NXP 세미콘덕터,5,120,14,49,54,1.0,10.0,199.32,50.59,35.24,42.1
1,MU.O,마이크론 테크놀로지,5,120,14,49,54,1.0,10.0,199.32,79.65,35.24,46.34
1,AVGO.O,브로드컴,5,120,14,49,54,1.0,10.0,199.32,233.48,42.77,34.69
1,ENTG.O,인테그리스,5,120,14,49,54,1.0,10.0,199.32,94.9,38.56,39.76
1,TER.O,테라다인,5,120,14,49,54,1.0,10.0,199.32,51.31,30.1,37.36
1,ENTG.O,인테그리스,5,60,14,49,59,1.0,10.0,95.18,20.08,38.56,39.76
1,TER.O,테라다인,5,60,14,49,59,1.0,10.0,95.18,37.71,30.1,37.36
1,NXPI.O,NXP 세미콘덕터,5,60,14,49,59,1.0,10.0,95.18,57.65,35.24,42.1
