Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
6,DECK.K,덱커 아웃도어,5,120,14,44,54,1.0,10.0,99.96,44.06,34.9,42.41
6,META.O,메타 플랫폼스,5,120,14,44,54,1.0,10.0,99.96,748.17,33.68,40.05
6,PODD.O,인슐릿,5,120,14,44,54,1.0,10.0,99.96,25.38,30.52,41.03
6,PAYC.K,페이콤 소프트웨어,5,120,14,44,54,1.0,10.0,99.96,-11.32,39.15,46.48
6,MOH,몰리나 헬스케어,5,120,14,44,54,1.0,10.0,99.96,0.0,31.34,39.25
6,GNRC.K,제네락 홀딩스,5,120,14,44,54,1.0,10.0,99.96,24.24,29.42,43.08
6,FANG.O,다이아몬드백 에너지,5,120,14,44,54,1.0,10.0,99.96,-7.79,38.85,48.44
6,ALGN.O,얼라인 테크놀로지,5,120,14,44,54,1.0,10.0,99.96,6.76,35.55,45.87
6,DXCM.O,덱스컴,5,120,14,44,54,1.0,10.0,99.96,7.14,37.71,50.79
6,PHM,풀티 그룹,5,120,14,44,54,1.0,10.0,99.96,311.17,29.9,39.23
6,ULTA.O,울타 뷰티,5,120,14,44,54,1.0,10.0,99.96,117.91,31.72,37.92
6,VRTX.O,버텍스 파마슈티컬,5,120,14,44,54,1.0,10.0,99.96,80.84,31.94,43.96
6,NXPI.O,NXP 세미콘덕터,5,120,14,44,54,1.0,10.0,99.96,32.32,35.24,42.1
6,ON.O,온 세미콘덕터,5,120,14,44,54,1.0,10.0,99.96,82.88,31.24,44.48
6,LULU.O,룰루레몬 애슬레티카,5,120,14,44,54,1.0,10.0,99.96,186.49,31.39,40.13
6,MU.O,마이크론 테크놀로지,5,120,14,44,54,1.0,10.0,99.96,79.65,35.24,46.34
6,EPAM.K,이팸 시스템즈,5,120,14,44,54,1.0,10.0,99.96,-28.52,36.43,43.88
6,GNRC.K,제네락 홀딩스,5,120,14,39,54,1.0,10.0,92.44,24.24,29.42,43.08
6,ULTA.O,울타 뷰티,5,120,14,39,54,1.0,10.0,92.44,0.0,31.72,37.92
6,PODD.O,인슐릿,5,120,14,39,54,1.0,10.0,92.44,0.0,30.52,41.03
6,MOH,몰리나 헬스케어,5,120,14,39,54,1.0,10.0,92.44,0.0,31.34,39.25
6,EPAM.K,이팸 시스템즈,5,120,14,39,54,1.0,10.0,92.44,0.0,36.43,43.88
6,FANG.O,다이아몬드백 에너지,5,120,14,39,54,1.0,10.0,92.44,-7.79,38.85,48.44
6,ALGN.O,얼라인 테크놀로지,5,120,14,39,54,1.0,10.0,92.44,2.4,35.55,45.87
6,DXCM.O,덱스컴,5,120,14,39,54,1.0,10.0,92.44,7.14,37.71,50.79
6,PHM,풀티 그룹,5,120,14,39,54,1.0,10.0,92.44,311.17,29.9,39.23
6,PAYC.K,페이콤 소프트웨어,5,120,14,39,54,1.0,10.0,92.44,0.0,39.15,46.48
6,DECK.K,덱커 아웃도어,5,120,14,39,54,1.0,10.0,92.44,22.68,34.9,42.41
6,META.O,메타 플랫폼스,5,120,14,39,54,1.0,10.0,92.44,748.17,33.68,40.05
6,NXPI.O,NXP 세미콘덕터,5,120,14,39,54,1.0,10.0,92.44,130.81,35.24,42.1
6,ON.O,온 세미콘덕터,5,120,14,39,54,1.0,10.0,92.44,0.0,31.24,44.48
6,LULU.O,룰루레몬 애슬레티카,5,120,14,39,54,1.0,10.0,92.44,186.49,31.39,40.13
6,MU.O,마이크론 테크놀로지,5,120,14,39,54,1.0,10.0,92.44,146.17,35.24,46.34
6,VRTX.O,버텍스 파마슈티컬,5,120,14,39,54,1.0,10.0,92.44,0.0,31.94,43.96
