Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
49,137950,제이씨케미칼,5,60,14,34,54,1.0,10.0,187.47,14.77,9.78,50.2
49,084850,아이티엠반도체,5,60,14,34,54,1.0,10.0,187.47,-13.72,9.7,51.73
49,080000,에스엔유,5,60,14,34,54,1.0,10.0,187.47,184.36,7.11,51.23
49,192250,케이사인,5,60,14,34,54,1.0,10.0,187.47,6553.79,6.31,51.72
49,071670,에이테크솔루션,5,60,14,34,54,1.0,10.0,187.47,-5.07,7.42,53.58
49,126880,제이엔케이글로벌,5,60,14,34,54,1.0,10.0,187.47,25.24,4.74,49.26
49,050110,캠시스,5,60,14,34,54,1.0,10.0,187.47,124.51,7.5,49.89
49,302430,이노메트리,5,60,14,34,54,1.0,10.0,187.47,1108.9,6.3,53.24
49,206400,베노티앤알,5,60,14,34,54,1.0,10.0,187.47,0.0,5.62,53.86
49,159580,제로투세븐,5,60,14,34,54,1.0,10.0,187.47,38.32,7.51,54.64
49,105330,케이엔더블유,5,60,14,34,54,1.0,10.0,187.47,-0.83,6.05,48.91
49,251630,브이원텍,5,60,14,34,54,1.0,10.0,187.47,0.0,10.02,53.9
49,033170,시그네틱스,5,60,14,34,54,1.0,10.0,187.47,2.27,10.12,54.36
49,053700,삼보모터스,5,60,14,34,54,1.0,10.0,187.47,37.2,6.61,52.87
49,170920,엘티씨,5,60,14,34,54,1.0,10.0,187.47,-3.97,9.87,52.99
49,060560,홈센타홀딩스,5,60,14,34,54,1.0,10.0,187.47,0.0,10.44,53.54
49,164060,이루다,5,60,14,34,54,1.0,10.0,187.47,0.0,8.96,54.07
49,234690,녹십자웰빙,5,60,14,34,54,1.0,10.0,187.47,41.28,5.48,53.24
49,046210,HLB파나진,5,60,14,34,54,1.0,10.0,187.47,11.61,7.32,55.98
49,356860,티엘비,5,60,14,34,54,1.0,10.0,187.47,0.0,8.07,53.39
49,064260,다날,5,60,14,34,54,1.0,10.0,187.47,-1.33,8.28,55.63
49,041960,코미팜,5,60,14,34,54,1.0,10.0,187.47,33.93,9.53,54.21
49,252990,샘씨엔에스,5,60,14,34,54,1.0,10.0,187.47,115.32,5.7,52.99
49,201490,미투온,5,60,14,34,54,1.0,10.0,187.47,0.0,6.27,54.97
49,115440,우리넷,5,60,14,34,54,1.0,10.0,187.47,16.7,10.4,50.21
49,049080,기가레인,5,60,14,34,54,1.0,10.0,187.47,0.0,5.91,55.0
49,021040,대호특수강,5,60,14,34,54,1.0,10.0,187.47,-6.46,7.23,50.5
49,096870,엘디티,5,60,14,34,54,1.0,10.0,187.47,0.0,8.16,51.98
49,335870,윙스풋,5,60,14,34,54,1.0,10.0,187.47,0.0,6.69,56.23
49,130740,티피씨글로벌,5,60,14,34,54,1.0,10.0,187.47,0.0,7.92,49.81
49,137940,넥스트아이,5,60,14,34,54,1.0,10.0,187.47,81.74,5.75,55.42
49,258790,소프트캠프,5,60,14,34,54,1.0,10.0,187.47,163.47,6.6,52.62
49,037400,우리엔터프라이즈,5,60,14,34,54,1.0,10.0,187.47,85.64,6.01,50.27
49,076080,웰크론한텍,5,60,14,34,54,1.0,10.0,187.47,122.32,10.17,55.31
49,190650,코리아에셋투자증권,5,60,14,34,54,1.0,10.0,187.47,9.8,7.53,53.39
49,070300,엑스큐어,5,60,14,34,54,1.0,10.0,187.47,14.76,9.88,50.12
49,187270,신화콘텍,5,60,14,34,54,1.0,10.0,187.47,4.63,9.49,51.61
49,122690,서진오토모티브,5,60,14,34,54,1.0,10.0,187.47,5.36,8.55,49.75
49,177830,파버나인,5,60,14,34,54,1.0,10.0,187.47,28.67,7.75,51.57
49,140520,대창스틸,5,60,14,34,54,1.0,10.0,187.47,49.02,10.62,53.73
49,033200,모아텍,5,60,14,34,54,1.0,10.0,187.47,1.06,8.18,53.04
49,016600,큐캐피탈,5,60,14,34,54,1.0,10.0,187.47,109.97,9.46,53.46
49,099520,ITX-AI,5,60,14,34,54,1.0,10.0,187.47,19.69,6.31,53.78
49,043340,에쎈테크,5,60,14,34,54,1.0,10.0,187.47,-7.35,8.61,51.6
49,057540,옴니시스템,5,60,14,34,54,1.0,10.0,187.47,2.64,7.11,55.56
49,104200,NHN벅스,5,60,14,34,54,1.0,10.0,187.47,38.42,5.89,55.17
49,277410,인산가,5,60,14,34,54,1.0,10.0,187.47,0.0,7.46,50.32
49,095660,네오위즈,5,60,14,34,54,1.0,10.0,187.47,-8.22,8.47,51.3
49,096870,엘디티,5,120,14,39,54,1.0,10.0,53.45,-5.46,8.16,51.98
49,084850,아이티엠반도체,5,120,14,39,54,1.0,10.0,53.45,-35.78,9.7,51.73
49,201490,미투온,5,120,14,39,54,1.0,10.0,53.45,-38.94,6.27,54.97
49,049080,기가레인,5,120,14,39,54,1.0,10.0,53.45,52.63,5.91,55.0
