,Return,Std Dev,Symbol(Name)
530036,-24.8,92.26,530036 (삼성 인버스 2X WTI원유 선물 ETN)
530107,-41.69,57.51,530107 (삼성 인버스 2X 코스닥150 선물 ETN)
550074,-78.75,118.46,550074 (N2 블룸버그 2X 천연가스 선물 ETN(H))
500027,-27.82,90.12,500027 (신한 인버스 2X WTI원유 선물 ETN(H))
530111,-43.71,105.33,530111 (삼성 레버리지 천연가스 선물 ETN C)
520057,-41.52,57.73,520057 (미래에셋 인버스 2X 코스닥150 선물 ETN)
570044,-31.31,53.72,570044 (한투 인버스 2X 나스닥 100 ETN)
570082,-41.26,58.07,570082 (한투 인버스 2X 코스닥150선물 ETN)
530062,-27.08,61.64,530062 (삼성 인버스 2X 은 선물 ETN(H))
530031,7.38,80.5,530031 (삼성 레버리지 WTI원유 선물 ETN)
570093,-45.96,105.94,570093 (한투 레버리지 천연가스 선물 ETN B)
550043,-29.24,90.85,550043 (N2 인버스 레버리지 WTI원유 선물 ETN(H))
520076,-86.91,79.66,520076 (미래에셋 1.5X 천연가스 선물 ETN)
500019,7.56,78.81,500019 (신한 레버리지 WTI원유 선물 ETN(H))
530088,-16.36,77.36,530088 (삼성 레버리지 KRX 2차전지 K-뉴딜 ETN)
500030,-17.19,58.27,500030 (신한 인버스 2X 은 선물 ETN(H))
530116,-47.4,35.8,530116 (삼성 인버스 2X 나스닥 100 ETN)
570095,-21.88,15.07,570095 (한투 레버리지 일본 엔선물 ETN C)
520052,-56.22,60.4,520052 (미래에셋 천연가스 선물 ETN(H))
580014,-16.14,51.86,580014 (KB 인버스 2X 나스닥 100 ETN)
530118,9.26,19.82,530118 (삼성 코스닥 150 TR ETN)
500072,-41.6,57.69,500072 (신한 인버스 2X 코스닥 150 선물 ETN)
500082,-52.16,104.95,500082 (신한 블룸버그 2X 천연가스 선물 ETN)
580044,-41.9,57.24,580044 (KB 인버스 2X KOSDAQ 150 선물 ETN)
520055,-28.97,32.64,520055 (미래에셋 인버스 2X 코스피200 선물 ETN)
580048,-7.84,14.74,580048 (KB CSI 300 ETN)
610069,-14.44,15.89,610069 (메리츠 KAP 레버리지 일본 엔화 ETN)
580031,-4.27,29.1,580031 (KB 인버스 KOSDAQ150 선물 ETN)
580020,-7.92,64.23,580020 (KB 천연가스 선물 ETN(H))
530109,-61.21,54.52,530109 (삼성 S&P500 VIX S/T 선물 ETN)
570059,25.36,26.15,570059 (한투 레버리지 금 선물 ETN)
530064,-17.95,44.22,530064 (삼성 인버스 2X 구리 선물 ETN(H))
500029,20.88,58.26,500029 (신한 레버리지 은 선물 ETN(H))
500057,-0.92,52.03,500057 (신한 인버스 2X Russell 2000 ETN)
610038,-19.03,34.41,610038 (메리츠 레버리지 미국채30년 ETN(H))
610067,-54.31,104.59,610067 (메리츠 블룸버그 2X 천연가스선물 ETN(H) B)
500006,-5.19,14.53,500006 (신한 인버스 금 선물 ETN(H))
530102,270.32,124.59,530102 (삼성 인버스 2X 천연가스 선물 ETN C)
580055,-53.23,103.64,580055 (KB 블룸버그 레버리지 천연가스 선물 ETN)
530105,-28.9,32.71,530105 (삼성 인버스 2X 코스피200 선물 ETN)
580047,-9.54,64.7,580047 (KB 레버리지 항셍테크 선물 ETN(H) B)
530100,3.05,71.26,530100 (삼성 블룸버그 인버스 2X WTI원유 선물 ETN)
530082,17.21,79.6,530082 (삼성 인버스 2X 항셍테크 ETN(H))
570084,300.49,120.22,570084 (한투 블룸버그 인버스 2X 천연가스선물 ETN)
570098,-28.79,16.33,570098 (한투 S&P 레버리지 엔달러 선물 ETN(H))
500028,-17.76,36.93,500028 (신한 인버스 2X 다우존스지수 선물 ETN(H))
610041,11.24,69.33,610041 (메리츠 블룸버그 레버리지 WTI선물 ETN(H))
500056,18.85,43.53,500056 (신한 레버리지 Russell 2000 ETN)
610042,-2.78,68.74,610042 (메리츠 블룸버그 인버스 2X WTI선물 ETN(H))
520064,-12.49,29.13,520064 (미래에셋 2X 미국채울트라30년 선물 ETN)
580019,53.99,83.57,580019 (KB 인버스 2X 항셍테크 선물 ETN)
700025,-54.29,104.49,700025 (하나 블룸버그 2X 천연가스 선물 ETN(H) B)
580015,40.53,42.25,580015 (KB 레버리지 나스닥 100 ETN)
500076,-61.34,54.41,500076 (신한 S&P500 VIX S/T 선물 ETN D)
610023,-15.58,17.99,610023 (메리츠 레버리지 미국채10년 ETN(H))
530056,-14.14,29.88,530056 (삼성 인버스 2X 금 선물 ETN(H))
570103,-53.99,33.24,570103 (한투 인버스2X 나스닥100 ETN B)
530099,18.44,67.79,530099 (삼성 블룸버그 레버리지 WTI원유 선물 ETN)
610078,141.3,36.6,610078 (메리츠 3X 레버리지 미국채30년 ETN)
500016,8.14,14.49,500016 (신한 금 선물 ETN(H))
510016,-8.26,64.53,510016 (대신 천연가스 선물 ETN(H))
510027,-41.35,56.78,510027 (대신 인버스 2X 코스닥 150 선물 ETN)
610043,-56.15,59.94,610043 (메리츠 천연가스 선물 ETN(H))
530113,64.35,19.7,530113 (삼성 레버리지 S&P500 선물 ETN)
520068,35.33,45.98,520068 (미래에셋 2X 홍콩H 선물 ETN)
530061,37.84,62.56,530061 (삼성 레버리지 은 선물 ETN(H))
500035,8.73,17.29,500035 (신한 레버리지 미국달러 선물 ETN)
580016,22.69,34.13,580016 (KB 레버리지 S&P 500 선물 ETN(H))
570062,-6.71,63.21,570062 (한투 인버스 2X 은 선물 ETN)
530060,-1.45,9.26,530060 (삼성 코스피 양매도 5% OTM ETN)
570088,-67.56,45.77,570088 (한투 S&P500 VIX S/T 선물 ETN(H))
610068,-5.97,7.92,610068 (메리츠 KAP 일본 엔화 ETN)
610008,-11.04,30.45,610008 (메리츠 레버리지 국채30년 ETN)
570055,15.14,13.01,570055 (한투 금 선물 ETN)
500036,-10.58,17.11,500036 (신한 인버스 2X 미국달러 선물 ETN)
580037,3.02,71.44,580037 (KB S&P 인버스 2X WTI원유 선물 ETN)
570042,-14.81,30.06,570042 (한투 인버스 나스닥 100 ETN)
580046,299.39,118.2,580046 (KB 블룸버그 인버스2X 천연가스선물 ETN(H))
610061,26.33,40.79,610061 (메리츠 3X 레버리지 국채30년 ETN)
570079,3.23,71.67,570079 (한투 블룸버그 인버스 2X WTI원유 선물 ETN)
580026,25.59,58.19,580026 (KB 레버리지 은 선물 ETN(H))
530067,15.22,14.18,530067 (삼성 KRX 금현물 ETN)
530104,48.98,32.88,530104 (삼성 레버리지 코스피200 선물 ETN)
520072,238.09,29.68,520072 (미래에셋 미국 AI TOP3 ETN)
530063,23.48,44.13,530063 (삼성 레버리지 구리 선물 ETN(H))
570023,-21.96,38.11,570023 (한투 인버스 2X S&P500 선물 ETN(H))
610079,-55.35,44.42,610079 (메리츠 인버스 3X 미국채30년 ETN)
500015,7.9,42.52,500015 (신한 WTI원유 선물 ETN(H))
580027,-14.93,57.96,580027 (KB 인버스 2X 은 선물 ETN(H))
510026,74.52,59.56,510026 (대신 레버리지 코스닥 150 선물 ETN)
610022,-6.74,9.09,610022 (메리츠 미국채10년 ETN(H))
510019,22.42,64.28,510019 (대신 인버스 천연가스 선물 ETN(H))
530055,19.02,30.02,530055 (삼성 레버리지 금 선물 ETN(H))
520050,-5.35,65.37,520050 (미래에셋 인버스 2X 원유선물혼합 ETN(H))
500070,-29.38,32.12,500070 (신한 인버스 2X 코스피 200 선물 ETN)
510037,-47.47,104.66,510037 (대신 S&P 2X 천연가스 선물 ETN B)
500083,3.68,0.22,500083 (신한 KOFR금리 ETN)
580060,315.39,14.1,580060 (KB 레버리지 미국채 10년 ETN)
530119,98.76,56.71,530119 (삼성 레버리지 항셍테크 ETN(H) B)
