ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
293780,압타바이오,42,5,120,14,39.0,64.0,1.0,10.0,12919.310678568754
290650,엘앤씨바이오,27,5,60,14,39.0,64.0,1.0,10.0,39.712756563857184
198940,한주라이트메탈,16,5,60,14,29.0,54.0,1.0,10.0,4.204175443414991
198440,고려시멘트,35,5,120,14,39.0,54.0,1.0,10.0,0.6501743246078338
037070,파세코,31,5,60,14,44.0,54.0,1.0,10.0,0.544463216688319
104480,티케이케미칼,51,5,60,14,34.0,54.0,1.0,10.0,0.18877158269490524
400840,하이제7호스팩,55,5,60,14,49.0,54.0,1.0,10.0,0.2286986202111021
011040,경동제약,49,5,120,14,44.0,54.0,1.0,10.0,0.10122672056062965
029960,코엔텍,31,5,60,14,44.0,54.0,1.0,10.0,0.09335127440306468
417010,나노팀,67,5,60,14,34.0,54.0,1.0,10.0,-0.364978942523111
044340,위닉스,41,5,60,14,39.0,54.0,1.0,10.0,-0.035589893056614086
067170,오텍,41,5,60,14,39.0,54.0,1.0,10.0,-0.046786448654420276
024830,세원물산,49,5,120,14,44.0,54.0,1.0,10.0,-0.0692510931282605
018120,진로발효,55,5,60,14,49.0,54.0,1.0,10.0,-0.07202710065576867
333620,엔시스,66,5,120,14,39.0,54.0,1.0,10.0,-0.14088156531908658
353190,휴럼,66,5,120,14,39.0,54.0,1.0,10.0,-0.1943177644485251
438580,엔에이치스팩25호,55,5,60,14,49.0,54.0,1.0,10.0,-0.2447188996717462
303360,프로티아,61,5,120,14,39.0,54.0,1.0,10.0,-0.28585163125598456
304840,피플바이오,53,5,120,14,39.0,54.0,1.0,10.0,-0.4314106179241062
