,Return,Std Dev,Symbol(Name)
277630,5.44,17.75,277630 (TIGER 코스피)
481190,37.1,34.04,481190 (SOL 미국테크TOP10)
448540,55.65,19.43,448540 (ACE 엔비디아채권혼합블룸버그)
476850,6.01,21.49,476850 (KoAct 배당성장액티브)
464230,4.09,0.37,464230 (히어로즈 24-09 회사채(AA-이상)액티브)
475720,2.63,18.65,475720 (RISE 200위클리커버드콜)
484890,4.1,0.19,484890 (SOL 머니마켓액티브)
332930,12.04,20.63,332930 (HANARO 200TR)
304940,18.01,24.55,304940 (KODEX 미국나스닥100선물(H))
483320,-41.88,63.33,483320 (ACE 엔비디아밸류체인액티브)
292560,-1.48,10.34,292560 (TIGER 일본엔선물)
385550,2.88,0.35,385550 (RISE 단기종합채권(AA-이상)액티브)
275980,9.44,20.23,275980 (TIGER 글로벌4차산업혁신기술(합성 H))
476070,69.61,30.09,476070 (KODEX 글로벌비만치료제TOP2 Plus)
473440,4.32,1.65,473440 (ACE 11월만기자동연장회사채AA-이상액티브)
462540,5.6,0.96,462540 (SOL 25-09 회사채(AA-이상)액티브)
401470,-9.42,26.76,401470 (KODEX K-메타버스액티브)
278620,1.97,0.41,278620 (PLUS 단기채권액티브)
456880,7.6,7.89,456880 (ACE 미국달러SOFR금리(합성))
472150,20.26,19.37,472150 (TIGER 배당프리미엄액티브)
438560,4.61,2.82,438560 (SOL 국고채3년)
325020,12.63,19.69,325020 (KODEX 배당가치)
461260,5.17,0.98,461260 (ACE 25-06 회사채(AA-이상)액티브)
475260,4.48,0.5,475260 (ACE 2월만기자동연장회사채AA-이상액티브)
463050,22.49,36.54,463050 (TIMEFOLIO K바이오액티브)
472920,10.08,3.14,472920 (HK 종합채권(AA-이상)액티브)
458210,3.64,0.25,458210 (히어로즈 CD금리액티브(합성))
466400,6.45,0.82,466400 (1Q 25-08 회사채(A+이상)액티브)
486830,4.37,0.21,486830 (HANARO 머니마켓액티브)
130730,2.21,0.45,130730 (KOSEF 단기자금)
435420,11.65,7.42,435420 (TIGER 미국나스닥100TR채권혼합Fn)
470320,5.04,0.28,470320 (BNK 24-11 회사채(AA-이상)액티브)
458260,4.94,9.13,458260 (TIGER 미국투자등급회사채액티브(H))
468820,7.85,0.71,468820 (WOORI 25-09 회사채(AA-이상)액티브)
487240,-78.93,77.67,487240 (KODEX AI전력핵심설비)
395290,-10.35,31.81,395290 (HANARO Fn K-POP&미디어)
401170,-14.27,28.55,401170 (RISE 메타버스)
309230,19.67,17.26,309230 (ACE 미국WideMoat동일가중)
419890,3.65,0.58,419890 (히어로즈 단기채권ESG액티브)
412770,-0.4,25.45,412770 (TIGER 글로벌메타버스액티브)
414780,-18.35,24.3,414780 (TIGER 차이나과창판STAR50(합성))
168580,8.56,20.43,168580 (ACE 중국본토CSI300)
228800,-1.8,26.37,228800 (TIGER 여행레저)
302450,6.57,18.52,302450 (RISE 코스피)
471760,16.53,40.69,471760 (TIGER AI반도체핵심공정)
282000,1.23,2.17,282000 (RISE 국고채3년선물인버스)
270810,8.38,29.09,270810 (RISE 코스닥150)
472170,32.73,12.99,472170 (TIGER 미국테크TOP10채권혼합)
400970,-9.59,28.15,400970 (TIGER Fn메타버스)
442320,39.49,29.86,442320 (RISE 글로벌원자력)
488500,-31.66,23.3,488500 (TIGER 미국S&P500동일가중)
232080,7.21,27.58,232080 (TIGER 코스닥150)
438080,9.24,8.4,438080 (ACE 미국S&P500채권혼합액티브)
433330,24.38,14.1,433330 (SOL 미국S&P500)
476750,11.59,20.24,476750 (ACE 미국30년국채엔화노출액티브(H))
480030,20.15,13.93,480030 (ACE 미국500 15%프리미엄분배(합성))
438570,7.05,7.54,438570 (SOL 국고채10년)
363580,9.82,22.96,363580 (KODEX 200IT TR)
475270,4.48,0.55,475270 (ACE 5월만기자동연장회사채AA-이상액티브)
426030,37.8,24.35,426030 (TIMEFOLIO 미국나스닥100액티브)
245340,15.84,15.4,245340 (TIGER 미국다우존스30)
434060,15.69,10.16,434060 (KODEX TDF2050액티브)
421320,17.55,24.51,421320 (PLUS 우주항공&UAM)
139230,1.31,29.88,139230 (TIGER 200 중공업)
114820,2.94,4.91,114820 (TIGER 국채3년)
157490,7.15,23.37,157490 (TIGER 소프트웨어)
278240,23.3,64.72,278240 (RISE 코스닥150선물레버리지)
465350,66.93,48.4,465350 (RISE 2차전지TOP10인버스(합성))
470310,-17.01,55.67,470310 (UNICORN 생성형AI강소기업액티브)
325010,10.95,21.82,325010 (KODEX Fn성장)
437080,1.61,6.38,437080 (KODEX 미국종합채권ESG액티브(H))
461490,17.25,5.89,461490 (RISE 글로벌자산배분액티브)
150460,4.01,19.21,150460 (TIGER 중국소비테마)
283580,2.34,19.24,283580 (KODEX 차이나CSI300)
466930,22.23,27.7,466930 (SOL 자동차TOP3플러스)
474590,12.98,33.86,474590 (WOORI 반도체밸류체인액티브)
480040,46.96,41.73,480040 (ACE 미국반도체15%프리미엄분배(합성))
448600,7.18,1.83,448600 (RISE 25-11 회사채(AA-이상)액티브)
452250,-13.66,31.73,452250 (ACE 미국30년국채선물레버리지(합성 H))
437350,6.76,9.04,437350 (RISE 미국단기투자등급회사채액티브)
267770,11.79,37.28,267770 (TIGER 200선물레버리지)
476800,16.47,11.91,476800 (KODEX 한국부동산리츠인프라)
284430,3.87,6.94,284430 (KODEX 200미국채혼합)
485540,-15.34,47.81,485540 (KODEX 미국AI테크TOP10)
144600,-1.31,28.83,144600 (KODEX 은선물(H))
453010,3.56,0.15,453010 (PLUS KOFR금리)
418660,47.5,46.05,418660 (TIGER 미국나스닥100레버리지(합성))
441640,12.47,11.35,441640 (KODEX 미국배당프리미엄액티브)
465780,7.22,1.57,465780 (마이티 26-09 특수채(AAA)액티브)
461500,14.21,2.85,461500 (HANARO 종합채권(AA-이상)액티브)
462900,28.44,31.43,462900 (KoAct 바이오헬스케어액티브)
412570,-21.58,80.28,412570 (TIGER 2차전지TOP10레버리지)
449770,31.66,12.24,449770 (KOSEF 미국S&P500)
266420,11.75,29.84,266420 (KODEX 헬스케어)
204480,10.69,39.4,204480 (TIGER 차이나CSI300레버리지(합성))
252710,-11.9,36.22,252710 (TIGER 200선물인버스2X)
138540,4.59,25.39,138540 (TIGER 현대차그룹+펀더멘털)
437070,7.85,8.73,437070 (KODEX 아시아달러채권ESG플러스액티브)
481430,22.72,4.79,481430 (RISE 국고채10년액티브)
195980,1.2,16.98,195980 (PLUS 신흥국MSCI(합성 H))
477730,24.94,21.41,477730 (KODEX 인도타타그룹)
261220,5.89,41.94,261220 (KODEX WTI원유선물(H))
464240,6.77,1.47,464240 (히어로즈 26-09 회사채(AA-이상)액티브)
484880,82.7,33.93,484880 (SOL 금융지주플러스고배당)
465660,43.15,36.0,465660 (TIGER 일본반도체FACTSET)
269540,13.98,18.3,269540 (PLUS 미국S&P500(H))
228810,-1.25,28.78,228810 (TIGER 미디어컨텐츠)
136340,2.93,1.36,136340 (RISE 중기우량회사채)
236350,25.96,32.31,236350 (TIGER 인도니프티50레버리지(합성))
174360,6.44,20.82,174360 (RISE 중국본토대형주CSI100)
204450,-8.38,46.29,204450 (KODEX 차이나H레버리지(H))
139280,4.37,16.25,139280 (TIGER 경기방어)
487230,-39.68,55.13,487230 (KODEX 미국AI전력핵심인프라)
469150,61.84,38.1,469150 (ACE AI반도체포커스)
225040,23.35,33.69,225040 (TIGER 미국S&P500레버리지(합성 H))
441800,30.35,18.11,441800 (TIMEFOLIO Korea플러스배당액티브)
429000,10.17,13.55,429000 (TIGER 미국S&P500배당귀족)
300640,3.56,29.26,300640 (RISE 게임테마)
483420,1.38,44.81,483420 (ACE 애플밸류체인액티브)
465610,127.89,53.6,465610 (ACE 미국빅테크TOP7 Plus레버리지(합성))
261240,4.53,13.18,261240 (KODEX 미국달러선물)
464310,20.64,24.23,464310 (TIGER 글로벌AI&로보틱스 INDXX)
464920,39.43,30.65,464920 (PLUS 일본반도체소부장)
308620,3.11,9.58,308620 (KODEX 미국10년국채선물)
469580,14.89,7.55,469580 (RISE KP달러채권액티브)
486240,-61.94,46.65,486240 (DAISHIN343 AI반도체&인프라액티브)
203780,12.01,26.76,203780 (TIGER 미국나스닥바이오)
473490,95.95,40.21,473490 (KOSEF 글로벌AI반도체)
152380,2.81,5.48,152380 (KODEX 국채선물10년)
423170,36.11,26.76,423170 (SOL 한국형글로벌반도체액티브)
458750,17.08,10.57,458750 (TIGER 미국배당+3%프리미엄다우존스)
315960,16.55,23.04,315960 (RISE 대형고배당10TR)
440640,3.82,0.34,440640 (ACE 단기채권알파액티브)
295020,1.27,6.26,295020 (RISE 국채선물10년인버스)
233160,15.44,53.85,233160 (TIGER 코스닥150 레버리지)
455960,7.18,8.59,455960 (RISE 미국달러SOFR금리액티브(합성))
266160,10.14,17.67,266160 (RISE 고배당)
414270,-6.56,26.01,414270 (ACE G2전기차&자율주행액티브)
280930,6.82,24.51,280930 (KODEX 미국러셀2000(H))
397410,3.7,4.5,397410 (RISE 국채선물5년추종인버스)
108450,9.1,19.79,108450 (ACE 삼성그룹섹터가중)
403790,2.28,17.05,403790 (마이다스 코스피액티브)
483290,18.55,13.34,483290 (KODEX 미국배당+10%프리미엄다우존스)
411420,8.19,27.51,411420 (KODEX 미국메타버스나스닥액티브)
448490,8.61,8.48,448490 (HANARO 32-10 국고채액티브)
400570,11.23,41.91,400570 (KODEX 유럽탄소배출권선물ICE(H))
441540,23.46,30.51,441540 (HANARO Fn조선해운)
483330,-7.06,30.87,483330 (ACE 마이크로소프트밸류체인액티브)
099140,0.84,20.56,099140 (KODEX 차이나H)
448330,9.07,7.83,448330 (KODEX 삼성전자채권혼합Wise)
475380,17.8,15.03,475380 (RISE 글로벌리얼티인컴)
218420,7.92,27.68,218420 (KODEX 미국S&P500에너지(합성))
385510,23.71,29.41,385510 (KODEX K-신재생에너지액티브)
245360,3.91,25.31,245360 (TIGER 차이나HSCEI)
447620,15.0,9.02,447620 (SOL 미국TOP5채권혼합40 Solactive)
454320,29.16,30.83,454320 (HANARO CAPEX설비투자iSelect)
319640,10.97,15.79,319640 (TIGER 골드선물(H))
476760,18.26,13.59,476760 (ACE 미국30년국채액티브)
322400,1.68,21.89,322400 (HANARO e커머스)
399110,16.46,15.58,399110 (SOL 미국S&P500ESG)
438100,11.31,8.9,438100 (ACE 미국나스닥100채권혼합액티브)
434730,28.23,30.15,434730 (HANARO 원자력iSelect)
329670,11.43,11.06,329670 (KODEX TRF7030)
458030,3.96,0.24,458030 (WOORI 단기국공채액티브)
123320,10.49,34.18,123320 (TIGER 레버리지)
261270,-2.02,8.11,261270 (KODEX 미국달러선물인버스)
395160,6.61,27.85,395160 (KODEX Fn시스템반도체)
426150,5.42,6.79,426150 (WOORI 대한민국국고채액티브)
122260,2.41,1.33,122260 (KOSEF 통안채1년)
329660,8.38,8.66,329660 (KODEX TRF5050)
227540,4.39,28.64,227540 (TIGER 200 헬스케어)
465330,-36.63,53.05,465330 (RISE 2차전지TOP10)
453820,67.56,45.97,453820 (KODEX 인도Nifty50레버리지(합성))
332500,11.99,20.16,332500 (ACE 200TR)
298770,18.19,17.88,298770 (KODEX 한국대만IT프리미어)
407830,0.22,28.95,407830 (에셋플러스 글로벌플랫폼액티브)
266360,4.37,24.91,266360 (KODEX 미디어&엔터테인먼트)
276970,4.53,14.19,276970 (KODEX 미국S&P500배당귀족커버드콜(합성 H))
272910,1.91,2.48,272910 (ACE 중장기국공채액티브)
483340,-40.23,36.39,483340 (ACE 구글밸류체인액티브)
248270,12.81,14.05,248270 (TIGER S&P글로벌헬스케어(합성))
464470,11.72,15.07,464470 (PLUS 미국채30년액티브)
123310,-3.64,17.64,123310 (TIGER 인버스)
469170,-35.74,46.97,469170 (ACE 포스코그룹포커스)
304780,13.46,39.58,304780 (HANARO 200선물레버리지)
479620,9.28,49.65,479620 (SOL 미국AI반도체칩메이커)
195930,7.16,19.56,195930 (TIGER 유로스탁스50(합성 H))
336160,2.06,2.02,336160 (RISE 금융채액티브)
261250,6.27,16.45,261250 (KODEX 미국달러선물레버리지)
469070,-21.42,33.6,469070 (RISE AI&로봇)
102970,5.07,27.88,102970 (KODEX 증권)
371450,1.61,26.89,371450 (TIGER 글로벌클라우드컴퓨팅INDXX)
453330,25.41,12.34,453330 (RISE 미국S&P500(H))
251600,4.83,7.32,251600 (PLUS 고배당주채권혼합)
367760,8.6,25.78,367760 (RISE 5G테크)
469060,74.63,35.09,469060 (RISE 미국반도체NYSE)
469160,27.0,28.04,469160 (ACE 일본반도체)
368190,-5.48,24.44,368190 (HANARO Fn K-뉴딜디지털플러스)
138230,2.98,8.3,138230 (KOSEF 미국달러선물)
395170,-4.64,21.39,395170 (KODEX Fn Top10동일가중)
332620,0.02,13.47,332620 (PLUS 미국장기우량회사채)
114100,2.93,1.8,114100 (RISE 국고채3년)
365000,-22.63,29.59,365000 (TIGER 인터넷TOP10)
434960,10.37,18.19,434960 (DAISHIN343 K200)
463300,-10.9,14.76,463300 (RISE 중국본토CSI300)
337160,11.15,20.94,337160 (KODEX 200ESG)
332610,4.49,9.27,332610 (PLUS 미국단기회사채(AAA~A))
388280,-14.71,19.9,388280 (RISE 컨택트대표)
475280,3.83,0.53,475280 (ACE 8월만기자동연장회사채AA-이상액티브)
250730,-1.74,23.39,250730 (RISE 차이나HSCEI(H))
371470,-13.69,28.82,371470 (TIGER 차이나바이오테크SOLACTIVE)
237350,10.21,21.67,237350 (KODEX 코스피100)
256440,2.16,19.73,256440 (ACE 인도네시아MSCI(합성))
385720,0.14,18.25,385720 (TIMEFOLIO 코스피액티브)
440340,7.8,8.84,440340 (TIGER 글로벌멀티에셋TIF액티브)
453650,32.08,15.43,453650 (KODEX 미국S&P500금융)
474800,23.2,17.44,474800 (KOSEF 미국원유에너지기업)
475070,58.78,33.68,475070 (KoAct 글로벌기후테크인프라액티브)
271050,-11.97,43.96,271050 (KODEX WTI원유선물인버스(H))
461600,-0.7,15.59,461600 (SOL 미국30년국채액티브(H))
456680,-53.33,46.87,456680 (TIGER 차이나전기차레버리지(합성))
485690,-63.94,71.71,485690 (RISE 미국AI밸류체인TOP3Plus)
279530,6.09,14.79,279530 (KODEX 고배당)
117700,1.07,28.48,117700 (KODEX 건설)
469050,69.01,37.42,469050 (RISE 미국반도체NYSE(H))
445150,21.28,27.06,445150 (KODEX K-친환경선박액티브)
471040,42.34,27.42,471040 (KoAct 글로벌AI&로봇액티브)
394350,3.02,25.33,394350 (KOSEF 글로벌퓨처모빌리티)
101280,8.12,15.85,101280 (KODEX 일본TOPIX100)
472830,12.28,9.82,472830 (RISE 미국30년국채커버드콜(합성))
287180,23.5,25.51,287180 (PLUS 미국나스닥테크)
359210,8.38,17.34,359210 (KODEX 코스피TR)
269420,8.33,15.84,269420 (KODEX S&P글로벌인프라(합성))
160580,3.48,19.96,160580 (TIGER 구리실물)
468380,18.74,7.28,468380 (KODEX iShares미국하이일드액티브)
152870,6.04,16.39,152870 (파워 200)
453950,47.97,28.34,453950 (TIGER TSMC밸류체인FACTSET)
138520,6.42,18.88,138520 (TIGER 삼성그룹펀더멘털)
385590,-3.73,18.71,385590 (ACE ESG액티브)
460960,15.3,7.91,460960 (ACE 글로벌인컴TOP10 SOLACTIVE)
354350,15.95,19.15,354350 (HANARO 글로벌럭셔리S&P(합성))
261070,12.05,34.76,261070 (TIGER 코스닥150바이오테크)
276990,9.44,18.13,276990 (KODEX 글로벌로봇(합성))
352560,11.06,21.16,352560 (KODEX 미국부동산리츠(H))
271060,-0.71,21.08,271060 (KODEX 3대농산물선물(H))
438320,-15.19,70.47,438320 (TIGER 차이나항셍테크레버리지(합성 H))
195920,9.88,19.01,195920 (TIGER 일본TOPIX(합성 H))
326230,-1.25,18.14,326230 (RISE 내수주플러스)
238720,13.56,20.32,238720 (ACE 일본Nikkei225(H))
360140,-0.89,19.55,360140 (KODEX 200롱코스닥150숏선물)
