ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
ONMD.O,원메드넷,95,5,60,14,29.0,54.0,1.0,10.0,2.835221954514141
CCLDO.O,케어 클라우드 우선주 시리즈 B 8.75%,129,5,120,14,39.0,54.0,1.0,10.0,1.2101551927832
ZAPP.O,잽 일렉트릭 비이클스 그룹,91,5,60,14,29.0,59.0,1.0,10.0,1.062456462334611
VMD.O,비메드 헬스케어,78,5,60,14,49.0,59.0,1.0,10.0,0.5194552725820203
AUID.O,오스아이디,120,5,120,14,44.0,54.0,1.0,10.0,0.513483579712926
IAC.O,IAC,98,5,60,14,44.0,54.0,1.0,10.0,0.4675315867120968
EXTR.O,익스트림 네트웍스,93,5,120,14,49.0,54.0,1.0,10.0,0.35499418872738886
PODD.O,인슐릿,89,5,120,14,49.0,54.0,1.0,10.0,0.3783846279962688
FLWS.O,1-800 플라워스닷컴,93,5,120,14,49.0,54.0,1.0,10.0,0.2566037050930374
GSUN.O,골든 선 헬스 테크놀로지 그룹,121,5,120,14,34.0,64.0,1.0,10.0,0.21158880460457197
MGPI.O,MGP 인그리디언츠,93,5,120,14,49.0,54.0,1.0,10.0,0.12467239411782005
CSLR.O,컴플리트 솔라리아,133,5,120,14,29.0,69.0,1.0,10.0,0.13301064478207825
JAZZ.O,재즈 파마슈티컬스,98,5,60,14,44.0,54.0,1.0,10.0,0.09550127536751085
PTSI.O,PAM 트랜스포테이션 서비시스,93,5,120,14,49.0,54.0,1.0,10.0,0.04010464788343837
SSRM.O,SSR 마이닝,107,5,60,14,34.0,54.0,1.0,10.0,0.02046521598244122
XELB.O,엑셀 브랜즈,21,5,60,14,49.0,64.0,1.0,10.0,0.0026386360255534758
LITE.O,루멘텀 홀딩스,93,5,120,14,49.0,54.0,1.0,10.0,-0.012422763735489228
ACHC.O,아카디아 헬스케어,98,5,60,14,44.0,54.0,1.0,10.0,-0.02765334547817555
BGNE.O,베이진 ADR,78,5,60,14,49.0,59.0,1.0,10.0,-0.03336495814486984
RLMD.O,렐마다 테라퓨틱스,90,5,60,14,44.0,64.0,1.0,10.0,-0.05258445072262463
KZIA.O,카지아 테라퓨틱스 ADR,70,5,120,14,34.0,54.0,1.0,10.0,-0.06103378219253386
TTGT.O,테크타겟,93,5,120,14,49.0,54.0,1.0,10.0,-0.07273964550622625
HIVE.O,하이브 디지털 테크놀로지스,140,5,120,14,49.0,54.0,1.0,10.0,-0.06898527401067467
JOUT.O,존슨 아웃도어스,98,5,60,14,44.0,54.0,1.0,10.0,-0.10340219737151413
BDSX.O,바이오데식스,140,5,120,14,49.0,54.0,1.0,10.0,-0.13079535484442106
SHCR.O,쉐어케어,140,5,120,14,49.0,54.0,1.0,10.0,-0.17825823346283887
CLIR.O,클리어사인 테크놀로지스,90,5,60,14,44.0,64.0,1.0,10.0,-0.18001500869152287
MNMD.O,마인드 메디슨,140,5,120,14,49.0,54.0,1.0,10.0,-0.18138058993446093
PDSB.O,PDS 바이오테크놀러지,101,5,60,14,44.0,54.0,1.0,10.0,-0.18387763591756245
TKNO.O,알파 테크노바,140,5,120,14,49.0,54.0,1.0,10.0,-0.186920076592201
CRCT.O,크리컷,129,5,120,14,39.0,54.0,1.0,10.0,-0.1876218547094155
MTCH.O,매치 그룹,93,5,120,14,49.0,54.0,1.0,10.0,-0.1902102244511017
LBRDK.O,리버티 브로드밴드 시리즈 C,109,5,120,14,44.0,54.0,1.0,10.0,-0.19280925121077042
TCX.O,투카우스,93,5,120,14,49.0,54.0,1.0,10.0,-0.19665188549873291
LBRDA.O,리버티 브로드밴드 시리즈 A,109,5,120,14,44.0,54.0,1.0,10.0,-0.2003583041427579
QLI.O,킬리언 인터내셔널 홀딩 그룹,140,5,120,14,49.0,54.0,1.0,10.0,-0.21256870236902936
CLOV.O,클로버 헬스 인베스트먼츠,140,5,120,14,49.0,54.0,1.0,10.0,-0.24317003040044083
THTX.O,테라테크놀로지,90,5,60,14,44.0,64.0,1.0,10.0,-0.25342057016108044
OMCL.O,옴니셀,106,5,120,14,39.0,54.0,1.0,10.0,-0.25406145323022233
