,Return,Std Dev,Symbol(Name)
KHC.O,-4.18,27.44,KHC.O (크래프트 하인즈)
O,7.82,24.27,O (리얼티 인컴)
FCX,15.33,49.67,FCX (프리포트 맥모란)
ISRG.O,26.29,31.66,ISRG.O (인튜이티브 서지컬)
APH,23.44,24.57,APH (암페놀)
NXPI.O,34.2,42.23,NXPI.O (NXP 세미콘덕터)
PRU,10.55,31.58,PRU (푸르덴셜 파이낸셜)
GILD.O,14.96,27.4,GILD.O (길리어드 사이언스)
FDX,14.9,29.59,FDX (페덱스)
EL,13.08,29.72,EL (에스티 로더)
SHW,24.64,24.8,SHW (셔윈-윌리엄즈)
CCL,7.01,48.47,CCL (카니발)
VST,33.21,35.88,VST (비스트라 에너지)
PLD,16.08,26.68,PLD (프로로지스)
FTNT.O,42.36,41.6,FTNT.O (포티넷)
F,5.76,33.9,F (포드 모터)
DHI,30.34,35.76,DHI (D R 호턴)
AAL.O,3.92,49.77,AAL.O (아메리칸 에어라인스 그룹)
EMR,9.55,26.4,EMR (에머슨 일렉트릭)
AVB,8.58,23.46,AVB (아발론베이 커뮤니티)
BSX,24.01,28.14,BSX (보스턴 사이언티픽)
VRSK.O,19.66,21.97,VRSK.O (베리스크 애널리틱스)
TRV,13.51,22.25,TRV (트래블러스 컴퍼니스)
MCHP.O,19.37,33.58,MCHP.O (마이크로칩 테크놀러지)
LYB,21.03,35.33,LYB (라이온델바젤 인더스트리스)
PH,23.14,29.91,PH (파커-하니핀)
MDLZ.O,11.85,19.97,MDLZ.O (몬덜리즈 인터내셔널)
BLK,17.26,27.41,BLK (블랙록)
FSLR.O,19.34,53.18,FSLR.O (퍼스트 솔라)
MMC,19.57,19.73,MMC (마쉬 앤 맥레넌 컴퍼니)
TT,37.98,31.64,TT (트레인 테크놀로지)
CSX.O,17.48,27.35,CSX.O (CSX)
SO,8.76,19.52,SO (서던)
DOW,8.46,36.33,DOW (다우)
SNPS.O,30.13,26.48,SNPS.O (시놉시스)
EW,21.75,33.09,EW (에드워즈 라이프사이언시스)
WM,15.8,18.66,WM (웨이스트 매니지먼트)
PPG,13.43,25.36,PPG (PPG 인더스트리스)
ICE,18.17,23.04,ICE (인터컨티넨털 익스체인지)
CL,8.35,17.96,CL (콜게이트-팜올리브)
XEL.O,9.52,19.56,XEL.O (엑셀 에너지)
EQIX.O,23.36,29.15,EQIX.O (이퀴닉스)
CDNS.O,37.09,30.12,CDNS.O (케이던스 디자인 시스템즈)
PCAR.O,11.41,27.69,PCAR.O (파카)
SCHW.K,17.55,32.92,SCHW.K (찰스 슈왑)
VLO,26.05,38.96,VLO (발레로 에너지)
EOG,14.43,37.85,EOG (EOG 리소시스)
WMB,15.75,38.09,WMB (윌리엄스 컴퍼니즈)
DUK,7.71,18.85,DUK (듀크 에너지)
MRNA.O,70.38,73.23,MRNA.O (모더나)
CI,23.25,28.48,CI (시그나)
ORLY.O,29.31,25.35,ORLY.O (오레일리 오토모티브)
CB,14.8,22.17,CB (처브)
DTE,10.37,20.56,DTE (DTE 에너지)
NOC,20.79,22.93,NOC (노스롭 그루만)
KKR,26.19,34.48,KKR (KKR & Co)
IDXX.O,26.38,28.77,IDXX.O (아이덱스 래보라토리스)
ZTS,20.39,25.47,ZTS (조에티스)
WDC.O,15.15,42.64,WDC.O (웨스턴 디지털)
AEP.O,6.2,20.23,AEP.O (아메리칸 일렉트릭 파워 컴퍼니)
UAL.O,17.34,47.28,UAL.O (유나이티드 에어라인스 홀딩스)
GWW,21.28,26.62,GWW (W W 그레인저)
MLM,19.1,30.57,MLM (마틴 마리에타 머터리얼스)
TTWO.O,29.03,34.83,TTWO.O (테이크-투 인터랙티브 소프트웨어)
SYK,17.45,24.31,SYK (스트라이커)
EBAY.O,19.27,29.82,EBAY.O (이베이)
AZO,25.01,23.44,AZO (오토존)
DECK.K,35.24,42.41,DECK.K (덱커 아웃도어)
PKG,20.9,27.22,PKG (패키징 코퍼레이션 오브 아메리카)
HCA,27.29,33.74,HCA (HCA 헬스케어)
EFX,22.0,26.8,EFX (에퀴팩스)
CNP,7.59,24.56,CNP (센터포인트 에너지)
AFL,14.73,26.0,AFL (애플랙)
EA.O,23.6,31.73,EA.O (일렉트로닉 아츠)
SLB,4.86,36.31,SLB (슐럼버거)
ADSK.O,25.45,35.99,ADSK.O (오토데스크)
FICO.K,43.23,34.04,FICO.K (페어 아이작)
ADP.O,17.95,21.96,ADP.O (오토매틱 데이터 프로세싱)
HUM,20.53,29.66,HUM (휴마나)
TSCO.O,26.71,28.77,TSCO.O (트랙터 서플라이)
CAH,12.38,26.45,CAH (카디널 헬스)
EVRG.O,9.34,21.11,EVRG.O (에버지)
COF,14.8,33.46,COF (캐피털 원 파이낸셜)
OMC,10.89,24.95,OMC (옴니콤 그룹)
XYL,18.08,26.3,XYL (자일럼)
NI,14.96,21.99,NI (나이소스)
AMCR.K,3.13,29.56,AMCR.K (앰코)
SRE,7.35,25.31,SRE (셈프라 에너지)
KEYS.K,22.61,30.19,KEYS.K (키사이트 테크놀로지스)
RCL,28.03,48.19,RCL (로얄 캐리비안 크루즈)
WBD.O,-30.26,54.58,WBD.O (워너 브로스 디스커버리)
STX.O,24.98,40.63,STX.O (씨게이트 테크놀로지 홀딩스)
GD,14.49,21.78,GD (제너럴 다이내믹스)
ALGN.O,35.29,45.89,ALGN.O (얼라인 테크놀로지)
CARR.K,44.59,33.07,CARR.K (캐리어 글로벌)
KDP.O,8.19,18.9,KDP.O (큐리그 닥터 페퍼)
PFG.O,13.92,31.68,PFG.O (프린시펄 파이낸셜 그룹)
AMP,24.91,32.62,AMP (아메리프라이즈 파이낸셜)
KVUE.K,-12.12,27.88,KVUE.K (켄뷰)
LVS,11.65,37.84,LVS (라스베이거스 샌즈)
COR,18.72,24.43,COR (센코라)
NDSN.O,21.04,29.14,NDSN.O (노드슨)
TDG,35.5,31.22,TDG (트랜스다임 그룹)
ODFL.O,30.48,32.96,ODFL.O (올드 도미니언 프라이트 라인)
PNC,11.8,27.98,PNC (PNC 파이낸셜 서비스)
CHTR.O,21.84,29.7,CHTR.O (차터 커뮤니케이션)
DXCM.O,34.56,51.91,DXCM.O (덱스컴)
ALB,13.35,39.76,ALB (앨버말)
YUM,14.76,23.67,YUM (염 브랜즈)
PSX,18.43,33.45,PSX (필립스 66)
PAYC.K,39.82,46.42,PAYC.K (페이콤 소프트웨어)
GPN,18.45,30.2,GPN (글로벌 페이먼츠)
JCI,14.15,25.36,JCI (존슨 컨트롤스 인터내셔널)
FANG.O,37.98,48.31,FANG.O (다이아몬드백 에너지)
CME.O,14.36,24.41,CME.O (CME 그룹)
MAR.O,20.81,30.72,MAR.O (메리어트 인터내셔널)
AJG,21.07,20.35,AJG (아서 J 갤러거 앤 코)
EXPE.O,25.67,41.73,EXPE.O (익스피디아그룹)
ALL,16.69,23.17,ALL (올스테이트)
TRGP.K,28.18,47.61,TRGP.K (타르가 리소스)
BDX,11.31,20.43,BDX (벡톤 디킨슨 앤 코)
KMB,8.22,18.48,KMB (킴벌리클라크)
ITW,15.88,22.92,ITW (일리노이 툴 웍스)
IRM,17.36,27.96,IRM (아이언 마운틴)
DVN,8.5,45.67,DVN (데번 에너지)
ROP.O,20.31,22.48,ROP.O (로퍼 테크놀로지스)
URI,49.61,44.53,URI (유나이티드 렌탈스)
APD,14.08,24.14,APD (에어 프로덕츠 앤 케미컬스)
FAST.O,16.26,26.43,FAST.O (패스널)
USB,8.31,27.64,USB (U.S. 뱅코프)
NRG,16.57,35.2,NRG (NRG 에너지)
IR,18.51,34.69,IR (잉가솔랜드)
AON,19.29,22.06,AON (에이온)
DG,15.11,26.97,DG (달러 제너럴)
SW,-42.7,41.58,SW (스머핏 웨스트락)
BLDR.K,72.92,45.04,BLDR.K (빌더스 퍼스트소스)
MSCI.K,28.47,30.08,MSCI.K (MSCI)
CTAS.O,31.29,24.67,CTAS.O (신타스)
FTV,12.3,26.76,FTV (포티브)
KEY,12.32,36.87,KEY (키코프)
SPG,10.89,32.77,SPG (사이먼 프로퍼티 그룹)
NSC,15.18,26.82,NSC (노퍽서던)
HPQ,10.34,34.23,HPQ (HP)
HAL,10.34,42.46,HAL (할리버튼)
MCO,29.0,28.17,MCO (무디스)
WEC,11.2,20.23,WEC (WEC 에너지 그룹)
ECL,15.19,23.56,ECL (이콜랩)
D,4.51,20.95,D (도미니언 에너지)
LEN,27.38,36.68,LEN (레나 Class A)
IP,9.72,29.44,IP (인터내셔널 페이퍼)
GLW,10.8,29.68,GLW (코닝)
TPR,9.15,39.81,TPR (태피스트리)
DLR,10.47,26.75,DLR (디지털 리얼티 트러스트)
DLTR.O,16.98,30.5,DLTR.O (달러 트리)
MSI,24.71,24.14,MSI (모토로라 솔루션스)
CHD,15.94,19.78,CHD (처치 & 드와이트)
DAL,22.53,39.01,DAL (델타 에어라인스)
AXON.O,35.23,43.2,AXON.O (액손 엔터프라이스)
MOH,32.86,39.39,MOH (몰리나 헬스케어)
LUV,11.98,33.23,LUV (사우스웨스트 에어라인스)
A,19.23,28.45,A (애질런트 테크놀로지스)
NTAP.O,15.13,33.28,NTAP.O (넷앱)
EXC.O,4.58,22.95,EXC.O (엑셀론)
TFC,7.98,30.8,TFC (트루이스트 파이낸셜)
TER.O,28.67,37.78,TER.O (테라다인)
PSA,11.81,21.99,PSA (퍼블릭 스토리지)
PHM,30.2,39.21,PHM (풀티 그룹)
DOV,17.57,26.33,DOV (도버)
CMI,15.25,28.54,CMI (커민스)
CPRT.O,19.92,31.46,CPRT.O (코파트)
DPZ,34.35,29.29,DPZ (도미노 피자)
CNC,29.04,35.78,CNC (센틴)
KMI,1.44,29.15,KMI (킨더 모건)
PEG,8.74,20.76,PEG (퍼블릭 서비스 엔터프라이즈)
CCI,10.78,23.52,CCI (크라운 캐슬)
PCG,7.07,50.16,PCG (퍼시픽 가스 & 일렉트릭)
ED,7.68,19.04,ED (콘솔리데이티드 에디슨)
GDDY.K,29.03,34.91,GDDY.K (고대디)
SYY,10.71,26.38,SYY (시스코)
AME,19.93,24.49,AME (아메텍)
BKR.O,19.93,34.62,BKR.O (베이커 휴즈)
HIG,17.16,31.51,HIG (하트포드 파이낸셜 서비스 그룹)
FIS,11.72,26.91,FIS (피델리티 내셔널 인포메이션 서비스)
NCLH.K,12.74,55.82,NCLH.K (노르웨이지안 크루즈 라인 홀딩스)
FITB.O,14.74,34.5,FITB.O (피프스 서드 뱅코프)
BBY,15.33,39.09,BBY (베스트 바이)
CTSH.O,12.29,28.98,CTSH.O (코그니전트 테크놀로지 솔루션)
ENPH.O,71.76,80.28,ENPH.O (인페이즈 에너지)
EQT,13.71,44.04,EQT (EQT)
GIS,6.63,19.26,GIS (제너럴 밀즈)
AVY,17.77,26.75,AVY (에이버리 데니슨)
CFG,13.76,37.49,CFG (시티즌스 파이낸셜 그룹)
CTVA.K,19.47,34.84,CTVA.K (코르테바)
APTV.K,18.86,36.43,APTV.K (앱티브)
IEX,17.49,23.24,IEX (아이덱스)
OTIS.K,19.8,24.2,OTIS.K (오티스 월드와이드)
KR,16.19,25.99,KR (크로거)
RSG,16.31,18.77,RSG (리퍼블릭 서비스)
WAB,20.87,30.01,WAB (웨스팅하우스 에어 브레이크 테크놀로지)
CBRE.K,22.55,33.68,CBRE.K (CBRE 그룹)
BRO,20.82,21.8,BRO (브라운 & 브라운)
SWKS.O,23.54,40.66,SWKS.O (스카이웍스 솔루션스)
HES,16.12,40.6,HES (헤스)
HPE,14.48,34.77,HPE (휴렛패커드 엔터프라이즈)
HBAN.O,12.15,32.97,HBAN.O (헌팅턴 뱅크셰어스)
LHX,16.03,24.85,LHX (L3 해리스 테크놀러지)
EXR,22.97,25.56,EXR (엑스트라 스페이스 스토리지)
ES,8.92,21.53,ES (에버소스 에너지)
PWR,25.86,32.46,PWR (콴타 서비스)
CSGP.O,28.99,30.98,CSGP.O (코스타 그룹)
STZ,26.08,28.55,STZ (컨스텔레이션 브랜즈)
PAYX.O,14.45,22.33,PAYX.O (페이첵스)
CF,21.69,39.19,CF (CF 인더스트리스 홀딩스)
ROK,17.24,29.92,ROK (로크웰 오토메이션)
DFS,24.24,35.06,DFS (디스커버 파이낸셜 서비스)
RL,12.34,35.61,RL (랄프 로렌)
BIIB.O,19.21,39.2,BIIB.O (바이오젠)
RMD,20.07,30.12,RMD (레스메드)
ETR,5.56,21.6,ETR (엔터지)
MTB,8.97,29.82,MTB (M&T 뱅크)
CBOE.K,18.31,24.61,CBOE.K (Cboe 글로벌 마켓)
WYNN.O,10.71,45.48,WYNN.O (윈 리조트)
WST,26.45,27.52,WST (웨스트 파마슈티컬 서비시즈)
GNRC.K,29.05,43.04,GNRC.K (제네락 홀딩스)
CLX,8.38,21.33,CLX (크로락스)
SBAC.O,17.33,25.18,SBAC.O (SBA 커뮤니케이션스)
MGM,21.37,44.11,MGM (MGM 리조트 인터내셔널)
CMS,12.88,19.71,CMS (CMS 에너지)
IT,28.18,27.87,IT (가트너)
JBHT.O,15.77,25.9,JBHT.O (J.B 헌트 운송 서비스)
STLD.O,24.13,37.64,STLD.O (스틸 다이내믹스)
HWM,69.61,39.9,HWM (하우멧 에어로스페이스)
STE,17.12,25.29,STE (스테리스)
UHS,19.86,32.4,UHS (유니버셜 헬스 서비스)
NUE,15.31,31.9,NUE (뉴코)
FOXA.O,6.43,33.18,FOXA.O (폭스 Class A)
CPAY.K,24.5,30.54,CPAY.K (콜페이)
MTD,23.82,27.35,MTD (메틀러 톨레도 인터내셔널)
HST.O,18.58,36.15,HST.O (호스트 호텔스 & 리조트)
NDAQ.O,22.57,25.09,NDAQ.O (나스닥)
GRMN.K,12.81,26.52,GRMN.K (가민)
HUBB.K,20.82,26.1,HUBB.K (허벨)
WBA.O,-2.21,29.82,WBA.O (월그린스 부츠 얼라이언스)
BIO,13.91,27.92,BIO (바이오래드 래보라토리스 Class A)
VMC,18.55,31.74,VMC (벌칸 머티리얼스)
AEE,11.16,20.87,AEE (애머런)
MKC,16.8,36.33,MKC (맥코믹 앤 컴퍼니 무의결권주)
CHRW.O,7.39,25.35,CHRW.O (CH 로빈슨 월드와이드)
VICI.K,13.78,31.58,VICI.K (VICI 프라퍼티)
STT,10.96,31.31,STT (스테이트 스트리트)
ADM,9.43,25.97,ADM (아처 대니얼스 미들랜드)
HOLX.O,17.59,27.45,HOLX.O (홀로직)
BBWI.K,-10.27,47.48,BBWI.K (배스 앤 바디 웍스)
TEL,17.33,26.08,TEL (TE 커넥티비티)
NVR,24.93,28.94,NVR (NVR)
VTRS.O,-3.2,33.38,VTRS.O (비아트리스)
EXPD.K,12.1,24.16,EXPD.K (익스페디터스 인터내셔널 오브 워싱턴)
VRSN.O,18.16,26.02,VRSN.O (베리사인)
GEHC.O,29.04,30.79,GEHC.O (GE HealthCare Technologies Inc)
ATO,13.63,20.52,ATO (애트모스 에너지)
BR,20.79,22.33,BR (브로드리지 파이낸셜 솔루션스)
PPL,4.05,21.08,PPL (PPL)
VTR,7.65,31.65,VTR (벤타스)
IFF,9.63,26.68,IFF (인터내셔널 플레이버스 & 프레그런스)
EIX,9.84,23.88,EIX (에디슨 인터내셔널)
SJM,7.04,21.24,SJM (J.M.스머커)
DRI,16.3,32.39,DRI (다든 레스토랑)
AKAM.O,12.63,34.65,AKAM.O (아카마이 테크놀로지)
ETSY.O,26.87,59.44,ETSY.O (엣시)
DGX,11.06,23.01,DGX (퀘스트 다이아그노스틱스)
RF,15.68,36.84,RF (리전스 파이낸셜)
CAG,6.35,23.18,CAG (콘아그라 브랜즈)
FE,3.95,23.87,FE (퍼스트에너지)
PARA.O,-20.13,57.53,PARA.O (파라마운트 글로벌 Class B)
ESS,10.55,24.05,ESS (에섹스 프로퍼티 트러스트)
CZR.O,39.18,84.8,CZR.O (시저스 엔터테인먼트)
LYV,24.49,37.34,LYV (라이브 네이션 엔터테인먼트)
SYF,15.1,37.36,SYF (싱크로니 파이낸셜)
BAX,5.84,23.38,BAX (박스터 인터내셔널)
ZBH,8.39,25.68,ZBH (짐머 바이오멧 홀딩스)
IQV,21.2,27.95,IQV (아이큐비아 홀딩스)
MTCH.O,24.46,47.89,MTCH.O (매치 그룹)
EQR,7.7,23.86,EQR (에퀴티 레지덴셜)
CPB,4.64,21.9,CPB (캠벨 수프)
QRVO.O,14.58,42.23,QRVO.O (코보)
VLTO.K,37.06,27.23,VLTO.K (베랄토)
MAA,10.65,23.16,MAA (미드아메리카 아파트 커뮤니티)
TYL,34.59,28.74,TYL (타일러 테크놀로지스)
DD,3.0,33.1,DD (듀폰)
WAT,16.56,26.84,WAT (워터스)
PNR,14.43,28.49,PNR (펜테어)
LW,14.32,33.89,LW (램 웨스턴 홀딩스)
MRO,15.11,47.33,MRO (마라톤 오일)
PODD.O,29.96,41.04,PODD.O (인슐릿)
LH,11.61,24.78,LH (랩코프 홀딩스)
DVA,16.9,29.03,DVA (다비타)
ARE,7.29,24.68,ARE (알렉산드리아 리얼에스테이트 이쿼티)
GL,15.94,28.61,GL (글로브 라이프)
INVH.K,11.65,26.34,INVH.K (인비테이션 홈스)
ZBRA.O,28.04,36.09,ZBRA.O (지브라 테크놀로지스)
MOS,5.08,41.14,MOS (모자이크)
APA.O,32.38,53.99,APA.O (APA (US))
TSN,13.77,28.09,TSN (타이슨 푸드)
AES,8.87,30.93,AES (AES)
MAS,21.3,31.95,MAS (매스코)
AWK,16.9,21.39,AWK (아메리칸 워터 웍스)
TROW.O,10.51,28.48,TROW.O (티 로웨 프라이스 그룹)
SWK,9.97,31.87,SWK (스탠리 블랙 & 데커)
CRL,18.95,31.48,CRL (찰스 리버 래보라토리스 인터내셔널)
CE,18.14,33.06,CE (셀라니즈 코퍼레이션)
KMX,17.87,35.82,KMX (카맥스)
GPC,12.2,24.25,GPC (제뉴인 파츠)
WTW.O,10.24,22.79,WTW.O (윌리스 타워스 왓슨)
J,14.24,27.49,J (제이콥스 솔루션스)
ROL,23.94,29.22,ROL (롤린스)
RJF,16.91,31.57,RJF (레이먼드 제임스 파이낸셜)
MKTX.O,28.15,33.01,MKTX.O (마켓액세스 홀딩스)
JKHY.O,17.19,21.87,JKHY.O (잭 헨리 & 어소시에이츠)
INCY.O,21.99,40.86,INCY.O (인사이트)
LNT.O,11.23,19.86,LNT.O (얼라이언트 에너지)
WY,10.95,30.48,WY (와이어하우저)
CTRA.K,12.8,76.23,CTRA.K (코테라 에너지)
ACGL.O,22.48,23.8,ACGL.O (아치 캐피털 그룹)
JBL,23.1,35.95,JBL (자빌)
BFb,10.4,22.73,BFb (브라운-포맨 Class B)
FDS,16.89,24.67,FDS (팩트셋 리서치 시스템즈)
NTRS.O,8.38,27.99,NTRS.O (노던 트러스트)
PTC.O,24.75,32.95,PTC.O (PTC)
MHK,16.39,37.34,MHK (모호크 인더스트리스)
IPG,16.1,31.87,IPG (인터퍼블릭 그룹 오브 컴퍼니스)
WRB,17.69,21.98,WRB (W. R. 버클리)
EPAM.K,36.63,43.88,EPAM.K (이팸 시스템즈)
NWSA.O,9.59,29.15,NWSA.O (뉴스 코퍼레이션 Class A)
BG,8.61,28.76,BG (번지 글로벌)
COO.O,15.15,33.18,COO.O (쿠퍼 컴퍼니스)
EG,15.54,24.26,EG (에베레스트 그룹)
BEN,3.24,30.51,BEN (프랭클린 리소시스)
HRL,10.6,20.91,HRL (호멜 푸즈)
LDOS.K,15.01,26.76,LDOS.K (레이도스 홀딩스)
RVTY.K,18.01,27.57,RVTY.K (레비티)
TFX,14.77,26.17,TFX (텔레플렉스)
CTLT.K,21.11,40.44,CTLT.K (캐털란트)
KIM,8.76,31.47,KIM (킴코 리얼티)
LKQ.O,16.01,31.84,LKQ.O (LKQ)
FRT,6.73,26.39,FRT (페더럴 리얼티 인베스트먼트 트러스트)
GEN.O,15.32,31.18,GEN.O (젠 디지털)
CINF.O,15.64,25.77,CINF.O (신시내티 파이낸셜)
POOL.O,26.59,28.91,POOL.O (풀)
SNA,17.89,25.83,SNA (스냅-온)
AOS,21.24,27.17,AOS (A O 스미스)
FFIV.O,13.18,33.56,FFIV.O (F5)
HSIC.O,11.89,24.24,HSIC.O (헨리 셰인)
BALL.K,2.15,34.18,BALL.K (볼)
PNW,8.31,21.02,PNW (피너클 웨스트 캐피털)
ANSS.O,19.36,28.48,ANSS.O (앤시스)
EMN,14.17,29.92,EMN (이스트만 케미컬)
DOC,1.4,27.65,DOC (헬스피크 프로퍼티스)
HAS.O,8.1,30.02,HAS.O (해즈브로)
TXT,18.36,33.5,TXT (텍스트론)
FMC,11.78,30.99,FMC (FMC)
TDY,22.31,26.55,TDY (텔레다인 테크놀로지스)
TECH.O,10.37,33.89,TECH.O (바이오-테크네)
JNPR.K,9.47,29.06,JNPR.K (주니퍼 네트웍스)
HII,19.98,26.67,HII (헌팅턴 잉걸스 인더스트리즈)
TAP,4.99,26.43,TAP (몰슨 쿠어스 베버리지 Class B)
CPT,10.79,23.44,CPT (캠든 프로퍼티 트러스트)
BXP,3.97,28.08,BXP (BXP)
AIZ,16.1,25.55,AIZ (어슈런트)
IVZ,6.1,36.21,IVZ (인베스코)
