ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
049180,셀루메드,53,5,60,14,29.0,54.0,1.0,10.0,85983.15279410956
214260,라파스,24,5,120,14,39.0,74.0,1.0,10.0,167.75924814284082
215380,우정바이오,57,5,60,14,29.0,64.0,1.0,10.0,3.346627182342214
054670,대한뉴팜,39,5,120,14,39.0,54.0,1.0,10.0,0.48220799610284826
334970,프레스티지바이오로직스,60,5,120,14,39.0,54.0,1.0,10.0,0.2998834735049807
294140,레몬,48,5,120,14,49.0,54.0,1.0,10.0,0.29002055400636984
054090,삼진엘앤디,39,5,120,14,39.0,54.0,1.0,10.0,0.2764813140369553
018680,서울제약,35,5,120,14,34.0,59.0,1.0,10.0,0.2535294676471549
102940,코오롱생명과학,39,5,120,14,39.0,54.0,1.0,10.0,0.2210370900945029
438580,엔에이치스팩25호,54,5,60,14,49.0,54.0,1.0,10.0,0.1792766849058789
086900,메디톡스,23,5,60,14,49.0,54.0,1.0,10.0,0.12621409833578956
036890,진성티이씨,38,5,60,14,44.0,59.0,1.0,10.0,0.10595081702211417
143240,사람인,38,5,60,14,44.0,59.0,1.0,10.0,0.04161694287359108
085910,네오티스,50,5,120,14,49.0,54.0,1.0,10.0,-0.016301856197443954
121440,골프존뉴딘홀딩스,56,5,120,14,39.0,69.0,1.0,10.0,-0.03521775657142234
089600,나스미디어,38,5,60,14,44.0,59.0,1.0,10.0,-0.05508288368120795
018120,진로발효,54,5,60,14,49.0,54.0,1.0,10.0,-0.07040882452172692
221980,케이디켐,50,5,120,14,49.0,54.0,1.0,10.0,-0.07473934854302988
900100,애머릿지,41,5,60,14,39.0,59.0,1.0,10.0,-0.08995500120107736
065420,에스아이리소스,45,5,60,14,34.0,64.0,1.0,10.0,-0.10524656992973214
290650,엘앤씨바이오,23,5,60,14,49.0,54.0,1.0,10.0,-0.14674956827548657
196450,코아시아씨엠,60,5,120,14,39.0,54.0,1.0,10.0,-0.16346241782302295
092190,서울바이오시스,60,5,120,14,39.0,54.0,1.0,10.0,-0.21099460260652492
03481K,해성산업1우,60,5,120,14,39.0,54.0,1.0,10.0,-0.26924888195153285
303360,프로티아,60,5,120,14,39.0,54.0,1.0,10.0,-0.285671840943601
378800,샤페론,67,5,60,14,34.0,54.0,1.0,10.0,-0.2920266083561953
304840,피플바이오,48,5,120,14,49.0,54.0,1.0,10.0,-0.3505338100909666
312610,에이에프더블류,65,5,120,14,34.0,54.0,1.0,10.0,-0.39826197737524627
110790,크리스에프앤씨,61,5,120,14,34.0,79.0,1.0,10.0,-0.6079411994557563
088290,이원컴포텍,31,5,60,14,34.0,59.0,1.0,10.0,-0.7074851800202633
