ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
005257,녹십자홀딩스2우,20,5,120,14,44.0,64.0,1.0,10.0,0.6976484133951386
322000,HD현대에너지솔루션,21,5,120,14,44.0,64.0,1.0,10.0,0.3871868325706138
112610,씨에스윈드,23,5,120,14,44.0,64.0,1.0,10.0,0.38659937068873673
013360,일성건설,31,5,120,14,44.0,64.0,1.0,10.0,0.34039639120063847
005110,한창,25,5,120,14,34.0,74.0,1.0,10.0,0.3111635432572457
023450,동남합성,36,5,120,14,44.0,64.0,1.0,10.0,0.11030804505299852
075180,새론오토모티브,59,5,120,14,34.0,64.0,1.0,10.0,0.0944350885705505
034300,신세계건설,55,5,120,14,44.0,64.0,1.0,10.0,0.014472106958270947
026960,동서,50,5,120,14,44.0,64.0,1.0,10.0,0.0081990368880418
005250,녹십자홀딩스,44,5,120,14,44.0,74.0,1.0,10.0,-0.06044679250606633
019170,신풍제약,21,5,120,14,44.0,64.0,1.0,10.0,-0.20743390259210093
019175,신풍제약우,13,5,120,14,44.0,64.0,1.0,10.0,-0.3353426287321948
460850,동국씨엠,97,5,120,14,34.0,64.0,1.0,10.0,0.0
013890,지누스,82,5,120,14,34.0,74.0,1.0,10.0,-0.3735069536879351
363280,티와이홀딩스,92,5,120,14,34.0,64.0,1.0,10.0,-0.5787914737077846
500076,신한 S&P500 VIX S/T 선물 ETN D,98,5,120,14,34.0,64.0,1.0,10.0,-0.9999993474180786
530109,삼성 S&P500 VIX S/T 선물 ETN,98,5,120,14,34.0,64.0,1.0,10.0,-0.9999992847768396
