,Return,Std Dev,Symbol(Name)
042600,27.96,59.36,042600 (새로닉스)
123410,14.48,48.1,123410 (코리아에프티)
382840,-17.79,57.54,382840 (원준)
217820,11.04,63.02,217820 (원익피앤이)
298540,-7.48,43.15,298540 (더네이쳐홀딩스)
453860,-62.95,75.17,453860 (에이에스텍)
091580,23.38,51.46,091580 (상신이디피)
121440,-4.0,35.93,121440 (골프존뉴딘홀딩스)
156100,27.35,63.35,156100 (엘앤케이바이오)
027710,19.55,53.56,027710 (팜스토리)
356860,-0.27,53.87,356860 (티엘비)
396270,3.92,75.82,396270 (넥스트칩)
063080,13.7,58.2,063080 (컴투스홀딩스)
191420,23.54,62.67,191420 (테고사이언스)
079960,12.61,36.27,079960 (동양이엔피)
451760,-23.44,77.75,451760 (컨텍)
362320,27.13,71.96,362320 (청담글로벌)
051160,32.78,66.53,051160 (지어소프트)
192440,3.43,42.57,192440 (슈피겐코리아)
253840,45.09,89.06,253840 (수젠텍)
199820,-4.55,56.42,199820 (제일일렉트릭)
060570,12.8,59.89,060570 (드림어스컴퍼니)
365590,-0.77,56.96,365590 (하이딥)
093520,39.31,59.78,093520 (매커스)
042420,14.81,52.86,042420 (네오위즈홀딩스)
094820,9.97,41.86,094820 (일진파워)
065680,7.26,42.87,065680 (우주일렉트로)
348150,-16.93,62.56,348150 (고바이오랩)
047560,20.08,57.66,047560 (이스트소프트)
078940,26.24,79.75,078940 (퀀타피아)
317870,26.93,56.49,317870 (엔바이오니아)
078140,32.69,56.84,078140 (대봉엘에스)
092130,6.57,22.89,092130 (이크레더블)
023600,15.51,34.61,023600 (삼보판지)
382900,-30.0,49.88,382900 (범한퓨얼셀)
006910,23.79,64.1,006910 (보성파워텍)
251370,17.9,53.3,251370 (와이엠티)
215090,14.13,64.57,215090 (휴센텍)
086710,8.42,53.47,086710 (선진뷰티사이언스)
046210,6.41,55.86,046210 (HLB파나진)
289220,2.36,70.57,289220 (자이언트스텝)
160980,15.77,44.81,160980 (싸이맥스)
049720,28.96,34.25,049720 (고려신용정보)
125210,14.46,56.84,125210 (아모그린텍)
068790,8.69,45.77,068790 (DMS)
432470,-66.21,88.23,432470 (케이엔에스)
