Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
70,RWJ,Invesco S&P SmallCap 600 Revenue ETF,42.46,14.3,32.91,42.9,40.95,5,60,14,39,54,1.0,10.0,9.9,30.09
89,KMLM.K,KFA Mount Lucas Managed Futures Index Strategy ETF,29.74,12.77,44.94,29.92,29.49,5,60,14,49,54,1.0,10.0,6.39,17.4
105,XONE.K,BondBloxx Bloomberg 1 Yr Tgt Duration US Trsy ETF,49.56,11.68,38.84,49.54,49.51,5,120,14,44,54,1.0,10.0,-0.44,1.59
78,LBAY.K,Leatherback Long/Short Alternative Yield ETF,26.4787,10.76,48.66,26.52,26.39,5,60,14,49,54,1.0,10.0,8.86,13.08
87,RSPM.K,Invesco S&P 500 Eql Wght Materials ETF,35.12,10.49,28.68,35.54,34.8,5,120,14,34,54,1.0,10.0,5.53,30.24
76,SPXV.K,ProShares S&P 500 Ex-Health Care ETF,58.6201,10.42,35.62,59.58,57.09,5,60,14,49,54,1.0,10.0,8.55,24.61
76,SPXE.K,ProShares S&P 500 Ex-Energy ETF,58.915,9.13,34.99,59.84,57.37,5,60,14,49,54,1.0,10.0,8.49,24.22
81,PSCC.O,Invesco S&P SmallCap Consumer Staples ETF,36.7973,8.92,26.45,36.85,35.99,5,60,14,29,54,1.0,10.0,7.59,25.65
76,SPXN.K,ProShares S&P 500 Ex-Financials ETF,59.3788,8.1,35.35,60.35,58.01,5,60,14,49,54,1.0,10.0,8.67,24.36
99,WPS,iShares International Developed Property ETF,27.5028,6.86,43.48,27.73,27.3,5,60,14,44,54,1.0,10.0,1.15,16.77
102,IDX,VanEck Indonesia Index ETF,16.39,5.75,37.81,16.37,16.15,5,120,14,39,54,1.0,10.0,0.36,25.87
97,LTPZ.K,PIMCO 15+ Year US TIPS Index Exchange-Traded Fund,54.98,4.6,38.29,55.27,54.42,5,120,14,49,54,1.0,10.0,1.33,14.79
65,XHE,SPDR S&P Health Care Equipment ETF,87.38,3.14,45.96,87.86,85.21,5,60,14,49,54,1.0,10.0,12.1,21.18
89,CSF.O,VictoryShares US Discovery Enh Vol Wtd Idx ETF,53.0836,2.72,47.13,53.47,50.42,5,60,14,49,54,1.0,10.0,5.62,16.44
108,JRE,Janus Henderson US Real Estate ETF,23.5314,2.67,48.76,23.55,21.88,5,120,14,49,54,1.0,10.0,-0.0,20.1
105,VTES.K,Vanguard Short-Term Tax-Exempt Bond ETF,100.4512,2.28,43.98,100.4,100.32,5,120,14,44,54,1.0,10.0,0.21,1.88
64,INDS.K,Pacer Industrial Real Estate ETF,40.62,2.16,48.04,40.63,38.2,5,120,14,49,54,1.0,10.0,11.78,24.44
31,KOLD.K,ProShares UltraShort Bloomberg Natural Gas,68.15,1.23,40.76,69.51,53.8,5,60,14,44,54,1.0,10.0,35.01,91.71
103,VCLT.O,Vanguard Long-Term Corporate Bond Idx Fund;ETF,77.03,1.16,43.89,77.5,76.24,5,60,14,44,54,1.0,10.0,0.7,12.0
85,PSCU.O,Invesco S&P SmallCap Utilities & Comm Svcs,53.3625,1.13,42.61,53.64,50.95,5,120,14,44,54,1.0,10.0,7.32,18.06
103,ILTB.K,iShares Core 10+ Year USD Bond ETF,50.43,0.77,42.06,50.7,49.82,5,60,14,44,54,1.0,10.0,0.3,11.51
108,PFFR.K,InfraCap REIT Preferred ETF,18.455,0.75,46.79,18.45,18.44,5,120,14,49,54,1.0,10.0,-1.55,22.6
103,BLV,Vanguard Long-Term Bond Index Fund;ETF,71.24,0.61,41.53,71.67,70.4,5,60,14,44,54,1.0,10.0,-0.23,11.67
108,PEX,ProShares Global Listed Private Equity ETF,29.0834,0.52,48.92,29.39,29.3,5,120,14,49,54,1.0,10.0,-0.78,20.48
99,IYZ,iShares US Telecommunications ETF,22.3,0.19,43.17,22.5,21.44,5,60,14,44,54,1.0,10.0,2.75,18.42
105,PVI,Invesco Floating Rate Municipal Income ETF,24.845,0.04,39.15,24.84,24.81,5,120,14,44,54,1.0,10.0,-0.04,1.19
104,TIPZ.K,PIMCO Broad US TIPS Index Exchange-Traded Fund,52.76,-0.11,38.37,52.87,52.66,5,120,14,39,54,1.0,10.0,0.22,6.15
105,OBIL.O,US Treasury 12 Month Bill ETF,49.9,-0.13,40.78,49.88,49.84,5,120,14,44,54,1.0,10.0,-0.23,1.63
105,VGSH.O,Vanguard Short-Term Treasury Index Fund;ETF,58.16,-0.16,43.16,58.19,57.92,5,120,14,44,54,1.0,10.0,-0.28,1.44
109,UTWO.O,US Treasury 2 Year Note ETF,48.075,-0.19,36.82,48.09,47.94,5,120,14,39,54,1.0,10.0,-1.78,2.66
109,IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,23.94,-0.25,39.0,23.94,23.91,5,120,14,39,54,1.0,10.0,-1.19,2.11
105,BILS.K,SPDR Bloomberg 3-12 Month T-Bill ETF,99.29,-0.29,43.16,99.24,99.21,5,120,14,44,54,1.0,10.0,-0.2,0.97
109,BBSB.K,JPMorgan BetaBuilders US Treasury Bond 1-3 Yr ETF,98.1702,-0.29,35.4,98.22,97.9,5,120,14,39,54,1.0,10.0,-1.24,2.32
105,CSHI.K,NEOS Enhanced Income 1-3 Month T-Bill ETF,49.95,-0.4,29.88,49.92,49.88,5,120,14,44,54,1.0,10.0,-0.05,1.78
105,XBIL.O,US Treasury 6 Month Bill ETF,50.045,-0.41,39.85,50.02,50.01,5,120,14,44,54,1.0,10.0,0.06,1.48
105,SCHO.K,Schwab Short Term US Treasury ETF,48.29,-0.48,41.04,48.31,48.08,5,120,14,44,54,1.0,10.0,-0.24,1.39
105,FTSD.K,Franklin Short Duration US Government ETF,90.2616,-0.54,43.85,90.28,89.9,5,120,14,44,54,1.0,10.0,-0.96,1.79
109,IBTF.O,iShares iBonds Dec 2025 Term Treasury ETF,23.25,-0.62,36.94,23.24,23.19,5,120,14,39,54,1.0,10.0,-1.88,3.05
108,LDEM.O,iShares ESG MSCI EM Leaders ETF,45.49,-1.16,48.32,46.16,44.42,5,120,14,49,54,1.0,10.0,-0.97,21.67
108,KALL.K,KraneShares MSCI All China Index ETF,18.85,-1.18,42.42,18.97,18.58,5,120,14,49,54,1.0,10.0,-0.45,23.31
110,WIP,SPDR FTSE Intl Govt Inflation-Protected Bond ETF,38.83,-1.79,36.71,39.1,38.92,5,60,14,39,54,1.0,10.0,-1.77,9.4
103,UST,ProShares Ultra 7-10 Year Treasury,42.9902,-2.05,38.36,43.25,42.1,5,60,14,44,54,1.0,10.0,1.35,13.13
108,ALTY.O,Global X Alternative Income ETF,11.66,-2.48,48.01,11.68,11.35,5,120,14,49,54,1.0,10.0,-0.88,19.79
88,SRVR.K,Pacer Data & Infrastructure RE,28.59,-3.1,43.15,28.96,27.51,5,60,14,44,54,1.0,10.0,5.0,22.43
108,ZROZ.K,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,75.7,-3.76,38.49,76.58,75.9,5,120,14,49,54,1.0,10.0,-0.43,22.1
108,KBWD.O,Invesco KBW High Dividend Yield Financial ETF,15.98,-4.01,45.86,16.07,15.21,5,120,14,49,54,1.0,10.0,-0.61,21.31
65,ALTL.K,Pacer Lunt Large Cap Alternator ETF,35.47,-4.07,45.9,35.58,34.75,5,60,14,49,54,1.0,10.0,12.4,21.09
103,VGLT.O,Vanguard Long-Term Treasury Index Fund;ETF,58.36,-4.27,39.61,58.68,57.56,5,60,14,44,54,1.0,10.0,0.44,13.78
103,SPTL.K,SPDR Portfolio Long Term Treasury ETF,27.55,-4.3,39.83,27.71,27.16,5,60,14,44,54,1.0,10.0,0.6,14.0
99,BLDG.K,Cambria Global Real Estate ETF,25.1552,-5.24,43.67,25.31,24.11,5,60,14,44,54,1.0,10.0,1.39,17.01
103,CCOR.K,Core Alternative ETF,25.7878,-6.29,24.78,25.68,25.55,5,60,14,44,54,1.0,10.0,0.93,10.67
108,EDV,Vanguard Extended Duration Treasury Index Fd;ETF,73.81,-6.62,39.04,74.42,73.72,5,120,14,49,54,1.0,10.0,0.81,21.46
76,ITEQ.K,Amplify Bluestar Israel Technology ETF,46.0898,-8.21,48.24,46.95,45.36,5,60,14,49,54,1.0,10.0,9.9,22.77
122,BATT.K,Amplify Lithium & Battery Technology ETF,9.13,-8.39,36.16,9.32,9.2,5,120,14,39,54,1.0,10.0,-8.03,30.47
102,KBA,KraneShares Bosera MSCI China A 50 Connect Idx ETF,22.3207,-10.64,38.03,22.28,21.56,5,120,14,39,54,1.0,10.0,1.46,29.07
42,CNRG.K,SPDR S&P Kensho Clean Power ETF,62.45,-11.39,41.84,64.85,63.63,5,60,14,44,54,1.0,10.0,21.23,35.61
130,BABX.O,GraniteShares 2x Long BABA Daily ETF,14.13,-46.8,38.7,14.81,14.51,5,120,14,44,54,1.0,10.0,-12.25,71.32
68,PNQI.O,Invesco Nasdaq Internet ETF,40.409,-48.48,30.7,41.12,39.7,5,120,14,34,54,1.0,10.0,12.44,32.35
