Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
155,PDYN.O,팔라다인 AI,2.01,51.07,27.76,2.14,1.54,5,120,14,29,59,1.0,10.0,-42.37,117.35
125,OCUP.O,오큐파이어 파마,1.99,49.58,34.56,2.0,1.96,5,120,14,39,54,1.0,10.0,1.09,78.09
139,CCLDO.O,케어 클라우드 우선주 시리즈 B 8.75%,9.1299,47.66,35.32,9.19,8.15,5,120,14,44,54,1.0,10.0,-7.82,67.0
110,EGBN.O,이글 뱅코프,22.23,37.76,35.48,22.34,20.97,5,120,14,39,54,1.0,10.0,12.54,35.79
106,AMSF.O,아메리세이프,47.52,36.53,40.62,47.78,47.5,5,120,14,44,54,1.0,10.0,13.19,26.91
59,UPST.O,업스타트 홀딩스,27.79,33.35,44.06,29.81,24.65,5,60,14,49,54,1.0,10.0,107.16,123.94
96,TRUP.O,트루패니언,32.95,30.85,43.12,33.72,27.4,5,120,14,44,54,1.0,10.0,33.69,60.73
144,OPEN.O,오픈도어 테크놀로지스,2.45,25.86,37.33,2.64,2.53,5,120,14,49,54,1.0,10.0,-19.84,99.39
129,TVTX.O,트래버 테라퓨틱스,9.8,22.79,36.58,9.99,7.39,5,60,14,39,54,1.0,10.0,-4.14,62.83
129,FLYW.O,플라이와이어,18.19,20.66,36.33,18.35,17.51,5,60,14,39,54,1.0,10.0,-3.3,58.83
62,ZYXI.O,지넥스,10.1,19.34,45.62,10.02,9.95,5,60,14,49,54,1.0,10.0,103.76,101.22
139,NAUT.O,노틸러스 바이오테크놀러지,2.61,19.34,37.5,2.68,2.64,5,120,14,44,54,1.0,10.0,-20.06,68.64
66,KZIA.O,카지아 테라퓨틱스 ADR,0.5251,16.71,31.49,0.58,0.31,5,120,14,39,54,1.0,10.0,79.63,148.36
144,RUM.O,럼블,6.49,16.17,39.87,6.89,6.71,5,120,14,49,54,1.0,10.0,-13.98,87.01
59,USIO.O,유시오,1.59,14.63,41.58,1.59,1.55,5,60,14,49,54,1.0,10.0,119.26,124.67
139,MRVI.O,마라바이 라이프사이언시스 홀딩스,8.64,12.17,34.57,8.98,7.95,5,120,14,44,54,1.0,10.0,-9.84,70.03
129,OABI.O,옴니AB,4.66,11.87,33.66,4.69,4.34,5,60,14,39,54,1.0,10.0,-2.8,62.11
139,LENZ.O,렌즈 테라퓨틱스,21.45,10.95,38.56,21.7,16.86,5,120,14,44,54,1.0,10.0,-15.55,74.87
96,YY.O,조이 ADR,33.67,10.61,42.37,33.87,32.04,5,120,14,44,54,1.0,10.0,30.77,60.08
103,ADAP.O,어답트이뮨 테라퓨틱스 ADR,1.17,8.63,42.14,1.23,1.09,5,60,14,44,59,1.0,10.0,19.27,111.23
139,SOFI.O,소파이 테크놀로지스,7.47,8.18,42.97,7.58,7.34,5,120,14,44,54,1.0,10.0,-10.14,70.6
96,PTSI.O,PAM 트랜스포테이션 서비시스,20.17,7.47,41.24,20.1,16.98,5,120,14,44,54,1.0,10.0,28.79,52.19
106,HIFS.O,힝엄 인스티튜션 포 세이빙스,215.01,7.27,41.67,215.4,174.1,5,120,14,44,54,1.0,10.0,18.83,29.89
128,TBRG.O,트루브리지,10.91,7.18,31.53,10.79,9.48,5,120,14,34,54,1.0,10.0,-1.61,39.03
139,INNV.O,이노베이지 홀딩,6.07,6.62,39.03,5.91,4.71,5,120,14,44,54,1.0,10.0,-12.25,73.31
123,TBPH.O,테라반스 바이오파마,9.57,6.23,40.13,9.8,9.0,5,120,14,44,54,1.0,10.0,4.98,51.15
123,IVAC.O,인터백,3.8,6.05,43.28,3.96,3.93,5,120,14,44,54,1.0,10.0,3.94,47.83
77,ARWR.O,애로우헤드 파마슈티컬스,28.3,5.39,43.15,28.47,27.09,5,120,14,44,54,1.0,10.0,56.56,74.63
106,SBAC.O,SBA 커뮤니케이션스,209.0,3.28,39.43,211.56,204.6,5,120,14,44,54,1.0,10.0,17.06,25.17
123,BCOV.O,브라이트코브,2.51,3.27,33.78,2.54,2.07,5,120,14,44,54,1.0,10.0,-0.2,52.0
123,SCWX.O,시큐어웍스,7.41,2.06,43.79,7.38,6.46,5,120,14,44,54,1.0,10.0,8.44,56.42
96,VICR.O,비코,36.18,1.64,41.19,37.45,36.21,5,120,14,44,54,1.0,10.0,23.85,54.62
139,NVEI.O,뉴베이,32.84,-0.32,43.81,32.72,29.94,5,120,14,44,54,1.0,10.0,-18.83,72.8
96,DOCU.O,도큐사인,55.89,-0.42,41.24,56.14,55.76,5,120,14,44,54,1.0,10.0,25.77,58.05
139,VIOT.O,비오미 테크놀러지 ADR,0.9095,-1.25,39.59,0.9,0.74,5,120,14,44,54,1.0,10.0,-11.43,74.25
152,LILM.O,릴리움,0.9668,-1.99,30.65,0.98,0.93,5,120,14,34,54,1.0,10.0,-28.93,95.82
120,NWE.O,노스웨스턴 에너지 그룹,52.55,-3.24,43.84,52.69,49.83,5,120,14,44,54,1.0,10.0,4.5,22.71
144,NISN.O,니선 인터내셔널 엔터프라이스 디벨롭먼트,8.21,-3.45,27.1,8.18,5.25,5,120,14,49,54,1.0,10.0,-21.15,99.35
125,VNET.O,브이넷 그룹 ADR,2.09,-5.46,34.85,2.16,1.85,5,120,14,39,54,1.0,10.0,8.25,71.18
96,GNSS.O,제나시스,2.56,-5.61,43.92,2.56,2.04,5,120,14,44,54,1.0,10.0,23.49,56.45
120,EBMT.O,이글 뱅코프 몬태나,14.29,-5.91,40.71,14.17,13.07,5,120,14,44,54,1.0,10.0,5.93,24.91
123,JMSB.O,존 마샬 뱅코프,18.46,-6.15,41.55,19.19,17.45,5,120,14,44,54,1.0,10.0,3.44,49.36
139,STRR.O,스타 에쿼티 홀딩스,4.62,-6.31,39.16,4.89,4.5,5,120,14,44,54,1.0,10.0,-11.8,65.49
96,PENN.O,펜 엔터테인먼트,18.52,-6.96,39.77,19.25,18.11,5,120,14,44,54,1.0,10.0,25.49,52.2
139,MXCT.O,맥스사이트,4.4,-8.48,38.35,4.76,4.39,5,120,14,44,54,1.0,10.0,-19.11,69.4
96,EGHT.O,8x8,2.78,-8.82,34.16,2.82,2.57,5,120,14,44,54,1.0,10.0,25.78,59.8
129,UTSI.O,UT스타컴 홀딩스,2.83,-9.92,36.73,2.91,2.72,5,60,14,39,54,1.0,10.0,0.82,56.72
120,XEL.O,엑셀 에너지,55.94,-10.16,38.15,54.84,54.67,5,120,14,44,54,1.0,10.0,9.02,19.55
118,AUBN.O,어번 내셔널 뱅코프,19.5,-11.74,28.27,18.69,18.41,5,60,14,34,54,1.0,10.0,6.46,33.68
106,CHTR.O,차터 커뮤니케이션,320.31,-11.96,39.12,324.85,286.81,5,120,14,44,54,1.0,10.0,21.0,29.37
139,SMLR.O,샘러 사이언티픽,33.53,-12.3,43.8,34.56,33.51,5,120,14,44,54,1.0,10.0,-16.22,73.95
123,RMNI.O,리미니 스트리트,3.01,-13.05,43.97,3.09,2.92,5,120,14,44,54,1.0,10.0,2.07,54.47
123,SSRM.O,SSR 마이닝,5.31,-13.12,29.34,5.39,5.3,5,120,14,44,54,1.0,10.0,7.39,54.12
67,MRNA.O,모더나,121.14,-15.92,48.09,122.63,115.82,5,120,14,49,54,1.0,10.0,80.98,73.0
153,MIGI.O,모손 인프라 스트럭처 그룹,1.79,-16.14,22.9,1.66,1.37,5,60,14,29,54,1.0,10.0,-29.16,136.15
117,UPC.O,유니버스 파마슈티컬스,3.71,-16.46,38.16,3.73,2.26,5,120,14,44,54,1.0,10.0,9.01,119.44
96,NARI.O,이나리 메디컬,54.9,-16.6,42.51,56.21,47.69,5,120,14,44,54,1.0,10.0,25.43,57.4
153,SVMH.O,스리바루 홀딩스,0.2027,-17.14,4.16,0.21,0.18,5,60,14,29,54,1.0,10.0,-34.27,129.0
118,HAIN.O,하인 셀레셜 그룹,7.42,-17.62,29.06,7.5,7.07,5,60,14,34,54,1.0,10.0,4.2,35.35
103,CTXR.O,시티우스 파마슈티컬스,0.7918,-17.97,40.36,0.81,0.67,5,60,14,44,59,1.0,10.0,23.05,102.78
103,PDSB.O,PDS 바이오테크놀러지,3.87,-18.38,40.82,4.02,3.29,5,60,14,44,59,1.0,10.0,16.91,102.3
144,SHCR.O,쉐어케어,1.37,-18.39,40.18,1.37,0.95,5,120,14,49,54,1.0,10.0,-20.12,92.57
144,MNMD.O,마인드 메디슨,7.93,-19.42,40.08,8.17,7.79,5,120,14,49,54,1.0,10.0,-19.3,90.59
129,CMTL.O,컴테크 텔레커뮤니케이션스,2.9,-19.65,34.01,3.18,2.54,5,60,14,39,54,1.0,10.0,-1.69,55.43
127,BSBK.O,보고타 파이낸셜,7.31,-20.05,31.61,7.26,7.09,5,120,14,34,54,1.0,10.0,-5.7,29.31
127,TBNK.O,테리토리얼 뱅코프,9.59,-20.36,31.98,9.48,8.31,5,120,14,34,54,1.0,10.0,-0.17,28.53
144,QLI.O,킬리언 인터내셔널 홀딩 그룹,6.19,-20.48,35.12,5.38,3.49,5,120,14,49,54,1.0,10.0,-13.27,97.21
103,MIST.O,마일스톤 파머수티컬스,1.48,-20.65,35.59,1.56,1.54,5,60,14,44,59,1.0,10.0,19.85,109.79
117,POET.O,포엣 테크놀로지,3.07,-24.58,39.77,3.38,1.8,5,120,14,44,54,1.0,10.0,6.03,103.26
140,OPI.O,오피스 프로퍼티 인컴 트러스트,2.45,-24.74,28.37,2.49,2.24,5,60,14,34,59,1.0,10.0,-17.03,39.59
144,CLOV.O,클로버 헬스 인베스트먼츠,1.63,-25.65,38.83,1.67,0.96,5,120,14,49,54,1.0,10.0,-20.16,95.79
116,LBRDK.O,리버티 브로드밴드 시리즈 C,56.87,-27.41,32.88,57.21,55.46,5,120,14,34,54,1.0,10.0,7.02,29.42
116,LBRDA.O,리버티 브로드밴드 시리즈 A,56.23,-27.89,32.77,56.67,55.44,5,120,14,34,54,1.0,10.0,6.89,29.51
110,MLAB.O,메사 래보라토리스,108.12,-28.29,34.61,108.78,103.32,5,120,14,39,54,1.0,10.0,18.64,36.11
144,TOMZ.O,토미 인바이런먼털 솔루션스,0.742,-28.34,41.64,0.76,0.76,5,120,14,49,54,1.0,10.0,-14.87,94.55
148,EMBC.O,엠백타,13.17,-29.36,33.49,13.23,12.43,5,60,14,34,59,1.0,10.0,-19.6,55.21
129,COMM.O,콤스코프 홀딩,1.68,-30.58,36.76,1.65,1.26,5,60,14,39,54,1.0,10.0,-2.55,58.53
125,BZUN.O,바오준 ADR,2.45,-31.12,32.37,2.63,2.54,5,120,14,39,54,1.0,10.0,9.55,70.78
125,FOSL.O,파슬 그룹,1.255,-31.78,37.99,1.3,1.12,5,120,14,39,54,1.0,10.0,4.9,77.79
94,TCX.O,투카우스,21.98,-34.4,38.92,22.19,19.66,5,120,14,44,54,1.0,10.0,29.93,46.09
123,IRBT.O,아이로봇,10.24,-34.52,28.58,10.81,9.96,5,120,14,44,54,1.0,10.0,10.43,53.56
155,AEI.O,알셋,1.22,-35.33,16.62,1.31,0.93,5,120,14,29,59,1.0,10.0,-43.91,125.32
129,LPRO.O,오픈 렌딩,6.12,-38.71,37.06,6.35,5.93,5,60,14,39,54,1.0,10.0,-1.33,57.73
95,ATHE.O,알테리티 테라퓨틱스 ADR,1.799,-40.08,32.41,1.97,1.96,5,120,14,34,54,1.0,10.0,31.47,117.86
125,NKTR.O,넥타 테라퓨틱스,1.39,-40.34,34.85,1.41,1.17,5,120,14,39,54,1.0,10.0,9.4,69.78
139,ADPT.O,어댑티브 바이오테크놀러지,4.04,-41.29,32.74,4.22,3.42,5,120,14,44,54,1.0,10.0,-15.02,76.16
153,TKLF.O,요시미치무역,0.5984,-41.45,23.16,0.56,0.26,5,60,14,29,54,1.0,10.0,-34.27,137.52
103,TLRY.O,틸레이 브랜즈,1.79,-42.08,38.71,1.87,1.84,5,60,14,44,59,1.0,10.0,21.38,112.83
139,GDRX.O,굿알엑스 홀딩스,8.5,-43.42,40.72,8.3,7.26,5,120,14,44,54,1.0,10.0,-16.52,74.56
117,AEHL.O,안텔로페 엔터프라이즈 홀딩스,3.73,-43.92,37.03,4.04,1.98,5,120,14,44,54,1.0,10.0,10.23,109.7
144,SNOA.O,소노마 파머수티컬스,0.308,-44.12,28.63,0.37,0.19,5,120,14,49,54,1.0,10.0,-12.67,93.06
152,ACB.O,오로라 카나비스,5.75,-44.43,28.2,5.95,5.27,5,120,14,34,54,1.0,10.0,-32.53,97.48
125,NIU.O,NIU 테크놀러지 ADR,2.05,-45.42,33.39,2.11,1.95,5,120,14,39,54,1.0,10.0,2.21,74.33
136,PTON.O,펠로튼 인터랙티브,3.59,-45.97,33.2,3.78,3.59,5,60,14,34,54,1.0,10.0,-4.84,84.13
103,PRAX.O,프락시스 프리시젼 메디신,54.96,-47.98,38.91,53.65,46.05,5,60,14,44,59,1.0,10.0,18.53,104.57
155,XLO.O,자일리오 테라퓨틱스,0.97,-49.88,22.23,0.98,0.94,5,120,14,29,59,1.0,10.0,-34.36,112.62
103,VIGL.O,비질 뉴로사이언스,3.72,-56.17,41.28,4.04,3.66,5,60,14,44,59,1.0,10.0,21.94,116.73
49,AXDX.O,엑셀러레이트 다이아그노스틱스,1.12,-61.23,29.94,1.14,1.07,5,120,14,39,54,1.0,10.0,143.85,257.15
152,LAZR.O,루미나 테크놀로지스,1.67,-63.01,27.8,1.9,1.85,5,120,14,34,54,1.0,10.0,-26.7,91.48
119,BLUE.O,블루버드 바이오,1.05,-63.7,30.62,1.22,1.1,5,120,14,34,54,1.0,10.0,6.48,78.79
81,OPGN.O,옵젠,3.026,-65.27,25.06,3.04,1.33,5,120,14,29,54,1.0,10.0,40.11,281.42
38,ASCBR.O,A SPAC II Acquisition Rights Exp 15th Oct 2026,0.075,-66.61,44.73,0.08,0.07,5,120,14,49,54,1.0,10.0,233.55,168.88
153,RCRT.O,리쿠르터닷컴 그룹,2.03,-69.51,23.59,2.11,1.85,5,60,14,29,54,1.0,10.0,-34.29,125.21
152,ALVR.O,알로비어,0.7447,-69.82,29.38,0.78,0.75,5,120,14,34,54,1.0,10.0,-30.88,95.86
115,LPSN.O,라이브퍼슨,0.99,-75.33,28.21,0.94,0.66,5,60,14,29,54,1.0,10.0,7.92,63.36
71,RTC.O,푸웨이 필름스,6.32,-77.63,33.28,5.97,5.18,5,60,14,34,64,1.0,10.0,83.69,128.31
153,XELA.O,엑셀라 테크놀로지스,2.47,-78.23,27.11,2.43,2.39,5,60,14,29,54,1.0,10.0,-37.85,127.68
158,BGXX.O,브라이트 그린,0.2242,-89.23,22.24,0.24,0.24,5,120,14,24,54,1.0,10.0,-52.48,186.54
146,AVTX.O,아발로 테라퓨틱스,12.7781,-92.58,20.18,12.68,12.37,5,60,14,24,54,1.0,10.0,-21.12,254.7
110,SIRI.O,시리우스 XM 홀딩스,3.405,-100.0,34.05,3.69,3.59,5,120,14,39,54,1.0,10.0,15.41,33.98
