Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
98,IDX,VanEck Indonesia Index ETF,16.47,2.76,42.35,16.34,16.16,5,120,14,44,54,1.0,10.0,0.39,25.84
102,LQD,iShares iBoxx $ Inv Grade Corporate Bond ETF,110.6,2.71,49.0,109.49,107.45,5,120,14,49,59,1.0,10.0,0.48,7.84
103,XONE.K,BondBloxx Bloomberg 1 Yr Tgt Duration US Trsy ETF,49.71,2.51,46.72,49.65,49.5,5,120,14,49,54,1.0,10.0,-0.27,1.6
102,GTO,Invesco Total Return Bond ETF,47.95,2.23,48.03,47.3,46.47,5,120,14,49,59,1.0,10.0,-0.3,6.44
102,MMIN.K,IQ MacKay Municipal Insured ETF,24.49,1.86,48.94,24.29,24.13,5,120,14,49,59,1.0,10.0,-0.06,7.39
102,QLTA.K,iShares Aaa - A Rated Corporate Bond ETF,48.26,1.74,48.96,47.8,46.98,5,120,14,49,59,1.0,10.0,-0.1,6.5
102,SPBO.K,SPDR Portfolio Corporate Bond ETF,29.49,1.7,48.5,29.24,28.77,5,120,14,49,59,1.0,10.0,0.1,7.54
104,TLT.O,iShares 20+ Year Treasury Bond ETF,98.28,1.35,42.32,95.15,92.26,5,120,14,49,54,1.0,10.0,1.11,15.32
103,UTWO.O,US Treasury 2 Year Note ETF,48.505,1.13,45.14,48.29,47.93,5,120,14,49,54,1.0,10.0,-1.3,2.68
102,SCHP.K,Schwab US TIPS ETF,52.81,1.02,46.22,52.56,51.84,5,120,14,49,59,1.0,10.0,0.54,5.78
102,IEF.O,iShares 7-10 Year Treasury Bond ETF,97.68,0.54,46.79,96.1,93.63,5,120,14,49,59,1.0,10.0,0.45,6.72
102,TIP,iShares TIPS Bond ETF,108.67,0.51,46.18,108.02,106.63,5,120,14,49,59,1.0,10.0,0.37,5.96
102,TIPZ.K,PIMCO Broad US TIPS Index Exchange-Traded Fund,53.34,0.25,41.59,53.05,52.64,5,120,14,49,59,1.0,10.0,0.3,6.14
102,EAGG.K,iShares ESG Aware US Aggregate Bond ETF,48.14,0.24,48.31,47.56,46.63,5,120,14,49,59,1.0,10.0,-0.51,5.79
102,SPIP.K,SPDR Portfolio TIPS ETF,25.87,0.05,44.1,25.68,25.42,5,120,14,49,59,1.0,10.0,0.13,6.24
114,TUA,Simplify Short Term Treasury Futures Strategy ETF,22.97,-0.15,42.22,22.24,21.6,5,120,14,49,54,1.0,10.0,-4.03,13.33
103,SCHO.K,Schwab Short Term US Treasury ETF,48.71,-0.23,48.2,48.5,48.08,5,120,14,49,54,1.0,10.0,-0.18,1.39
104,OBOR.K,KraneShares MSCI One Belt One Road Index ETF,21.841,-0.24,47.52,21.83,21.41,5,120,14,49,54,1.0,10.0,-0.23,18.91
103,BILS.K,SPDR Bloomberg 3-12 Month T-Bill ETF,99.16,-0.35,46.78,99.3,99.21,5,120,14,49,54,1.0,10.0,-0.23,0.98
103,IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,23.9,-0.36,39.0,23.95,23.92,5,120,14,49,54,1.0,10.0,-1.21,2.11
100,UST,ProShares Ultra 7-10 Year Treasury,46.085,-0.44,43.07,44.41,42.57,5,60,14,44,54,1.0,10.0,1.85,13.15
102,GTIP.K,Goldman Sachs Access Inflation Protected USD Bond,49.3,-0.47,45.83,49.02,48.5,5,120,14,49,59,1.0,10.0,0.09,6.64
103,XBIL.O,US Treasury 6 Month Bill ETF,50.01,-0.62,45.11,50.06,50.01,5,120,14,49,54,1.0,10.0,0.01,1.5
45,KRBN.K,KraneShares Global Carbon Strategy ETF,32.71,-1.04,43.12,32.25,31.95,5,120,14,44,54,1.0,10.0,19.34,33.15
105,ZROZ.K,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,82.45,-1.36,40.73,78.37,75.7,5,60,14,44,54,1.0,10.0,0.26,22.13
114,PFFD.K,Global X Us Preferred Etf,19.82,-1.61,45.13,19.79,19.79,5,120,14,49,54,1.0,10.0,-2.45,13.71
98,ICLN.O,iShares Global Clean Energy ETF,13.94,-1.83,42.73,14.0,13.96,5,120,14,44,54,1.0,10.0,2.49,26.92
119,EFZ,ProShares Short MSCI EAFE,16.78,-2.89,38.44,16.39,16.27,5,60,14,44,54,1.0,10.0,-7.13,18.16
100,VGLT.O,Vanguard Long-Term Treasury Index Fund;ETF,61.54,-3.43,42.99,59.7,58.05,5,60,14,44,54,1.0,10.0,0.82,13.79
100,SPTL.K,SPDR Portfolio Long Term Treasury ETF,29.06,-3.46,43.28,28.19,27.4,5,60,14,44,54,1.0,10.0,0.99,14.01
105,EDV,Vanguard Extended Duration Treasury Index Fd;ETF,79.7,-4.46,41.07,76.12,73.71,5,60,14,44,54,1.0,10.0,1.37,21.47
119,TAIL.K,Cambria Tail Risk ETF,12.5,-5.79,21.47,12.01,11.74,5,60,14,44,54,1.0,10.0,-8.02,14.53
119,SCHQ.K,Schwab Long-Term US Treasury ETF,35.02,-9.56,42.51,33.96,33.03,5,60,14,44,54,1.0,10.0,-5.56,16.67
123,FAIL.K,Cambria Global Tail Risk ETF,17.0211,-9.64,24.34,16.57,16.46,5,60,14,29,54,1.0,10.0,-8.62,21.9
119,YCL,ProShares Ultra Yen,24.17,-9.93,35.36,22.91,21.35,5,60,14,44,54,1.0,10.0,-8.8,18.63
114,IVOL.K,Quadratic Interest Rate Vltly and Infltn Hdg ETF,19.39,-12.71,30.63,19.09,18.85,5,120,14,49,54,1.0,10.0,-3.95,12.74
149,HIBS.K,Direxion Daily S&P 500 High Beta Bear 3X Shares,27.84,-39.64,28.52,24.43,24.27,5,60,14,29,54,1.0,10.0,-44.9,98.55
150,SQQQ.O,ProShares UltraPro Short QQQ,9.89,-53.5,26.28,9.24,8.91,5,60,14,29,54,1.0,10.0,-43.26,60.35
