,Return,Std Dev,Symbol(Name)
HBAN.O,12.73,32.99,HBAN.O (헌팅턴 뱅크셰어스)
PLD,16.21,26.67,PLD (프로로지스)
TFC,7.98,30.83,TFC (트루이스트 파이낸셜)
LMT,16.45,20.86,LMT (록히드 마틴)
HSY,12.09,20.05,HSY (허쉬)
EOG,14.58,37.92,EOG (EOG 리소시스)
HUM,21.45,29.56,HUM (휴마나)
CTAS.O,31.4,24.71,CTAS.O (신타스)
MPC,27.37,39.74,MPC (매러선 페트롤리엄)
CL,8.08,17.94,CL (콜게이트-팜올리브)
GEV,89.83,50.97,GEV (GE 버노바)
RTX,23.25,29.02,RTX (RTX)
ORLY.O,28.84,25.36,ORLY.O (오레일리 오토모티브)
RF,15.97,36.89,RF (리전스 파이낸셜)
GILD.O,14.89,27.4,GILD.O (길리어드 사이언스)
DAL,23.82,38.99,DAL (델타 에어라인스)
CI,23.2,28.49,CI (시그나)
HCA,26.05,33.79,HCA (HCA 헬스케어)
CVS,8.21,24.34,CVS (CVS 헬스)
FDX,15.55,29.63,FDX (페덱스)
WMB,15.8,38.14,WMB (윌리엄스 컴퍼니즈)
VRSK.O,20.06,21.88,VRSK.O (베리스크 애널리틱스)
VST,32.56,35.17,VST (비스트라 에너지)
ZTS,20.22,25.43,ZTS (조에티스)
APTV.K,18.94,36.44,APTV.K (앱티브)
EXPD.K,12.17,24.17,EXPD.K (익스페디터스 인터내셔널 오브 워싱턴)
EL,13.46,29.68,EL (에스티 로더)
ICE,17.79,23.08,ICE (인터컨티넨털 익스체인지)
CHTR.O,21.0,29.37,CHTR.O (차터 커뮤니케이션)
URI,49.92,44.52,URI (유나이티드 렌탈스)
CTSH.O,12.18,29.0,CTSH.O (코그니전트 테크놀로지 솔루션)
EG,15.84,24.23,EG (에베레스트 그룹)
RJF,16.45,31.58,RJF (레이먼드 제임스 파이낸셜)
ULTA.O,31.18,37.94,ULTA.O (울타 뷰티)
CCI,10.48,23.53,CCI (크라운 캐슬)
HLT,20.74,28.62,HLT (힐튼 월드와이드 홀딩스)
ENPH.O,70.77,80.37,ENPH.O (인페이즈 에너지)
ADP.O,17.49,22.0,ADP.O (오토매틱 데이터 프로세싱)
EFX,21.12,26.81,EFX (에퀴팩스)
IDXX.O,26.08,28.78,IDXX.O (아이덱스 래보라토리스)
MDLZ.O,11.48,19.97,MDLZ.O (몬덜리즈 인터내셔널)
PH,22.6,29.75,PH (파커-하니핀)
MAR.O,21.78,30.73,MAR.O (메리어트 인터내셔널)
MCK,20.5,26.03,MCK (매케슨)
COF,15.29,33.46,COF (캐피털 원 파이낸셜)
KKR,25.98,34.41,KKR (KKR & Co)
WBD.O,-26.68,54.43,WBD.O (워너 브로스 디스커버리)
NOC,19.66,22.91,NOC (노스롭 그루만)
DLTR.O,17.68,30.49,DLTR.O (달러 트리)
CME.O,14.12,24.44,CME.O (CME 그룹)
LEN,27.49,36.73,LEN (레나 Class A)
KEY,11.92,36.79,KEY (키코프)
MSI,24.17,24.16,MSI (모토로라 솔루션스)
FICO.K,42.5,34.03,FICO.K (페어 아이작)
AMCR.K,2.48,29.65,AMCR.K (앰코)
WDC.O,15.81,42.49,WDC.O (웨스턴 디지털)
MSCI.K,27.48,30.03,MSCI.K (MSCI)
MMM,4.43,23.01,MMM (쓰리엠 (3M))
NEM,4.5,35.17,NEM (뉴몬트)
TER.O,29.48,37.39,TER.O (테라다인)
FITB.O,14.87,34.55,FITB.O (피프스 서드 뱅코프)
PWR,25.69,32.36,PWR (콴타 서비스)
MO,8.45,20.64,MO (알트리아그룹)
MOH,31.17,39.31,MOH (몰리나 헬스케어)
PNC,11.97,28.0,PNC (PNC 파이낸셜 서비스)
KVUE.K,-25.14,24.74,KVUE.K (켄뷰)
EMR,10.45,26.28,EMR (에머슨 일렉트릭)
FANG.O,38.86,48.41,FANG.O (다이아몬드백 에너지)
WM,16.52,18.53,WM (웨이스트 매니지먼트)
AAL.O,4.37,49.79,AAL.O (아메리칸 에어라인스 그룹)
ADSK.O,25.37,36.02,ADSK.O (오토데스크)
AMT,14.62,24.04,AMT (아메리칸 타워)
BBY,15.71,39.14,BBY (베스트 바이)
GLW,11.59,29.66,GLW (코닝)
AZO,24.4,23.45,AZO (오토존)
MRNA.O,80.98,73.0,MRNA.O (모더나)
DG,15.12,26.97,DG (달러 제너럴)
GD,14.33,21.78,GD (제너럴 다이내믹스)
AON,18.41,21.99,AON (에이온)
HES,17.09,40.62,HES (헤스)
MAS,21.01,31.94,MAS (매스코)
PHM,30.52,39.26,PHM (풀티 그룹)
NSC,14.78,26.71,NSC (노퍽서던)
NRG,15.78,35.15,NRG (NRG 에너지)
YUM,14.19,23.7,YUM (염 브랜즈)
ROP.O,20.68,22.4,ROP.O (로퍼 테크놀로지스)
CSX.O,17.88,27.36,CSX.O (CSX)
NUE,16.29,31.89,NUE (뉴코)
SWKS.O,24.15,40.6,SWKS.O (스카이웍스 솔루션스)
RCL,28.67,48.13,RCL (로얄 캐리비안 크루즈)
DXCM.O,37.45,50.77,DXCM.O (덱스컴)
ECL,15.32,23.47,ECL (이콜랩)
CCL,8.3,48.44,CCL (카니발)
BDX,11.18,20.42,BDX (벡톤 디킨슨 앤 코)
OKE,19.19,37.91,OKE (원오케이)
PSX,18.48,33.45,PSX (필립스 66)
TTWO.O,29.21,34.85,TTWO.O (테이크-투 인터랙티브 소프트웨어)
AMP,24.61,32.63,AMP (아메리프라이즈 파이낸셜)
CPRT.O,20.09,31.51,CPRT.O (코파트)
ODFL.O,30.41,32.94,ODFL.O (올드 도미니언 프라이트 라인)
IQV,20.57,27.76,IQV (아이큐비아 홀딩스)
CFG,13.77,37.53,CFG (시티즌스 파이낸셜 그룹)
OTIS.K,21.76,24.1,OTIS.K (오티스 월드와이드)
CNC,27.68,35.76,CNC (센틴)
DVN,8.95,45.72,DVN (데번 에너지)
VLO,26.08,38.98,VLO (발레로 에너지)
A,18.81,28.46,A (애질런트 테크놀로지스)
WELL.K,11.29,29.05,WELL.K (웰타워)
BK,10.34,27.06,BK (뱅크 오브 뉴욕 멜론)
FIS,11.38,26.91,FIS (피델리티 내셔널 인포메이션 서비스)
DECK.K,34.56,42.39,DECK.K (덱커 아웃도어)
PAYX.O,14.37,22.36,PAYX.O (페이첵스)
SO,8.25,19.51,SO (서던)
FAST.O,16.39,26.44,FAST.O (패스널)
DUK,7.37,18.85,DUK (듀크 에너지)
WRB,16.87,22.0,WRB (W. R. 버클리)
ALL,16.51,23.09,ALL (올스테이트)
RSG,16.39,18.71,RSG (리퍼블릭 서비스)
KHC.O,-4.71,27.46,KHC.O (크래프트 하인즈)
DFS,24.85,35.05,DFS (디스커버 파이낸셜 서비스)
TSCO.O,27.02,28.78,TSCO.O (트랙터 서플라이)
TRGP.K,27.93,47.7,TRGP.K (타르가 리소스)
O,7.54,24.32,O (리얼티 인컴)
EW,23.28,32.04,EW (에드워즈 라이프사이언시스)
TDG,35.37,31.21,TDG (트랜스다임 그룹)
HPE,15.71,34.64,HPE (휴렛패커드 엔터프라이즈)
ALB,14.52,39.63,ALB (앨버말)
STX.O,25.15,40.61,STX.O (씨게이트 테크놀로지 홀딩스)
MTB,9.11,29.86,MTB (M&T 뱅크)
ROK,17.51,29.87,ROK (로크웰 오토메이션)
JBHT.O,15.54,25.9,JBHT.O (J.B 헌트 운송 서비스)
APD,13.71,24.01,APD (에어 프로덕츠 앤 케미컬스)
HUBB.K,20.81,25.99,HUBB.K (허벨)
GPN,17.85,30.12,GPN (글로벌 페이먼츠)
AEP.O,5.17,20.2,AEP.O (아메리칸 일렉트릭 파워 컴퍼니)
WAB,21.28,30.01,WAB (웨스팅하우스 에어 브레이크 테크놀로지)
COR,18.29,24.45,COR (센코라)
EXPE.O,26.04,41.62,EXPE.O (익스피디아그룹)
IP,9.53,29.48,IP (인터내셔널 페이퍼)
STZ,26.22,28.58,STZ (컨스텔레이션 브랜즈)
BIIB.O,20.26,39.23,BIIB.O (바이오젠)
ETSY.O,29.08,59.51,ETSY.O (엣시)
GEHC.O,26.21,31.0,GEHC.O (GE HealthCare Technologies Inc)
CARR.K,44.87,33.09,CARR.K (캐리어 글로벌)
EBAY.O,19.08,29.87,EBAY.O (이베이)
DOW,8.55,36.51,DOW (다우)
GWW,21.21,26.64,GWW (W W 그레인저)
LUV,12.24,33.14,LUV (사우스웨스트 에어라인스)
DLR,10.8,26.74,DLR (디지털 리얼티 트러스트)
BLDR.K,73.77,44.95,BLDR.K (빌더스 퍼스트소스)
HIG,16.51,31.51,HIG (하트포드 파이낸셜 서비스 그룹)
EQIX.O,23.02,29.14,EQIX.O (이퀴닉스)
BKR.O,21.64,34.57,BKR.O (베이커 휴즈)
PCG,6.94,50.29,PCG (퍼시픽 가스 & 일렉트릭)
WST,26.99,27.24,WST (웨스트 파마슈티컬 서비시즈)
WYNN.O,11.44,45.53,WYNN.O (윈 리조트)
HPQ,10.63,34.23,HPQ (HP)
ADM,10.12,26.0,ADM (아처 대니얼스 미들랜드)
ALGN.O,35.85,45.84,ALGN.O (얼라인 테크놀로지)
ED,7.24,19.04,ED (콘솔리데이티드 에디슨)
NCLH.K,14.67,55.81,NCLH.K (노르웨이지안 크루즈 라인 홀딩스)
LVS,11.84,37.9,LVS (라스베이거스 샌즈)
PNR,13.89,28.37,PNR (펜테어)
XEL.O,9.02,19.55,XEL.O (엑셀 에너지)
JCI,14.15,25.31,JCI (존슨 컨트롤스 인터내셔널)
SYF,15.96,37.35,SYF (싱크로니 파이낸셜)
PEG,8.18,20.77,PEG (퍼블릭 서비스 엔터프라이즈)
SW,29.98,41.64,SW (스머핏 웨스트락)
PRU,11.14,31.51,PRU (푸르덴셜 파이낸셜)
ZBH,8.42,25.69,ZBH (짐머 바이오멧 홀딩스)
VICI.K,13.25,31.72,VICI.K (VICI 프라퍼티)
BAX,5.67,23.27,BAX (박스터 인터내셔널)
CBOE.K,17.61,24.6,CBOE.K (Cboe 글로벌 마켓)
AJG,20.73,20.35,AJG (아서 J 갤러거 앤 코)
STLD.O,25.08,37.64,STLD.O (스틸 다이내믹스)
DOV,17.83,26.32,DOV (도버)
TDY,21.93,26.57,TDY (텔레다인 테크놀로지스)
GIS,6.13,19.25,GIS (제너럴 밀즈)
VMC,19.02,31.74,VMC (벌칸 머티리얼스)
KR,16.48,26.03,KR (크로거)
NTAP.O,14.92,33.27,NTAP.O (넷앱)
KEYS.K,22.93,30.1,KEYS.K (키사이트 테크놀로지스)
MET,10.47,30.67,MET (메트라이프)
SBAC.O,17.06,25.17,SBAC.O (SBA 커뮤니케이션스)
CAH,11.29,26.45,CAH (카디널 헬스)
IR,19.08,34.62,IR (잉가솔랜드)
KDP.O,6.38,18.98,KDP.O (큐리그 닥터 페퍼)
LHX,16.32,24.84,LHX (L3 해리스 테크놀러지)
SYY,10.45,26.4,SYY (시스코)
OMC,10.46,24.92,OMC (옴니콤 그룹)
EPAM.K,37.23,43.89,EPAM.K (이팸 시스템즈)
CDW.O,30.43,27.92,CDW.O (CDW)
RMD,19.17,30.04,RMD (레스메드)
SJM,7.02,21.26,SJM (J.M.스머커)
AME,20.34,24.4,AME (아메텍)
DRI,16.35,32.43,DRI (다든 레스토랑)
QRVO.O,15.68,42.16,QRVO.O (코보)
EXC.O,4.3,22.97,EXC.O (엑셀론)
CBRE.K,21.49,33.64,CBRE.K (CBRE 그룹)
XYL,18.48,26.26,XYL (자일럼)
PKG,20.78,27.25,PKG (패키징 코퍼레이션 오브 아메리카)
MTCH.O,24.33,47.81,MTCH.O (매치 그룹)
APA.O,35.79,54.18,APA.O (APA (US))
SOLV.K,-50.79,36.49,SOLV.K (솔벤텀)
CSGP.O,29.2,31.01,CSGP.O (코스타 그룹)
D,3.89,20.92,D (도미니언 에너지)
CE,18.84,33.08,CE (셀라니즈 코퍼레이션)
HWM,62.82,39.44,HWM (하우멧 에어로스페이스)
AKAM.O,12.2,34.59,AKAM.O (아카마이 테크놀로지)
RL,12.46,35.58,RL (랄프 로렌)
TXT,18.68,33.54,TXT (텍스트론)
DGX,10.82,22.98,DGX (퀘스트 다이아그노스틱스)
LYB,21.13,35.39,LYB (라이온델바젤 인더스트리스)
SPG,10.75,32.76,SPG (사이먼 프로퍼티 그룹)
VRSN.O,18.12,26.02,VRSN.O (베리사인)
FDS,17.24,24.66,FDS (팩트셋 리서치 시스템즈)
CTRA.K,14.88,76.64,CTRA.K (코테라 에너지)
STT,11.32,31.34,STT (스테이트 스트리트)
GDDY.K,27.61,34.91,GDDY.K (고대디)
PODD.O,30.15,41.01,PODD.O (인슐릿)
HOLX.O,17.33,27.48,HOLX.O (홀로직)
ATO,13.3,20.55,ATO (애트모스 에너지)
LDOS.K,15.18,26.77,LDOS.K (레이도스 홀딩스)
LYV,24.61,37.39,LYV (라이브 네이션 엔터테인먼트)
NTRS.O,8.26,28.01,NTRS.O (노던 트러스트)
LW,17.2,32.16,LW (램 웨스턴 홀딩스)
EXR,22.93,25.55,EXR (엑스트라 스페이스 스토리지)
WEC,10.53,20.23,WEC (WEC 에너지 그룹)
PSA,11.4,21.96,PSA (퍼블릭 스토리지)
CHRW.O,6.52,25.08,CHRW.O (CH 로빈슨 월드와이드)
LH,11.05,24.67,LH (랩코프 홀딩스)
CHD,16.24,19.79,CHD (처치 & 드와이트)
CZR.O,39.23,84.89,CZR.O (시저스 엔터테인먼트)
AWK,17.0,21.4,AWK (아메리칸 워터 웍스)
SWK,9.07,31.7,SWK (스탠리 블랙 & 데커)
JBL,23.52,35.9,JBL (자빌)
CINF.O,15.06,25.79,CINF.O (신시내티 파이낸셜)
SRE,7.14,25.33,SRE (셈프라 에너지)
EQR,7.59,23.88,EQR (에퀴티 레지덴셜)
BG,9.77,28.7,BG (번지 글로벌)
BR,20.6,22.28,BR (브로드리지 파이낸셜 솔루션스)
WAT,15.66,26.78,WAT (워터스)
KMX,17.95,35.81,KMX (카맥스)
NVR,24.83,28.98,NVR (NVR)
PAYC.K,39.95,46.49,PAYC.K (페이콤 소프트웨어)
MKC,16.5,36.4,MKC (맥코믹 앤 컴퍼니 무의결권주)
PPL,3.44,21.11,PPL (PPL)
ARE,7.97,24.64,ARE (알렉산드리아 리얼에스테이트 이쿼티)
SNA,17.82,25.85,SNA (스냅-온)
GRMN.K,12.58,26.44,GRMN.K (가민)
UHS,18.03,32.33,UHS (유니버셜 헬스 서비스)
GNRC.K,29.53,43.06,GNRC.K (제네락 홀딩스)
ETR,5.1,21.58,ETR (엔터지)
IT,27.84,27.81,IT (가트너)
CMS,12.31,19.72,CMS (CMS 에너지)
CLX,7.84,21.28,CLX (크로락스)
CTVA.K,20.15,34.94,CTVA.K (코르테바)
BBWI.K,-7.61,47.23,BBWI.K (배스 앤 바디 웍스)
PTC.O,25.01,33.0,PTC.O (PTC)
HST.O,21.54,36.27,HST.O (호스트 호텔스 & 리조트)
MTD,23.46,27.29,MTD (메틀러 톨레도 인터내셔널)
MRO,15.34,47.43,MRO (마라톤 오일)
HSIC.O,11.98,24.12,HSIC.O (헨리 셰인)
MKTX.O,27.68,32.97,MKTX.O (마켓액세스 홀딩스)
IRM,16.63,27.92,IRM (아이언 마운틴)
CNP,8.5,24.54,CNP (센터포인트 에너지)
CRL,19.59,31.24,CRL (찰스 리버 래보라토리스 인터내셔널)
ANSS.O,19.14,28.49,ANSS.O (앤시스)
DD,2.9,33.17,DD (듀폰)
BALL.K,0.4,34.6,BALL.K (볼)
ES,8.47,21.51,ES (에버소스 에너지)
CPB,4.23,21.91,CPB (캠벨 수프)
CAG,6.17,23.18,CAG (콘아그라 브랜즈)
INCY.O,22.6,40.93,INCY.O (인사이트)
EIX,9.06,23.92,EIX (에디슨 인터내셔널)
FTV,13.5,26.66,FTV (포티브)
ACGL.O,22.04,23.8,ACGL.O (아치 캐피털 그룹)
POOL.O,26.25,28.81,POOL.O (풀)
LNT.O,10.93,19.88,LNT.O (얼라이언트 에너지)
ESS,10.61,24.05,ESS (에섹스 프로퍼티 트러스트)
MGM,22.7,44.0,MGM (MGM 리조트 인터내셔널)
PFG.O,14.69,31.7,PFG.O (프린시펄 파이낸셜 그룹)
HII,19.84,26.67,HII (헌팅턴 잉걸스 인더스트리즈)
INVH.K,11.97,26.25,INVH.K (인비테이션 홈스)
FMC,11.09,30.91,FMC (FMC)
TROW.O,10.97,28.47,TROW.O (티 로웨 프라이스 그룹)
VLTO.K,24.5,27.21,VLTO.K (베랄토)
K,2.79,19.69,K (켈라노바)
DVA,16.27,29.03,DVA (다비타)
NDAQ.O,21.71,25.03,NDAQ.O (나스닥)
AVB,8.33,23.46,AVB (아발론베이 커뮤니티)
WTW.O,7.75,22.79,WTW.O (윌리스 타워스 왓슨)
IPG,15.75,31.9,IPG (인터퍼블릭 그룹 오브 컴퍼니스)
WY,11.06,30.51,WY (와이어하우저)
BRO,20.1,21.78,BRO (브라운 & 브라운)
NI,14.67,22.01,NI (나이소스)
BWA,9.47,33.33,BWA (보그워너)
BIO,13.22,27.9,BIO (바이오래드 래보라토리스 Class A)
AOS,22.18,27.09,AOS (A O 스미스)
STE,16.79,25.31,STE (스테리스)
CPAY.K,24.56,30.51,CPAY.K (콜페이)
NWSA.O,9.61,29.14,NWSA.O (뉴스 코퍼레이션 Class A)
TSN,13.48,28.14,TSN (타이슨 푸드)
IFF,9.44,26.7,IFF (인터내셔널 플레이버스 & 프레그런스)
DAY,20.68,45.19,DAY (데이포스)
CF,20.74,39.2,CF (CF 인더스트리스 홀딩스)
AVY,18.12,26.75,AVY (에이버리 데니슨)
AXON.O,28.23,42.35,AXON.O (액손 엔터프라이스)
AES,8.82,30.94,AES (AES)
FE,3.44,23.92,FE (퍼스트에너지)
NDSN.O,21.04,29.17,NDSN.O (노드슨)
TYL,33.74,28.66,TYL (타일러 테크놀로지스)
MOS,5.58,41.19,MOS (모자이크)
VTR,6.98,31.7,VTR (벤타스)
IEX,17.83,23.21,IEX (아이덱스)
MHK,15.28,37.01,MHK (모호크 인더스트리스)
DTE,10.04,20.57,DTE (DTE 에너지)
LKQ.O,16.94,31.7,LKQ.O (LKQ)
PARA.O,-19.36,58.1,PARA.O (파라마운트 글로벌 Class B)
HAS.O,7.23,30.02,HAS.O (해즈브로)
GEN.O,15.46,31.22,GEN.O (젠 디지털)
FOXA.O,5.1,33.24,FOXA.O (폭스 Class A)
ALLE.K,12.91,25.99,ALLE.K (얼리지언)
HRL,10.52,20.92,HRL (호멜 푸즈)
AEE,10.49,20.87,AEE (애머런)
BEN,3.46,30.51,BEN (프랭클린 리소시스)
KIM,8.42,31.5,KIM (킴코 리얼티)
ZBRA.O,27.56,36.09,ZBRA.O (지브라 테크놀로지스)
RVTY.K,17.22,27.47,RVTY.K (레비티)
COO.O,14.93,33.25,COO.O (쿠퍼 컴퍼니스)
AIZ,15.38,25.55,AIZ (어슈런트)
VTRS.O,-2.98,33.36,VTRS.O (비아트리스)
TFX,14.22,26.14,TFX (텔레플렉스)
TAP,4.82,26.4,TAP (몰슨 쿠어스 베버리지 Class B)
TPR,9.32,39.83,TPR (태피스트리)
MAA,10.21,23.14,MAA (미드아메리카 아파트 커뮤니티)
DOC,1.19,27.64,DOC (헬스피크 프로퍼티스)
FFIV.O,12.29,33.41,FFIV.O (F5)
CPT,10.37,23.44,CPT (캠든 프로퍼티 트러스트)
IVZ,5.79,36.17,IVZ (인베스코)
FRT,6.49,26.41,FRT (페더럴 리얼티 인베스트먼트 트러스트)
PNW,7.96,21.04,PNW (피너클 웨스트 캐피털)
GL,15.25,28.63,GL (글로브 라이프)
EVRG.O,8.93,21.13,EVRG.O (에버지)
CTLT.K,20.96,40.59,CTLT.K (캐털란트)
JKHY.O,17.34,21.88,JKHY.O (잭 헨리 & 어소시에이츠)
BFb,10.15,22.74,BFb (브라운-포맨 Class B)
BXP,3.6,28.03,BXP (BXP)
