Cluster,Symbol,Name,Return,Std Dev
0,530102,삼성 인버스 2X 천연가스 선물 ETN C,218.45,125.32
0,570084,한투 블룸버그 인버스 2X 천연가스선물 ETN,235.52,121.03
0,580046,KB 블룸버그 인버스2X 천연가스선물 ETN(H),235.5,119.02
0,610054,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),259.37,121.75
0,510029,대신 S&P 인버스 2X 천연가스 선물 ETN,235.46,120.45
0,700020,하나 블룸버그 -2X 천연가스 선물 ETN(H),255.72,120.86
1,610078,메리츠 3X 레버리지 미국채30년 ETN,169.63,36.76
1,530115,삼성 레버리지 나스닥 100 ETN,144.16,28.64
1,530120,삼성 나스닥 100 ETN,181.38,11.99
1,700023,하나 Solactive 2X US Tech Top 10 ETN(H),203.61,43.47
1,550088,N2 월간 레버리지 선진국 1등주 ETN,162.32,30.05
2,610044,메리츠 인버스 천연가스 선물 ETN(H),120.69,61.13
2,520053,미래에셋 인버스 천연가스 선물 ETN(H),119.41,60.4
3,530113,삼성 레버리지 S&P500 선물 ETN,62.86,19.86
3,570100,한투 일본종합상사TOP5 ETN,69.9,22.91
3,520063,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),73.5,23.34
3,610075,메리츠 3X 레버리지 미국채10년 ETN,62.41,17.03
3,550087,N2 선진국 1등주 ETN,74.76,13.72
3,580056,KB 일본 로보틱스 TOP 10 ETN,62.81,19.48
3,500077,신한 인버스0.5X S&P500 VIX S/T선물 ETN,80.1,22.29
3,510039,대신 3X 레버리지 국채30년 ETN,59.97,33.14
3,610077,메리츠 미국채30년 ETN,53.74,10.92
3,530110,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,81.01,22.05
3,760005,키움 INDXX 미국테크탑10 ETN,91.23,20.34
3,570089,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,80.25,21.4
3,700022,하나 Solactive US Tech Top 10 ETN(H),78.12,21.24
3,700024,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),71.01,21.86
3,550089,N2 월간 레버리지 코스피 200 선물 ETN,87.28,30.7
3,580054,KB 인버스 2X 콩 선물 ETN,71.04,37.63
4,580019,KB 인버스 2X 항셍테크 선물 ETN,60.91,83.91
4,530106,삼성 레버리지 코스닥150 선물 ETN,65.02,57.32
4,580052,KB 인버스 2X 밀 선물 ETN,72.56,67.36
4,510026,대신 레버리지 코스닥 150 선물 ETN,68.13,59.89
4,580034,KB 레버리지 FANG 플러스 ETN(H),85.84,59.5
4,570081,한투 레버리지 코스닥150선물 ETN,66.37,58.72
4,500071,신한 레버리지 코스닥 150 선물 ETN,64.8,55.7
4,520056,미래에셋 레버리지 코스닥150 선물 ETN,65.71,58.39
4,580043,KB 레버리지 KOSDAQ 150 선물 ETN,67.71,57.62
4,700017,하나 레버리지 코스닥150 선물 ETN,65.47,57.23
5,530119,삼성 레버리지 항셍테크 ETN(H) B,38.74,57.83
5,570043,한투 레버리지 나스닥 100 ETN,52.8,45.79
5,520054,미래에셋 레버리지 코스피200 선물 ETN,46.34,33.09
5,530104,삼성 레버리지 코스피200 선물 ETN,46.18,32.95
5,500069,신한 레버리지 코스피 200 선물 ETN,45.77,32.95
5,580015,KB 레버리지 나스닥 100 ETN,39.75,42.38
5,500050,신한 레버리지 S&P500 선물 ETN,34.82,36.02
5,570022,한투 레버리지 S&P500 선물 ETN(H),30.09,38.5
5,500020,신한 레버리지 다우존스지수 선물 ETN(H),26.71,34.85
5,580039,KB 레버리지 KOSPI 200 선물 ETN,45.81,33.76
5,550044,N2 레버리지 S&P500 ETN,31.81,34.87
5,520065,미래에셋 -2X 미국채울트라30년 선물 ETN,34.1,38.34
5,550076,N2 US 500 월간레버리지 ETN(H),48.85,28.58
5,610040,메리츠 인버스 2X 미국채30년 ETN(H),28.05,35.09
6,760007,키움 코스피 200 TR ETN,26.41,17.8
6,530117,삼성 코스피 200 TR ETN,31.19,16.5
6,570051,한투 나스닥 100 ETN,22.96,21.18
6,520066,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,34.4,15.74
6,520061,미래에셋 인도네시아 Top5 ETN,24.07,20.04
6,530112,삼성 S&P500 ETN,36.11,9.96
6,570059,한투 레버리지 금 선물 ETN,22.8,26.24
6,610074,메리츠 미국채10년 ETN,23.77,6.37
6,570096,한투 인버스 2X 일본 엔선물 ETN,26.34,14.91
6,550086,N2 미국달러 SOFR금리 플러스 ETN,20.06,7.53
6,500037,신한 레버리지 금 선물 ETN,22.18,28.36
6,610070,메리츠 KAP 인버스 2X 일본 엔화 ETN,29.39,16.09
6,550041,N2 미국 IT TOP5 ETN(H),30.03,27.81
6,610025,메리츠 인버스 2X 미국채10년 ETN(H),21.38,18.25
6,570050,한투 S&P500 선물 ETN,20.25,15.2
6,550084,N2 코스피 200 TR ETN,22.49,16.57
6,500085,신한 코스피 200 TR ETN,34.47,14.32
6,570099,한투 S&P 인버스 2X 엔달러 선물 ETN(H),43.54,16.81
6,550080,N2 US 500 ETN(H),24.39,11.83
7,500029,신한 레버리지 은 선물 ETN(H),18.97,58.39
7,530080,삼성 인버스 항셍테크 ETN(H),13.52,40.18
7,530063,삼성 레버리지 구리 선물 ETN(H),22.41,44.15
7,530061,삼성 레버리지 은 선물 ETN(H),35.36,62.74
7,610061,메리츠 3X 레버리지 국채30년 ETN,20.14,41.21
7,500015,신한 WTI원유 선물 ETN(H),7.83,42.61
7,530023,삼성 레버리지 China A50 선물 ETN(H),12.74,38.48
7,500040,신한 레버리지 구리 선물 ETN,24.13,41.11
7,580026,KB 레버리지 은 선물 ETN(H),20.98,58.49
7,520047,미래에셋 인버스 2X 옥수수 선물 ETN,24.31,52.01
7,570061,한투 레버리지 은 선물 ETN,25.89,55.41
7,570073,한투 인버스 2X 구리 선물 ETN,9.11,50.52
7,520068,미래에셋 2X 홍콩H 선물 ETN,19.15,46.38
7,500056,신한 레버리지 Russell 2000 ETN,16.11,43.44
7,570069,한투 레버리지 플래티넘 선물 ETN,14.11,54.02
7,580016,KB 레버리지 S&P 500 선물 ETN(H),21.8,34.3
7,700012,하나 인버스 2X 옥수수 선물 ETN(H),16.04,50.39
7,570072,한투 레버리지 구리 선물 ETN,9.48,42.63
