,Return,Std Dev,Symbol(Name)
530036,-24.68,92.5,530036 (삼성 인버스 2X WTI원유 선물 ETN)
500027,-27.83,90.36,500027 (신한 인버스 2X WTI원유 선물 ETN(H))
570044,-31.11,53.87,570044 (한투 인버스 2X 나스닥 100 ETN)
530107,-39.56,57.72,530107 (삼성 인버스 2X 코스닥150 선물 ETN)
550043,-29.25,91.08,550043 (N2 인버스 레버리지 WTI원유 선물 ETN(H))
530111,-25.29,106.22,530111 (삼성 레버리지 천연가스 선물 ETN C)
550074,-74.89,119.33,550074 (N2 블룸버그 2X 천연가스 선물 ETN(H))
570082,-39.09,58.26,570082 (한투 인버스 2X 코스닥150선물 ETN)
530031,7.13,80.69,530031 (삼성 레버리지 WTI원유 선물 ETN)
520057,-39.48,57.93,520057 (미래에셋 인버스 2X 코스닥150 선물 ETN)
580014,-15.68,52.05,580014 (KB 인버스 2X 나스닥 100 ETN)
500019,7.35,78.96,500019 (신한 레버리지 WTI원유 선물 ETN(H))
530088,-21.12,77.48,530088 (삼성 레버리지 KRX 2차전지 K-뉴딜 ETN)
570093,-25.6,106.98,570093 (한투 레버리지 천연가스 선물 ETN B)
520076,21.31,90.41,520076 (미래에셋 1.5X 천연가스 선물 ETN)
530102,218.45,125.32,530102 (삼성 인버스 2X 천연가스 선물 ETN C)
500030,-15.78,58.39,500030 (신한 인버스 2X 은 선물 ETN(H))
530100,3.65,71.76,530100 (삼성 블룸버그 인버스 2X WTI원유 선물 ETN)
580020,-2.68,64.49,580020 (KB 천연가스 선물 ETN(H))
530109,-60.95,55.31,530109 (삼성 S&P500 VIX S/T 선물 ETN)
530062,-25.63,61.81,530062 (삼성 인버스 2X 은 선물 ETN(H))
530116,-47.18,36.1,530116 (삼성 인버스 2X 나스닥 100 ETN)
610069,-18.49,15.67,610069 (메리츠 KAP 레버리지 일본 엔화 ETN)
570095,-24.51,14.91,570095 (한투 레버리지 일본 엔선물 ETN C)
520052,-52.83,60.78,520052 (미래에셋 천연가스 선물 ETN(H))
500082,-34.19,105.98,500082 (신한 블룸버그 2X 천연가스 선물 ETN)
530099,17.71,68.25,530099 (삼성 블룸버그 레버리지 WTI원유 선물 ETN)
520077,-19.65,89.38,520077 (미래에셋 -1.5X 천연가스 선물 ETN)
580055,-35.78,104.63,580055 (KB 블룸버그 레버리지 천연가스 선물 ETN)
610043,-52.73,60.33,610043 (메리츠 천연가스 선물 ETN(H))
500029,18.97,58.39,500029 (신한 레버리지 은 선물 ETN(H))
570084,235.52,121.03,570084 (한투 블룸버그 인버스 2X 천연가스선물 ETN)
610067,-37.74,105.59,610067 (메리츠 블룸버그 2X 천연가스선물 ETN(H) B)
500072,-39.52,57.9,500072 (신한 인버스 2X 코스닥 150 선물 ETN)
580047,-16.84,65.1,580047 (KB 레버리지 항셍테크 선물 ETN(H) B)
530118,1.02,19.49,530118 (삼성 코스닥 150 TR ETN)
530064,-17.18,44.23,530064 (삼성 인버스 2X 구리 선물 ETN(H))
580048,-8.69,14.84,580048 (KB CSI 300 ETN)
510019,14.44,64.6,510019 (대신 인버스 천연가스 선물 ETN(H))
570062,-2.79,63.54,570062 (한투 인버스 2X 은 선물 ETN)
510025,-63.69,54.99,510025 (대신 S&P500 VIX S/T 선물 ETN)
510015,-4.91,36.71,510015 (대신 밀 선물 ETN(H))
570023,-21.75,38.21,570023 (한투 인버스 2X S&P500 선물 ETN(H))
580051,-29.81,63.62,580051 (KB 레버리지 밀 선물 ETN)
610063,3.8,0.25,610063 (메리츠 KIS CD금리투자 ETN)
610038,-19.93,34.58,610038 (메리츠 레버리지 미국채30년 ETN(H))
500076,-61.08,55.2,500076 (신한 S&P500 VIX S/T 선물 ETN D)
580037,3.61,71.95,580037 (KB S&P 인버스 2X WTI원유 선물 ETN)
530105,-27.62,32.8,530105 (삼성 인버스 2X 코스피200 선물 ETN)
520055,-27.65,32.72,520055 (미래에셋 인버스 2X 코스피200 선물 ETN)
580021,9.26,63.33,580021 (KB 인버스 천연가스 선물 ETN)
570079,3.84,72.17,570079 (한투 블룸버그 인버스 2X WTI원유 선물 ETN)
530080,13.52,40.18,530080 (삼성 인버스 항셍테크 ETN(H))
760006,-29.35,31.54,760006 (키움 KPOP ETN)
510016,-2.97,64.8,510016 (대신 천연가스 선물 ETN(H))
580019,60.91,83.91,580019 (KB 인버스 2X 항셍테크 선물 ETN)
610078,169.63,36.76,610078 (메리츠 3X 레버리지 미국채30년 ETN)
500066,3.95,72.16,500066 (신한 블룸버그 인버스 2X WTI원유 선물 ETN)
570078,18.8,69.41,570078 (한투 블룸버그 레버리지 WTI원유 선물 ETN)
520050,-5.17,65.83,520050 (미래에셋 인버스 2X 원유선물혼합 ETN(H))
570098,-31.33,16.21,570098 (한투 S&P 레버리지 엔달러 선물 ETN(H))
530063,22.41,44.15,530063 (삼성 레버리지 구리 선물 ETN(H))
760007,26.41,17.8,760007 (키움 코스피 200 TR ETN)
530117,31.19,16.5,530117 (삼성 코스피 200 TR ETN)
530061,35.36,62.74,530061 (삼성 레버리지 은 선물 ETN(H))
550045,-18.95,42.08,550045 (N2 인버스 레버리지 S&P500 ETN)
610041,10.66,69.82,610041 (메리츠 블룸버그 레버리지 WTI선물 ETN(H))
500036,-10.6,17.14,500036 (신한 인버스 2X 미국달러 선물 ETN)
610061,20.14,41.21,610061 (메리츠 3X 레버리지 국채30년 ETN)
500038,-8.51,33.72,500038 (신한 인버스 2X 금 선물 ETN)
580025,-22.21,73.55,580025 (KB 레버리지 KRX 2차전지 K-뉴딜 ETN)
610042,-2.22,69.2,610042 (메리츠 블룸버그 인버스 2X WTI선물 ETN(H))
