,Return,Std Dev,Symbol(Name)
247540,89.85,60.35,247540 (에코프로비엠)
196170,104.1,68.87,196170 (알테오젠)
086520,60.58,58.31,086520 (에코프로)
028300,70.04,74.08,028300 (HLB)
000250,57.76,56.5,000250 (삼천당제약)
348370,78.1,77.37,348370 (엔켐)
068760,35.21,55.14,068760 (셀트리온제약)
141080,45.84,59.35,141080 (리가켐바이오)
145020,33.48,49.36,145020 (휴젤)
058470,32.32,35.39,058470 (리노공업)
214150,44.93,49.03,214150 (클래시스)
263750,26.32,49.93,263750 (펄어비스)
277810,100.52,68.83,277810 (레인보우로보틱스)
257720,203.62,85.16,257720 (실리콘투)
403870,102.94,66.5,403870 (HPSP)
035900,39.24,51.74,035900 (JYP Ent.)
039030,32.3,50.48,039030 (이오테크닉스)
357780,7.31,40.48,357780 (솔브레인)
225570,34.62,62.53,225570 (넥슨게임즈)
005290,27.75,47.44,005290 (동진쎄미켐)
078600,40.16,54.91,078600 (대주전자재료)
041510,38.35,50.94,041510 (에스엠)
240810,20.62,44.97,240810 (원익IPS)
237690,24.11,55.01,237690 (에스티팜)
035760,1.99,35.79,035760 (CJ ENM)
089030,34.35,47.27,089030 (테크윙)
293490,-17.43,48.7,293490 (카카오게임즈)
039200,48.33,64.72,039200 (오스코텍)
214450,13.97,46.09,214450 (파마리서치)
178320,29.75,47.49,178320 (서진시스템)
310210,135.83,77.92,310210 (보로노이)
065350,39.23,59.32,065350 (신성델타테크)
950160,-11.15,49.39,950160 (코오롱티슈진)
232140,47.94,55.19,232140 (와이씨)
298380,40.46,65.83,298380 (에이비엘바이오)
087010,43.07,67.97,087010 (펩트론)
051980,40.15,81.35,051980 (중앙첨단소재)
112040,30.69,63.71,112040 (위메이드)
036930,16.32,48.82,036930 (주성엔지니어링)
067630,53.79,75.99,067630 (HLB생명과학)
137400,39.89,52.55,137400 (피엔티)
086900,34.83,54.11,086900 (메디톡스)
064760,32.4,47.89,064760 (티씨케이)
096530,31.73,56.3,096530 (씨젠)
204270,37.39,57.54,204270 (제이앤티씨)
417200,-14.38,85.95,417200 (LS머트리얼즈)
018290,35.36,62.11,018290 (브이티)
253450,-2.34,38.48,253450 (스튜디오드래곤)
352480,82.57,56.11,352480 (씨앤씨인터내셔널)
140860,56.66,45.56,140860 (파크시스템스)
067160,36.92,55.59,067160 (SOOP)
033100,48.11,59.13,033100 (제룡전기)
214370,15.43,49.87,214370 (케어젠)
121600,39.06,57.84,121600 (나노신소재)
195940,-9.53,43.93,195940 (HK이노엔)
328130,87.2,78.97,328130 (루닛)
036830,26.11,50.25,036830 (솔브레인홀딩스)
281740,62.22,55.8,281740 (레이크머티리얼즈)
095340,39.53,52.71,095340 (ISC)
084370,30.38,47.69,084370 (유진테크)
031980,29.87,49.12,031980 (피에스케이홀딩스)
067310,24.51,51.93,067310 (하나마이크론)
287410,38.82,41.45,287410 (제이시스메디칼)
140410,30.99,59.27,140410 (메지온)
078130,30.71,60.94,078130 (국일제지)
222800,25.79,49.5,222800 (심텍)
085660,17.45,51.51,085660 (차바이오텍)
025320,24.26,60.95,025320 (시노펙스)
056190,14.58,36.43,056190 (에스에프에이)
166090,45.89,53.09,166090 (하나머티리얼즈)
064550,43.12,69.08,064550 (바이오니아)
047920,46.68,71.3,047920 (HLB제약)
440110,-16.56,82.11,440110 (파두)
213420,25.04,49.8,213420 (덕산네오룩스)
317330,47.11,63.82,317330 (덕산테코피아)
119860,14.11,44.04,119860 (커넥트웨이브)
319660,40.99,51.91,319660 (피에스케이)
393890,-14.84,55.53,393890 (더블유씨피)
241710,27.97,52.36,241710 (코스메카코리아)
086450,20.79,36.08,086450 (동국제약)
383310,44.18,79.6,383310 (에코프로에이치엔)
042000,18.5,67.49,042000 (카페24)
098460,29.68,43.27,098460 (고영)
