Cluster,Symbol,Name,Return,Std Dev
0,LSH.O,레이크사이드 홀딩스,583.05,225.67
1,DJT.O,트럼프 미디어 & 테크놀로지 그룹,555.79,252.65
1,COCH.O,엔보이 메디컬,546.21,268.77
2,CLSK.O,클린스파크,547.52,357.3
3,GODNR.O,Golden Star Acquisition Rights Exp 1 May 2028,544.98,184.21
4,IMAQR.O,International Media Acquisition Rights,542.92,237.94
4,ESHAR.O,ESH Acquisition Rights Exp 13 June 2028,533.33,225.06
5,BKYI.O,바이오-키 인터내셔널,521.56,530.36
6,HUDI.O,화디 인터내셔널 그룹,518.46,274.86
7,WINVR.O,WinVest Acquisition Right,501.1,215.28
7,GLLIR.O,Globalink Investment Rights Exp 6th Dec 2026,490.47,217.49
8,SEZL.O,세즐,486.08,169.59
9,WORX.O,에스씨웍스,457.29,438.96
10,WTO.O,U타임,453.5,118.99
11,VFS.O,빈패스트 오토,452.2,303.12
11,PAYS.O,페이사인,460.56,295.49
11,RGC.O,리젠셀 바이오사이언스 홀딩스,432.63,276.61
12,MSSAR.O,Metal Sky Star Acquisition Rights Exp 31 Mar 2027,424.3,214.53
13,RMBL.O,럼블온,409.67,455.07
14,CTRM.O,캐스터 마리타임,385.77,408.86
14,BCDA.O,바이오카디아,358.85,400.62
15,FRHC.O,프리덤 홀딩,372.08,179.89
15,CHSN.O,샹송 인터내셔널 홀딩,361.64,160.04
16,RCON.O,레콘 테크놀러지,357.3,470.95
17,CODA.O,코다 옥토퍼스 그룹,343.68,224.52
17,ATGL.O,알파 테크놀로지 그룹,352.89,223.35
17,BRACR.O,Broad Capital Acquisition Rights,373.93,219.39
17,RFACR.O,RF Acquisition Rights Exp 1st May 2028,356.39,207.16
18,AGEN.O,아제너스,314.57,512.7
18,RGS.O,레지스,339.26,512.34
19,AHI.O,어드밴스드 헬스 인텔리전스,326.0,392.57
19,BGLC.O,바이오넥서스 진 랩,322.22,369.39
20,SPI.O,SPI 에너지,306.84,457.42
20,VVOS.O,비보스 테라퓨틱스,293.15,462.77
21,BAYAR.O,Bayview Acquisition Rights,287.64,115.6
21,JVSAR.O,JV SPAC Acquisition Rights Exp 26th Nov 2026,296.95,124.01
22,GCT.O,기가클라우드 테크놀로지,293.66,186.75
22,XELB.O,엑셀 브랜즈,283.36,204.09
22,BNIXR.O,Bannix Acquisition Right Exp 31st July 2026,284.07,181.27
23,MBRX.O,몰컬린 바이오테크,290.45,432.57
23,IMTE.O,인티그레이티드 미디어 테크놀로지,279.03,395.91
23,BPTH.O,바이오 패스 홀딩스,281.82,427.1
24,LIF.O,라이프360,280.16,39.87
25,BLFS.O,바이오라이프 솔루션스,269.78,155.23
25,XPEL.O,엑스펠,268.6,145.64
25,IZM.O,ICZOOM 그룹,267.62,144.65
25,AQUNR.O,Aquaron Acquisition Rights Exp 15th July 2026,285.51,161.31
25,TMTCR.O,TMT Acquisition Rights,276.62,154.31
26,DLPN.O,돌핀 엔터테인먼트,280.65,235.83
26,VVPR.O,비보파워 인터내셔널,251.49,242.1
26,ONCO.O,온코네틱스,273.59,238.41
27,SCOR.O,컴스코어,265.16,516.26
27,XWEL.O,X웰,270.76,521.8
