,Return,Std Dev,Symbol(Name)
247540,87.87,60.38,247540 (에코프로비엠)
196170,103.4,68.84,196170 (알테오젠)
086520,61.06,58.33,086520 (에코프로)
028300,69.89,74.11,028300 (HLB)
000250,57.69,56.53,000250 (삼천당제약)
068760,36.71,55.08,068760 (셀트리온제약)
348370,76.48,77.47,348370 (엔켐)
214150,46.15,48.98,214150 (클래시스)
058470,32.88,35.37,058470 (리노공업)
145020,33.73,49.36,145020 (휴젤)
141080,45.42,59.3,141080 (리가켐바이오)
263750,27.68,49.95,263750 (펄어비스)
277810,104.56,68.89,277810 (레인보우로보틱스)
403870,113.0,66.54,403870 (HPSP)
257720,205.08,85.09,257720 (실리콘투)
039030,32.91,50.4,039030 (이오테크닉스)
357780,7.99,40.44,357780 (솔브레인)
089030,36.01,47.07,089030 (테크윙)
035900,38.73,51.76,035900 (JYP Ent.)
237690,25.83,55.02,237690 (에스티팜)
005290,28.03,47.43,005290 (동진쎄미켐)
035760,2.13,35.81,035760 (CJ ENM)
240810,20.72,44.82,240810 (원익IPS)
041510,38.32,50.97,041510 (에스엠)
078600,39.54,54.89,078600 (대주전자재료)
039200,48.62,64.74,039200 (오스코텍)
087010,45.42,67.99,087010 (펩트론)
293490,-18.4,48.79,293490 (카카오게임즈)
065350,40.03,59.32,065350 (신성델타테크)
178320,30.56,47.47,178320 (서진시스템)
225570,30.59,62.14,225570 (넥슨게임즈)
310210,141.01,78.05,310210 (보로노이)
214450,12.97,45.97,214450 (파마리서치)
950160,-11.11,49.38,950160 (코오롱티슈진)
298380,41.05,65.77,298380 (에이비엘바이오)
036930,16.86,48.74,036930 (주성엔지니어링)
067160,38.63,55.46,067160 (SOOP)
033100,49.8,59.08,033100 (제룡전기)
086900,35.49,54.11,086900 (메디톡스)
214370,17.39,49.48,214370 (케어젠)
064760,33.03,47.85,064760 (티씨케이)
417200,-3.62,86.69,417200 (LS머트리얼즈)
067630,53.96,76.03,067630 (HLB생명과학)
112040,30.68,63.75,112040 (위메이드)
137400,39.95,52.51,137400 (피엔티)
232140,45.88,54.45,232140 (와이씨)
204270,38.93,57.54,204270 (제이앤티씨)
018290,35.91,62.03,018290 (브이티)
140860,57.87,45.48,140860 (파크시스템스)
036830,27.02,50.24,036830 (솔브레인홀딩스)
195940,-7.95,43.98,195940 (HK이노엔)
328130,95.14,79.22,328130 (루닛)
253450,-2.36,38.53,253450 (스튜디오드래곤)
096530,31.28,56.3,096530 (씨젠)
051980,38.94,81.33,051980 (중앙첨단소재)
352480,81.63,56.0,352480 (씨앤씨인터내셔널)
121600,39.19,57.84,121600 (나노신소재)
031980,30.74,49.03,031980 (피에스케이홀딩스)
281740,62.98,55.86,281740 (레이크머티리얼즈)
095340,39.77,52.72,095340 (ISC)
140410,31.77,59.29,140410 (메지온)
287410,38.95,41.52,287410 (제이시스메디칼)
067310,24.29,51.91,067310 (하나마이크론)
084370,29.96,47.66,084370 (유진테크)
222800,26.77,49.48,222800 (심텍)
064550,43.9,68.98,064550 (바이오니아)
166090,47.38,52.82,166090 (하나머티리얼즈)
085660,17.72,51.54,085660 (차바이오텍)
025320,24.51,60.92,025320 (시노펙스)
078130,30.76,60.98,078130 (국일제지)
056190,14.73,36.44,056190 (에스에프에이)
213420,25.98,49.83,213420 (덕산네오룩스)
440110,-13.29,82.77,440110 (파두)
319660,42.14,51.64,319660 (피에스케이)
241710,29.02,52.29,241710 (코스메카코리아)
119860,14.13,44.08,119860 (커넥트웨이브)
007390,75.88,85.01,007390 (네이처셀)
042000,19.65,67.35,042000 (카페24)
383310,46.69,79.77,383310 (에코프로에이치엔)
098460,30.35,43.26,098460 (고영)
317330,46.89,63.88,317330 (덕산테코피아)
086450,21.14,36.09,086450 (동국제약)
393890,-15.15,55.72,393890 (더블유씨피)
047920,45.68,71.35,047920 (HLB제약)
074600,36.68,45.83,074600 (원익QnC)
036540,12.86,50.92,036540 (SFA반도체)
009520,37.36,57.04,009520 (포스코엠텍)
365340,-5.72,49.14,365340 (성일하이텍)
048410,36.58,75.78,048410 (현대바이오)
183300,32.09,47.68,183300 (코미코)
041190,56.85,69.2,041190 (우리기술투자)
101490,27.95,50.81,101490 (에스앤에스텍)
115450,24.97,67.66,115450 (HLB테라퓨틱스)
053030,29.38,62.94,053030 (바이넥스)
122870,13.16,46.29,122870 (와이지엔터테인먼트)
025900,23.83,47.78,025900 (동화기업)
222080,34.23,53.58,222080 (씨아이에스)
003380,-8.07,40.26,003380 (하림지주)
131970,34.38,50.78,131970 (두산테스나)
272290,10.56,46.41,272290 (이녹스첨단소재)
278280,20.35,51.18,278280 (천보)
194480,19.55,63.18,194480 (데브시스터즈)
237880,12.49,50.05,237880 (클리오)
199800,84.51,73.11,199800 (툴젠)
036810,41.84,56.18,036810 (에프에스티)
058970,79.07,74.02,058970 (엠로)
399720,86.79,81.27,399720 (가온칩스)
015750,12.45,46.17,015750 (성우하이텍)
215200,18.51,40.16,215200 (메가스터디교육)
336570,34.72,43.67,336570 (원텍)
335890,55.06,45.83,335890 (비올)
189300,33.9,50.89,189300 (인텔리안테크)
053800,24.36,57.72,053800 (안랩)
348210,40.43,46.69,348210 (넥스틴)
420770,-24.31,64.51,420770 (기가비스)
376300,-17.25,61.88,376300 (디어유)
060370,28.29,49.49,060370 (LS마린솔루션)
418550,12.27,72.44,418550 (제이오)
253590,59.2,59.08,253590 (네오셈)
069080,17.95,53.94,069080 (웹젠)
131290,22.18,54.17,131290 (티에스이)
251970,26.57,46.21,251970 (펌텍코리아)
460930,-59.62,86.23,460930 (현대힘스)
046890,-2.94,41.24,046890 (서울반도체)
114840,116.33,60.56,114840 (아이패밀리에스씨)
058610,18.38,43.86,058610 (에스피지)
080220,40.04,60.45,080220 (제주반도체)
099320,19.72,46.28,099320 (쎄트렉아이)
099190,16.35,41.02,099190 (아이센스)
025980,38.92,62.53,025980 (아난티)
144510,12.43,59.0,144510 (지씨셀)
091120,31.81,49.71,091120 (이엠텍)
228760,24.61,64.88,228760 (지노믹트리)
358570,38.95,68.95,358570 (지아이이노베이션)
200130,15.31,44.34,200130 (콜마비앤에이치)
032500,25.76,50.83,032500 (케이엠더블유)
314930,45.74,62.46,314930 (바이오다인)
078340,22.67,51.96,078340 (컴투스)
179900,51.84,61.44,179900 (유티아이)
220100,32.81,67.27,220100 (퓨쳐켐)
340570,40.12,50.02,340570 (티앤엘)
290690,59.17,92.52,290690 (소룩스)
215000,9.7,36.86,215000 (골프존)
030520,21.25,47.15,030520 (한글과컴퓨터)
290650,32.59,52.35,290650 (엘앤씨바이오)
101360,108.92,100.59,101360 (에코앤드림)
372170,55.61,70.8,372170 (윤성에프앤씨)
