ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
GMUN.K,Goldman Sachs Community Municipal Bond ETF,100,5,120,14,49.0,54.0,1.0,10.0,2.1731367752087936
TSL.O,GraniteShares 1.25x Long TSLA Daily ETF,135,5,60,14,44.0,54.0,1.0,10.0,0.8300331784623747
BBLB.K,JPMorgan BetaBuilders US Treasury Bond 20+ Yr ETF,112,5,120,14,49.0,54.0,1.0,10.0,0.4503198299167701
UTHY.O,US Treasury 30 Year Bond ETF,112,5,120,14,49.0,54.0,1.0,10.0,0.4476395128391151
BMVP.K,Invesco Bloomberg MVP Multi-Factor ETF,76,5,60,14,44.0,54.0,1.0,10.0,0.38850072452024764
UTWY.O,US Treasury 20 Year Bond ETF,112,5,120,14,49.0,54.0,1.0,10.0,0.3176655053597708
PRF,Invesco FTSE RAFI US 1000 ETF,76,5,60,14,44.0,54.0,1.0,10.0,0.2813125494007964
RSPU.K,Invesco S&P 500 Eql Wght Utilities ETF,77,5,60,14,44.0,54.0,1.0,10.0,0.2773559263179117
APLY.K,YieldMax AAPL Option Income Strategy ETF,116,5,60,14,44.0,54.0,1.0,10.0,2.032616896344909
RSPH.K,Invesco S&P 500 Eql Wght Health Care ETF,74,5,60,14,29.0,54.0,1.0,10.0,0.20987779103491921
PSCC.O,Invesco S&P SmallCap Consumer Staples ETF,76,5,60,14,44.0,54.0,1.0,10.0,0.20646616966570508
DRN,Direxion Daily Real Estate Bull 3X Shares,35,5,60,14,49.0,59.0,1.0,10.0,0.18326784494609094
RSPT.K,Invesco S&P 500 Eql Wght Technology ETF,64,5,120,14,34.0,54.0,1.0,10.0,0.16922295041092905
BBSB.K,JPMorgan BetaBuilders US Treasury Bond 1-3 Yr ETF,100,5,120,14,49.0,54.0,1.0,10.0,0.15323107050408247
PTH.O,Invesco Dorsey Wright Healthcare Momentum ETF,64,5,120,14,34.0,54.0,1.0,10.0,0.1359682219264664
WPS,iShares International Developed Property ETF,96,5,120,14,49.0,54.0,1.0,10.0,0.12750232391277816
KMLM.K,KraneShares Mount Lucas Managed Futures Ix Str ETF,79,5,60,14,49.0,54.0,1.0,10.0,0.1100687792140429
JUCY.K,Aptus Enhanced Yield ETF,109,5,60,14,34.0,59.0,1.0,10.0,0.10508672138169928
RETL.K,Direxion Daily Retail Bull 3X Shares,24,5,120,14,49.0,54.0,1.0,10.0,0.10380208036441929
TAIL.K,Cambria Tail Risk ETF,117,5,120,14,29.0,54.0,1.0,10.0,0.09721307609936614
VTES.K,Vanguard Short-Term Tax-Exempt Bond ETF,100,5,120,14,49.0,54.0,1.0,10.0,0.08701441782012576
RSPM.K,Invesco S&P 500 Eql Wght Materials ETF,89,5,120,14,39.0,54.0,1.0,10.0,0.08315893169000454
SPXV.K,ProShares S&P 500 Ex-Health Care ETF,70,5,60,14,49.0,54.0,1.0,10.0,0.05874486720641525
SPXE.K,ProShares S&P 500 Ex-Energy ETF,70,5,60,14,49.0,54.0,1.0,10.0,0.05532062770034929
LTPZ.K,PIMCO 15+ Year US TIPS Index Exchange-Traded Fund,96,5,120,14,49.0,54.0,1.0,10.0,0.055042434357140735
FTXG.O,First Trust Nasdaq Food & Beverage ETF,87,5,120,14,49.0,54.0,1.0,10.0,0.042829296300262776
XONE.K,BondBloxx Bloomberg 1 Yr Tgt Duration US Trsy ETF,100,5,120,14,49.0,54.0,1.0,10.0,0.030776638218965147
NUBD.K,Nuveen ESG US Aggregate Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.022956000987409464
GBF,iShares Government/Credit Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.01812281650501424
AGG,iShares Core US Aggregate Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.016499869638630038
TFI,SPDR Nuveen Bloomberg Municipal Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.014659076429221374
TLT.O,iShares 20+ Year Treasury Bond ETF,96,5,120,14,49.0,54.0,1.0,10.0,0.01350295529490575
VGIT.O,Vanguard Intermediate-Term Treasury Index Fd;ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.013462669968330676
SCHZ.K,Schwab US Aggregate Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.013113967664448944
SPAB.K,SPDR Portfolio Aggregate Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.012979342989454912
IMTB.K,iShares Core 5 10 Year USD Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.011021572875360652
SCHP.K,Schwab US TIPS ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.010184644902975215
SCHR.K,Schwab Intermediate-Term US Treasury ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.009454009546962627
MMIT.K,IQ MacKay Municipal Intermediate ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.0034383076521764533
BNDW.O,Vanguard Total World Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.008656944434860314
BOND.K,PIMCO Active Bond Exchange-Traded Fund,101,5,120,14,49.0,59.0,1.0,10.0,0.007505289446306573
VBND.K,Vident US Bond Strategy ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.006885930440664989
TIP,iShares TIPS Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.005083126508948377
SPTI.K,SPDR Portfolio Intermediate Term Treasury ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.004677825488865084
TIPX.K,SPDR Bloomberg 1-10 Year TIPS ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.004331619869347492
TIPZ.K,PIMCO Broad US TIPS Index Exchange-Traded Fund,101,5,120,14,49.0,59.0,1.0,10.0,0.0025252252799405905
EAGG.K,iShares ESG Aware US Aggregate Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,0.0023966323916024823
SRET.O,Global X SuperDividend REIT ETF,114,5,120,14,49.0,54.0,1.0,10.0,-0.013843311565209682
TDTF.K,FlexShares iBoxx 5-Year Target Duration TIPS Index,101,5,120,14,49.0,59.0,1.0,10.0,0.00035470156432459987
TUA,Simplify Short Term Treasury Futures Strategy ETF,112,5,120,14,49.0,54.0,1.0,10.0,1.5352569789193637
TDTT.K,FlexShares iBoxx 3-Year Target Duration TIPS Index,100,5,120,14,49.0,54.0,1.0,10.0,-0.001734194010604262
SCHO.K,Schwab Short Term US Treasury ETF,100,5,120,14,49.0,54.0,1.0,10.0,-0.002277280631174494
BILS.K,SPDR Bloomberg 3-12 Month T-Bill ETF,100,5,120,14,49.0,54.0,1.0,10.0,-0.0034547284441029946
IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,100,5,120,14,49.0,54.0,1.0,10.0,-0.003606230030845259
BNDX.O,Vanguard Total International Bond Index Fund;ETF,101,5,120,14,49.0,59.0,1.0,10.0,-0.005854782396744973
XBIL.O,US Treasury 6 Month Bill ETF,100,5,120,14,49.0,54.0,1.0,10.0,-0.006145124568644245
EUM,ProShares Short MSCI Emerging Markets,116,5,60,14,44.0,54.0,1.0,10.0,-0.027560975244350305
BSMQ.O,Invesco BulletShares 2026 Municipal Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,-0.00983382967602453
BND.O,Vanguard Total Bond Market Index Fund;ETF,101,5,120,14,49.0,59.0,1.0,10.0,-0.010028985408057633
KRBN.K,KraneShares Global Carbon Strategy ETF,44,5,120,14,44.0,54.0,1.0,10.0,-0.01035872711831809
GOVT.K,iShares US Treasury Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,-0.010791544186215751
ZROZ.K,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,106,5,60,14,44.0,54.0,1.0,10.0,-0.013592762122159652
GNMA.O,iShares GNMA Bond ETF,101,5,120,14,49.0,59.0,1.0,10.0,-0.01407260309672187
MBB.O,iShares MBS ETF,101,5,120,14,49.0,59.0,1.0,10.0,-0.014507352180654243
PFFD.K,Global X Us Preferred Etf,112,5,120,14,49.0,54.0,1.0,10.0,-0.016064207263535635
SPAX.K,Robinson Alternative Yield Pre-Merger SPAC ETF,102,5,120,14,44.0,54.0,1.0,10.0,-0.018841049926553666
EFZ,ProShares Short MSCI EAFE,116,5,60,14,44.0,54.0,1.0,10.0,-0.03881092765484173
AGGY.K,WisdomTree Yield Enhanced US Aggregate Bond Fund,101,5,120,14,49.0,59.0,1.0,10.0,-0.02974989798367833
REM,Ishares Mortgage Real Estate Etf,114,5,120,14,49.0,54.0,1.0,10.0,-0.02760191203420348
XSHD.K,Invesco S&P SmallCap High Div Low Vol ETF,114,5,120,14,49.0,54.0,1.0,10.0,-0.06377970691880197
SCHQ.K,Schwab Long-Term US Treasury ETF,116,5,60,14,44.0,54.0,1.0,10.0,-0.0956485104570286
FAIL.K,Cambria Global Tail Risk ETF,119,5,60,14,39.0,74.0,1.0,10.0,-0.11026942236058701
YCL,ProShares Ultra Yen,116,5,60,14,44.0,54.0,1.0,10.0,-0.09934219677375777
IVOL.K,Quadratic Interest Rate Vltly and Infltn Hdg ETF,112,5,120,14,49.0,54.0,1.0,10.0,-0.12710376311249094
UBT,ProShares Ultra 20+ Year Treasury,78,5,120,14,39.0,59.0,1.0,10.0,-0.16208542182226382
HIBS.K,Direxion Daily S&P 500 High Beta Bear 3X Shares,153,5,60,14,29.0,54.0,1.0,10.0,-0.39644952537704725
SQQQ.O,ProShares UltraPro Short QQQ,152,5,60,14,29.0,54.0,1.0,10.0,-0.5349712347246203
