Cluster,Symbol,Name,Return,Std Dev
0,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),140.3,46.53
1,473490,KOSEF 글로벌AI반도체,99.34,34.16
1,461910,PLUS 미국테크TOP10레버리지(합성),113.14,39.28
1,479850,HANARO K-뷰티,109.77,27.8
2,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,78.2,26.46
2,466920,SOL 조선TOP3플러스,71.53,33.91
2,479730,TIGER 인도빌리언컨슈머,72.98,18.71
2,456600,TIMEFOLIO 글로벌AI인공지능액티브,81.96,26.87
2,480020,ACE 미국빅테크7+ 15%프리미엄분배(합성),81.67,24.07
2,476070,KODEX 글로벌비만치료제TOP2 Plus,75.18,28.32
2,480040,ACE 미국반도체15%프리미엄분배(합성),78.41,28.41
2,469150,ACE AI반도체포커스,79.93,34.27
2,469060,RISE 미국반도체NYSE,86.41,28.06
2,469050,RISE 미국반도체NYSE(H),76.19,29.82
2,473590,ACE 미국주식베스트셀러,78.1,24.89
2,464060,HANARO 글로벌반도체TOP10 SOLACTIVE,69.97,29.83
2,473640,HANARO 글로벌금채굴기업,88.41,30.94
3,423920,TIGER 미국필라델피아반도체레버리지(합성),75.6,58.07
3,465350,RISE 2차전지TOP10인버스(합성),72.15,47.11
3,453820,KODEX 인도Nifty50레버리지(합성),81.88,46.2
4,465580,ACE 미국빅테크TOP7 Plus,57.4,21.07
4,474220,TIGER 미국테크TOP10+10%프리미엄,60.71,16.6
4,466940,TIGER 은행고배당플러스TOP10,68.14,25.26
4,472160,TIGER 미국테크TOP10 INDXX(H),58.02,20.88
4,449450,PLUS K방산,61.75,29.19
4,466950,TIGER 글로벌AI액티브,60.33,25.75
4,448540,ACE 엔비디아채권혼합블룸버그,56.17,18.23
4,477730,KODEX 인도타타그룹,58.17,19.81
4,475070,KoAct 글로벌기후테크인프라액티브,64.51,30.22
4,471040,KoAct 글로벌AI&로봇액티브,52.19,23.92
4,473460,KODEX 미국서학개미,67.19,23.26
4,446690,KODEX 아시아AI반도체exChina액티브,53.8,24.63
5,442320,RISE 글로벌원자력,44.16,29.08
5,418660,TIGER 미국나스닥100레버리지(합성),49.84,44.85
5,465660,TIGER 일본반도체FACTSET,46.54,30.5
5,453950,TIGER TSMC밸류체인FACTSET,48.87,24.13
5,475310,SOL 반도체후공정,44.08,39.31
5,467540,KOSEF 코스닥글로벌,41.79,30.63
5,442580,PLUS 글로벌HBM반도체,53.14,28.62
6,476690,TIGER 글로벌비만치료제TOP2Plus,40.16,16.8
6,464930,TIGER 글로벌혁신블루칩TOP10,41.51,16.94
6,481190,SOL 미국테크TOP10,49.75,20.53
6,483290,KODEX 미국배당+10%프리미엄다우존스,45.0,12.78
