ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
005257,녹십자홀딩스2우,19,5,120,14,44.0,64.0,1.0,10.0,0.6320887746571373
570091,한투 인버스 유로스탁스50 ETN(H) C,78,5,120,14,44.0,64.0,1.0,10.0,0.584527850802258
112610,씨에스윈드,23,5,120,14,44.0,64.0,1.0,10.0,0.3868316614992926
005110,한창,25,5,120,14,34.0,74.0,1.0,10.0,0.31172085978301656
023450,동남합성,33,5,120,14,44.0,74.0,1.0,10.0,0.17949473764823032
377740,바이오노트,97,5,120,14,34.0,64.0,1.0,10.0,0.036584330074668214
075180,새론오토모티브,65,5,120,14,44.0,64.0,1.0,10.0,-0.07623326666266494
500010,신한 인버스 다우존스지수 선물 ETN(H),78,5,120,14,44.0,64.0,1.0,10.0,-0.11353457119072596
225030,TIGER 미국S&P500선물인버스(H),78,5,120,14,44.0,64.0,1.0,10.0,-0.13226863759203933
019170,신풍제약,19,5,120,14,44.0,64.0,1.0,10.0,-0.21134621284352606
019175,신풍제약우,12,5,120,14,44.0,64.0,1.0,10.0,-0.3323018987723395
013890,지누스,84,5,120,14,44.0,64.0,1.0,10.0,-0.3666737453427854
363280,티와이홀딩스,93,5,120,14,34.0,64.0,1.0,10.0,-0.580519178575647
570064,한투 인버스 베트남 VN30 선물 ETN(H),66,5,120,14,44.0,64.0,1.0,10.0,-0.6719401575109483
460850,동국씨엠,100,5,120,14,34.0,64.0,1.0,10.0,0.0
530092,삼성 인버스 코스피 200 선물 ETN,59,5,120,14,44.0,74.0,1.0,10.0,-0.9673178992001138
520038,미래에셋 인버스 코스피200 선물 ETN,59,5,120,14,44.0,74.0,1.0,10.0,-0.9674376479118061
500061,신한 인버스 코스피 200 선물 ETN,59,5,120,14,44.0,74.0,1.0,10.0,-0.9681572949785204
500076,신한 S&P500 VIX S/T 선물 ETN D,99,5,120,14,34.0,64.0,1.0,10.0,-0.9999979625059368
