Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
3,INTC.O,인텔,5,60,14,49,54,1.0,10.0,53.83,18.52,8.01,30.53
3,ADI.O,애널로그 디바이시스,5,60,14,49,54,1.0,10.0,53.83,146.13,20.6,28.76
3,TSM,타이완 반도체 매뉴팩처링 ADR,5,60,14,49,54,1.0,10.0,53.83,26.84,27.82,29.56
3,TXN.O,텍사스 인스트루먼트,5,60,14,49,54,1.0,10.0,53.83,58.62,20.07,26.69
3,MCHP.O,마이크로칩 테크놀러지,5,60,14,49,54,1.0,10.0,53.83,55.1,20.46,33.34
3,QCOM.O,퀄컴,5,60,14,49,54,1.0,10.0,53.83,17.78,19.7,32.9
3,MCHP.O,마이크로칩 테크놀러지,5,60,14,44,54,1.0,10.0,50.33,90.43,20.46,33.34
3,QCOM.O,퀄컴,5,60,14,44,54,1.0,10.0,50.33,10.65,19.7,32.9
3,TSM,타이완 반도체 매뉴팩처링 ADR,5,60,14,44,54,1.0,10.0,50.33,43.95,27.82,29.56
3,TXN.O,텍사스 인스트루먼트,5,60,14,44,54,1.0,10.0,50.33,39.52,20.07,26.69
3,INTC.O,인텔,5,60,14,44,54,1.0,10.0,50.33,-0.2,8.01,30.53
3,ADI.O,애널로그 디바이시스,5,60,14,44,54,1.0,10.0,50.33,117.62,20.6,28.76
3,ADI.O,애널로그 디바이시스,5,120,14,49,54,1.0,10.0,47.26,102.45,20.6,28.76
3,QCOM.O,퀄컴,5,120,14,49,54,1.0,10.0,47.26,34.53,19.7,32.9
3,TSM,타이완 반도체 매뉴팩처링 ADR,5,120,14,49,54,1.0,10.0,47.26,36.09,27.82,29.56
3,TXN.O,텍사스 인스트루먼트,5,120,14,49,54,1.0,10.0,47.26,44.32,20.07,26.69
3,MCHP.O,마이크로칩 테크놀러지,5,120,14,49,54,1.0,10.0,47.26,55.77,20.46,33.34
3,INTC.O,인텔,5,120,14,49,54,1.0,10.0,47.26,10.39,8.01,30.53
3,QCOM.O,퀄컴,5,60,14,44,59,1.0,10.0,27.12,10.26,19.7,32.9
3,TSM,타이완 반도체 매뉴팩처링 ADR,5,60,14,44,59,1.0,10.0,27.12,32.34,27.82,29.56
3,TXN.O,텍사스 인스트루먼트,5,60,14,44,59,1.0,10.0,27.12,37.48,20.07,26.69
3,INTC.O,인텔,5,60,14,44,59,1.0,10.0,27.12,4.82,8.01,30.53
3,MCHP.O,마이크로칩 테크놀러지,5,60,14,44,59,1.0,10.0,27.12,34.03,20.46,33.34
3,ADI.O,애널로그 디바이시스,5,60,14,44,59,1.0,10.0,27.12,43.77,20.6,28.76
3,INTC.O,인텔,5,60,14,49,59,1.0,10.0,26.45,20.43,8.01,30.53
3,ADI.O,애널로그 디바이시스,5,60,14,49,59,1.0,10.0,26.45,45.98,20.6,28.76
3,QCOM.O,퀄컴,5,60,14,49,59,1.0,10.0,26.45,15.8,19.7,32.9
3,TSM,타이완 반도체 매뉴팩처링 ADR,5,60,14,49,59,1.0,10.0,26.45,19.91,27.82,29.56
3,TXN.O,텍사스 인스트루먼트,5,60,14,49,59,1.0,10.0,26.45,22.98,20.07,26.69
3,MCHP.O,마이크로칩 테크놀러지,5,60,14,49,59,1.0,10.0,26.45,33.62,20.46,33.34
3,MCHP.O,마이크로칩 테크놀러지,5,60,14,34,54,1.0,10.0,24.9,0.0,20.46,33.34
3,ADI.O,애널로그 디바이시스,5,60,14,34,54,1.0,10.0,24.9,0.0,20.6,28.76
3,TSM,타이완 반도체 매뉴팩처링 ADR,5,60,14,34,54,1.0,10.0,24.9,43.95,27.82,29.56
3,INTC.O,인텔,5,60,14,34,54,1.0,10.0,24.9,44.13,8.01,30.53
3,TXN.O,텍사스 인스트루먼트,5,60,14,34,54,1.0,10.0,24.9,0.0,20.07,26.69
3,QCOM.O,퀄컴,5,60,14,34,54,1.0,10.0,24.9,61.31,19.7,32.9
3,QCOM.O,퀄컴,5,120,14,44,79,1.0,10.0,24.26,27.69,19.7,32.9
3,TSM,타이완 반도체 매뉴팩처링 ADR,5,120,14,44,79,1.0,10.0,24.26,59.09,27.82,29.56
3,TXN.O,텍사스 인스트루먼트,5,120,14,44,79,1.0,10.0,24.26,21.72,20.07,26.69
3,INTC.O,인텔,5,120,14,44,79,1.0,10.0,24.26,5.71,8.01,30.53
