Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
1,AMZN.O,아마존닷컴,5,120,14,39,54,1.0,10.0,70.9,0.0,35.16,32.57
1,CRM,세일즈포스,5,120,14,39,54,1.0,10.0,70.9,141.8,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,44,54,1.0,10.0,61.86,102.95,35.16,32.57
1,CRM,세일즈포스,5,120,14,44,54,1.0,10.0,61.86,20.78,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,44,64,1.0,10.0,55.47,81.52,35.16,32.57
1,CRM,세일즈포스,5,120,14,44,64,1.0,10.0,55.47,29.41,26.72,36.16
1,CRM,세일즈포스,5,120,14,44,69,1.0,10.0,51.27,35.61,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,44,69,1.0,10.0,51.27,66.92,35.16,32.57
1,AMZN.O,아마존닷컴,5,120,14,44,59,1.0,10.0,44.61,66.09,35.16,32.57
1,CRM,세일즈포스,5,120,14,44,59,1.0,10.0,44.61,23.13,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,44,74,1.0,10.0,41.88,66.92,35.16,32.57
1,CRM,세일즈포스,5,120,14,44,79,1.0,10.0,41.88,16.83,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,44,79,1.0,10.0,41.88,66.92,35.16,32.57
1,CRM,세일즈포스,5,120,14,44,74,1.0,10.0,41.88,16.83,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,39,69,1.0,10.0,38.67,0.0,35.16,32.57
1,CRM,세일즈포스,5,120,14,39,69,1.0,10.0,38.67,77.34,26.72,36.16
1,CRM,세일즈포스,5,120,14,39,64,1.0,10.0,34.52,69.04,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,39,64,1.0,10.0,34.52,0.0,35.16,32.57
1,AMZN.O,아마존닷컴,5,120,14,39,59,1.0,10.0,32.5,0.0,35.16,32.57
1,CRM,세일즈포스,5,120,14,39,59,1.0,10.0,32.5,64.99,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,44,69,1.0,10.0,30.95,26.31,35.16,32.57
1,CRM,세일즈포스,5,60,14,44,69,1.0,10.0,30.95,35.58,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,39,69,1.0,10.0,29.54,26.31,35.16,32.57
1,CRM,세일즈포스,5,60,14,39,69,1.0,10.0,29.54,32.77,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,44,64,1.0,10.0,28.77,25.34,35.16,32.57
1,CRM,세일즈포스,5,60,14,44,64,1.0,10.0,28.77,32.21,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,49,69,1.0,10.0,28.22,18.66,35.16,32.57
1,CRM,세일즈포스,5,120,14,49,69,1.0,10.0,28.22,37.79,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,44,59,1.0,10.0,27.84,14.73,35.16,32.57
1,CRM,세일즈포스,5,60,14,44,59,1.0,10.0,27.84,40.95,26.72,36.16
1,CRM,세일즈포스,5,60,14,44,74,1.0,10.0,27.6,28.89,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,44,74,1.0,10.0,27.6,26.31,35.16,32.57
1,AMZN.O,아마존닷컴,5,60,14,49,69,1.0,10.0,26.92,26.31,35.16,32.57
1,CRM,세일즈포스,5,60,14,49,69,1.0,10.0,26.92,27.54,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,39,64,1.0,10.0,26.24,25.34,35.16,32.57
1,CRM,세일즈포스,5,60,14,39,64,1.0,10.0,26.24,27.13,26.72,36.16
1,CRM,세일즈포스,5,120,14,49,64,1.0,10.0,25.73,35.26,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,49,64,1.0,10.0,25.73,16.2,35.16,32.57
1,CRM,세일즈포스,5,120,14,49,74,1.0,10.0,25.62,32.58,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,49,74,1.0,10.0,25.62,18.66,35.16,32.57
1,CRM,세일즈포스,5,60,14,49,74,1.0,10.0,25.47,24.63,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,49,74,1.0,10.0,25.47,26.31,35.16,32.57
1,AMZN.O,아마존닷컴,5,60,14,44,54,1.0,10.0,25.32,11.06,35.16,32.57
1,CRM,세일즈포스,5,60,14,44,54,1.0,10.0,25.32,39.57,26.72,36.16
1,CRM,세일즈포스,5,60,14,44,79,1.0,10.0,24.97,23.63,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,44,79,1.0,10.0,24.97,26.31,35.16,32.57
1,AMZN.O,아마존닷컴,5,60,14,49,64,1.0,10.0,23.86,25.34,35.16,32.57
1,CRM,세일즈포스,5,60,14,49,64,1.0,10.0,23.86,22.38,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,49,59,1.0,10.0,23.14,5.21,35.16,32.57
1,CRM,세일즈포스,5,120,14,49,59,1.0,10.0,23.14,41.07,26.72,36.16
1,CRM,세일즈포스,5,60,14,49,79,1.0,10.0,22.66,19.02,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,49,79,1.0,10.0,22.66,26.31,35.16,32.57
1,AMZN.O,아마존닷컴,5,60,14,39,74,1.0,10.0,21.19,26.31,35.16,32.57
1,CRM,세일즈포스,5,60,14,39,79,1.0,10.0,21.19,16.08,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,39,79,1.0,10.0,21.19,26.31,35.16,32.57
1,CRM,세일즈포스,5,60,14,39,74,1.0,10.0,21.19,16.08,26.72,36.16
1,CRM,세일즈포스,5,120,14,49,79,1.0,10.0,21.05,23.43,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,49,79,1.0,10.0,21.05,18.66,35.16,32.57
1,CRM,세일즈포스,5,120,14,49,54,1.0,10.0,20.53,42.06,26.72,36.16
1,AMZN.O,아마존닷컴,5,120,14,49,54,1.0,10.0,20.53,-1.01,35.16,32.57
1,AMZN.O,아마존닷컴,5,60,14,49,54,1.0,10.0,19.2,11.06,35.16,32.57
1,CRM,세일즈포스,5,60,14,49,54,1.0,10.0,19.2,27.33,26.72,36.16
1,AMZN.O,아마존닷컴,5,60,14,49,59,1.0,10.0,19.13,14.73,35.16,32.57
1,CRM,세일즈포스,5,60,14,49,59,1.0,10.0,19.13,23.54,26.72,36.16
1,CRM,세일즈포스,5,120,14,39,79,1.0,10.0,18.28,36.55,26.72,36.16
