Cluster,Symbol,Name,Return,Std Dev
0,TSLA.O,테슬라,68.92,56.42
0,GEV,GE 버노바,87.2,55.19
1,MRNA.O,모더나,70.81,73.39
1,ENPH.O,인페이즈 에너지,70.62,80.38
2,NVDA.O,엔비디아,60.35,45.23
2,CEG.O,콘스텔레이션 에너지,71.35,40.6
2,HWM,하우멧 에어로스페이스,67.98,39.95
2,BLDR.K,빌더스 퍼스트소스,70.76,45.12
3,AMD.O,어드밴스드 마이크로 디바이시스(AMD),43.13,56.02
3,SMCI.O,슈퍼 마이크로 컴퓨터,52.77,56.03
3,NFLX.O,넷플릭스,46.06,49.81
3,CRWD.O,크라우드 스트라이크 홀딩스,53.32,58.7
4,AAPL.O,애플,52.39,87.09
4,NEE,넥스트에라 에너지,36.52,85.27
4,CZR.O,시저스 엔터테인먼트,38.85,84.87
5,AVGO.O,브로드컴,39.98,35.23
5,LRCX.O,램 리서치,36.66,38.18
5,NOW,서비스나우,44.53,40.81
5,MPWR.O,모놀리식 파워 시스템즈,41.51,40.37
5,ANET.K,아리스타 네트웍스,49.55,43.63
5,REGN.O,리제네론 파마슈티컬스,40.44,37.26
5,URI,유나이티드 렌탈스,49.1,44.56
5,FTNT.O,포티넷,39.44,41.1
5,FICO.K,페어 아이작,42.43,34.02
5,CARR.K,캐리어 글로벌,43.33,33.12
5,PAYC.K,페이콤 소프트웨어,40.32,46.44
6,META.O,메타 플랫폼스,33.32,40.08
6,MU.O,마이크론 테크놀로지,31.77,46.47
6,NXPI.O,NXP 세미콘덕터,33.62,42.22
6,PANW.O,팔로 알토 네트웍스,37.73,44.34
6,VRTX.O,버텍스 파마슈티컬,31.9,43.88
6,RCL,로얄 캐리비안 크루즈,26.92,48.17
6,DXCM.O,덱스컴,34.31,51.9
6,FANG.O,다이아몬드백 에너지,37.76,48.37
6,MOH,몰리나 헬스케어,32.99,39.43
6,ALGN.O,얼라인 테크놀로지,34.23,45.88
6,DECK.K,덱커 아웃도어,34.42,42.41
6,TRGP.K,타르가 리소스,27.45,47.66
6,GNRC.K,제네락 홀딩스,28.64,43.07
6,PODD.O,인슐릿,30.13,40.96
6,EPAM.K,이팸 시스템즈,37.11,43.85
7,AMZN.O,아마존닷컴,33.62,32.61
7,UNH,유나이티드헬스 그룹,27.36,25.09
7,LLY,일라이 릴리,28.58,24.78
7,MA,마스터카드,28.82,27.17
7,ADBE.O,어도비,29.72,31.88
7,SNPS.O,시놉시스,29.44,26.43
7,CDNS.O,케이던스 디자인 시스템즈,36.02,30.04
7,INTU.O,인튜이트,27.51,29.07
7,TT,트레인 테크놀로지,36.21,31.7
7,MCO,무디스,28.96,28.17
7,ORLY.O,오레일리 오토모티브,29.54,25.36
7,TDG,트랜스다임 그룹,35.08,31.23
7,CTAS.O,신타스,31.28,24.69
7,MSCI.K,MSCI,28.19,30.08
7,CDW.O,CDW,29.33,27.95
7,GEHC.O,GE HealthCare Technologies Inc,28.41,30.77
7,DPZ,도미노 피자,34.16,29.32
7,CSGP.O,코스타 그룹,29.23,30.99
7,VLTO.K,베랄토,33.06,27.37
7,IT,가트너,28.18,27.85
7,TYL,타일러 테크놀로지스,34.57,28.77
8,BKNG.O,부킹 홀딩스,28.38,32.5
8,AMAT.O,어플라이드 머티어리얼즈,29.22,36.34
8,CRM,세일즈포스,26.08,36.11
8,TMUS.O,T-모바일 US,28.82,34.33
8,KLAC.O,KLA,35.05,35.46
8,KKR,KKR & Co,25.44,34.49
8,CMG,치폴레 멕시칸 그릴,30.38,34.29
8,LULU.O,룰루레몬 애슬레티카,29.4,40.21
8,VST,비스트라 에너지,31.77,35.76
8,ADSK.O,오토데스크,24.89,36.0
8,BX,블랙스톤,27.27,34.77
8,HCA,HCA 헬스케어,26.93,33.77
8,DHI,D R 호턴,30.41,35.79
8,VLO,발레로 에너지,26.05,39.0
8,MPC,매러선 페트롤리엄,27.28,39.73
8,TER.O,테라다인,27.56,37.72
8,ODFL.O,올드 도미니언 프라이트 라인,30.33,32.97
8,LEN,레나 Class A,27.6,36.71
8,GDDY.K,고대디,28.08,34.94
8,CNC,센틴,29.13,35.81
8,ULTA.O,울타 뷰티,29.85,37.94
8,TTWO.O,테이크-투 인터랙티브 소프트웨어,28.71,34.82
8,PHM,풀티 그룹,30.65,39.23
8,LYV,라이브 네이션 엔터테인먼트,24.18,37.37
8,DFS,디스커버 파이낸셜 서비스,23.98,35.07
8,MKTX.O,마켓액세스 홀딩스,28.23,32.97
8,STLD.O,스틸 다이내믹스,24.53,37.67
8,ZBRA.O,지브라 테크놀로지스,27.53,36.12
9,UBER.K,우버 테크놀로지스,23.36,54.13
9,FSLR.O,퍼스트 솔라,18.9,53.22
9,APA.O,APA (US),31.93,54.13
9,ETSY.O,엣시,28.24,59.46
10,MSFT.O,마이크로소프트,26.16,25.7
10,GOOGL.O,알파벳 Class A,25.16,27.2
10,GOOG.O,알파벳 Class C,23.57,27.95
10,ETN,이튼,20.75,27.99
10,CI,시그나,23.18,28.49
10,ISRG.O,인튜이티브 서지컬,25.8,31.68
10,SPGI.K,S&P 글로벌,25.87,25.31
10,LOW,로우스 컴퍼니,23.68,27.58
10,RTX,RTX,26.68,29.18
10,CHTR.O,차터 커뮤니케이션,22.36,29.69
10,MTD,메틀러 톨레도 인터내셔널,24.02,27.32
10,PWR,콴타 서비스,25.05,32.45
10,BSX,보스턴 사이언티픽,23.65,28.16
10,HUM,휴마나,20.9,29.67
10,IDXX.O,아이덱스 래보라토리스,26.01,28.75
10,PH,파커-하니핀,22.13,29.79
10,STZ,컨스텔레이션 브랜즈,26.19,28.56
10,ROST.O,로스 스토어스,23.11,29.15
10,EQIX.O,이퀴닉스,23.17,29.13
10,IQV,아이큐비아 홀딩스,21.35,27.92
10,AMP,아메리프라이즈 파이낸셜,24.37,32.64
10,EA.O,일렉트로닉 아츠,23.7,31.77
10,KEYS.K,키사이트 테크놀로지스,21.86,30.15
10,WAB,웨스팅하우스 에어 브레이크 테크놀로지,20.59,30.04
10,PTC.O,PTC,24.74,32.97
10,TSCO.O,트랙터 서플라이,26.41,28.77
10,POOL.O,풀,26.88,28.94
10,NVR,NVR,24.88,28.96
10,CPAY.K,콜페이,23.97,30.51
10,WST,웨스트 파마슈티컬 서비시즈,26.52,27.52
10,ROL,롤린스,23.98,29.26
10,NDSN.O,노드슨,21.16,29.16
11,MGM,MGM 리조트 인터내셔널,20.63,44.12
11,STX.O,씨게이트 테크놀로지 홀딩스,24.4,40.65
11,DAL,델타 에어라인스,22.48,38.98
11,BIIB.O,바이오젠,19.42,39.23
11,EXPE.O,익스피디아그룹,24.56,41.63
11,SWKS.O,스카이웍스 솔루션스,23.35,40.62
11,AXON.O,액손 엔터프라이스,25.99,42.19
11,CTLT.K,캐털란트,21.21,40.51
11,MTCH.O,매치 그룹,25.14,47.94
11,DAY,데이포스,20.67,45.37
11,CF,CF 인더스트리스 홀딩스,20.86,39.17
11,INCY.O,인사이트,22.35,40.89
12,COST.O,코스트코 홀세일,24.02,20.34
12,V,비자,24.08,24.75
12,TXN.O,텍사스 인스트루먼트,19.65,26.73
12,HD,홈디포,22.87,23.22
12,LIN.O,린드,23.02,25.57
12,ABBV.K,애브비,19.6,26.36
12,TMO,써모 피셔 사이언티픽,23.18,24.54
12,ACN,액센추어,19.46,24.2
12,DHR,다나허,20.52,22.95
12,COR,센코라,19.1,24.44
12,APH,암페놀,22.57,24.55
12,AME,아메텍,19.46,24.52
12,MCK,매케슨,21.15,26.0
12,AON,에이온,19.3,22.08
12,MSI,모토로라 솔루션스,24.55,24.16
12,NOC,노스롭 그루만,20.65,22.96
12,SHW,셔윈-윌리엄즈,24.53,24.81
12,ZTS,조에티스,20.26,25.4
12,AZO,오토존,24.98,23.44
12,MMC,마쉬 앤 맥레넌 컴퍼니,19.7,19.73
12,EFX,에퀴팩스,21.83,26.81
12,ROP.O,로퍼 테크놀로지스,20.17,22.47
12,PGR,프로그레시브,21.72,22.43
12,TJX,TJX 컴퍼니스,22.07,24.88
12,ACGL.O,아치 캐피털 그룹,22.21,23.8
12,GWW,W W 그레인저,21.22,26.64
12,VRSK.O,베리스크 애널리틱스,19.72,21.99
12,OTIS.K,오티스 월드와이드,20.63,24.28
12,AJG,아서 J 갤러거 앤 코,21.19,20.35
12,NDAQ.O,나스닥,22.25,25.08
12,EXR,엑스트라 스페이스 스토리지,22.91,25.56
12,HUBB.K,허벨,20.7,26.11
12,BRO,브라운 & 브라운,20.82,21.81
12,BR,브로드리지 파이낸셜 솔루션스,21.12,22.28
12,TDY,텔레다인 테크놀로지스,22.25,26.57
12,PKG,패키징 코퍼레이션 오브 아메리카,20.96,27.23
12,HII,헌팅턴 잉걸스 인더스트리즈,19.79,26.68
12,AOS,A O 스미스,21.6,27.19
13,QCOM.O,퀄컴,17.86,33.23
13,MCHP.O,마이크로칩 테크놀러지,18.8,33.52
13,MS,모간스탠리,16.48,33.74
13,MAR.O,메리어트 인터내셔널,20.6,30.75
13,SCHW.K,찰스 슈왑,17.32,32.94
13,RMD,레스메드,19.96,30.11
13,PSX,필립스 66,18.12,33.49
13,IR,잉가솔랜드,18.22,34.72
13,APTV.K,앱티브,19.01,36.47
13,EW,에드워즈 라이프사이언시스,20.73,33.1
13,JBL,자빌,22.59,35.95
13,DLTR.O,달러 트리,17.08,30.49
13,NUE,뉴코,15.66,31.92
13,NRG,NRG 에너지,15.21,35.15
13,EBAY.O,이베이,19.42,29.84
13,BKR.O,베이커 휴즈,21.23,34.76
13,DRI,다든 레스토랑,16.38,32.41
13,HST.O,호스트 호텔스 & 리조트,18.28,36.28
13,OKE,원오케이,18.8,37.87
13,VMC,벌칸 머티리얼스,19.31,31.74
13,LYB,라이온델바젤 인더스트리스,20.85,35.36
13,MLM,마틴 마리에타 머터리얼스,19.66,30.58
13,CE,셀라니즈 코퍼레이션,18.34,33.07
13,HIG,하트포드 파이낸셜 서비스 그룹,17.07,31.53
13,CBRE.K,CBRE 그룹,22.51,33.7
13,RJF,레이먼드 제임스 파이낸셜,16.45,31.59
13,CTVA.K,코르테바,18.66,34.94
13,CPRT.O,코파트,20.04,31.48
13,UHS,유니버셜 헬스 서비스,19.41,32.43
13,MHK,모호크 인더스트리스,16.76,37.36
13,MKC,맥코믹 앤 컴퍼니 무의결권주,17.02,36.36
13,KMX,카맥스,17.74,35.8
13,MAS,매스코,21.23,31.97
13,CRL,찰스 리버 래보라토리스 인터내셔널,20.14,31.29
13,IPG,인터퍼블릭 그룹 오브 컴퍼니스,15.88,31.9
13,TRMB.O,트림블,15.69,34.06
13,TXT,텍스트론,18.34,33.52
13,LKQ.O,LKQ,16.01,31.86
14,JPM,제이피모간체이스,16.54,27.47
14,GS,골드만삭스,13.45,28.13
14,AXP,아메리칸 익스프레스,17.4,28.62
14,ADI.O,애널로그 디바이시스,19.73,28.87
14,CAT,캐터필러,16.66,28.63
14,SBUX.O,스타벅스,17.58,26.6
14,ORCL.K,오라클,17.16,26.67
14,DE,디어 앤 코,18.08,27.75
14,NKE,나이키,15.09,27.87
14,PLD,프로로지스,16.19,26.67
14,AMGN.O,암젠,17.28,24.05
14,JCI,존슨 컨트롤스 인터내셔널,13.95,25.35
14,FDX,페덱스,15.13,29.6
14,SYK,스트라이커,17.34,24.29
14,HLT,힐튼 월드와이드 홀딩스,19.91,28.61
14,UNP,유니온 퍼시픽,17.9,24.66
14,GILD.O,길리어드 사이언스,15.32,27.42
14,CSX.O,CSX,17.69,27.35
14,SBAC.O,SBA 커뮤니케이션스,17.8,25.17
14,BLK,블랙록,17.05,27.42
14,DG,달러 제너럴,15.03,26.96
14,IRM,아이언 마운틴,17.29,27.98
14,CMI,커민스,14.98,28.54
14,AFL,애플랙,14.33,26.02
14,A,애질런트 테크놀로지스,19.22,28.45
14,NSC,노퍽서던,15.32,26.84
14,TEL,TE 커넥티비티,17.15,26.1
14,CBOE.K,Cboe 글로벌 마켓,17.97,24.61
14,FAST.O,패스널,16.28,26.45
14,LHX,L3 해리스 테크놀러지,16.13,24.88
14,WAT,워터스,16.72,26.81
14,KR,크로거,16.41,26.01
14,ANSS.O,앤시스,18.72,28.49
14,ROK,로크웰 오토메이션,16.98,29.92
14,XYL,자일럼,17.94,26.31
14,JBHT.O,J.B 헌트 운송 서비스,15.48,25.91
14,TSN,타이슨 푸드,13.64,28.11
14,GPN,글로벌 페이먼츠,17.38,30.11
14,TFX,텔레플렉스,14.74,26.17
14,DOV,도버,17.41,26.35
14,ALLE.K,얼리지언,13.34,26.03
14,STE,스테리스,17.77,25.3
14,PPG,PPG 인더스트리스,13.54,25.38
