Cluster,Symbol,Name,Return,Std Dev
0,CLSK.O,클린스파크,563.77,358.6
1,HUDI.O,화디 인터내셔널 그룹,540.57,278.04
2,RENB.O,레노바로,532.81,152.26
3,ESHAR.O,ESH Acquisition Rights Exp 13 June 2028,522.32,227.9
4,WORX.O,에스씨웍스,487.23,441.35
5,GLLIR.O,Globalink Investment Rights Exp 6th Dec 2026,494.7,221.21
5,BRACR.O,Broad Capital Acquisition Rights,468.52,223.27
6,BWAQR.O,Blue World Acquisition Right,473.34,178.16
7,PAYS.O,페이사인,464.51,296.4
8,RMBL.O,럼블온,419.8,457.49
9,ONCO.O,온코네틱스,415.66,247.33
10,WINVR.O,WinVest Acquisition Right,409.18,217.51
10,RFACR.O,RF Acquisition Rights Exp 1st May 2028,396.63,209.6
10,MSSAR.O,Metal Sky Star Acquisition Rights Exp 31 Mar 2027,408.56,213.98
11,BAYAR.O,Bayview Acquisition Rights,403.44,126.31
12,CTRM.O,캐스터 마리타임,391.78,412.39
12,MGOL.O,MGO 글로벌,408.98,400.37
12,BGLC.O,바이오넥서스 진 랩,379.75,387.41
13,ARM.O,암 홀딩스 ADR,377.49,90.6
14,FRHC.O,프리덤 홀딩,375.26,180.49
14,GCT.O,기가클라우드 테크놀로지,359.88,191.07
15,AHI.O,어드밴스드 헬스 인텔리전스,349.24,399.73
15,BCDA.O,바이오카디아,362.66,401.95
16,JVSAR.O,JV SPAC Acquisition Rights Exp 26th Nov 2026,343.71,141.63
17,AGEN.O,아제너스,340.64,514.12
17,RGS.O,레지스,339.51,513.96
18,BCG.O,비나 캐피털 그룹,338.85,271.31
19,TELO.O,텔로미르 파마슈티컬스,334.85,187.19
19,CODA.O,코다 옥토퍼스 그룹,341.82,225.27
19,AQUNR.O,Aquaron Acquisition Rights Exp 15th July 2026,325.07,164.29
20,OMH.O,오마이홈,332.53,325.66
21,SPI.O,SPI 에너지,329.28,459.95
21,RCON.O,레콘 테크놀러지,355.29,472.53
21,VVOS.O,비보스 테라퓨틱스,311.28,468.81
22,TECX.O,텍토닉 테라퓨틱,328.82,31.26
23,MBRX.O,몰컬린 바이오테크,307.14,434.86
23,IMTE.O,인티그레이티드 미디어 테크놀로지,294.81,398.55
23,BPTH.O,바이오 패스 홀딩스,291.26,428.51
24,MAMO.O,마시모 그룹,302.77,97.91
24,IROHR.O,Iron Horse Acquisitions Rights Exp 27 December 2028,284.59,111.11
25,NXL.O,넥살린 테크놀로지,293.29,189.88
25,XELB.O,엑셀 브랜즈,282.59,204.74
26,XPEL.O,엑스펠,271.57,146.07
26,BLFS.O,바이오라이프 솔루션스,271.19,155.68
26,HAO.O,호희 헬스 테크놀로지,267.63,172.74
26,IZM.O,ICZOOM 그룹,273.19,149.64
26,CETUR.O,Cetus Capital Acquisition Rights Exp 31 Mar 2024,305.94,153.93
26,TMTCR.O,TMT Acquisition Rights,276.65,146.25
27,ATGL.O,알파 테크놀로지 그룹,260.62,229.83
27,DLPN.O,돌핀 엔터테인먼트,287.35,236.48
28,SCOR.O,컴스코어,272.36,517.99
28,XWEL.O,X웰,271.28,523.52
29,IMRN.O,이뮤론 ADR,247.36,340.44
29,DRUG.O,브라이트 마인즈 바이오사이언시스,277.8,350.3
30,CJJD.O,차이나 조조 드럭스토어,245.56,464.88
30,PAVM.O,파브메드,266.14,447.67
31,MTC.O,MMTEC,232.34,251.82
31,VVPR.O,비보파워 인터내셔널,230.46,241.92
32,USEA.O,유나이티드 마리타임,221.43,181.1
32,BNIXR.O,Bannix Acquisition Right Exp 31st July 2026,237.0,177.73
32,ASCBR.O,A SPAC II Acquisition Rights Exp 15th Oct 2026,232.95,171.07
32,ATMCR.O,AlphaTime Acquisition Rights Exp 1st Mar 2028,231.12,162.5
32,NNAGR.O,99 Acquisition Group Right Exp 25 August 2028,229.03,148.61
33,NCTY.O,더나인 ADR,222.26,299.5
34,XYLO.O,자일로 테크놀로지스 ADR,216.12,485.21
35,FBIO.O,포트리스 바이오텍,219.08,421.02
35,MTEM.O,몰레큘러 템플리츠,199.8,393.68
36,CELH.O,셀시어스 홀딩스,205.3,122.67
36,MLTX.O,문레이크 이뮤노테라퓨틱스,192.93,103.03
36,WTO.O,U타임,201.89,119.56
37,BRLS.O,보레알리스 푸드,196.67,155.82
37,LGCB.O,링키지 글로벌,195.94,141.66
38,BLTE.O,비라이트 바이오 ADR,180.09,85.46
38,SYRE.O,스파이어 테라퓨틱스,192.92,87.93
38,LXEO.O,렉시오 테라퓨틱스,187.6,82.24
38,FTLF.O,핏라이프 브랜즈,184.98,53.02
39,TGTX.O,TG 테라퓨틱스,205.45,217.97
39,CXAI.O,CX앱,191.54,245.04
39,CCTG.O,CCSC 테크놀로지 인터내셔널 홀딩스,182.33,237.51
39,TXMD.O,테라퓨틱스MD,160.24,241.75
40,JSPR.O,재스퍼 테라퓨틱스,175.85,303.05
40,INO.O,이노비오 파마슈티컬스,170.37,297.05
40,STI.O,솔리디온 테크놀로지,191.25,318.45
40,RETO.O,리토 에코-솔루션,198.85,299.22
41,LBPH.O,롱보드 파마슈티컬,166.49,191.27
41,CADL.O,캔델 테라퓨틱스,182.77,196.82
41,ATMVR.O,AlphaVest Acquisition Rights Exp 04th July 2024,196.41,180.97
42,APLD.O,어플라이드 디지털,175.97,142.75
42,ATLX.O,아틀라스 리튬,185.2,128.74
43,MARA.O,마라톤 디지털 홀딩스,178.39,172.34
43,REKR.O,레코 시스템,154.57,168.03
43,WETH.O,위터치 테크놀로지,178.75,173.24
43,FPAY.O,플렉스쇼퍼,168.23,176.96
43,NOVVR.O,Nova Vision Acquisition Rights,167.95,164.82
43,YOTAR.O,Yotta Acquisition Rights,183.68,161.01
44,ACHV.O,어치브 라이프 사이언스,169.64,509.9
44,AVGR.O,아빙거,164.15,529.36
45,GYRE.O,자이어 테라퓨틱스,156.1,324.2
45,VSTM.O,베라스템,165.74,323.4
45,EQ.O,이퀼리움,149.97,322.36
46,VERA.O,베라 테라퓨틱스,142.96,98.13
46,QTTB.O,Q32 바이오,158.35,107.06
46,EMCGR.O,Embrace Change Acquisition Rights,164.44,117.07
47,EYPT.O,아이포인트 파머수티컬스,148.34,260.63
47,INSG.O,인시고,133.73,268.34
47,AACG.O,ATA 크리에이티비티 글로벌 ADR,165.51,272.72
47,AXDX.O,엑셀러레이트 다이아그노스틱스,145.43,257.66
47,TAOP.O,타오핑,141.97,278.48
48,MSGM.O,모터스포츠 게임즈,144.75,407.52
49,AMTX.O,에이메티스,143.46,131.85
49,NVCT.O,누벡티스 파마,142.27,128.06
49,CLRCR.O,ClimateRock Rights Exp 25 Apr 2027,147.87,139.67
50,CREV.O,카본 레볼루션 퍼블릭,147.29,203.91
50,WAFU.O,와푸 에듀케이션,144.89,176.84
50,BLEUR.O,bleuacacia Rights,141.01,187.48
51,ASMB.O,어셈블리 바이오사이언시스,136.91,304.23
51,APM.O,앱토럼 그룹,144.49,287.24
52,WFRD.O,웨더포드 인터네셔널,139.11,53.38
52,NUVL.O,뉴베일런트,128.54,86.07
52,APGE.O,아포지 테라퓨틱스,148.12,76.16
52,CTNM.O,콘티네움 테라퓨틱스,131.27,73.74
53,SHIP.O,시너지 마리타임 홀딩스,107.66,351.56
53,IMNN.O,이뮨온,146.76,364.28
53,EMKR.O,엠코어,132.57,330.2
53,SNGX.O,솔리제닉스,138.89,347.48
54,IOVA.O,이오밴스 바이오테라퓨틱스,123.47,149.63
54,JANX.O,재넉스 테라퓨틱스,138.25,155.26
54,SOUN.O,사운드하운드 AI,136.55,160.22
54,ELVN.O,인라이븐 테라퓨틱스,116.36,145.7
54,FENC.O,페넥 파머수티컬스,124.44,139.63
54,NTRB.O,뉴트리밴드,122.52,145.76
54,BUJAR.O,Bukit Jalil Global Acquisition 1 Right Exp 30 December 2024,133.18,147.79
55,KSPI.O,카스피.kz 우선주,107.34,35.62
55,FTAI.O,FTAI 애비에이션,132.38,42.06
55,WAY.O,웨이스타 홀딩,114.65,43.54
55,FIP.O,FTAI 인프라스트럭처,109.81,52.14
55,ABVX.O,아비백스 ADR,117.36,45.16
56,SLNO.O,솔레노 테라퓨틱스,102.78,200.75
56,PHVS.O,파바비스 NV,131.91,211.25
56,ABIO.O,ARCA 바이오파마,102.24,197.31
56,RGC.O,리젠셀 바이오사이언스 홀딩스,108.88,194.85
56,BYFC.O,브로드웨이 파이낸셜,110.94,205.49
56,IINN.O,인스피라 테크놀로지스 옥시 BHN,117.78,213.73
56,NRSN.O,뉴로센스 테라퓨틱스,122.34,223.47
56,VERB.O,버브 테크놀러지,117.04,209.3
56,EEIQ.O,에픽퀘스트 에듀케이션 그룹 인터내셔널,127.14,208.79
57,ISPO.O,인스피라토,114.7,434.32
58,LSTA.O,리사타 테라퓨틱스,116.43,371.78
58,CYCC.O,사이클라셀 파마슈티컬스,110.97,384.21
59,UPST.O,업스타트 홀딩스,99.19,124.54
59,PEPG.O,펩젠,119.4,127.64
59,AEYE.O,오디오아이,116.02,136.38
59,QRHC.O,퀘스트 리소스 홀딩,112.15,126.39
59,NHTC.O,내추럴 헬스 트렌즈,111.45,114.06
59,USIO.O,유시오,119.32,124.91
59,MARXR.O,Mars Acquisition Rights Exp 9th Feb 2028,115.49,121.29
60,STCN.O,스틸 커넥트,113.43,275.05
60,MINM.O,미님,112.57,282.41
60,NITO.O,N2오프,91.57,292.84
61,SYM.O,심보틱,123.91,105.03
61,CERE.O,세러벨 테라퓨틱스 홀딩스,105.27,94.57
61,VKTX.O,바이킹 테라퓨틱스,89.43,105.53
61,AXSM.O,액섬 테라퓨틱스,94.92,99.69
61,GPCR.O,스트럭처 테라퓨틱스 ADR,112.66,96.96
61,IPX.O,이페리온엑스 ADR,118.91,103.27
61,ZYXI.O,지넥스,103.1,101.38
61,ASPI.O,ASP 아이소토프,96.75,110.2
61,PROP.O,프레리 오퍼레이팅,95.8,104.3
61,CRDF.O,카디프 온콜로지,95.7,105.18
61,AITRR.O,AI Transportation Acquisition Rights,113.3,101.62
62,EPSN.O,엡실론 에너지,93.75,238.96
62,WPRT.O,웨스트포트 퓨얼 시스템즈,94.91,246.09
62,SSBI.O,서밋 스테이트 뱅크,109.12,239.08
62,FEMY.O,피메이시스,114.77,247.13
62,GVP.O,GSE 시스템,105.44,251.47
62,GCTK.O,글루코 트랙,110.68,230.89
62,MIND.O,마인드 테크놀로지,93.58,251.21
63,SMMT.O,서밋 테라퓨틱스 ADR,101.13,144.33
63,SAVA.O,카사바 사이언스,91.36,129.55
63,BTBT.O,비트 디지털,107.03,139.47
63,LIVE.O,라이브 벤처스,98.67,137.59
63,WKHS.O,워크호스 그룹,87.98,149.99
63,UONE.O,어반 원 Class A,104.87,148.61
63,APCX.O,앱테크 페이먼츠,97.06,146.89
63,NVACR.O,NorthView Acquisition Rights,93.49,136.51
63,BLACR.O,Bellevue Life Sciences Acquisition Rights Exp 9 Feb 2028,105.63,154.63
64,TTD.O,트레이드 데스크,96.12,69.06
64,BNTX.O,바이오엔테크 ADR,102.58,84.61
64,KRYS.O,크리스탈 바이오텍,99.74,80.8
64,CRDO.O,크레도 테크놀로지 그룹 홀딩,96.14,69.79
64,TMDX.O,트랜스메딕스 그룹,86.83,73.89
64,ACLX.O,아르셀엑스,109.2,70.61
64,SITM.O,Si타임,103.9,77.87
64,RXST.O,Rx사이트,96.44,67.35
64,ACMR.O,ACM 리서치,105.17,84.93
64,CRON.O,크로노스 그룹,88.61,79.66
65,CEG.O,콘스텔레이션 에너지,87.01,39.13
65,CECO.O,CECO 인바이런먼털,99.07,48.71
65,PAL.O,프로피시언트 오토 로지스틱스,91.42,22.09
