Cluster,Symbol,Name,Return,Std Dev
0,520072,미래에셋 미국 AI TOP3 ETN,238.09,29.68
1,700023,하나 Solactive 2X US Tech Top 10 ETN(H),211.37,43.54
1,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),211.11,45.86
2,480020,ACE 미국빅테크7+ 15%프리미엄분배(합성),200.47,22.71
2,480040,ACE 미국반도체15%프리미엄분배(합성),210.98,25.7
2,485540,KODEX 미국AI테크TOP10,210.89,23.32
3,483320,ACE 엔비디아밸류체인액티브,189.31,45.4
4,483280,KODEX 미국AI테크TOP10+15%프리미엄,172.9,17.05
4,481190,SOL 미국테크TOP10,184.57,17.98
4,550088,N2 월간 레버리지 선진국 1등주 ETN,181.48,27.88
5,483340,ACE 구글밸류체인액티브,158.88,22.97
5,473490,KOSEF 글로벌AI반도체,166.09,33.29
5,461910,ARIRANG 미국테크10레버리지iSelect(합성),162.28,38.56
6,530115,삼성 레버리지 나스닥 100 ETN,144.33,28.65
6,610078,메리츠 3X 레버리지 미국채30년 ETN,141.3,36.6
6,550089,N2 월간 레버리지 코스피 200 선물 ETN,149.98,29.4
7,483570,KCGI 미국S&P500 TOP10,139.38,14.89
7,580063,KB 레버리지 미국채 10년 선물 ETN,146.97,8.08
8,610044,메리츠 인버스 천연가스 선물 ETN(H),137.76,60.74
8,520053,미래에셋 인버스 천연가스 선물 ETN(H),136.38,60.01
9,469060,KBSTAR 미국반도체NYSE,132.62,27.08
9,479850,HANARO K-뷰티,128.76,27.19
10,487230,KODEX 미국AI전력핵심인프라,129.73,16.93
10,530120,삼성 나스닥 100 ETN,115.89,14.06
10,580059,KB 미국채 10년 ETN,125.25,8.6
11,469150,ACE AI반도체포커스,121.49,33.69
11,479620,SOL 미국AI반도체칩메이커,121.09,31.64
11,469050,KBSTAR 미국반도체NYSE(H),115.04,29.16
11,570102,한투 레버리지 나스닥100 ETN B,121.29,31.95
11,473590,ACE 미국주식베스트셀러,114.32,24.09
11,475310,SOL 반도체후공정,121.21,37.23
11,473640,HANARO 글로벌금채굴기업,116.91,31.43
12,456600,TIMEFOLIO 글로벌AI인공지능액티브,105.15,26.4
12,480310,TIGER 글로벌온디바이스AI,110.45,26.52
12,476070,KODEX 글로벌비만치료제TOP2 Plus,102.51,28.5
12,473460,KODEX 미국서학개미,101.19,21.34
12,464060,HANARO 글로벌반도체TOP10 SOLACTIVE,98.08,28.68
13,483020,KOSEF 의료AI,98.75,85.65
14,336370,솔루스첨단소재,88.49,67.71
14,423920,TIGER 미국필라델피아반도체레버리지(합성),95.7,57.69
14,580034,KB 레버리지 FANG 플러스 ETN(H),88.25,59.23
14,530119,삼성 레버리지 항셍테크 ETN(H) B,98.76,56.71
15,474220,TIGER 미국테크TOP10+10%프리미엄,92.16,15.85
15,472160,TIGER 미국테크TOP10 INDXX(H),90.13,20.42
15,760005,키움 INDXX 미국테크탑10 ETN,90.17,20.45
15,482870,HANARO 주주가치성장코리아액티브,100.6,12.13
15,477490,에셋플러스 글로벌일등기업포커스10액티브,89.02,15.06
16,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,93.71,25.9
16,466950,TIGER 글로벌AI액티브,88.68,25.13
16,465660,TIGER 일본반도체FACTSET,86.75,29.37
16,483330,ACE 마이크로소프트밸류체인액티브,94.33,22.81
16,700022,하나 Solactive US Tech Top 10 ETN(H),83.37,21.05
16,475070,KoAct 글로벌기후테크인프라액티브,92.23,29.89
16,471040,KoAct 글로벌AI&로봇액티브,85.31,22.73
17,471990,KODEX AI반도체핵심장비,74.36,37.98
17,471760,TIGER AI반도체핵심공정,73.96,33.96
17,453820,KODEX 인도Nifty50레버리지(합성),84.06,46.8
17,580054,KB 인버스 2X 콩 선물 ETN,78.82,37.38
17,510039,대신 3X 레버리지 국채30년 ETN,78.99,32.56
18,465580,ACE 미국빅테크TOP7 Plus,78.61,20.64
18,500077,신한 인버스0.5X S&P500 VIX S/T선물 ETN,80.07,22.07
18,520063,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),73.66,23.01
18,530110,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,79.66,21.83
18,570089,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,78.96,21.17
18,700024,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),71.76,21.54
18,481180,SOL 미국AI소프트웨어,73.23,18.87
18,453950,TIGER TSMC밸류체인FACTSET,70.44,22.93
18,570100,한투 일본종합상사TOP5 ETN,74.2,22.47
18,446690,KODEX 아시아AI반도체exChina액티브,75.08,23.94
19,500071,신한 레버리지 코스닥 150 선물 ETN,71.03,55.55
19,520056,미래에셋 레버리지 코스닥150 선물 ETN,72.39,58.04
19,700017,하나 레버리지 코스닥150 선물 ETN,73.15,57.03
19,570081,한투 레버리지 코스닥150선물 ETN,73.18,58.55
19,510026,대신 레버리지 코스닥 150 선물 ETN,74.52,59.56
19,530106,삼성 레버리지 코스닥150 선물 ETN,71.12,57.1
19,580043,KB 레버리지 KOSDAQ 150 선물 ETN,74.07,57.42
19,580052,KB 인버스 2X 밀 선물 ETN,73.24,66.28
20,479730,TIGER 인도빌리언컨슈머,64.39,19.75
20,486290,TIGER 미국나스닥100+15%프리미엄초단기,66.3,14.04
20,464930,TIGER 글로벌혁신블루칩TOP10,58.59,16.75
20,448540,ACE 엔비디아채권혼합블룸버그,61.15,18.25
20,476690,TIGER 글로벌비만치료제TOP2Plus,61.27,16.16
20,480030,ACE 미국500 15%프리미엄분배(합성),60.3,9.14
20,530113,삼성 레버리지 S&P500 선물 ETN,64.35,19.7
20,580056,KB 일본 로보틱스 TOP 10 ETN,67.62,19.2
20,550087,N2 선진국 1등주 ETN,69.35,12.81
20,476030,SOL 미국나스닥100,66.5,14.25
20,461340,HANARO 글로벌생성형AI액티브,66.13,22.91
20,461900,ARIRANG 미국테크10iSelect,64.28,18.26
20,610075,메리츠 3X 레버리지 미국채10년 ETN,64.65,16.76
21,001570,금양,66.15,60.25
21,005070,코스모신소재,56.33,56.56
21,298040,효성중공업,62.94,57.69
21,336260,두산퓨얼셀,64.23,65.94
22,455850,SOL AI반도체소부장,59.45,31.95
22,466940,TIGER 은행고배당플러스TOP10,64.97,25.22
22,449450,ARIRANG K방산Fn,54.65,28.88
22,474590,WOORI 반도체밸류체인액티브,60.13,27.58
22,442320,KBSTAR 글로벌원자력iSelect,57.28,28.59
22,464920,ARIRANG 일본반도체소부장Solactive,59.45,24.44
22,469160,ACE 일본반도체,55.82,21.65
22,442580,ARIRANG 글로벌HBM반도체,67.42,28.3
22,467540,KOSEF 코스닥글로벌,59.06,30.6
23,019175,신풍제약우,62.26,78.46
23,33626L,두산퓨얼셀2우B,60.55,79.85
23,33637L,솔루스첨단소재2우B,57.19,88.37
23,004105,태양금속우,55.87,72.84
23,004835,덕성우,64.68,82.44
23,006345,대원전선우,62.27,77.8
23,580019,KB 인버스 2X 항셍테크 선물 ETN,53.99,83.57
23,008355,남선알미우,59.41,83.99
24,042700,한미반도체,55.23,47.64
24,570043,한투 레버리지 나스닥 100 ETN,53.4,45.67
24,418660,TIGER 미국나스닥100레버리지(합성),59.34,44.94
24,465350,KBSTAR 2차전지TOP10인버스(합성),51.59,47.58
25,482730,TIGER 미국S&P500+10%프리미엄초단기,48.82,6.18
25,472170,TIGER 미국테크TOP10채권혼합,44.32,9.62
25,453080,KOSEF 미국나스닥100(H),48.72,16.42
25,475350,KBSTAR 버크셔포트폴리오TOP10,52.21,11.5
25,463680,KODEX 미국S&P500테크놀로지,47.26,17.78
25,481340,KBSTAR 미국30년국채액티브,49.03,16.03
25,483030,KOSEF 미국블록버스터바이오테크의약품+,44.05,12.58
25,476310,KBSTAR 글로벌비만산업TOP2+,47.39,15.03
25,469790,KOSEF K-테크TOP10,50.43,18.9
26,101140,인바이오젠,47.04,127.23
27,390390,KODEX 미국반도체MV,42.64,27.89
27,466920,SOL 조선TOP3플러스,43.61,32.13
27,426030,TIMEFOLIO 미국나스닥100액티브,45.65,23.36
27,466930,SOL 자동차TOP3플러스,45.2,26.06
27,454320,HANARO CAPEX설비투자iSelect,44.38,28.32
27,520054,미래에셋 레버리지 코스피200 선물 ETN,49.01,33.01
27,423170,SOL 한국형글로벌반도체액티브,47.57,23.97
27,434730,HANARO 원자력iSelect,38.28,28.74
27,500069,신한 레버리지 코스피 200 선물 ETN,48.49,32.82
27,530104,삼성 레버리지 코스피200 선물 ETN,48.98,32.88
27,550076,N2 US 500 월간레버리지 ETN(H),52.07,28.27
27,580039,KB 레버리지 KOSPI 200 선물 ETN,48.21,33.71
28,267260,HD현대일렉트릭,51.52,57.32
28,003160,디아이,43.67,59.71
28,009470,삼화전기,39.46,59.75
28,006340,대원전선,39.28,60.22
28,003350,한국화장품제조,47.88,62.89
28,152550,한국ANKOR유전,39.55,59.79
29,074610,이엔플러스,35.81,78.44
29,33637K,솔루스첨단소재1우,40.5,70.63
29,005257,녹십자홀딩스2우,44.05,71.02
29,004985,성신양회우,42.52,73.24
29,014285,금강공업우,44.08,69.82
29,004545,깨끗한나라우,43.17,77.03
29,011155,CJ씨푸드1우,44.86,69.47
29,000227,유유제약2우B,43.99,72.01
29,014915,성문전자우,47.28,77.64
29,004415,서울식품우,42.28,70.62
30,449190,KODEX 미국나스닥100(H),38.33,18.01
30,448300,TIGER 미국나스닥100TR(H),38.84,18.85
30,477730,KODEX 인도타타그룹,39.67,20.74
30,426020,TIMEFOLIO 미국S&P500액티브,36.71,18.02
30,472350,1Q 차이나H(H),38.96,24.35
30,570099,한투 S&P 인버스 2X 엔달러 선물 ETN(H),39.79,16.9
30,463690,KODEX 미국S&P500커뮤니케이션,42.42,15.29
30,459560,KODEX 테슬라밸류체인FactSet,37.22,22.51
30,472720,TRUSTON 주주가치액티브,41.39,16.64
31,003670,포스코퓨처엠,46.13,43.99
31,003230,삼양식품,41.0,46.26
31,007660,이수페타시스,43.36,52.58
