Cluster,Symbol,Name,Return,Std Dev
0,NVDA.O,엔비디아,62.5,45.01
0,AMD.O,어드밴스드 마이크로 디바이시스(AMD),46.44,55.96
0,ACLS.O,액셀리스 테크놀로지스,43.85,53.94
1,AVGO.O,브로드컴,42.77,34.69
1,MU.O,마이크론 테크놀로지,35.24,46.34
1,AMAT.O,어플라이드 머티어리얼즈,31.87,36.02
1,ASML.O,ASML 홀딩 ADR,36.31,34.31
1,LRCX.O,램 리서치,40.33,37.81
1,KLAC.O,KLA,37.04,35.12
1,MPWR.O,모놀리식 파워 시스템즈,42.24,40.08
1,NXPI.O,NXP 세미콘덕터,35.24,42.1
1,TER.O,테라다인,30.1,37.36
1,ENTG.O,인테그리스,38.56,39.76
2,MRVL.O,마벨 테크놀로지 그룹,21.08,41.58
2,ON.O,온 세미콘덕터,31.24,44.48
2,SWKS.O,스카이웍스 솔루션스,24.02,40.59
2,QRVO.O,코보,15.79,42.16
2,COHR.K,코히런트,24.63,45.89
2,LSCC.O,래티스 세미컨덕터,33.18,47.88
2,RMBS.O,램버스,22.12,44.43
2,GFS.O,글로벌파운드리,19.81,49.49
2,AMKR.O,앰코 테크놀로지,29.06,47.59
2,ALGM.O,알레그로 마이크로시스템즈,29.86,46.26
3,TSM,타이완 반도체 매뉴팩처링 ADR,28.45,29.58
3,INTC.O,인텔,8.85,30.58
3,QCOM.O,퀄컴,19.79,32.89
3,TXN.O,텍사스 인스트루먼트,20.34,26.67
3,ADI.O,애널로그 디바이시스,20.93,28.75
3,MCHP.O,마이크로칩 테크놀러지,20.52,33.34
4,WOLF.K,울프스피드,-14.02,74.2
