ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
570091,한투 인버스 유로스탁스50 ETN(H) C,77,5,120,14,44.0,64.0,1.0,10.0,1.1410818072302633
112610,씨에스윈드,23,5,120,14,44.0,64.0,1.0,10.0,0.3384591517193969
005110,한창,24,5,120,14,34.0,74.0,1.0,10.0,0.31312287708981
023450,동남합성,32,5,120,14,44.0,74.0,1.0,10.0,0.20534979858441393
377740,바이오노트,92,5,120,14,34.0,64.0,1.0,10.0,0.12497620298473255
306520,HANARO 200선물인버스,71,5,120,14,44.0,64.0,1.0,10.0,0.03832334614225785
123310,TIGER 인버스,71,5,120,14,44.0,64.0,1.0,10.0,-0.016880388078425956
114800,KODEX 인버스,71,5,120,14,44.0,64.0,1.0,10.0,-0.019766619684882247
145670,ACE 인버스,71,5,120,14,44.0,64.0,1.0,10.0,-0.020931859293846222
253240,KOSEF 200선물인버스,77,5,120,14,44.0,64.0,1.0,10.0,-0.05243109661748291
252410,RISE 200선물인버스,77,5,120,14,44.0,64.0,1.0,10.0,-0.053752179090771124
137310,에스디바이오센서,91,5,120,14,34.0,64.0,1.0,10.0,-0.05504094403115822
304660,KODEX 미국30년국채울트라선물(H),71,5,120,14,44.0,64.0,1.0,10.0,-0.06251249366066203
500010,신한 인버스 다우존스지수 선물 ETN(H),77,5,120,14,44.0,64.0,1.0,10.0,-0.11295528105031849
205720,ACE 일본TOPIX인버스(합성 H),77,5,120,14,44.0,64.0,1.0,10.0,-0.11432334528959764
225030,TIGER 미국S&P500선물인버스(H),77,5,120,14,44.0,64.0,1.0,10.0,-0.13020146070559369
019175,신풍제약우,12,5,120,14,44.0,64.0,1.0,10.0,-0.3970960239174045
460850,동국씨엠,99,5,120,14,34.0,64.0,1.0,10.0,0.0
500061,신한 인버스 코스피 200 선물 ETN,60,5,120,14,44.0,64.0,1.0,10.0,-0.9944538877605252
530092,삼성 인버스 코스피 200 선물 ETN,60,5,120,14,44.0,64.0,1.0,10.0,-0.9961201106260653
520038,미래에셋 인버스 코스피200 선물 ETN,60,5,120,14,44.0,64.0,1.0,10.0,-0.9961866500116234
