,Return,Std Dev,Symbol(Name)
AMP,24.69,32.62,AMP (아메리프라이즈 파이낸셜)
LEN,27.26,36.69,LEN (레나 Class A)
KDP.O,8.15,18.91,KDP.O (큐리그 닥터 페퍼)
DECK.K,34.94,42.41,DECK.K (덱커 아웃도어)
CME.O,14.37,24.41,CME.O (CME 그룹)
IP,9.56,29.45,IP (인터내셔널 페이퍼)
SYY,10.65,26.39,SYY (시스코)
ETR,5.58,21.61,ETR (엔터지)
CDW.O,29.61,27.93,CDW.O (CDW)
IT,28.12,27.88,IT (가트너)
FIS,11.64,26.91,FIS (피델리티 내셔널 인포메이션 서비스)
D,4.45,20.95,D (도미니언 에너지)
KEY,11.95,36.86,KEY (키코프)
DAL,22.18,39.01,DAL (델타 에어라인스)
COF,14.6,33.47,COF (캐피털 원 파이낸셜)
CARR.K,43.82,33.04,CARR.K (캐리어 글로벌)
GPN,18.16,30.19,GPN (글로벌 페이먼츠)
DUK,7.79,18.86,DUK (듀크 에너지)
NSC,15.24,26.83,NSC (노퍽서던)
ROK,17.2,29.93,ROK (로크웰 오토메이션)
GD,14.42,21.78,GD (제너럴 다이내믹스)
SWKS.O,23.35,40.65,SWKS.O (스카이웍스 솔루션스)
FDX,14.85,29.6,FDX (페덱스)
MRNA.O,68.86,73.25,MRNA.O (모더나)
GWW,21.17,26.62,GWW (W W 그레인저)
AON,19.28,22.06,AON (에이온)
ROST.O,23.13,29.14,ROST.O (로스 스토어스)
RMD,19.88,30.12,RMD (레스메드)
DLTR.O,16.43,30.48,DLTR.O (달러 트리)
VMC,18.5,31.75,VMC (벌칸 머티리얼스)
STX.O,24.58,40.63,STX.O (씨게이트 테크놀로지 홀딩스)
KHC.O,-4.23,27.44,KHC.O (크래프트 하인즈)
SRE,7.23,25.31,SRE (셈프라 에너지)
CPRT.O,19.88,31.47,CPRT.O (코파트)
FANG.O,38.1,48.33,FANG.O (다이아몬드백 에너지)
NRG,16.54,35.21,NRG (NRG 에너지)
CI,23.07,28.49,CI (시그나)
LUV,11.69,33.21,LUV (사우스웨스트 에어라인스)
HSY,12.41,20.03,HSY (허쉬)
CBOE.K,18.44,24.61,CBOE.K (Cboe 글로벌 마켓)
ECL,15.16,23.57,ECL (이콜랩)
PHM,30.16,39.22,PHM (풀티 그룹)
PAYX.O,14.45,22.33,PAYX.O (페이첵스)
PWR,25.79,32.46,PWR (콴타 서비스)
MLM,18.96,30.57,MLM (마틴 마리에타 머터리얼스)
EXC.O,4.47,22.96,EXC.O (엑셀론)
CAG,6.45,23.17,CAG (콘아그라 브랜즈)
SO,8.75,19.53,SO (서던)
PRU,10.31,31.58,PRU (푸르덴셜 파이낸셜)
PSA,11.85,21.99,PSA (퍼블릭 스토리지)
APD,14.1,24.14,APD (에어 프로덕츠 앤 케미컬스)
LHX,15.95,24.86,LHX (L3 해리스 테크놀러지)
CNC,28.93,35.78,CNC (센틴)
ADSK.O,25.39,36.0,ADSK.O (오토데스크)
HUM,20.69,29.66,HUM (휴마나)
CTAS.O,31.29,24.67,CTAS.O (신타스)
GDDY.K,28.83,34.93,GDDY.K (고대디)
AJG,21.08,20.35,AJG (아서 J 갤러거 앤 코)
HWM,68.98,39.93,HWM (하우멧 에어로스페이스)
DLR,10.56,26.76,DLR (디지털 리얼티 트러스트)
CCI,10.81,23.53,CCI (크라운 캐슬)
OKE,19.39,37.86,OKE (원오케이)
EFX,22.14,26.81,EFX (에퀴팩스)
MAR.O,20.69,30.72,MAR.O (메리어트 인터내셔널)
AFL,14.55,26.01,AFL (애플랙)
TEL,17.1,26.08,TEL (TE 커넥티비티)
WMB,15.62,38.1,WMB (윌리엄스 컴퍼니즈)
ETSY.O,26.27,59.45,ETSY.O (엣시)
HPE,13.84,34.74,HPE (휴렛패커드 엔터프라이즈)
WBD.O,-32.2,54.58,WBD.O (워너 브로스 디스커버리)
HPQ,10.09,34.23,HPQ (HP)
BK,10.47,27.03,BK (뱅크 오브 뉴욕 멜론)
CNP,7.59,24.57,CNP (센터포인트 에너지)
EIX,9.82,23.89,EIX (에디슨 인터내셔널)
GLW,10.68,29.69,GLW (코닝)
WYNN.O,10.48,45.49,WYNN.O (윈 리조트)
NCLH.K,12.33,55.82,NCLH.K (노르웨이지안 크루즈 라인 홀딩스)
YUM,14.76,23.68,YUM (염 브랜즈)
MRO,14.97,47.34,MRO (마라톤 오일)
FTV,12.15,26.77,FTV (포티브)
AIG,12.28,32.59,AIG (아메리칸 인터내셔널 그룹)
NUE,15.09,31.9,NUE (뉴코)
SW,-62.47,41.26,SW (스머핏 웨스트락)
OTIS.K,19.83,24.21,OTIS.K (오티스 월드와이드)
APTV.K,18.6,36.44,APTV.K (앱티브)
ENPH.O,71.17,80.3,ENPH.O (인페이즈 에너지)
EBAY.O,19.32,29.83,EBAY.O (이베이)
WY,10.99,30.48,WY (와이어하우저)
KMI,1.4,29.16,KMI (킨더 모건)
TER.O,28.13,37.76,TER.O (테라다인)
ED,7.74,19.04,ED (콘솔리데이티드 에디슨)
DVA,16.83,29.04,DVA (다비타)
RJF,16.85,31.58,RJF (레이먼드 제임스 파이낸셜)
ES,9.08,21.53,ES (에버소스 에너지)
AME,19.88,24.5,AME (아메텍)
MTD,23.74,27.35,MTD (메틀러 톨레도 인터내셔널)
PPG,13.27,25.37,PPG (PPG 인더스트리스)
STLD.O,24.02,37.65,STLD.O (스틸 다이내믹스)
PCG,7.07,50.18,PCG (퍼시픽 가스 & 일렉트릭)
PPL,4.03,21.08,PPL (PPL)
ODFL.O,30.16,32.96,ODFL.O (올드 도미니언 프라이트 라인)
TFC,7.87,30.81,TFC (트루이스트 파이낸셜)
GEHC.O,27.95,30.82,GEHC.O (GE HealthCare Technologies Inc)
AKAM.O,12.58,34.66,AKAM.O (아카마이 테크놀로지)
HBAN.O,11.91,32.97,HBAN.O (헌팅턴 뱅크셰어스)
CZR.O,38.5,84.8,CZR.O (시저스 엔터테인먼트)
LYV,24.35,37.35,LYV (라이브 네이션 엔터테인먼트)
SYF,15.03,37.37,SYF (싱크로니 파이낸셜)
HOLX.O,17.55,27.45,HOLX.O (홀로직)
SPG,10.9,32.77,SPG (사이먼 프로퍼티 그룹)
DRI,16.16,32.39,DRI (다든 레스토랑)
TDG,35.28,31.22,TDG (트랜스다임 그룹)
HES,15.98,40.61,HES (헤스)
A,19.0,28.45,A (애질런트 테크놀로지스)
TSN,13.72,28.1,TSN (타이슨 푸드)
MTB,8.84,29.83,MTB (M&T 뱅크)
AXON.O,35.0,43.25,AXON.O (액손 엔터프라이스)
DPZ,34.36,29.3,DPZ (도미노 피자)
NTAP.O,14.93,33.27,NTAP.O (넷앱)
STZ,25.92,28.55,STZ (컨스텔레이션 브랜즈)
TSCO.O,26.69,28.78,TSCO.O (트랙터 서플라이)
PEG,8.73,20.77,PEG (퍼블릭 서비스 엔터프라이즈)
NDAQ.O,22.52,25.09,NDAQ.O (나스닥)
TPR,8.67,39.8,TPR (태피스트리)
CRL,18.82,31.49,CRL (찰스 리버 래보라토리스 인터내셔널)
EXR,22.96,25.56,EXR (엑스트라 스페이스 스토리지)
ROP.O,20.0,22.47,ROP.O (로퍼 테크놀로지스)
VTR,7.66,31.66,VTR (벤타스)
CPB,4.72,21.9,CPB (캠벨 수프)
TRV,13.43,22.26,TRV (트래블러스 컴퍼니스)
BKR.O,19.75,34.67,BKR.O (베이커 휴즈)
MAS,21.25,31.96,MAS (매스코)
ALGN.O,34.45,45.86,ALGN.O (얼라인 테크놀로지)
VRSK.O,19.73,21.98,VRSK.O (베리스크 애널리틱스)
TTWO.O,28.74,34.83,TTWO.O (테이크-투 인터랙티브 소프트웨어)
ADM,9.35,25.98,ADM (아처 대니얼스 미들랜드)
HUBB.K,20.96,26.1,HUBB.K (허벨)
CBRE.K,22.47,33.69,CBRE.K (CBRE 그룹)
WAB,20.71,30.02,WAB (웨스팅하우스 에어 브레이크 테크놀로지)
CTLT.K,21.1,40.45,CTLT.K (캐털란트)
IR,18.52,34.7,IR (잉가솔랜드)
ITW,15.77,22.92,ITW (일리노이 툴 웍스)
NVR,24.85,28.95,NVR (NVR)
CSGP.O,28.95,30.98,CSGP.O (코스타 그룹)
MOH,32.59,39.4,MOH (몰리나 헬스케어)
LH,11.4,24.78,LH (랩코프 홀딩스)
MGM,21.2,44.11,MGM (MGM 리조트 인터내셔널)
ZBH,8.26,25.68,ZBH (짐머 바이오멧 홀딩스)
VTRS.O,-3.79,33.39,VTRS.O (비아트리스)
PNR,14.31,28.5,PNR (펜테어)
ACGL.O,22.36,23.8,ACGL.O (아치 캐피털 그룹)
AVB,8.52,23.47,AVB (아발론베이 커뮤니티)
EA.O,23.5,31.74,EA.O (일렉트로닉 아츠)
KEYS.K,21.86,30.17,KEYS.K (키사이트 테크놀로지스)
IQV,21.06,27.96,IQV (아이큐비아 홀딩스)
DOW,8.04,36.35,DOW (다우)
VRSN.O,17.93,26.02,VRSN.O (베리사인)
CTSH.O,12.14,28.98,CTSH.O (코그니전트 테크놀로지 솔루션)
CLX,8.34,21.34,CLX (크로락스)
PKG,20.82,27.22,PKG (패키징 코퍼레이션 오브 아메리카)
J,14.14,27.5,J (제이콥스 솔루션스)
RF,15.45,36.84,RF (리전스 파이낸셜)
UHS,19.7,32.41,UHS (유니버셜 헬스 서비스)
BG,8.56,28.77,BG (번지 글로벌)
IRM,17.4,27.97,IRM (아이언 마운틴)
BBY,15.11,39.1,BBY (베스트 바이)
CTRA.K,12.75,76.27,CTRA.K (코테라 에너지)
FITB.O,14.55,34.51,FITB.O (피프스 서드 뱅코프)
CE,17.93,33.06,CE (셀라니즈 코퍼레이션)
EPAM.K,36.58,43.89,EPAM.K (이팸 시스템즈)
BRO,20.78,21.81,BRO (브라운 & 브라운)
JBL,22.86,35.94,JBL (자빌)
MHK,16.27,37.35,MHK (모호크 인더스트리스)
CPAY.K,24.36,30.54,CPAY.K (콜페이)
WTW.O,10.21,22.83,WTW.O (윌리스 타워스 왓슨)
MKC,16.89,36.33,MKC (맥코믹 앤 컴퍼니 무의결권주)
APA.O,32.12,54.04,APA.O (APA (US))
MTCH.O,24.06,47.89,MTCH.O (매치 그룹)
PTC.O,24.71,32.96,PTC.O (PTC)
KMX,17.63,35.82,KMX (카맥스)
RL,12.11,35.6,RL (랄프 로렌)
HIG,17.11,31.52,HIG (하트포드 파이낸셜 서비스 그룹)
HST.O,18.06,36.18,HST.O (호스트 호텔스 & 리조트)
EQR,7.68,23.87,EQR (에퀴티 레지덴셜)
CFG,13.46,37.5,CFG (시티즌스 파이낸셜 그룹)
QRVO.O,14.3,42.23,QRVO.O (코보)
XYL,18.0,26.31,XYL (자일럼)
FAST.O,16.12,26.43,FAST.O (패스널)
PODD.O,29.89,41.05,PODD.O (인슐릿)
CTVA.K,18.72,34.85,CTVA.K (코르테바)
CF,21.66,39.2,CF (CF 인더스트리스 홀딩스)
DOV,17.44,26.34,DOV (도버)
BIIB.O,19.17,39.21,BIIB.O (바이오젠)
IEX,17.36,23.25,IEX (아이덱스)
FE,3.91,23.88,FE (퍼스트에너지)
SBAC.O,17.33,25.18,SBAC.O (SBA 커뮤니케이션스)
STT,10.75,31.31,STT (스테이트 스트리트)
FOXA.O,6.2,33.2,FOXA.O (폭스 Class A)
RSG,16.29,18.77,RSG (리퍼블릭 서비스)
MAA,10.68,23.17,MAA (미드아메리카 아파트 커뮤니티)
AES,8.73,30.93,AES (AES)
GL,15.69,28.61,GL (글로브 라이프)
IFF,9.48,26.68,IFF (인터내셔널 플레이버스 & 프레그런스)
INVH.K,11.59,26.36,INVH.K (인비테이션 홈스)
DTE,10.38,20.57,DTE (DTE 에너지)
TECH.O,10.19,33.89,TECH.O (바이오-테크네)
CMS,12.88,19.71,CMS (CMS 에너지)
ATO,13.6,20.52,ATO (애트모스 에너지)
ANSS.O,19.19,28.48,ANSS.O (앤시스)
INCY.O,21.86,40.87,INCY.O (인사이트)
POOL.O,26.58,28.92,POOL.O (풀)
LNT.O,11.11,19.87,LNT.O (얼라이언트 에너지)
GRMN.K,12.35,26.56,GRMN.K (가민)
BALL.K,1.28,34.22,BALL.K (볼)
PAYC.K,39.44,46.43,PAYC.K (페이콤 소프트웨어)
EXPD.K,12.06,24.17,EXPD.K (익스페디터스 인터내셔널 오브 워싱턴)
STE,17.16,25.3,STE (스테리스)
DD,2.74,33.11,DD (듀폰)
FMC,11.56,31.0,FMC (FMC)
NI,14.96,22.0,NI (나이소스)
OMC,10.72,24.95,OMC (옴니콤 그룹)
WBA.O,-2.53,29.81,WBA.O (월그린스 부츠 얼라이언스)
LYB,20.96,35.34,LYB (라이온델바젤 인더스트리스)
BBWI.K,-12.41,47.44,BBWI.K (배스 앤 바디 웍스)
AMCR.K,3.51,29.52,AMCR.K (앰코)
SWK,9.82,31.88,SWK (스탠리 블랙 & 데커)
TROW.O,10.31,28.48,TROW.O (티 로웨 프라이스 그룹)
LDOS.K,14.98,26.77,LDOS.K (레이도스 홀딩스)
LW,13.89,33.88,LW (램 웨스턴 홀딩스)
VLTO.K,37.15,27.35,VLTO.K (베랄토)
GNRC.K,28.68,43.04,GNRC.K (제네락 홀딩스)
ZBRA.O,27.77,36.1,ZBRA.O (지브라 테크놀로지스)
HSIC.O,11.75,24.24,HSIC.O (헨리 셰인)
NTRS.O,8.17,27.99,NTRS.O (노던 트러스트)
TFX,14.55,26.17,TFX (텔레플렉스)
PFG.O,13.76,31.69,PFG.O (프린시펄 파이낸셜 그룹)
CHD,15.99,19.79,CHD (처치 & 드와이트)
AWK,16.95,21.4,AWK (아메리칸 워터 웍스)
VICI.K,13.81,31.59,VICI.K (VICI 프라퍼티)
HII,19.86,26.67,HII (헌팅턴 잉걸스 인더스트리즈)
SJM,7.1,21.25,SJM (J.M.스머커)
EMN,14.0,29.92,EMN (이스트만 케미컬)
CHRW.O,7.29,25.35,CHRW.O (CH 로빈슨 월드와이드)
FDS,16.76,24.67,FDS (팩트셋 리서치 시스템즈)
DGX,10.99,23.02,DGX (퀘스트 다이아그노스틱스)
TYL,34.57,28.75,TYL (타일러 테크놀로지스)
MKTX.O,28.43,33.01,MKTX.O (마켓액세스 홀딩스)
PARA.O,-22.55,57.44,PARA.O (파라마운트 글로벌 Class B)
WAT,16.48,26.84,WAT (워터스)
MOS,5.06,41.15,MOS (모자이크)
AIZ,16.05,25.55,AIZ (어슈런트)
CINF.O,15.58,25.78,CINF.O (신시내티 파이낸셜)
COO.O,14.92,33.19,COO.O (쿠퍼 컴퍼니스)
FFIV.O,13.02,33.56,FFIV.O (F5)
IPG,15.93,31.87,IPG (인터퍼블릭 그룹 오브 컴퍼니스)
WRB,17.66,21.99,WRB (W. R. 버클리)
BWA,9.26,33.38,BWA (보그워너)
CPT,10.81,23.45,CPT (캠든 프로퍼티 트러스트)
JNPR.K,9.46,29.07,JNPR.K (주니퍼 네트웍스)
DFS,23.84,35.06,DFS (디스커버 파이낸셜 서비스)
DAY,20.89,45.33,DAY (데이포스)
AEE,11.09,20.87,AEE (애머런)
TRMB.O,16.03,34.05,TRMB.O (트림블)
WST,26.22,27.52,WST (웨스트 파마슈티컬 서비시즈)
JBHT.O,15.44,25.89,JBHT.O (J.B 헌트 운송 서비스)
EVRG.O,9.4,21.11,EVRG.O (에버지)
HAS.O,7.9,30.02,HAS.O (해즈브로)
ESS,10.61,24.05,ESS (에섹스 프로퍼티 트러스트)
GPC,12.11,24.26,GPC (제뉴인 파츠)
EG,15.44,24.26,EG (에베레스트 그룹)
ARE,7.19,24.69,ARE (알렉산드리아 리얼에스테이트 이쿼티)
AVY,17.62,26.76,AVY (에이버리 데니슨)
HRL,10.58,20.91,HRL (호멜 푸즈)
DOC,1.51,27.65,DOC (헬스피크 프로퍼티스)
ROL,24.01,29.23,ROL (롤린스)
IVZ,5.94,36.22,IVZ (인베스코)
RVTY.K,17.86,27.57,RVTY.K (레비티)
JKHY.O,17.19,21.88,JKHY.O (잭 헨리 & 어소시에이츠)
TDY,22.16,26.55,TDY (텔레다인 테크놀로지스)
KIM,8.67,31.48,KIM (킴코 리얼티)
AOS,21.27,27.17,AOS (A O 스미스)
REG.O,9.3,28.1,REG.O (리젠시 센터스)
ALLE.K,13.42,26.01,ALLE.K (얼리지언)
GEN.O,15.22,31.18,GEN.O (젠 디지털)
LKQ.O,15.83,31.84,LKQ.O (LKQ)
TAP,4.82,26.43,TAP (몰슨 쿠어스 베버리지 Class B)
SOLV.K,-33.42,37.4,SOLV.K (솔벤텀)
L,8.6,23.47,L (로우스)
TXT,18.18,33.5,TXT (텍스트론)
BEN,3.0,30.51,BEN (프랭클린 리소시스)
BXP,3.81,28.09,BXP (BXP)
NWSA.O,9.57,29.16,NWSA.O (뉴스 코퍼레이션 Class A)
