Cluster,Symbol,Name,Return,Std Dev
0,TSLA.O,테슬라,68.41,56.42
0,CEG.O,콘스텔레이션 에너지,77.82,40.67
0,BLDR.K,빌더스 퍼스트소스,72.95,45.06
0,HWM,하우멧 에어로스페이스,68.98,39.93
1,MRNA.O,모더나,68.86,73.25
1,ENPH.O,인페이즈 에너지,71.17,80.3
2,NVDA.O,엔비디아,61.33,45.31
2,ANET.K,아리스타 네트웍스,50.68,43.61
2,URI,유나이티드 렌탈스,49.46,44.54
3,AMD.O,어드밴스드 마이크로 디바이시스(AMD),43.66,55.99
3,SMCI.O,슈퍼 마이크로 컴퓨터,52.08,56.28
3,NFLX.O,넷플릭스,46.73,49.77
3,CRWD.O,크라우드 스트라이크 홀딩스,57.83,58.62
4,AAPL.O,애플,52.36,87.01
4,NEE,넥스트에라 에너지,36.28,85.18
4,CZR.O,시저스 엔터테인먼트,38.5,84.8
5,AVGO.O,브로드컴,41.39,35.34
5,PANW.O,팔로 알토 네트웍스,42.66,44.34
5,LRCX.O,램 리서치,37.7,38.21
5,NOW,서비스나우,44.82,40.77
5,REGN.O,리제네론 파마슈티컬스,41.01,37.25
5,KLAC.O,KLA,36.26,35.51
5,FTNT.O,포티넷,42.12,41.61
5,TT,트레인 테크놀로지,38.45,31.65
5,MPWR.O,모놀리식 파워 시스템즈,42.3,40.49
5,FICO.K,페어 아이작,43.58,34.03
5,CARR.K,캐리어 글로벌,43.82,33.04
6,META.O,메타 플랫폼스,34.07,40.08
6,MU.O,마이크론 테크놀로지,32.47,46.47
6,VRTX.O,버텍스 파마슈티컬,31.39,43.85
6,NXPI.O,NXP 세미콘덕터,33.8,42.23
6,ON.O,온 세미콘덕터,30.54,44.78
6,DECK.K,덱커 아웃도어,34.94,42.41
6,FANG.O,다이아몬드백 에너지,38.1,48.33
6,AXON.O,액손 엔터프라이스,35.0,43.25
6,ALGN.O,얼라인 테크놀로지,34.45,45.86
6,MOH,몰리나 헬스케어,32.59,39.4
6,EPAM.K,이팸 시스템즈,36.58,43.89
6,PODD.O,인슐릿,29.89,41.05
6,PAYC.K,페이콤 소프트웨어,39.44,46.43
6,GNRC.K,제네락 홀딩스,28.68,43.04
7,MSFT.O,마이크로소프트,26.28,25.69
7,AMZN.O,아마존닷컴,33.67,32.6
7,LLY,일라이 릴리,29.92,24.97
7,UNH,유나이티드헬스 그룹,27.15,25.09
7,ADBE.O,어도비,29.89,31.87
7,INTU.O,인튜이트,27.64,29.08
7,MA,마스터카드,28.72,27.17
7,RTX,RTX,26.77,29.08
7,MSCI.K,MSCI,28.37,30.08
7,CDNS.O,케이던스 디자인 시스템즈,36.78,30.12
7,ORLY.O,오레일리 오토모티브,29.41,25.35
7,MCO,무디스,29.01,28.18
7,SNPS.O,시놉시스,29.83,26.48
7,IDXX.O,아이덱스 래보라토리스,26.08,28.77
7,CDW.O,CDW,29.61,27.93
7,IT,가트너,28.12,27.88
7,CTAS.O,신타스,31.29,24.67
7,GEHC.O,GE HealthCare Technologies Inc,27.95,30.82
7,TDG,트랜스다임 그룹,35.28,31.22
7,DPZ,도미노 피자,34.36,29.3
7,STZ,컨스텔레이션 브랜즈,25.92,28.55
7,TSCO.O,트랙터 서플라이,26.69,28.78
7,CSGP.O,코스타 그룹,28.95,30.98
7,POOL.O,풀,26.58,28.92
7,VLTO.K,베랄토,37.15,27.35
7,TYL,타일러 테크놀로지스,34.57,28.75
7,WST,웨스트 파마슈티컬 서비시즈,26.22,27.52
8,CMG,치폴레 멕시칸 그릴,30.18,34.33
