ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
071950,코아스,38,5,120,14,34.0,54.0,1.0,10.0,669510.275030582
000300,대유플러스,78,5,120,14,34.0,54.0,1.0,10.0,3.9534346594121317
458250,TIGER 미국30년국채스트립액티브(합성 H),84,5,120,14,49.0,54.0,1.0,10.0,1.0061376663381942
580019,KB 인버스 2X 항셍테크 선물 ETN,18,5,60,14,49.0,54.0,1.0,10.0,0.6364662786333819
448730,삼성FN리츠,70,5,60,14,49.0,54.0,1.0,10.0,0.4327688346544354
004890,동일산업,71,5,60,14,34.0,54.0,1.0,10.0,0.358939037889789
007110,일신석재,37,5,60,14,39.0,54.0,1.0,10.0,0.0917895588687685
013360,일성건설,37,5,60,14,39.0,54.0,1.0,10.0,0.07576454423657264
402460,HANARO Fn K-메타버스MZ,84,5,120,14,49.0,54.0,1.0,10.0,0.04620028719247227
034830,한국토지신탁,67,5,120,14,29.0,54.0,1.0,10.0,0.0
364970,TIGER 바이오TOP10,84,5,120,14,49.0,54.0,1.0,10.0,-0.030802884501218264
401470,KODEX K-메타버스액티브,84,5,120,14,49.0,54.0,1.0,10.0,-0.04644561948487835
400970,TIGER Fn메타버스,84,5,120,14,49.0,54.0,1.0,10.0,-0.056137688018049636
401170,RISE 메타버스,84,5,120,14,49.0,54.0,1.0,10.0,-0.06326802637253082
075180,새론오토모티브,71,5,60,14,34.0,54.0,1.0,10.0,-0.07080897240816397
003520,영진약품,47,5,60,14,34.0,54.0,1.0,10.0,-0.11136866986236083
390400,KODEX 미국스마트모빌리티S&P,84,5,120,14,49.0,54.0,1.0,10.0,-0.11795811750703933
417450,RISE 글로벌수소경제,84,5,120,14,49.0,54.0,1.0,10.0,-0.16187282704462747
011390,부산산업,28,5,120,14,39.0,54.0,1.0,10.0,-0.16784857568536127
399580,RISE 글로벌클린에너지,84,5,120,14,49.0,54.0,1.0,10.0,-0.23181706761052856
