Cluster,Symbol,Name,Return,Std Dev
0,CEG.O,콘스텔레이션 에너지,90.42,39.04
1,MRNA.O,모더나,80.92,73.21
1,ENPH.O,인페이즈 에너지,69.81,80.41
2,TSLA.O,테슬라,71.46,56.3
2,NVDA.O,엔비디아,62.28,45.01
2,CRWD.O,크라우드 스트라이크 홀딩스,72.07,58.31
2,BLDR.K,빌더스 퍼스트소스,64.66,44.69
2,HWM,하우멧 에어로스페이스,63.86,39.52
3,AMD.O,어드밴스드 마이크로 디바이시스(AMD),45.93,55.98
3,SMCI.O,슈퍼 마이크로 컴퓨터,56.29,55.98
3,NFLX.O,넷플릭스,47.59,49.92
3,ANET.K,아리스타 네트웍스,51.85,43.48
3,URI,유나이티드 렌탈스,48.73,44.53
4,AAPL.O,애플,53.05,87.32
4,NEE,넥스트에라 에너지,35.8,85.46
4,CZR.O,시저스 엔터테인먼트,39.42,84.98
5,AMZN.O,아마존닷컴,35.45,32.56
5,AVGO.O,브로드컴,42.91,34.71
5,LRCX.O,램 리서치,40.57,37.79
5,TT,트레인 테크놀로지,38.13,31.68
5,REGN.O,리제네론 파마슈티컬스,40.25,37.35
5,VST,비스트라 에너지,35.26,34.92
5,KLAC.O,KLA,37.05,35.12
5,CDNS.O,케이던스 디자인 시스템즈,38.61,29.88
5,DPZ,도미노 피자,35.59,29.08
5,TDG,트랜스다임 그룹,35.75,31.23
5,FICO.K,페어 아이작,42.37,34.06
5,CARR.K,캐리어 글로벌,43.71,33.04
6,META.O,메타 플랫폼스,34.6,40.06
6,MU.O,마이크론 테크놀로지,35.14,46.34
6,NOW,서비스나우,44.96,40.66
6,PANW.O,팔로 알토 네트웍스,44.76,44.69
6,VRTX.O,버텍스 파마슈티컬,31.72,43.99
6,NXPI.O,NXP 세미콘덕터,35.06,42.11
6,ON.O,온 세미콘덕터,30.84,44.47
6,FTNT.O,포티넷,40.47,41.19
6,DECK.K,덱커 아웃도어,35.37,42.41
6,FANG.O,다이아몬드백 에너지,38.89,48.47
6,MPWR.O,모놀리식 파워 시스템즈,42.13,40.08
6,DXCM.O,덱스컴,37.74,50.82
6,EPAM.K,이팸 시스템즈,35.94,43.89
6,ALGN.O,얼라인 테크놀로지,35.63,45.87
6,PAYC.K,페이콤 소프트웨어,38.63,46.51
7,MSFT.O,마이크로소프트,27.52,25.71
7,GOOGL.O,알파벳 Class A,26.49,27.19
7,GOOG.O,알파벳 Class C,25.3,27.94
7,LLY,일라이 릴리,29.89,24.66
7,UNH,유나이티드헬스 그룹,25.8,25.04
7,ADBE.O,어도비,30.76,31.92
7,INTU.O,인튜이트,28.29,29.08
7,MA,마스터카드,28.73,27.2
7,BKNG.O,부킹 홀딩스,30.02,32.44
7,SNPS.O,시놉시스,31.43,26.19
7,STZ,컨스텔레이션 브랜즈,26.77,28.58
7,ISRG.O,인튜이티브 서지컬,25.79,31.61
7,ORLY.O,오레일리 오토모티브,28.78,25.39
7,TSCO.O,트랙터 서플라이,26.89,28.76
7,CTAS.O,신타스,30.9,24.7
7,MCO,무디스,28.55,28.2
7,MSCI.K,MSCI,27.55,30.07
7,IDXX.O,아이덱스 래보라토리스,26.47,28.76
7,CDW.O,CDW,29.87,27.91
7,IT,가트너,27.8,27.84
