Cluster,Symbol,Name,Return,Std Dev
0,480020,ACE 미국빅테크7+ 15%프리미엄분배(합성),135.59,23.38
0,480040,ACE 미국반도체15%프리미엄분배(합성),146.27,26.54
0,473490,KOSEF 글로벌AI반도체,129.93,33.71
0,461910,ARIRANG 미국테크10레버리지iSelect(합성),140.68,38.75
1,481190,SOL 미국테크TOP10,111.78,18.84
1,483420,ACE 애플밸류체인액티브,121.47,28.65
1,469150,ACE AI반도체포커스,101.91,33.8
1,469050,RISE 미국반도체NYSE(H),97.14,29.29
1,469060,RISE 미국반도체NYSE,109.39,27.29
1,473590,ACE 미국주식베스트셀러,106.51,24.2
1,479850,HANARO K-뷰티,115.94,27.55
1,473640,HANARO 글로벌금채굴기업,108.25,31.19
2,423920,TIGER 미국필라델피아반도체레버리지(합성),88.24,57.79
2,453820,KODEX 인도Nifty50레버리지(합성),85.17,46.45
3,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,85.5,26.07
3,483280,KODEX 미국AI테크TOP10+15%프리미엄,82.94,18.54
3,456600,TIMEFOLIO 글로벌AI인공지능액티브,94.01,26.52
3,476070,KODEX 글로벌비만치료제TOP2 Plus,77.79,28.9
3,479620,SOL 미국AI반도체칩메이커,82.27,31.67
3,475070,KoAct 글로벌기후테크인프라액티브,77.43,30.52
3,475310,SOL 반도체후공정,79.9,38.17
3,473460,KODEX 미국서학개미,92.51,21.61
3,464060,HANARO 글로벌반도체TOP10 SOLACTIVE,83.31,29.16
4,465580,ACE 미국빅테크TOP7 Plus,69.09,20.76
4,474220,TIGER 미국테크TOP10+10%프리미엄,79.17,15.96
4,472160,TIGER 미국테크TOP10 INDXX(H),74.33,20.52
4,466950,TIGER 글로벌AI액티브,75.33,25.37
4,471040,KoAct 글로벌AI&로봇액티브,69.11,23.08
4,483570,KCGI 미국S&P500 TOP10,72.76,16.61
4,477490,에셋플러스 글로벌일등기업포커스10액티브,69.08,15.45
5,466940,TIGER 은행고배당플러스TOP10,62.17,24.91
5,479730,TIGER 인도빌리언컨슈머,63.39,18.97
5,449450,ARIRANG K방산Fn,58.32,28.95
5,448540,ACE 엔비디아채권혼합블룸버그,59.29,18.22
5,480310,TIGER 글로벌온디바이스AI,63.53,27.73
5,465660,TIGER 일본반도체FACTSET,68.23,29.96
5,453950,TIGER TSMC밸류체인FACTSET,56.42,23.63
5,461340,HANARO 글로벌생성형AI액티브,57.25,23.07
5,461900,ARIRANG 미국테크10iSelect,59.11,18.45
5,446690,KODEX 아시아AI반도체exChina액티브,64.08,24.25
5,442580,ARIRANG 글로벌HBM반도체,59.95,28.45
6,455850,SOL AI반도체소부장,49.95,32.13
6,466920,SOL 조선TOP3플러스,48.34,32.31
6,471990,KODEX AI반도체핵심장비,53.93,38.37
6,471760,TIGER AI반도체핵심공정,49.6,34.72
6,465350,RISE 2차전지TOP10인버스(합성),57.92,47.28
6,418660,TIGER 미국나스닥100레버리지(합성),56.35,44.86
6,442320,RISE 글로벌원자력,49.31,28.86
6,467540,KOSEF 코스닥글로벌,50.54,30.47
7,464930,TIGER 글로벌혁신블루칩TOP10,50.64,16.86
7,476690,TIGER 글로벌비만치료제TOP2Plus,44.73,16.82
7,480030,ACE 미국500 15%프리미엄분배(합성),55.31,9.18
7,483290,KODEX 미국배당+10%프리미엄다우존스,51.27,12.55
7,474800,KOSEF 미국원유에너지기업,45.8,16.65
7,476030,SOL 미국나스닥100,54.41,14.5
7,475350,RISE 버크셔포트폴리오TOP10,60.21,12.16
7,453080,KOSEF 미국나스닥100(H),45.51,16.42
7,481180,SOL 미국AI소프트웨어,46.93,19.66
8,390390,KODEX 미국반도체MV,40.21,27.95
8,314250,KODEX 미국빅테크10(H),35.36,29.58
8,426030,TIMEFOLIO 미국나스닥100액티브,43.79,23.37
8,474590,WOORI 반도체밸류체인액티브,41.9,28.02
8,466930,SOL 자동차TOP3플러스,38.64,25.98
8,485540,KODEX 미국AI테크TOP10,38.23,24.43
8,423170,SOL 한국형글로벌반도체액티브,42.74,24.13
8,434730,HANARO 원자력iSelect,35.73,28.76
8,464920,ARIRANG 일본반도체소부장Solactive,49.04,24.77
8,483340,ACE 구글밸류체인액티브,42.95,25.16
8,454320,HANARO CAPEX설비투자iSelect,39.08,28.26
8,469160,ACE 일본반도체,47.07,21.75
8,459560,KODEX 테슬라밸류체인FactSet,38.13,22.91
8,469790,KOSEF K-테크TOP10,43.21,18.88
8,426410,ARIRANG 미국대체투자Top10MV,34.79,23.09
9,483020,KOSEF 의료AI,37.99,79.89
10,453810,KODEX 인도Nifty50,35.68,13.24
10,453870,TIGER 인도니프티50,34.79,12.91
10,449190,KODEX 미국나스닥100(H),35.96,18.0
10,448300,TIGER 미국나스닥100TR(H),36.56,18.82
10,472150,TIGER 배당프리미엄액티브,35.0,13.77
