ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
226950,올릭스,45,5,120,14,34.0,64.0,1.0,10.0,203339.28748191547
061250,화일약품,40,5,120,14,39.0,54.0,1.0,10.0,283.36756095480376
299660,셀리드,64,5,60,14,34.0,54.0,1.0,10.0,4.41859497166745
215380,우정바이오,57,5,60,14,29.0,64.0,1.0,10.0,2.8962119571129623
018680,서울제약,34,5,120,14,34.0,74.0,1.0,10.0,0.2440241916612258
102940,코오롱생명과학,36,5,120,14,39.0,54.0,1.0,10.0,0.238249762563695
294140,레몬,43,5,120,14,49.0,54.0,1.0,10.0,0.21341278584764756
200130,콜마비앤에이치,35,5,60,14,44.0,54.0,1.0,10.0,0.20723171508145777
054090,삼진엘앤디,36,5,120,14,39.0,54.0,1.0,10.0,0.19436044537006092
036890,진성티이씨,35,5,60,14,44.0,54.0,1.0,10.0,0.16795684343285178
331380,포커스에이치엔에스,35,5,60,14,44.0,54.0,1.0,10.0,0.15067344557472828
438580,엔에이치스팩25호,53,5,60,14,49.0,54.0,1.0,10.0,0.07242646427356214
086900,메디톡스,23,5,120,14,49.0,54.0,1.0,10.0,0.03929059074768748
221800,유투바이오,15,5,120,14,34.0,74.0,1.0,10.0,0.0
425290,삼성스팩6호,65,5,120,14,39.0,54.0,1.0,10.0,0.0
089600,나스미디어,35,5,60,14,44.0,54.0,1.0,10.0,-0.0005892488694380082
900100,애머릿지,39,5,60,14,39.0,59.0,1.0,10.0,-0.05414829639244789
097780,에코볼트,42,5,120,14,34.0,54.0,1.0,10.0,-0.06124600069401065
143240,사람인,35,5,60,14,44.0,54.0,1.0,10.0,-0.06258441304243167
004650,창해에탄올,50,5,120,14,39.0,69.0,1.0,10.0,-0.07078189140209834
221980,케이디켐,48,5,120,14,49.0,54.0,1.0,10.0,-0.07601499057166283
007720,대명소노시즌,40,5,120,14,39.0,54.0,1.0,10.0,-0.10960871380353787
214610,미코바이오메드,39,5,60,14,39.0,59.0,1.0,10.0,-0.1540616065057473
065420,에스아이리소스,38,5,60,14,34.0,54.0,1.0,10.0,-0.18976801460334702
263050,유틸렉스,65,5,120,14,39.0,54.0,1.0,10.0,-0.2179576788266473
303360,프로티아,65,5,120,14,39.0,54.0,1.0,10.0,-0.3024869479034058
115180,큐리언트,52,5,60,14,34.0,54.0,1.0,10.0,-0.3512133984496767
288330,브릿지바이오테라퓨틱스,65,5,120,14,39.0,54.0,1.0,10.0,-0.456361384711119
378800,샤페론,70,5,120,14,29.0,54.0,1.0,10.0,-0.46342380774703285
347860,알체라,64,5,60,14,34.0,54.0,1.0,10.0,-0.49633920604546167
214260,라파스,27,5,120,14,39.0,54.0,1.0,10.0,-0.5481000395233133
088290,이원컴포텍,27,5,120,14,39.0,54.0,1.0,10.0,-0.6973944513287316
180400,DXVX,26,5,60,14,34.0,54.0,1.0,10.0,-0.7631095073957381
054670,대한뉴팜,36,5,120,14,39.0,54.0,1.0,10.0,-0.9581143899929659
