Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
19,PFE,화이자,28.05,9.5,36.14,27.96,27.54,5,120,14,44,54,1.0,10.0,7.17,21.81
13,AWK,아메리칸 워터 웍스,130.01,-9.84,45.89,128.67,124.37,5,120,14,49,54,1.0,10.0,16.36,21.38
