Cluster,Symbol,Name,Return,Std Dev
0,610054,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),374.28,120.37
0,700020,하나 블룸버그 -2X 천연가스 선물 ETN(H),370.75,119.45
1,530102,삼성 인버스 2X 천연가스 선물 ETN C,301.99,124.0
1,570084,한투 블룸버그 인버스 2X 천연가스선물 ETN,341.34,119.64
1,510029,대신 S&P 인버스 2X 천연가스 선물 ETN,342.66,119.26
1,580046,KB 블룸버그 인버스2X 천연가스선물 ETN(H),342.45,117.71
2,570103,한투 인버스2X 나스닥100 ETN B,273.37,49.37
2,530122,삼성 인버스 2X 항셍테크 ETN(H) B,283.5,57.2
3,520073,미래에셋 레버리지 미국 AI TOP3 ETN,140.85,72.04
3,610078,메리츠 3X 레버리지 미국채30년 ETN,156.89,35.27
3,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,139.96,33.26
3,580060,KB 레버리지 미국채 10년 ETN,177.37,16.36
3,610044,메리츠 인버스 천연가스 선물 ETN(H),148.13,60.48
3,520053,미래에셋 인버스 천연가스 선물 ETN(H),145.99,59.77
3,700023,하나 Solactive 2X US Tech Top 10 ETN(H),161.73,44.46
4,530115,삼성 레버리지 나스닥 100 ETN,78.21,31.26
4,610075,메리츠 3X 레버리지 미국채10년 ETN,79.26,16.12
4,580063,KB 레버리지 미국채 10년 선물 ETN,84.65,7.97
4,570101,한투 인버스 나스닥100 ETN B,88.15,25.15
4,580054,KB 인버스 2X 콩 선물 ETN,86.0,37.58
4,760005,키움 INDXX 미국테크탑10 ETN,75.2,20.87
4,700022,하나 Solactive US Tech Top 10 ETN(H),69.19,21.2
4,510039,대신 3X 레버리지 국채30년 ETN,92.86,31.7
4,580061,KB 미국채 30년 ETN,99.43,16.31
5,580019,KB 인버스 2X 항셍테크 선물 ETN,63.61,83.21
5,530106,삼성 레버리지 코스닥150 선물 ETN,52.64,57.03
5,570081,한투 레버리지 코스닥150선물 ETN,54.69,58.39
5,520056,미래에셋 레버리지 코스닥150 선물 ETN,54.05,57.94
