,Return,Std Dev,Symbol(Name)
005930,15.78,26.34,005930 (삼성전자)
000660,23.97,37.63,000660 (SK하이닉스)
373220,-9.33,40.73,373220 (LG에너지솔루션)
207940,37.88,39.06,207940 (삼성바이오로직스)
005935,17.55,26.89,005935 (삼성전자우)
005380,10.76,32.5,005380 (현대차)
000270,18.37,32.16,000270 (기아)
068270,38.21,54.7,068270 (셀트리온)
105560,7.54,30.25,105560 (KB금융)
005490,1.23,31.69,005490 (POSCO홀딩스)
055550,6.07,28.05,055550 (신한지주)
035420,14.47,35.14,035420 (NAVER)
028260,8.88,33.81,028260 (삼성물산)
006400,14.1,38.6,006400 (삼성SDI)
051910,10.14,38.67,051910 (LG화학)
012330,7.75,33.19,012330 (현대모비스)
032830,2.73,28.49,032830 (삼성생명)
086790,10.4,32.96,086790 (하나금융지주)
329180,36.46,42.53,329180 (HD현대중공업)
035720,14.65,36.98,035720 (카카오)
066570,5.19,35.01,066570 (LG전자)
000810,8.12,28.39,000810 (삼성화재)
003670,43.38,44.06,003670 (포스코퓨처엠)
138040,31.71,36.05,138040 (메리츠금융지주)
012450,18.63,42.15,012450 (한화에어로스페이스)
009540,10.37,40.44,009540 (HD한국조선해양)
259960,-5.54,45.36,259960 (크래프톤)
042700,53.45,47.67,042700 (한미반도체)
003550,6.25,31.34,003550 (LG)
011200,0.27,56.77,011200 (HMM)
015760,0.14,28.46,015760 (한국전력)
033780,5.36,22.95,033780 (KT&G)
034020,1.76,45.34,034020 (두산에너빌리티)
316140,5.44,29.22,316140 (우리금융지주)
018260,-2.06,34.3,018260 (삼성에스디에스)
017670,7.36,23.84,017670 (SK텔레콤)
009150,9.31,35.92,009150 (삼성전기)
267260,50.74,57.79,267260 (HD현대일렉트릭)
024110,3.86,27.59,024110 (기업은행)
402340,13.01,41.9,402340 (SK스퀘어)
034730,15.65,36.3,034730 (SK)
010140,5.73,40.82,010140 (삼성중공업)
010130,13.22,35.15,010130 (고려아연)
323410,-25.03,49.47,323410 (카카오뱅크)
096770,8.27,41.78,096770 (SK이노베이션)
090430,11.59,37.01,090430 (아모레퍼시픽)
030200,2.09,20.82,030200 (KT)
459580,3.78,0.15,459580 (KODEX CD금리액티브(합성))
047050,13.0,43.81,047050 (포스코인터내셔널)
003490,2.14,35.1,003490 (대한항공)
000100,16.34,33.11,000100 (유한양행)
005830,14.43,33.38,005830 (DB손해보험)
010950,8.42,36.32,010950 (S-Oil)
352820,2.64,51.04,352820 (하이브)
357870,2.26,0.23,357870 (TIGER CD금리투자KIS(합성))
326030,-1.33,43.39,326030 (SK바이오팜)
267250,6.5,34.1,267250 (HD현대)
443060,-32.46,85.91,443060 (HD현대마린솔루션)
069500,6.95,17.02,069500 (KODEX 200)
011070,17.52,43.37,011070 (LG이노텍)
010120,13.43,38.77,010120 (LS ELECTRIC)
