,Return,Std Dev,Symbol(Name)
530036,-23.72,92.05,530036 (삼성 인버스 2X WTI원유 선물 ETN)
530107,-36.11,57.27,530107 (삼성 인버스 2X 코스닥150 선물 ETN)
530111,-49.92,105.1,530111 (삼성 레버리지 천연가스 선물 ETN C)
550074,-79.92,117.96,550074 (N2 블룸버그 2X 천연가스 선물 ETN(H))
520057,-36.0,57.48,520057 (미래에셋 인버스 2X 코스닥150 선물 ETN)
570044,-29.16,53.6,570044 (한투 인버스 2X 나스닥 100 ETN)
570082,-35.66,57.82,570082 (한투 인버스 2X 코스닥150선물 ETN)
500082,-57.85,104.73,500082 (신한 블룸버그 2X 천연가스 선물 ETN)
530031,6.14,80.36,530031 (삼성 레버리지 WTI원유 선물 ETN)
500019,6.47,78.7,500019 (신한 레버리지 WTI원유 선물 ETN(H))
500027,-26.79,89.92,500027 (신한 인버스 2X WTI원유 선물 ETN(H))
570093,-52.6,105.76,570093 (한투 레버리지 천연가스 선물 ETN B)
610038,-19.68,34.17,610038 (메리츠 레버리지 미국채30년 ETN(H))
530062,-23.99,61.67,530062 (삼성 인버스 2X 은 선물 ETN(H))
610069,-4.04,16.4,610069 (메리츠 KAP 레버리지 일본 엔화 ETN)
520076,-89.7,78.78,520076 (미래에셋 1.5X 천연가스 선물 ETN)
580020,-10.17,64.03,580020 (KB 천연가스 선물 ETN(H))
580014,-12.69,51.72,580014 (KB 인버스 2X 나스닥 100 ETN)
530118,-4.14,20.2,530118 (삼성 코스닥 150 TR ETN)
580055,-58.77,103.52,580055 (KB 블룸버그 레버리지 천연가스 선물 ETN)
520052,-57.22,60.19,520052 (미래에셋 천연가스 선물 ETN(H))
580044,-36.41,56.99,580044 (KB 인버스 2X KOSDAQ 150 선물 ETN)
530116,-33.64,35.94,530116 (삼성 인버스 2X 나스닥 100 ETN)
530109,-54.38,55.18,530109 (삼성 S&P500 VIX S/T 선물 ETN)
530088,-23.01,77.41,530088 (삼성 레버리지 KRX 2차전지 K-뉴딜 ETN)
530099,14.17,67.55,530099 (삼성 블룸버그 레버리지 WTI원유 선물 ETN)
580031,-1.81,29.03,580031 (KB 인버스 KOSDAQ150 선물 ETN)
500030,-14.37,58.31,500030 (신한 인버스 2X 은 선물 ETN(H))
500057,-3.35,52.04,500057 (신한 인버스 2X Russell 2000 ETN)
530064,-15.23,44.24,530064 (삼성 인버스 2X 구리 선물 ETN(H))
500029,16.89,58.29,500029 (신한 레버리지 은 선물 ETN(H))
500072,-36.08,57.45,500072 (신한 인버스 2X 코스닥 150 선물 ETN)
610043,-57.21,59.72,610043 (메리츠 천연가스 선물 ETN(H))
570084,322.74,119.8,570084 (한투 블룸버그 인버스 2X 천연가스선물 ETN)
530100,7.32,70.94,530100 (삼성 블룸버그 인버스 2X WTI원유 선물 ETN)
500028,-17.77,36.89,500028 (신한 인버스 2X 다우존스지수 선물 ETN(H))
500076,-54.57,55.2,500076 (신한 S&P500 VIX S/T 선물 ETN D)
530102,288.33,124.19,530102 (삼성 인버스 2X 천연가스 선물 ETN C)
580047,-19.03,64.38,580047 (KB 레버리지 항셍테크 선물 ETN(H) B)
570023,-21.08,38.04,570023 (한투 인버스 2X S&P500 선물 ETN(H))
510037,-53.92,104.52,510037 (대신 S&P 2X 천연가스 선물 ETN B)
550043,-28.28,90.64,550043 (N2 인버스 레버리지 WTI원유 선물 ETN(H))
500056,21.73,43.6,500056 (신한 레버리지 Russell 2000 ETN)
520055,-24.3,32.59,520055 (미래에셋 인버스 2X 코스피200 선물 ETN)
530056,-13.53,29.92,530056 (삼성 인버스 2X 금 선물 ETN(H))
570042,-13.44,30.0,570042 (한투 인버스 나스닥 100 ETN)
580036,5.4,67.74,580036 (KB S&P 레버리지 WTI원유 선물 ETN(H))
510016,-10.53,64.37,510016 (대신 천연가스 선물 ETN(H))
570098,-22.48,16.92,570098 (한투 S&P 레버리지 엔달러 선물 ETN(H))
530105,-24.24,32.65,530105 (삼성 인버스 2X 코스피200 선물 ETN)
580037,7.2,71.13,580037 (KB S&P 인버스 2X WTI원유 선물 ETN)
610067,-59.56,104.35,610067 (메리츠 블룸버그 2X 천연가스선물 ETN(H) B)
520009,21.2,77.95,520009 (미래에셋 레버리지 원유선물혼합 ETN(H))
700025,-59.87,104.12,700025 (하나 블룸버그 2X 천연가스 선물 ETN(H) B)
520064,-13.8,28.77,520064 (미래에셋 2X 미국채울트라30년 선물 ETN)
580019,62.56,83.22,580019 (KB 인버스 2X 항셍테크 선물 ETN)
500051,-18.11,45.14,500051 (신한 인버스 2X S&P500 선물 ETN)
570079,7.46,71.34,570079 (한투 블룸버그 인버스 2X WTI원유 선물 ETN)
570103,276.77,35.98,570103 (한투 인버스2X 나스닥100 ETN B)
520073,291.48,61.04,520073 (미래에셋 레버리지 미국 AI TOP3 ETN)
520063,59.24,23.61,520063 (미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H))
570066,-0.09,42.36,570066 (한투 인버스 2X 베트남 VN30 선물 ETN(H))
610078,81.04,35.27,610078 (메리츠 3X 레버리지 미국채30년 ETN)
520050,-1.8,65.08,520050 (미래에셋 인버스 2X 원유선물혼합 ETN(H))
530117,21.37,16.44,530117 (삼성 코스피 200 TR ETN)
570088,-61.47,47.04,570088 (한투 S&P500 VIX S/T 선물 ETN(H))
530061,32.33,62.57,530061 (삼성 레버리지 은 선물 ETN(H))
580025,-24.08,73.71,580025 (KB 레버리지 KRX 2차전지 K-뉴딜 ETN)
