Cluster,Symbol,Name,Return,Std Dev
0,570084,한투 블룸버그 인버스 2X 천연가스선물 ETN,322.74,119.8
0,530102,삼성 인버스 2X 천연가스 선물 ETN C,288.33,124.19
0,580046,KB 블룸버그 인버스2X 천연가스선물 ETN(H),321.66,117.86
0,510029,대신 S&P 인버스 2X 천연가스 선물 ETN,323.48,119.4
0,610054,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),351.28,120.6
0,700020,하나 블룸버그 -2X 천연가스 선물 ETN(H),346.09,119.63
1,570103,한투 인버스2X 나스닥100 ETN B,276.77,35.98
1,520073,미래에셋 레버리지 미국 AI TOP3 ETN,291.48,61.04
2,530122,삼성 인버스 2X 항셍테크 ETN(H) B,235.13,49.11
2,580062,KB 레버리지 미국채 30년 ETN,213.42,45.72
3,520053,미래에셋 인버스 천연가스 선물 ETN(H),141.27,59.89
3,610044,메리츠 인버스 천연가스 선물 ETN(H),143.33,60.58
3,700023,하나 Solactive 2X US Tech Top 10 ETN(H),173.72,43.84
4,610078,메리츠 3X 레버리지 미국채30년 ETN,81.04,35.27
4,530115,삼성 레버리지 나스닥 100 ETN,93.03,29.52
4,520072,미래에셋 미국 AI TOP3 ETN,102.28,29.62
4,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,93.52,33.62
4,510039,대신 3X 레버리지 국채30년 ETN,83.89,31.99
4,580054,KB 인버스 2X 콩 선물 ETN,71.84,37.25
4,570101,한투 인버스 나스닥100 ETN B,104.35,18.19
4,760005,키움 INDXX 미국테크탑10 ETN,77.66,20.77
4,580060,KB 레버리지 미국채 10년 ETN,85.87,13.21
5,580019,KB 인버스 2X 항셍테크 선물 ETN,62.56,83.22
5,580052,KB 인버스 2X 밀 선물 ETN,87.31,66.05
5,570043,한투 레버리지 나스닥 100 ETN,48.83,45.61
5,570081,한투 레버리지 코스닥150선물 ETN,58.18,58.27
5,530106,삼성 레버리지 코스닥150 선물 ETN,56.36,56.85
5,520056,미래에셋 레버리지 코스닥150 선물 ETN,57.58,57.81
5,500071,신한 레버리지 코스닥 150 선물 ETN,56.37,55.32
5,580043,KB 레버리지 KOSDAQ 150 선물 ETN,59.35,57.18
5,510026,대신 레버리지 코스닥 150 선물 ETN,59.83,59.24
5,580034,KB 레버리지 FANG 플러스 ETN(H),72.75,59.21
5,700017,하나 레버리지 코스닥150 선물 ETN,58.45,56.69
6,520063,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),59.24,23.61
6,530110,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,65.82,22.5
6,570100,한투 일본종합상사TOP5 ETN,59.23,22.22
6,500077,신한 인버스0.5X S&P500 VIX S/T선물 ETN,65.69,22.87
6,530113,삼성 레버리지 S&P500 선물 ETN,53.31,20.07
6,520074,미래에셋 미국 방위산업 TOP3 ETN,42.13,18.03
6,580056,KB 일본 로보틱스 TOP 10 ETN,48.46,19.95
6,610075,메리츠 3X 레버리지 미국채10년 ETN,49.54,15.69
6,570089,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,65.33,22.12
6,700024,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),58.28,22.05
6,700022,하나 Solactive US Tech Top 10 ETN(H),69.5,21.19
6,550076,N2 US 500 월간레버리지 ETN(H),44.69,28.14
6,580059,KB 미국채 10년 ETN,51.78,6.85
6,580063,KB 레버리지 미국채 10년 선물 ETN,52.18,6.57
6,580061,KB 미국채 30년 ETN,66.84,15.65
7,500056,신한 레버리지 Russell 2000 ETN,21.73,43.6
7,610061,메리츠 3X 레버리지 국채30년 ETN,29.0,40.34
7,500037,신한 레버리지 금 선물 ETN,22.54,28.34
7,580015,KB 레버리지 나스닥 100 ETN,34.97,42.23
7,530104,삼성 레버리지 코스피200 선물 ETN,39.72,32.85
7,500050,신한 레버리지 S&P500 선물 ETN,33.27,35.83
7,520054,미래에셋 레버리지 코스피200 선물 ETN,39.79,33.0
7,610012,메리츠 레버리지 금 선물 ETN(H),18.22,28.72
7,500020,신한 레버리지 다우존스지수 선물 ETN(H),27.07,34.74
7,610040,메리츠 인버스 2X 미국채30년 ETN(H),27.59,34.72
7,530055,삼성 레버리지 금 선물 ETN(H),18.21,30.06
7,570022,한투 레버리지 S&P500 선물 ETN(H),29.11,38.35
7,580039,KB 레버리지 KOSPI 200 선물 ETN,39.57,33.81
7,550041,N2 미국 IT TOP5 ETN(H),28.43,27.77
7,520047,미래에셋 인버스 2X 옥수수 선물 ETN,28.21,51.76
7,550044,N2 레버리지 S&P500 ETN,30.71,34.75
7,500040,신한 레버리지 구리 선물 ETN,21.6,41.18
7,580016,KB 레버리지 S&P 500 선물 ETN(H),20.09,34.03
7,570053,한투 인버스 플래티넘 선물 ETN,16.64,33.34
7,500069,신한 레버리지 코스피 200 선물 ETN,39.36,32.8
7,570054,한투 레버리지 유로스탁스50 ETN(H) B,23.31,36.32
