Cluster,Symbol,Name,Return,Std Dev
0,257720,실리콘투,198.27,85.72
1,107640,한중엔시에스,133.4,110.02
1,304360,에스바이오메딕스,141.43,100.37
1,396470,워트,137.24,101.86
2,310210,보로노이,124.21,79.9
2,372320,큐로셀,118.03,85.17
2,425420,티에프이,128.38,81.62
3,101360,에코앤드림,107.54,100.6
3,211050,인카금융서비스,112.38,105.47
3,222160,NPX,120.49,104.2
4,247540,에코프로비엠,89.73,60.68
4,196170,알테오젠,103.66,68.92
4,277810,레인보우로보틱스,100.51,69.21
4,403870,HPSP,100.75,68.07
4,114840,아이패밀리에스씨,98.57,61.64
5,457550,우진엔텍,90.2,134.52
6,159910,스킨앤스킨,84.3,260.73
7,348370,엔켐,81.54,77.9
7,328130,루닛,84.35,79.57
7,007390,네이처셀,73.73,84.97
7,199800,툴젠,83.5,73.17
7,399720,가온칩스,75.02,81.64
7,058970,엠로,73.96,74.24
7,394280,오픈엣지테크놀로지,74.36,83.22
8,323990,박셀바이오,75.24,92.05
8,445090,에이직랜드,75.63,106.01
8,270660,에브리봇,79.95,97.74
8,388870,파로스아이바이오,79.17,97.98
8,366030,공구우먼,72.55,93.13
8,373200,엑스플러스,77.24,99.5
8,189330,씨이랩,72.6,92.07
8,032685,소프트센우,69.92,88.21
9,058450,한주에이알티,69.83,177.83
10,028300,HLB,70.53,74.03
10,323280,태성,59.58,67.46
10,397030,에이프릴바이오,66.91,70.77
10,126340,비나텍,64.42,70.84
10,353810,이지바이오,72.57,65.22
10,277880,티에스아이,67.68,72.95
10,260970,에스앤디,59.76,82.52
10,436610,한국제11호스팩,58.54,67.3
11,086520,에코프로,60.56,58.46
11,000250,삼천당제약,55.92,56.62
11,140860,파크시스템스,59.13,45.71
11,281740,레이크머티리얼즈,64.4,56.29
11,352480,씨앤씨인터내셔널,76.8,57.1
11,253590,네오셈,54.64,59.64
11,094360,칩스앤미디어,61.77,63.81
12,109960,AP헬스케어,54.12,147.74
12,060260,뉴보텍,63.06,151.09
13,290690,소룩스,61.43,92.42
13,389020,자람테크놀로지,50.94,95.57
13,425040,티이엠씨,53.31,109.12
13,393210,토마토시스템,55.1,86.06
13,383930,디티앤씨알오,51.4,96.07
13,234100,폴라리스세원,52.22,95.98
13,210120,빅텐츠,61.43,98.66
13,198940,한주라이트메탈,45.43,102.01
13,148780,비큐AI,57.24,108.21
14,039200,오스코텍,48.3,64.77
14,298380,에이비엘바이오,41.97,66.15
14,067630,HLB생명과학,53.92,75.93
14,087010,펩트론,42.72,68.3
14,047920,HLB제약,47.08,71.23
14,064550,바이오니아,42.88,69.12
14,317330,덕산테코피아,47.27,64.0
14,041190,우리기술투자,55.07,69.33
14,372170,윤성에프앤씨,47.87,71.84
14,256840,한국비엔씨,46.85,70.45
