,Return,Std Dev,Symbol(Name)
VZ,4.72,18.59,VZ (버라이존 커뮤니케이션스)
C,9.43,33.5,C (씨티그룹)
INTU.O,27.69,29.08,INTU.O (인튜이트)
ORLY.O,29.37,25.37,ORLY.O (오레일리 오토모티브)
PM,8.66,21.41,PM (필립 모리스 인터내셔널)
CEG.O,74.53,39.55,CEG.O (콘스텔레이션 에너지)
LMT,17.27,20.92,LMT (록히드 마틴)
BSX,23.73,28.17,BSX (보스턴 사이언티픽)
DHI,30.42,35.81,DHI (D R 호턴)
LIN.O,22.98,25.62,LIN.O (린드)
T,2.31,20.88,T (AT&T)
COP,13.92,34.03,COP (코노코필립스)
GILD.O,15.36,27.42,GILD.O (길리어드 사이언스)
AZO,24.77,23.46,AZO (오토존)
NOC,20.43,22.96,NOC (노스롭 그루만)
PANW.O,41.36,44.38,PANW.O (팔로 알토 네트웍스)
SYK,17.36,24.3,SYK (스트라이커)
TJX,22.0,24.9,TJX (TJX 컴퍼니스)
LW,13.33,33.85,LW (램 웨스턴 홀딩스)
TMUS.O,28.19,34.33,TMUS.O (T-모바일 US)
MHK,17.22,37.37,MHK (모호크 인더스트리스)
ON.O,30.37,44.55,ON.O (온 세미콘덕터)
DE,18.84,27.73,DE (디어 앤 코)
NXPI.O,34.25,42.17,NXPI.O (NXP 세미콘덕터)
AXP,17.88,28.57,AXP (아메리칸 익스프레스)
LHX,16.13,24.88,LHX (L3 해리스 테크놀러지)
RCL,27.83,48.15,RCL (로얄 캐리비안 크루즈)
ISRG.O,25.67,31.68,ISRG.O (인튜이티브 서지컬)
NEE,35.95,85.32,NEE (넥스트에라 에너지)
MPWR.O,41.79,40.2,MPWR.O (모놀리식 파워 시스템즈)
AMGN.O,17.32,24.06,AMGN.O (암젠)
ODFL.O,30.72,32.95,ODFL.O (올드 도미니언 프라이트 라인)
FSLR.O,19.44,53.23,FSLR.O (퍼스트 솔라)
VLO,26.68,38.98,VLO (발레로 에너지)
WM,15.52,18.66,WM (웨이스트 매니지먼트)
MCHP.O,19.95,33.39,MCHP.O (마이크로칩 테크놀러지)
BIIB.O,19.67,39.25,BIIB.O (바이오젠)
AAL.O,4.41,49.77,AAL.O (아메리칸 에어라인스 그룹)
BLK,17.17,27.43,BLK (블랙록)
FCX,15.65,49.71,FCX (프리포트 맥모란)
LOW,23.66,27.59,LOW (로우스 컴퍼니)
DLR,10.29,26.74,DLR (디지털 리얼티 트러스트)
BX,27.89,34.77,BX (블랙스톤)
CB,14.76,22.2,CB (처브)
ZTS,20.25,25.41,ZTS (조에티스)
HCA,26.93,33.79,HCA (HCA 헬스케어)
ENPH.O,72.43,80.39,ENPH.O (인페이즈 에너지)
ROP.O,20.39,22.48,ROP.O (로퍼 테크놀로지스)
KDP.O,6.98,18.96,KDP.O (큐리그 닥터 페퍼)
PGR,21.7,22.44,PGR (프로그레시브)
MOH,32.6,39.43,MOH (몰리나 헬스케어)
EQIX.O,22.83,29.13,EQIX.O (이퀴닉스)
KKR,26.2,34.4,KKR (KKR & Co)
PLD,16.13,26.67,PLD (프로로지스)
REGN.O,40.48,37.29,REGN.O (리제네론 파마슈티컬스)
TT,37.43,31.68,TT (트레인 테크놀로지)
SPGI.K,25.97,25.32,SPGI.K (S&P 글로벌)
SLB,5.51,36.33,SLB (슐럼버거)
MCO,28.77,28.19,MCO (무디스)
HUM,21.54,29.54,HUM (휴마나)
CBRE.K,22.55,33.72,CBRE.K (CBRE 그룹)
LEN,27.76,36.72,LEN (레나 Class A)
CI,23.37,28.47,CI (시그나)
NEM,4.46,35.17,NEM (뉴몬트)
VRTX.O,31.96,43.9,VRTX.O (버텍스 파마슈티컬)
MDLZ.O,11.46,19.96,MDLZ.O (몬덜리즈 인터내셔널)
DAL,23.5,38.98,DAL (델타 에어라인스)
BKR.O,23.72,34.67,BKR.O (베이커 휴즈)
CTSH.O,12.19,29.0,CTSH.O (코그니전트 테크놀로지 솔루션)
MCK,20.76,26.01,MCK (매케슨)
ULTA.O,30.62,37.94,ULTA.O (울타 뷰티)
RMD,18.9,30.07,RMD (레스메드)
SNPS.O,30.15,26.31,SNPS.O (시놉시스)
ADP.O,17.66,21.98,ADP.O (오토매틱 데이터 프로세싱)
TGT,12.35,27.87,TGT (타겟)
MDT,8.14,22.45,MDT (메드트로닉)
FDX,15.37,29.62,FDX (페덱스)
CCL,7.82,48.46,CCL (카니발)
LUV,12.25,33.17,LUV (사우스웨스트 에어라인스)
PODD.O,30.02,40.98,PODD.O (인슐릿)
RSG,15.84,18.77,RSG (리퍼블릭 서비스)
SWK,9.8,31.75,SWK (스탠리 블랙 & 데커)
MMC,19.5,19.74,MMC (마쉬 앤 맥레넌 컴퍼니)
MO,8.59,20.63,MO (알트리아그룹)
HLT,20.51,28.61,HLT (힐튼 월드와이드 홀딩스)
TYL,34.86,28.78,TYL (타일러 테크놀로지스)
CSX.O,17.77,27.36,CSX.O (CSX)
DPZ,33.95,29.33,DPZ (도미노 피자)
WST,26.08,27.51,WST (웨스트 파마슈티컬 서비시즈)
EA.O,23.52,31.78,EA.O (일렉트로닉 아츠)
VLTO.K,33.98,27.55,VLTO.K (베랄토)
PNC,12.21,27.98,PNC (PNC 파이낸셜 서비스)
JCI,14.12,25.32,JCI (존슨 컨트롤스 인터내셔널)
AMT,14.74,24.03,AMT (아메리칸 타워)
PHM,30.86,39.25,PHM (풀티 그룹)
SO,8.32,19.5,SO (서던)
GLW,11.31,29.65,GLW (코닝)
BDX,11.38,20.43,BDX (벡톤 디킨슨 앤 코)
TER.O,28.22,37.6,TER.O (테라다인)
AJG,21.12,20.35,AJG (아서 J 갤러거 앤 코)
ALL,16.24,23.11,ALL (올스테이트)
TFC,8.33,30.82,TFC (트루이스트 파이낸셜)
STX.O,25.23,40.63,STX.O (씨게이트 테크놀로지 홀딩스)
OXY,8.25,42.96,OXY (옥시덴털 페트롤리움)
GD,14.38,21.79,GD (제너럴 다이내믹스)
UHS,19.45,32.44,UHS (유니버셜 헬스 서비스)
HIG,17.17,31.55,HIG (하트포드 파이낸셜 서비스 그룹)
ICE,17.95,23.07,ICE (인터컨티넨털 익스체인지)
MPC,27.76,39.72,MPC (매러선 페트롤리엄)
PCAR.O,11.78,27.71,PCAR.O (파카)
ADSK.O,25.28,36.0,ADSK.O (오토데스크)
WDC.O,15.64,42.53,WDC.O (웨스턴 디지털)
PH,22.73,29.76,PH (파커-하니핀)
VST,31.35,35.32,VST (비스트라 에너지)
COR,18.41,24.43,COR (센코라)
KMB,8.21,18.46,KMB (킴벌리클라크)
BLDR.K,76.72,45.09,BLDR.K (빌더스 퍼스트소스)
POOL.O,27.37,28.94,POOL.O (풀)
CARR.K,44.94,33.12,CARR.K (캐리어 글로벌)
HSY,12.17,20.04,HSY (허쉬)
IQV,21.28,27.91,IQV (아이큐비아 홀딩스)
AIG,12.76,32.58,AIG (아메리칸 인터내셔널 그룹)
EOG,14.43,37.91,EOG (EOG 리소시스)
IDXX.O,26.07,28.76,IDXX.O (아이덱스 래보라토리스)
UAL.O,18.32,47.22,UAL.O (유나이티드 에어라인스 홀딩스)
APD,13.65,24.05,APD (에어 프로덕츠 앤 케미컬스)
KMI,1.54,29.18,KMI (킨더 모건)
COF,15.39,33.44,COF (캐피털 원 파이낸셜)
HPQ,10.45,34.23,HPQ (HP)
EQT,14.26,44.04,EQT (EQT)
HBAN.O,12.85,32.97,HBAN.O (헌팅턴 뱅크셰어스)
ALGN.O,34.56,45.87,ALGN.O (얼라인 테크놀로지)
DOV,17.89,26.35,DOV (도버)
ROST.O,23.19,29.17,ROST.O (로스 스토어스)
TRV,13.46,22.25,TRV (트래블러스 컴퍼니스)
IP,9.72,29.46,IP (인터내셔널 페이퍼)
TDG,35.3,31.21,TDG (트랜스다임 그룹)
USB,8.72,27.64,USB (U.S. 뱅코프)
PSX,18.71,33.44,PSX (필립스 66)
RJF,17.03,31.59,RJF (레이먼드 제임스 파이낸셜)
TSCO.O,26.79,28.78,TSCO.O (트랙터 서플라이)
SWKS.O,24.28,40.6,SWKS.O (스카이웍스 솔루션스)
BK,10.65,27.05,BK (뱅크 오브 뉴욕 멜론)
LVS,11.45,37.88,LVS (라스베이거스 샌즈)
MTD,24.09,27.29,MTD (메틀러 톨레도 인터내셔널)
CME.O,14.13,24.43,CME.O (CME 그룹)
CFG,14.36,37.51,CFG (시티즌스 파이낸셜 그룹)
DUK,7.44,18.85,DUK (듀크 에너지)
VRSK.O,20.13,21.87,VRSK.O (베리스크 애널리틱스)
FTNT.O,39.59,41.12,FTNT.O (포티넷)
NDAQ.O,22.3,25.09,NDAQ.O (나스닥)
VRSN.O,18.42,26.03,VRSN.O (베리사인)
INVH.K,11.21,26.39,INVH.K (인비테이션 홈스)
DD,2.99,33.14,DD (듀폰)
YUM,14.25,23.69,YUM (염 브랜즈)
HWM,64.7,39.46,HWM (하우멧 에어로스페이스)
KEY,12.34,36.78,KEY (키코프)
MSCI.K,28.24,30.1,MSCI.K (MSCI)
A,19.14,28.45,A (애질런트 테크놀로지스)
WMB,15.5,38.14,WMB (윌리엄스 컴퍼니즈)
AMP,25.17,32.63,AMP (아메리프라이즈 파이낸셜)
SYY,10.35,26.4,SYY (시스코)
MAS,21.54,31.99,MAS (매스코)
HAL,11.08,42.5,HAL (할리버튼)
WELL.K,11.45,29.04,WELL.K (웰타워)
OTIS.K,20.49,24.33,OTIS.K (오티스 월드와이드)
MRNA.O,80.88,72.89,MRNA.O (모더나)
CDW.O,30.42,27.9,CDW.O (CDW)
EBAY.O,19.14,29.85,EBAY.O (이베이)
TROW.O,10.77,28.47,TROW.O (티 로웨 프라이스 그룹)
MAR.O,21.49,30.72,MAR.O (메리어트 인터내셔널)
AEP.O,6.11,20.18,AEP.O (아메리칸 일렉트릭 파워 컴퍼니)
ITW,16.13,22.94,ITW (일리노이 툴 웍스)
EIX,9.41,23.91,EIX (에디슨 인터내셔널)
DOW,8.13,36.45,DOW (다우)
MLM,19.64,30.58,MLM (마틴 마리에타 머터리얼스)
KVUE.K,-23.28,24.73,KVUE.K (켄뷰)
STZ,26.46,28.57,STZ (컨스텔레이션 브랜즈)
FICO.K,42.53,34.04,FICO.K (페어 아이작)
FAST.O,16.67,26.44,FAST.O (패스널)
ECL,15.37,23.46,ECL (이콜랩)
GWW,21.4,26.64,GWW (W W 그레인저)
EL,13.56,29.66,EL (에스티 로더)
GEHC.O,25.92,30.84,GEHC.O (GE HealthCare Technologies Inc)
TTWO.O,29.19,34.83,TTWO.O (테이크-투 인터랙티브 소프트웨어)
ES,8.88,21.53,ES (에버소스 에너지)
CTAS.O,31.39,24.7,CTAS.O (신타스)
CPRT.O,19.96,31.5,CPRT.O (코파트)
DTE,10.17,20.57,DTE (DTE 에너지)
MKC,16.72,36.38,MKC (맥코믹 앤 컴퍼니 무의결권주)
KHC.O,-4.62,27.44,KHC.O (크래프트 하인즈)
WTW.O,10.86,22.87,WTW.O (윌리스 타워스 왓슨)
NUE,16.19,31.9,NUE (뉴코)
PPG,13.82,25.39,PPG (PPG 인더스트리스)
GDDY.K,27.41,34.89,GDDY.K (고대디)
DVN,8.71,45.69,DVN (데번 에너지)
IT,28.05,27.82,IT (가트너)
PEG,8.32,20.78,PEG (퍼블릭 서비스 엔터프라이즈)
SRE,7.23,25.32,SRE (셈프라 에너지)
PCG,6.94,50.26,PCG (퍼시픽 가스 & 일렉트릭)
XEL.O,9.2,19.55,XEL.O (엑셀 에너지)
SBAC.O,17.26,25.17,SBAC.O (SBA 커뮤니케이션스)
CLX,7.8,21.27,CLX (크로락스)
DLTR.O,17.45,30.49,DLTR.O (달러 트리)
DOC,1.54,27.66,DOC (헬스피크 프로퍼티스)
OMC,10.82,24.93,OMC (옴니콤 그룹)
NVR,24.97,28.98,NVR (NVR)
ROK,17.72,29.89,ROK (로크웰 오토메이션)
WBD.O,-27.74,54.4,WBD.O (워너 브로스 디스커버리)
GRMN.K,14.44,26.41,GRMN.K (가민)
DGX,10.79,23.0,DGX (퀘스트 다이아그노스틱스)
DG,14.81,26.97,DG (달러 제너럴)
ETSY.O,28.92,59.47,ETSY.O (엣시)
FTV,12.65,26.79,FTV (포티브)
CSGP.O,29.65,31.0,CSGP.O (코스타 그룹)
TEL,17.77,26.09,TEL (TE 커넥티비티)
MET,10.58,30.65,MET (메트라이프)
O,7.6,24.3,O (리얼티 인컴)
EXPE.O,25.33,41.61,EXPE.O (익스피디아그룹)
TRGP.K,27.55,47.68,TRGP.K (타르가 리소스)
GPN,17.87,30.11,GPN (글로벌 페이먼츠)
IR,19.22,34.63,IR (잉가솔랜드)
FIS,11.41,26.9,FIS (피델리티 내셔널 인포메이션 서비스)
CTLT.K,21.07,40.55,CTLT.K (캐털란트)
VMC,19.19,31.75,VMC (벌칸 머티리얼스)
HES,16.94,40.6,HES (헤스)
CCI,10.65,23.52,CCI (크라운 캐슬)
EMR,10.52,26.29,EMR (에머슨 일렉트릭)
ALB,14.56,39.61,ALB (앨버말)
PAYX.O,14.55,22.35,PAYX.O (페이첵스)
MTB,9.54,29.85,MTB (M&T 뱅크)
WAB,20.98,30.05,WAB (웨스팅하우스 에어 브레이크 테크놀로지)
DRI,16.3,32.41,DRI (다든 레스토랑)
WBA.O,-1.71,29.74,WBA.O (월그린스 부츠 얼라이언스)
GIS,6.34,19.25,GIS (제너럴 밀즈)
EXC.O,4.42,22.96,EXC.O (엑셀론)
IPG,16.09,31.89,IPG (인터퍼블릭 그룹 오브 컴퍼니스)
EFX,21.47,26.82,EFX (에퀴팩스)
RF,16.2,36.87,RF (리전스 파이낸셜)
PWR,25.61,32.39,PWR (콴타 서비스)
PRU,11.15,31.49,PRU (푸르덴셜 파이낸셜)
CZR.O,38.65,84.87,CZR.O (시저스 엔터테인먼트)
MSI,24.22,24.16,MSI (모토로라 솔루션스)
RVTY.K,17.72,27.47,RVTY.K (레비티)
ETR,5.31,21.58,ETR (엔터지)
CMI,14.98,28.5,CMI (커민스)
VICI.K,13.52,31.69,VICI.K (VICI 프라퍼티)
D,4.07,20.93,D (도미니언 에너지)
SPG,10.7,32.77,SPG (사이먼 프로퍼티 그룹)
HPE,15.22,34.63,HPE (휴렛패커드 엔터프라이즈)
LDOS.K,15.16,26.77,LDOS.K (레이도스 홀딩스)
WYNN.O,11.25,45.51,WYNN.O (윈 리조트)
ZBH,8.46,25.67,ZBH (짐머 바이오멧 홀딩스)
FANG.O,38.52,48.38,FANG.O (다이아몬드백 에너지)
WY,11.43,30.52,WY (와이어하우저)
PNR,14.85,28.49,PNR (펜테어)
BBY,15.57,39.12,BBY (베스트 바이)
XYL,18.68,26.27,XYL (자일럼)
NTAP.O,14.89,33.26,NTAP.O (넷앱)
INCY.O,22.92,40.91,INCY.O (인사이트)
ZBRA.O,27.64,36.08,ZBRA.O (지브라 테크놀로지스)
BEN,3.34,30.51,BEN (프랭클린 리소시스)
CRL,20.16,31.28,CRL (찰스 리버 래보라토리스 인터내셔널)
OKE,19.01,37.89,OKE (원오케이)
PFG.O,14.37,31.69,PFG.O (프린시펄 파이낸셜 그룹)
AME,20.47,24.41,AME (아메텍)
ALLE.K,13.93,26.02,ALLE.K (얼리지언)
NRG,15.63,35.14,NRG (NRG 에너지)
LKQ.O,16.04,31.86,LKQ.O (LKQ)
PKG,21.09,27.24,PKG (패키징 코퍼레이션 오브 아메리카)
EMN,14.46,29.92,EMN (이스트만 케미컬)
LYV,24.44,37.37,LYV (라이브 네이션 엔터테인먼트)
NCLH.K,14.06,55.81,NCLH.K (노르웨이지안 크루즈 라인 홀딩스)
TDY,22.51,26.58,TDY (텔레다인 테크놀로지스)
GPC,12.41,24.25,GPC (제뉴인 파츠)
APTV.K,18.89,36.43,APTV.K (앱티브)
STLD.O,25.19,37.64,STLD.O (스틸 다이내믹스)
ED,7.43,19.04,ED (콘솔리데이티드 에디슨)
KR,16.43,26.03,KR (크로거)
PPL,3.65,21.1,PPL (PPL)
CNP,8.6,24.53,CNP (센터포인트 에너지)
CAH,11.54,26.43,CAH (카디널 헬스)
JBL,23.47,35.88,JBL (자빌)
QRVO.O,15.69,42.16,QRVO.O (코보)
PTC.O,24.87,32.99,PTC.O (PTC)
WEC,10.72,20.23,WEC (WEC 에너지 그룹)
HAS.O,7.83,30.05,HAS.O (해즈브로)
ADM,10.08,26.0,ADM (아처 대니얼스 미들랜드)
CHD,16.11,19.79,CHD (처치 & 드와이트)
STT,11.38,31.32,STT (스테이트 스트리트)
BBWI.K,-10.32,47.34,BBWI.K (배스 앤 바디 웍스)
AMCR.K,3.0,29.61,AMCR.K (앰코)
EG,15.77,24.23,EG (에베레스트 그룹)
GNRC.K,29.67,43.06,GNRC.K (제네락 홀딩스)
CTVA.K,20.33,34.9,CTVA.K (코르테바)
HUBB.K,20.72,26.04,HUBB.K (허벨)
FITB.O,15.1,34.54,FITB.O (피프스 서드 뱅코프)
CF,21.1,39.19,CF (CF 인더스트리스 홀딩스)
BAX,5.7,23.25,BAX (박스터 인터내셔널)
CPB,4.29,21.9,CPB (캠벨 수프)
ROL,23.62,29.26,ROL (롤린스)
CHRW.O,6.56,25.07,CHRW.O (CH 로빈슨 월드와이드)
MRO,15.08,47.4,MRO (마라톤 오일)
JBHT.O,15.88,25.91,JBHT.O (J.B 헌트 운송 서비스)
EXR,22.92,25.55,EXR (엑스트라 스페이스 스토리지)
GEN.O,15.64,31.21,GEN.O (젠 디지털)
IFF,9.68,26.7,IFF (인터내셔널 플레이버스 & 프레그런스)
DFS,24.85,35.03,DFS (디스커버 파이낸셜 서비스)
IRM,16.63,27.93,IRM (아이언 마운틴)
HOLX.O,17.36,27.46,HOLX.O (홀로직)
DVA,16.22,29.03,DVA (다비타)
MGM,21.98,43.99,MGM (MGM 리조트 인터내셔널)
EXPD.K,12.41,24.17,EXPD.K (익스페디터스 인터내셔널 오브 워싱턴)
KEYS.K,22.98,30.09,KEYS.K (키사이트 테크놀로지스)
HST.O,20.7,36.24,HST.O (호스트 호텔스 & 리조트)
AVY,17.87,26.76,AVY (에이버리 데니슨)
PARA.O,-20.16,57.91,PARA.O (파라마운트 글로벌 Class B)
PSA,11.37,21.96,PSA (퍼블릭 스토리지)
CINF.O,15.24,25.78,CINF.O (신시내티 파이낸셜)
TFX,14.14,26.13,TFX (텔레플렉스)
ARE,7.58,24.68,ARE (알렉산드리아 리얼에스테이트 이쿼티)
APA.O,34.8,54.1,APA.O (APA (US))
AFL,13.96,25.97,AFL (애플랙)
LYB,21.13,35.37,LYB (라이온델바젤 인더스트리스)
AXON.O,28.32,42.27,AXON.O (액손 엔터프라이스)
ACGL.O,22.08,23.8,ACGL.O (아치 캐피털 그룹)
MTCH.O,23.69,47.77,MTCH.O (매치 그룹)
CAG,6.25,23.18,CAG (콘아그라 브랜즈)
K,2.72,19.68,K (켈라노바)
CTRA.K,14.14,76.53,CTRA.K (코테라 에너지)
CBOE.K,17.67,24.59,CBOE.K (Cboe 글로벌 마켓)
ANSS.O,19.05,28.48,ANSS.O (앤시스)
CMS,12.5,19.71,CMS (CMS 에너지)
EQR,7.65,23.87,EQR (에퀴티 레지덴셜)
CE,18.82,33.07,CE (셀라니즈 코퍼레이션)
COO.O,15.13,33.23,COO.O (쿠퍼 컴퍼니스)
AOS,21.84,27.2,AOS (A O 스미스)
TPR,9.23,39.82,TPR (태피스트리)
PAYC.K,40.38,46.48,PAYC.K (페이콤 소프트웨어)
BRO,20.68,21.82,BRO (브라운 & 브라운)
RL,12.58,35.59,RL (랄프 로렌)
CPAY.K,24.55,30.5,CPAY.K (콜페이)
SYF,16.11,37.33,SYF (싱크로니 파이낸셜)
AES,9.0,30.93,AES (AES)
AWK,17.01,21.4,AWK (아메리칸 워터 웍스)
EVRG.O,9.11,21.12,EVRG.O (에버지)
JNPR.K,9.15,29.13,JNPR.K (주니퍼 네트웍스)
GL,15.45,28.62,GL (글로브 라이프)
FDS,17.04,24.68,FDS (팩트셋 리서치 시스템즈)
TAP,5.08,26.39,TAP (몰슨 쿠어스 베버리지 Class B)
SJM,7.02,21.26,SJM (J.M.스머커)
WAT,16.04,26.78,WAT (워터스)
BG,9.92,28.69,BG (번지 글로벌)
CPT,10.38,23.43,CPT (캠든 프로퍼티 트러스트)
FE,3.68,23.91,FE (퍼스트에너지)
LH,11.02,24.68,LH (랩코프 홀딩스)
KMX,18.24,35.79,KMX (카맥스)
FFIV.O,12.38,33.4,FFIV.O (F5)
HII,20.23,26.66,HII (헌팅턴 잉걸스 인더스트리즈)
TECH.O,10.97,33.8,TECH.O (바이오-테크네)
HSIC.O,12.18,24.12,HSIC.O (헨리 셰인)
BIO,13.79,27.9,BIO (바이오래드 래보라토리스 Class A)
AVB,8.29,23.46,AVB (아발론베이 커뮤니티)
J,14.24,27.53,J (제이콥스 솔루션스)
STE,17.25,25.32,STE (스테리스)
AEE,10.8,20.87,AEE (애머런)
WRB,17.24,22.0,WRB (W. R. 버클리)
TSN,13.63,28.13,TSN (타이슨 푸드)
VTR,7.04,31.68,VTR (벤타스)
BR,21.02,22.29,BR (브로드리지 파이낸셜 솔루션스)
BALL.K,2.04,34.51,BALL.K (볼)
SNA,18.09,25.85,SNA (스냅-온)
VTRS.O,-2.42,33.33,VTRS.O (비아트리스)
LNT.O,11.08,19.87,LNT.O (얼라이언트 에너지)
MAA,10.13,23.14,MAA (미드아메리카 아파트 커뮤니티)
BWA,9.51,33.32,BWA (보그워너)
KIM,8.4,31.49,KIM (킴코 리얼티)
TRMB.O,16.4,34.06,TRMB.O (트림블)
NTRS.O,8.6,28.01,NTRS.O (노던 트러스트)
FOXA.O,5.41,33.19,FOXA.O (폭스 Class A)
AKAM.O,12.34,34.57,AKAM.O (아카마이 테크놀로지)
TXT,18.81,33.53,TXT (텍스트론)
NI,14.87,22.0,NI (나이소스)
MKTX.O,27.9,32.96,MKTX.O (마켓액세스 홀딩스)
ESS,10.65,24.04,ESS (에섹스 프로퍼티 트러스트)
EPAM.K,37.28,43.87,EPAM.K (이팸 시스템즈)
SOLV.K,-38.97,36.74,SOLV.K (솔벤텀)
FMC,11.31,30.9,FMC (FMC)
BXP,4.01,28.05,BXP (BXP)
ATO,13.49,20.54,ATO (애트모스 에너지)
BFb,10.54,22.74,BFb (브라운-포맨 Class B)
MOS,5.56,41.17,MOS (모자이크)
NWSA.O,9.64,29.14,NWSA.O (뉴스 코퍼레이션 Class A)
IVZ,6.33,36.17,IVZ (인베스코)
DAY,20.18,45.14,DAY (데이포스)
NDSN.O,21.35,29.16,NDSN.O (노드슨)
IEX,17.95,23.22,IEX (아이덱스)
UDR,8.47,24.48,UDR (UDR)
HRL,10.56,20.91,HRL (호멜 푸즈)
