Cluster,Symbol,Name,Return,Std Dev
0,AAPL.O,애플,52.34,87.37
1,AMZN.O,아마존닷컴,35.16,32.57
1,CRM,세일즈포스,26.72,36.16
2,MSFT.O,마이크로소프트,27.14,25.71
2,UNH,유나이티드헬스 그룹,26.21,25.03
2,V,비자,24.11,24.78
2,HD,홈디포,22.74,23.21
3,NKE,나이키,15.33,27.88
3,JPM,제이피모간체이스,16.77,27.48
3,CAT,캐터필러,17.06,28.62
3,DIS,월트 디즈니,11.71,26.12
3,CVX,셰브론,9.66,27.08
3,GS,골드만삭스,13.19,28.11
3,INTC.O,인텔,8.01,30.53
3,WMT,월마트,7.36,26.15
3,CSCO.O,시스코 시스템즈,9.03,25.97
3,AMGN.O,암젠,16.84,24.1
3,BA,보잉,14.79,35.84
3,AXP,아메리칸 익스프레스,17.46,28.61
3,DOW,다우,8.29,36.64
3,TRV,트래블러스 컴퍼니스,13.09,22.17
4,MRK,머크 앤 코,11.43,20.49
4,MCD,맥도날드,11.63,18.64
4,JNJ,존슨앤드존슨,7.99,16.83
4,PG,프록터 & 갬블,8.83,17.21
4,VZ,버라이존 커뮤니케이션스,4.94,18.54
4,KO,코카콜라,8.08,17.07
4,HON.O,허니웰 인터내셔널,-0.19,20.22
4,IBM,인터내셔날 비지니스 머신,4.77,22.37
4,MMM,쓰리엠 (3M),4.32,23.03
