ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
CCLDO.O,케어 클라우드 우선주 시리즈 B 8.75%,127,5,120,14,39.0,54.0,1.0,10.0,0.9114428730381428
CCLDP.O,케어 클라우드 우선주 시리즈 A 11%,116,5,120,14,34.0,54.0,1.0,10.0,0.88510881722906
PROK.O,프로키드니,124,5,120,14,44.0,54.0,1.0,10.0,0.765967112177038
ALNT.O,얼라이언트,95,5,60,14,44.0,54.0,1.0,10.0,0.7355278932870433
WINVR.O,WinVest Acquisition Right,4,5,60,14,49.0,64.0,1.0,10.0,0.6403910113142135
AUID.O,오스아이디,124,5,120,14,44.0,54.0,1.0,10.0,0.6608413009727794
AMSF.O,아메리세이프,106,5,120,14,44.0,54.0,1.0,10.0,0.5582859506772679
IAC.O,IAC,98,5,60,14,44.0,54.0,1.0,10.0,0.5277460873985653
PDYN.O,팔라다인 AI,158,5,120,14,34.0,54.0,1.0,10.0,0.4462785682715491
TVTX.O,트래버 테라퓨틱스,127,5,120,14,39.0,54.0,1.0,10.0,0.38943111495747873
EGBN.O,이글 뱅코프,110,5,120,14,39.0,54.0,1.0,10.0,0.38919294541707106
RVSB.O,리버뷰 뱅코프,110,5,120,14,39.0,54.0,1.0,10.0,0.3867246586121724
SFST.O,서던 퍼스트 뱅크셰어스,98,5,60,14,44.0,54.0,1.0,10.0,0.33606081047145353
SANG.O,샌고마 테크놀로지스,140,5,120,14,49.0,54.0,1.0,10.0,0.3192829783994706
EGRX.O,이글 파마슈티컬스,116,5,120,14,34.0,54.0,1.0,10.0,0.3183565475527792
RDIB.O,리딩 인터내셔널 Class B,97,5,120,14,39.0,54.0,1.0,10.0,0.29726620547287697
RUSHB.O,러시 엔터프라이즈 Class B,98,5,60,14,44.0,54.0,1.0,10.0,0.28927033218328035
NAUT.O,노틸러스 바이오테크놀러지,140,5,120,14,49.0,54.0,1.0,10.0,0.28521759395539625
RICK.O,RCI 호스피탤리티 홀딩스,95,5,60,14,44.0,54.0,1.0,10.0,0.24411240150761881
PRTA.O,프로테나,81,5,60,14,39.0,54.0,1.0,10.0,0.20348735125903894
MNRO.O,먼로,119,5,60,14,34.0,54.0,1.0,10.0,0.1858372725971924
MGIC.O,매직 소프트웨어 엔터프라이지스,101,5,120,14,39.0,54.0,1.0,10.0,0.18546758014086007
LENZ.O,렌즈 테라퓨틱스,140,5,120,14,49.0,54.0,1.0,10.0,0.17619103361703847
PACB.O,퍼시픽 바이오사이언시스 오브 캘리포니아,100,5,60,14,39.0,54.0,1.0,10.0,0.16036674822170816
NISN.O,니선 인터내셔널 엔터프라이스 디벨롭먼트,135,5,120,14,49.0,54.0,1.0,10.0,0.1494640641516869
MGPI.O,MGP 인그리디언츠,95,5,60,14,44.0,54.0,1.0,10.0,0.12522377622699432
ADAP.O,어답트이뮨 테라퓨틱스 ADR,103,5,60,14,44.0,54.0,1.0,10.0,0.12194497375867974
TBRG.O,트루브리지,128,5,60,14,34.0,54.0,1.0,10.0,0.11865359454690472
SOFI.O,소파이 테크놀로지스,140,5,120,14,49.0,54.0,1.0,10.0,0.14526144304293553
TMCI.O,트리스 메디컬 컨셉트,134,5,60,14,34.0,54.0,1.0,10.0,0.10984824650534342
PTSI.O,PAM 트랜스포테이션 서비시스,95,5,60,14,44.0,54.0,1.0,10.0,0.11069699175926906
OVBC.O,오하이오 밸리 뱅크,119,5,60,14,34.0,54.0,1.0,10.0,0.10103055563625118
JAZZ.O,재즈 파마슈티컬스,98,5,60,14,44.0,54.0,1.0,10.0,0.09129687403028264
INNV.O,이노베이지 홀딩,140,5,120,14,49.0,54.0,1.0,10.0,0.08837892820907278
DHIL.O,다이아몬드 힐 인베스트먼트 그룹,106,5,120,14,44.0,54.0,1.0,10.0,0.08686033072817168
ERII.O,에너지 리커버리,90,5,120,14,39.0,54.0,1.0,10.0,0.08373223214851055
HIVE.O,하이브 디지털 테크놀로지스,135,5,120,14,49.0,54.0,1.0,10.0,0.07696590798549652
EXC.O,엑셀론,117,5,120,14,44.0,54.0,1.0,10.0,0.07501657044328325
SBAC.O,SBA 커뮤니케이션스,106,5,120,14,44.0,54.0,1.0,10.0,0.06620804082996035
RTC.O,푸웨이 필름스,68,5,120,14,44.0,54.0,1.0,10.0,0.0647619937073618
HNNA.O,헤네시 어드바이저스,98,5,60,14,44.0,54.0,1.0,10.0,0.051863678579291195
IPGP.O,IPG 포토닉스,98,5,60,14,44.0,54.0,1.0,10.0,0.04820136666228647
KA.O,키네타,149,5,60,14,29.0,54.0,1.0,10.0,0.0337768594410599
KZIA.O,카지아 테라퓨틱스 ADR,68,5,120,14,44.0,54.0,1.0,10.0,-0.050811827262316256
CRON.O,크로노스 그룹,69,5,120,14,49.0,54.0,1.0,10.0,0.026066163003631848
TTGT.O,테크타겟,95,5,60,14,44.0,54.0,1.0,10.0,0.014554741703886487
POOL.O,풀,93,5,60,14,49.0,54.0,1.0,10.0,0.010587333671289612
XELB.O,엑셀 브랜즈,23,5,60,14,49.0,64.0,1.0,10.0,0.0050003277842902705
MTLS.O,머티리얼라이즈 ADR,116,5,120,14,34.0,54.0,1.0,10.0,0.003989467011715542
SSP.O,E W 스크립스,116,5,120,14,34.0,54.0,1.0,10.0,0.0
NYMT.O,뉴욕 모기지 트러스트,128,5,60,14,34.0,54.0,1.0,10.0,-0.0007832832450078708
NVEI.O,뉴베이,140,5,120,14,49.0,54.0,1.0,10.0,-0.0017784425089861777
NWE.O,노스웨스턴 에너지 그룹,117,5,120,14,44.0,54.0,1.0,10.0,-0.009924528486291773
FLGT.O,펄젠트 제네틱스,81,5,60,14,39.0,54.0,1.0,10.0,-0.013523121724345666
TECH.O,바이오-테크네,110,5,120,14,39.0,54.0,1.0,10.0,-0.03642556127747665
EBMT.O,이글 뱅코프 몬태나,117,5,120,14,44.0,54.0,1.0,10.0,-0.040730810022345354
MXCT.O,맥스사이트,140,5,120,14,49.0,54.0,1.0,10.0,-0.10130217587613821
KFFB.O,캔터키 퍼스트 페더럴 뱅코프,128,5,60,14,34.0,54.0,1.0,10.0,-0.052360524083152504
STRR.O,스타 에쿼티 홀딩스,140,5,120,14,49.0,54.0,1.0,10.0,-0.05332129572114097
MKTX.O,마켓액세스 홀딩스,93,5,60,14,49.0,54.0,1.0,10.0,-0.05960991299798568
AUDC.O,오디오코드,95,5,60,14,44.0,54.0,1.0,10.0,-0.06153538887495902
XEL.O,엑셀 에너지,117,5,120,14,44.0,54.0,1.0,10.0,-0.06520228925577065
RCM.O,R1 Rcm,83,5,120,14,44.0,64.0,1.0,10.0,-0.066415066944423
VNET.O,브이넷 그룹 ADR,127,5,120,14,39.0,54.0,1.0,10.0,-0.06753595733274165
HNST.O,어니스트 컴퍼니,140,5,120,14,49.0,54.0,1.0,10.0,-0.0680396608461803
ELDN.O,엘레돈 파마슈티컬스,140,5,120,14,49.0,54.0,1.0,10.0,-0.06841845954125803
WILC.O,G 윌리-푸드 인터내셔널,110,5,120,14,39.0,54.0,1.0,10.0,-0.07220171451254864
STRM.O,스트림라인 헬스 솔루션,100,5,60,14,39.0,54.0,1.0,10.0,-0.07667673633813465
PSNL.O,퍼스날리스,118,5,120,14,34.0,59.0,1.0,10.0,-0.07967078993956245
THTX.O,테라테크놀로지,87,5,120,14,39.0,54.0,1.0,10.0,-0.08078706973530025
VIOT.O,비오미 테크놀러지 ADR,140,5,120,14,49.0,54.0,1.0,10.0,-0.09672047439530385
BDSX.O,바이오데식스,135,5,120,14,49.0,54.0,1.0,10.0,-0.10557280900008414
SMLR.O,샘러 사이언티픽,140,5,120,14,49.0,54.0,1.0,10.0,-0.10554137368118999
AUBN.O,어번 내셔널 뱅코프,119,5,60,14,34.0,54.0,1.0,10.0,-0.1348370416294563
TKNO.O,알파 테크노바,135,5,120,14,49.0,54.0,1.0,10.0,-0.14015445433592466
PENN.O,펜 엔터테인먼트,95,5,60,14,44.0,54.0,1.0,10.0,-0.1413884972800895
MRNA.O,모더나,69,5,120,14,49.0,54.0,1.0,10.0,-0.1545184557759004
PDSB.O,PDS 바이오테크놀러지,103,5,60,14,44.0,54.0,1.0,10.0,-0.15869955751583353
UPC.O,유니버스 파마슈티컬스,124,5,120,14,44.0,54.0,1.0,10.0,-0.15922360706738825
IEP.O,Icahn Enterprises Units,119,5,60,14,34.0,54.0,1.0,10.0,-0.16336444466100597
HURC.O,허코 컴퍼니스,119,5,60,14,34.0,54.0,1.0,10.0,-0.1686752132700201
QURE.O,유니큐어,100,5,60,14,39.0,54.0,1.0,10.0,-0.16888710309447685
TCX.O,투카우스,95,5,60,14,44.0,54.0,1.0,10.0,-0.1727750811066997
HAIN.O,하인 셀레셜 그룹,119,5,60,14,34.0,54.0,1.0,10.0,-0.17493943561727343
ZLAB.O,자이 랩 ADR,100,5,60,14,39.0,54.0,1.0,10.0,-0.19036827322250027
EGHT.O,8x8,97,5,120,14,39.0,54.0,1.0,10.0,-0.19048799827840857
LEDS.O,세미LEDS,94,5,60,14,44.0,64.0,1.0,10.0,-0.19911898361722835
LBRDK.O,리버티 브로드밴드 시리즈 C,115,5,120,14,34.0,54.0,1.0,10.0,-0.2054734609370641
QLI.O,킬리언 인터내셔널 홀딩 그룹,135,5,120,14,49.0,54.0,1.0,10.0,-0.2055902760512227
MTCH.O,매치 그룹,95,5,60,14,44.0,54.0,1.0,10.0,-0.2079288748093765
LBRDA.O,리버티 브로드밴드 시리즈 A,115,5,120,14,34.0,54.0,1.0,10.0,-0.21291880282083053
CTXR.O,시티우스 파마슈티컬스,103,5,60,14,44.0,54.0,1.0,10.0,-0.21735093564275543
MRIN.O,마린 소프트웨어,124,5,120,14,44.0,54.0,1.0,10.0,-0.23282370893947169
SGMO.O,상가모 테라퓨틱스,100,5,60,14,39.0,54.0,1.0,10.0,-0.23438078354885172
AVIR.O,아테아 파마슈티컬스,140,5,120,14,49.0,54.0,1.0,10.0,-0.23934634057253446
VTVT.O,vTv 테라퓨틱스,94,5,60,14,44.0,64.0,1.0,10.0,-0.2629416011138106
OPI.O,오피스 프로퍼티 인컴 트러스트,139,5,60,14,29.0,54.0,1.0,10.0,-0.2663438258008165
KLTR.O,칼투라,150,5,120,14,29.0,54.0,1.0,10.0,-0.23656023422440853
MLAB.O,메사 래보라토리스,101,5,120,14,39.0,54.0,1.0,10.0,-0.2728024449229436
OKYO.O,OKYO 파마 ADR,94,5,60,14,44.0,64.0,1.0,10.0,-0.276063829787234
SILC.O,실리콤,105,5,120,14,34.0,54.0,1.0,10.0,-0.28904979156466426
MDRR.O,메달리스트 다이버시파이드 릿츠,135,5,120,14,49.0,54.0,1.0,10.0,-0.29751189414694823
MIGI.O,모손 인프라 스트럭처 그룹,149,5,60,14,29.0,54.0,1.0,10.0,-0.3167479670049057
OLPX.O,올라플렉스 홀딩스,150,5,120,14,29.0,54.0,1.0,10.0,-0.3235965770629431
EOSE.O,이오스 에너지 엔터프라이시스,94,5,60,14,44.0,64.0,1.0,10.0,-0.33066787684515253
GDS.O,GDS 홀딩스 ADR,90,5,120,14,39.0,54.0,1.0,10.0,-0.3336643378299511
XGN.O,엑사젠,135,5,120,14,49.0,54.0,1.0,10.0,-0.3901668770138784
AEI.O,알셋,158,5,120,14,34.0,54.0,1.0,10.0,-0.363524122388843
TPIC.O,TPI 컴포지트,100,5,60,14,39.0,54.0,1.0,10.0,-0.3779441031005304
GLBZ.O,글렌 버니 뱅코프,128,5,60,14,34.0,54.0,1.0,10.0,-0.37957585504865465
JRVR.O,제임스 리버 그룹 홀딩스,128,5,60,14,34.0,54.0,1.0,10.0,-0.3867638221222267
SLNH.O,솔루나 홀딩스,158,5,120,14,34.0,54.0,1.0,10.0,-0.3941548412798639
EVGO.O,EV고,135,5,120,14,49.0,54.0,1.0,10.0,-0.40205882955350447
VIGL.O,비질 뉴로사이언스,94,5,60,14,44.0,64.0,1.0,10.0,-0.40387605339734955
OMCL.O,옴니셀,110,5,120,14,39.0,54.0,1.0,10.0,-0.4048037511035776
AEHL.O,안텔로페 엔터프라이즈 홀딩스,103,5,60,14,44.0,54.0,1.0,10.0,-0.40577483870949715
SLDB.O,솔리드 바이오사이언스,103,5,60,14,44.0,54.0,1.0,10.0,-0.4099162579312008
TKLF.O,요시미치무역,149,5,60,14,29.0,54.0,1.0,10.0,-0.4118824619064483
ERAS.O,이래스카,140,5,120,14,49.0,54.0,1.0,10.0,-0.4239995586503085
TLRY.O,틸레이 브랜즈,103,5,60,14,44.0,54.0,1.0,10.0,-0.41657179358580754
AZ.O,A2Z 스마트 테크놀로지스,151,5,120,14,29.0,59.0,1.0,10.0,-0.4264421455691365
SNOA.O,소노마 파머수티컬스,135,5,120,14,49.0,54.0,1.0,10.0,-0.4348566648930058
AKTX.O,아카리 테라퓨틱스 ADR,107,5,120,14,34.0,54.0,1.0,10.0,-0.43488537245610537
CCCC.O,C4 테라퓨틱스,94,5,60,14,44.0,64.0,1.0,10.0,-0.4361662014887675
GDRX.O,굿알엑스 홀딩스,140,5,120,14,49.0,54.0,1.0,10.0,-0.42313262893424186
NIU.O,NIU 테크놀러지 ADR,127,5,120,14,39.0,54.0,1.0,10.0,-0.451914908749794
MRVI.O,마라바이 라이프사이언시스 홀딩스,140,5,120,14,49.0,54.0,1.0,10.0,-0.45819565570770415
ADPT.O,어댑티브 바이오테크놀러지,140,5,120,14,49.0,54.0,1.0,10.0,-0.5298172838052098
PRAX.O,프락시스 프리시젼 메디신,103,5,60,14,44.0,54.0,1.0,10.0,-0.4673465767791226
IMUX.O,이뮤닉,94,5,60,14,44.0,64.0,1.0,10.0,-0.4679102945331812
EDIT.O,에디타스 메디신,100,5,60,14,39.0,54.0,1.0,10.0,-0.47396766307847427
XLO.O,자일리오 테라퓨틱스,151,5,120,14,29.0,59.0,1.0,10.0,-0.4812744970283547
BIGC.O,빅커머스 홀딩스,141,5,120,14,34.0,54.0,1.0,10.0,-0.5126733296292781
GDEV.O,GDEV,140,5,120,14,49.0,54.0,1.0,10.0,5.2562187595550345
CYCN.O,싸이클러리온 테라퓨틱스,124,5,120,14,44.0,54.0,1.0,10.0,-0.5624282758551058
ONDS.O,온다스 홀딩스,118,5,120,14,34.0,59.0,1.0,10.0,-0.554250504274762
AXDX.O,엑셀러레이트 다이아그노스틱스,53,5,120,14,39.0,54.0,1.0,10.0,-0.600299142699062
YYAI.O,코넥사 스포츠 테크놀로지스,153,5,120,14,29.0,54.0,1.0,10.0,-0.6120537103437182
BLUE.O,블루버드 바이오,114,5,120,14,34.0,54.0,1.0,10.0,-0.6136842357246295
TTEC.O,TTEC 홀딩스,119,5,60,14,34.0,54.0,1.0,10.0,-0.6448976294381515
OPGN.O,옵젠,79,5,120,14,29.0,54.0,1.0,10.0,-0.651363434526425
RCRT.O,리쿠르터닷컴 그룹,149,5,60,14,29.0,54.0,1.0,10.0,-0.5954599713471769
XELA.O,엑셀라 테크놀로지스,149,5,60,14,29.0,54.0,1.0,10.0,-0.7809473615085879
SIRI.O,시리우스 XM 홀딩스,110,5,120,14,39.0,54.0,1.0,10.0,-0.7849896721033572
EJH.O,E-홈 하우스홀드 서비스 홀딩스,173,5,120,14,29.0,54.0,1.0,10.0,-0.8879440122552298
AVTX.O,아발로 테라퓨틱스,143,5,120,14,29.0,54.0,1.0,10.0,-0.9283952015134369
FFIE.O,패러데이 퓨처 인텔리전트 일렉트릭,144,5,120,14,29.0,54.0,1.0,10.0,-0.984865728432839
