Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
82,000300,대유플러스,241.0,423.88,31.91,241.0,231.34,5,120,14,34,54,1.0,10.0,-1.2,53.76
73,448730,삼성FN리츠,5080.0,105.57,43.23,5066.0,5051.67,5,60,14,49,54,1.0,10.0,4.2,9.41
23,580019,KB 인버스 2X 항셍테크 선물 ETN,11515.0,45.62,48.89,12401.0,12063.75,5,60,14,49,54,1.0,10.0,53.99,83.57
39,011785,금호석유우,70300.0,9.77,45.03,67960.0,66368.33,5,120,14,49,54,1.0,10.0,26.1,37.61
75,088260,이리츠코크렙,4935.0,-4.92,41.17,4912.0,4840.25,5,120,14,44,54,1.0,10.0,2.61,16.71
49,003520,영진약품,2245.0,-12.89,33.67,2206.0,2131.83,5,60,14,34,54,1.0,10.0,19.13,50.47
23,33626L,두산퓨얼셀2우B,10530.0,-16.0,47.62,10572.0,10296.83,5,60,14,49,54,1.0,10.0,60.55,79.85
34,007700,F&F홀딩스,15200.0,-24.23,39.37,15176.0,15078.33,5,60,14,44,54,1.0,10.0,33.22,50.83
86,334690,KBSTAR 팔라듐선물(H),5060.0,-33.99,29.29,5148.0,5095.75,5,120,14,34,54,1.0,10.0,-6.49,39.26
69,003060,에이프로젠바이오로직스,1131.0,-75.07,27.51,1304.2,1201.92,5,60,14,29,54,1.0,10.0,3.31,69.81
