Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
58,273640,와이엠텍,17930.0,2431.69,39.19,16052.0,13297.83,5,120,14,44,54,1.0,10.0,-5.23,50.42
42,054090,삼진엘앤디,1543.0,114.15,32.89,1459.8,1304.75,5,60,14,34,54,1.0,10.0,15.35,54.27
49,041960,코미팜,4210.0,33.93,31.12,4232.0,4192.75,5,60,14,34,54,1.0,10.0,9.53,54.21
53,438580,엔에이치스팩25호,2340.0,16.41,43.47,2330.0,2310.75,5,60,14,49,54,1.0,10.0,5.15,11.2
53,415580,상상인제3호스팩,2115.0,3.26,48.11,2116.0,2106.25,5,60,14,49,54,1.0,10.0,-0.26,10.02
37,054670,대한뉴팜,10560.0,0.0,37.47,8708.0,8216.92,5,120,14,39,54,1.0,10.0,17.32,55.24
54,121440,골프존뉴딘홀딩스,3910.0,-3.52,37.5,3920.0,3849.62,5,120,14,39,69,1.0,10.0,-3.82,35.71
48,221980,케이디켐,13000.0,-4.14,47.91,12946.0,12474.33,5,120,14,49,59,1.0,10.0,4.33,27.79
48,018120,진로발효,15410.0,-5.25,33.19,15334.0,15227.75,5,120,14,49,59,1.0,10.0,2.02,18.51
54,004650,창해에탄올,9360.0,-7.23,36.39,9264.0,9212.17,5,120,14,39,69,1.0,10.0,3.4,39.81
41,900100,애머릿지,1650.0,-9.61,26.98,1438.2,1345.33,5,60,14,39,59,1.0,10.0,9.68,76.83
37,018680,서울제약,3470.0,-11.5,31.41,3540.0,3433.67,5,120,14,39,54,1.0,10.0,17.91,57.55
26,290650,엘앤씨바이오,22100.0,-11.95,46.15,23300.0,21265.67,5,60,14,49,54,1.0,10.0,34.49,52.48
59,196450,코아시아씨엠,1461.0,-17.49,36.64,1340.0,1271.2,5,120,14,39,54,1.0,10.0,-5.76,62.74
42,078160,메디포스트,7010.0,-19.56,29.01,6884.0,6834.33,5,60,14,34,54,1.0,10.0,15.28,54.72
58,348350,위드텍,9620.0,-24.48,34.1,9872.0,9480.83,5,120,14,44,54,1.0,10.0,-6.84,54.14
59,03481K,해성산업1우,8870.0,-25.77,25.46,8778.0,8683.75,5,120,14,39,54,1.0,10.0,-8.18,61.08
32,278280,천보,74200.0,-27.83,32.65,76900.0,75100.0,5,60,14,44,54,1.0,10.0,23.97,51.22
59,303360,프로티아,3285.0,-28.5,37.13,3407.0,2978.58,5,120,14,39,54,1.0,10.0,-10.31,61.58
50,054180,메디콕스,673.0,-29.47,32.27,720.0,696.24,5,120,14,39,54,1.0,10.0,5.1,82.75
51,138360,협진,914.0,-37.86,26.41,916.0,904.68,5,60,14,34,54,1.0,10.0,6.29,60.51
50,304840,피플바이오,3645.0,-41.2,34.44,3692.0,3115.25,5,120,14,39,54,1.0,10.0,2.44,81.63
69,244460,올리패스,554.0,-76.65,30.13,577.0,518.6,5,60,14,34,54,1.0,10.0,-32.22,80.49
