Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
20,005257,녹십자홀딩스2우,31850.0,69.76,37.04,29910.0,27104.58,5,120,14,44,64,1.0,10.0,46.04,71.14
21,322000,HD현대에너지솔루션,30550.0,38.72,43.31,27050.0,25671.67,5,120,14,44,64,1.0,10.0,39.13,65.84
23,112610,씨에스윈드,66900.0,38.66,43.1,65020.0,51076.25,5,120,14,44,64,1.0,10.0,31.98,50.49
31,013360,일성건설,1418.0,34.04,42.7,1462.8,1347.01,5,120,14,44,64,1.0,10.0,24.98,60.66
25,005110,한창,1254.0,31.12,31.61,1254.0,1242.22,5,120,14,34,74,1.0,10.0,29.66,74.17
36,023450,동남합성,33850.0,11.03,35.97,34350.0,32167.08,5,120,14,44,64,1.0,10.0,22.99,40.54
59,075180,새론오토모티브,3890.0,9.44,32.52,3892.0,3866.62,5,120,14,34,64,1.0,10.0,3.96,27.77
55,034300,신세계건설,13330.0,1.45,40.0,13208.0,11835.25,5,120,14,44,64,1.0,10.0,7.39,38.47
50,026960,동서,18650.0,0.82,43.89,18506.0,18482.67,5,120,14,44,64,1.0,10.0,8.96,28.91
44,005250,녹십자홀딩스,16740.0,-6.04,43.62,16630.0,15563.92,5,120,14,44,74,1.0,10.0,14.37,41.41
21,019170,신풍제약,18150.0,-20.74,38.17,16710.0,13029.42,5,120,14,44,64,1.0,10.0,41.93,65.19
13,019175,신풍제약우,29250.0,-33.53,41.22,28780.0,22261.75,5,120,14,44,64,1.0,10.0,66.65,78.97
97,460850,동국씨엠,7420.0,-34.72,33.91,6974.0,6757.17,5,120,14,34,64,1.0,10.0,-47.98,44.2
82,013890,지누스,15440.0,-37.35,33.12,15668.0,13996.17,5,120,14,34,74,1.0,10.0,-15.9,49.49
92,363280,티와이홀딩스,3725.0,-57.88,27.29,3721.0,3624.75,5,120,14,34,64,1.0,10.0,-36.23,41.58
98,500076,신한 S&P500 VIX S/T 선물 ETN D,4645.0,-100.0,14.5,5513.0,5221.46,5,120,14,34,64,1.0,10.0,-52.98,65.46
98,530109,삼성 S&P500 VIX S/T 선물 ETN,4635.0,-100.0,14.29,5501.0,5214.12,5,120,14,34,64,1.0,10.0,-52.84,65.63
