Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
142,TSL.O,GraniteShares 1.25x Long TSLA Daily ETF,8.61,105.7,40.57,8.18,7.56,5,120,14,44,64,1.0,10.0,-19.69,75.08
83,XLG,Invesco S&P 500 Top 50 ETF,46.12,40.63,27.02,45.27,43.44,5,120,14,44,64,1.0,10.0,7.89,29.44
57,PTF.O,Invesco Dorsey Wright Technology Momentum ETF,62.73,37.17,40.23,59.89,58.14,5,120,14,44,64,1.0,10.0,15.6,32.61
83,RPG,Invesco S&P 500 Pure Growth ETF,37.14,32.99,27.17,36.48,36.08,5,120,14,44,64,1.0,10.0,8.83,29.55
72,RSPT.K,Invesco S&P 500 Eql Wght Technology ETF,36.62,28.52,27.91,35.88,35.22,5,120,14,34,74,1.0,10.0,11.4,32.21
72,PTH.O,Invesco Dorsey Wright Healthcare Momentum ETF,46.4,26.35,32.25,45.66,43.15,5,120,14,34,74,1.0,10.0,11.64,30.66
95,RSPU.K,Invesco S&P 500 Eql Wght Utilities ETF,63.43,24.46,38.05,63.13,58.41,5,120,14,44,64,1.0,10.0,5.34,22.07
122,BABX.O,GraniteShares 2x Long BABA Daily ETF,17.04,19.78,43.57,16.14,14.66,5,120,14,44,64,1.0,10.0,-0.64,70.57
83,RSPN.K,Invesco S&P 500 Eql Wght Industrials ETF,47.56,19.24,30.73,47.06,46.34,5,120,14,44,64,1.0,10.0,8.49,28.84
98,PRF,Invesco FTSE RAFI US 1000 ETF,39.22,18.83,27.69,38.67,37.92,5,120,14,34,64,1.0,10.0,6.0,27.36
83,RWJ,Invesco S&P SmallCap 600 Revenue ETF,43.79,15.02,37.14,42.73,41.35,5,120,14,44,64,1.0,10.0,10.11,30.1
94,PRFZ.O,Invesco FTSE RAFI US 1500 Small Mid ETF,39.98,10.69,30.14,39.18,38.55,5,120,14,34,64,1.0,10.0,6.4,30.24
83,RSPH.K,Invesco S&P 500 Eql Wght Health Care ETF,31.5,9.24,23.08,31.13,30.64,5,120,14,44,64,1.0,10.0,7.78,29.43
110,LTPZ.K,PIMCO 15+ Year US TIPS Index Exchange-Traded Fund,56.13,7.52,41.51,56.21,54.5,5,120,14,44,64,1.0,10.0,1.47,14.77
51,KRBN.K,KraneShares Global Carbon Strategy ETF,33.27,4.29,43.12,33.17,32.26,5,120,14,44,74,1.0,10.0,19.64,33.03
110,UST,ProShares Ultra 7-10 Year Treasury,45.325,1.69,43.07,45.38,42.62,5,120,14,44,64,1.0,10.0,1.73,13.16
110,SPTL.K,SPDR Portfolio Long Term Treasury ETF,28.8,0.16,43.28,28.76,27.41,5,120,14,44,64,1.0,10.0,0.92,14.01
113,TIPZ.K,PIMCO Broad US TIPS Index Exchange-Traded Fund,53.2,-0.03,41.59,53.26,52.68,5,120,14,44,64,1.0,10.0,0.28,6.14
112,PVI,Invesco Floating Rate Municipal Income ETF,24.82,-0.06,42.83,24.82,24.81,5,120,14,44,64,1.0,10.0,-0.04,1.19
112,IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,23.94,-0.23,39.0,23.93,23.92,5,120,14,44,64,1.0,10.0,-1.16,2.1
112,CSHI.K,NEOS Enhanced Income 1-3 Month T-Bill ETF,49.97,-0.31,31.28,49.9,49.85,5,120,14,44,64,1.0,10.0,-0.03,1.84
110,VGLT.O,Vanguard Long-Term Treasury Index Fund;ETF,60.97,-0.45,42.99,60.91,58.08,5,120,14,44,64,1.0,10.0,0.76,13.79
114,IBTF.O,iShares iBonds Dec 2025 Term Treasury ETF,23.3,-0.46,40.11,23.3,23.2,5,120,14,44,64,1.0,10.0,-1.8,3.03
114,AGZD.O,WisdomTree Interest Rate Hdg US Aggr Bd,22.32,-0.82,43.56,22.26,22.19,5,120,14,44,64,1.0,10.0,-0.97,4.29
114,BBIP.K,JPMorgan BetaBuilders US TIPS 0-5 Year ETF,97.4179,-2.08,43.15,97.51,97.34,5,120,14,44,64,1.0,10.0,-1.63,3.13
89,UBT,ProShares Ultra 20+ Year Treasury,21.33,-3.32,38.87,21.26,19.4,5,120,14,44,64,1.0,10.0,8.48,42.86
122,SCO,ProShares UltraShort Bloomberg Crude Oil,16.98,-4.65,35.89,16.61,16.45,5,120,14,44,64,1.0,10.0,-2.51,69.31
124,JUCY.K,Aptus Enhanced Yield ETF,23.36,-4.83,12.83,23.36,23.3,5,120,14,34,64,1.0,10.0,-3.71,3.89
140,DUG,ProShares UltraShort Energy,9.73,-9.08,33.85,9.85,9.65,5,120,14,34,74,1.0,10.0,-17.93,54.62
129,FAIL.K,Cambria Global Tail Risk ETF,16.835,-9.92,24.34,16.97,16.72,5,120,14,34,74,1.0,10.0,-8.8,21.84
83,RZG,Invesco S&P SmallCap 600 Pure Growth ETF,49.897,-25.26,35.68,49.18,47.87,5,120,14,44,64,1.0,10.0,7.88,29.12
63,SARK.O,Tradr 2X Short Innovation Daily ETF,31.13,-25.3,42.67,33.45,29.84,5,120,14,44,64,1.0,10.0,16.63,54.44
142,ERY,Direxion Daily Energy Bear 2x Shares,23.42,-25.75,34.93,23.71,23.1,5,120,14,44,64,1.0,10.0,-18.96,71.32
84,BMVP.K,Invesco Bloomberg MVP Multi-Factor ETF,46.3,-36.26,33.52,45.73,44.25,5,120,14,44,64,1.0,10.0,6.69,25.8
157,HIBS.K,Direxion Daily S&P 500 High Beta Bear 3X Shares,23.2,-44.17,28.52,24.88,24.84,5,120,14,34,64,1.0,10.0,-46.47,98.53
83,PSCH.O,Invesco S&P SmallCap Health Care ETF,45.52,-44.22,29.27,44.76,43.04,5,120,14,44,64,1.0,10.0,10.8,28.4
72,PNQI.O,Invesco Nasdaq Internet ETF,40.83,-46.89,30.45,40.13,39.87,5,120,14,34,74,1.0,10.0,12.47,32.31
155,BITI.K,ProShares Short Bitcoin Strategy ETF,8.01,-64.56,22.42,8.13,7.94,5,120,14,34,64,1.0,10.0,-43.82,56.67
